;;;;DEMANDANTES DE EMPLEO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
201101;Enero de 2011;1;Andalucía;4;Almería;4018;Armuña de Almanzora;41;2;7;11;0;5;16;2;7;5;24;3
201101;Enero de 2011;1;Andalucía;4;Almería;4019;Bacares;30;1;2;10;0;4;13;3;1;4;21;1
201101;Enero de 2011;1;Andalucía;4;Almería;4020;Bayárcal;57;3;12;21;2;6;13;10;1;10;35;1
201101;Enero de 2011;1;Andalucía;4;Almería;4021;Bayarque;22;1;3;4;0;4;10;5;4;7;5;1
201101;Enero de 2011;1;Andalucía;4;Almería;4022;Bédar;76;4;14;26;2;16;14;1;2;23;36;14
201101;Enero de 2011;1;Andalucía;4;Almería;4023;Beires;10;0;2;4;0;0;4;0;1;0;9;0
201101;Enero de 2011;1;Andalucía;4;Almería;4024;Benahadux;588;50;149;105;35;168;81;14;59;131;325;59
201101;Enero de 2011;1;Andalucía;4;Almería;4026;Benitagla;7;1;1;0;0;3;2;2;0;0;5;0
201101;Enero de 2011;1;Andalucía;4;Almería;4027;Benizalón;38;2;7;12;1;9;7;9;1;4;18;6
201101;Enero de 2011;1;Andalucía;4;Almería;4028;Bentarique;56;6;10;11;3;5;21;8;0;4;39;5
201101;Enero de 2011;1;Andalucía;4;Almería;4029;Berja;2234;170;605;467;126;503;363;428;87;675;874;170
201101;Enero de 2011;1;Andalucía;4;Almería;4030;Canjáyar;262;16;47;64;11;47;77;67;5;40;134;16
201101;Enero de 2011;1;Andalucía;4;Almería;4031;Cantoria;465;24;107;117;12;109;96;58;89;93;192;33
201101;Enero de 2011;1;Andalucía;4;Almería;4032;Carboneras;848;56;246;178;35;223;110;128;89;197;368;66
201101;Enero de 2011;1;Andalucía;4;Almería;4033;Castro de Filabres;11;0;1;2;0;2;6;1;0;0;9;1
201101;Enero de 2011;1;Andalucía;4;Almería;4034;Cóbdar;24;4;8;5;0;5;2;1;3;4;13;3
201101;Enero de 2011;1;Andalucía;4;Almería;4035;Cuevas del Almanzora;1889;112;556;352;81;489;299;366;104;489;742;188
201101;Enero de 2011;1;Andalucía;4;Almería;4036;Chercos;42;1;16;5;2;9;9;1;22;2;16;1
201101;Enero de 2011;1;Andalucía;4;Almería;4037;Chirivel;195;17;46;43;8;21;60;47;11;25;98;14
201101;Enero de 2011;1;Andalucía;4;Almería;4038;Dalías;394;26;113;83;16;92;64;55;8;115;155;61
201101;Enero de 2011;1;Andalucía;4;Almería;4041;Enix;30;1;9;9;0;8;3;0;3;9;18;0
201101;Enero de 2011;1;Andalucía;4;Almería;4043;Felix;53;3;16;9;1;17;7;7;3;11;28;4
201101;Enero de 2011;1;Andalucía;4;Almería;4044;Fines;417;31;116;73;21;114;62;26;135;76;121;59
201101;Enero de 2011;1;Andalucía;4;Almería;4045;Fiñana;509;29;98;120;27;110;125;176;33;88;175;37
201101;Enero de 2011;1;Andalucía;4;Almería;4046;Fondón;117;6;31;31;4;25;20;20;11;37;48;1
201101;Enero de 2011;1;Andalucía;4;Almería;4047;Gádor;497;45;144;89;34;125;60;42;52;134;214;55
201101;Enero de 2011;1;Andalucía;4;Almería;4048;Gallardos, Los;318;27;69;81;11;64;66;32;16;81;158;31
201101;Enero de 2011;1;Andalucía;4;Almería;4049;Garrucha;1414;82;401;250;62;417;202;83;49;337;790;155
201101;Enero de 2011;1;Andalucía;4;Almería;4050;Gérgal;149;9;30;27;4;41;38;51;3;18;68;9
201101;Enero de 2011;1;Andalucía;4;Almería;4051;Huécija;69;6;19;16;4;12;12;9;1;15;43;1
201101;Enero de 2011;1;Andalucía;4;Almería;4052;Huércal de Almería;2218;156;632;293;102;748;287;28;156;489;1331;214
201101;Enero de 2011;1;Andalucía;4;Almería;4053;Huércal-Overa;2373;123;657;432;116;634;411;356;171;499;1073;274
201101;Enero de 2011;1;Andalucía;4;Almería;4054;Illar;81;4;23;23;3;15;13;17;5;8;45;6
201101;Enero de 2011;1;Andalucía;4;Almería;4055;Instinción;74;2;22;17;2;19;12;12;5;12;39;6
201101;Enero de 2011;1;Andalucía;4;Almería;4056;Laroya;21;1;3;5;1;5;6;1;8;0;11;1
201101;Enero de 2011;1;Andalucía;4;Almería;4057;Láujar de Andarax;279;22;70;68;12;55;52;30;16;105;122;6
201101;Enero de 2011;1;Andalucía;4;Almería;4058;Líjar;88;4;19;22;3;15;25;5;16;18;46;3
201101;Enero de 2011;1;Andalucía;4;Almería;4059;Lubrín;200;5;44;56;9;30;56;31;11;32;103;23
201101;Enero de 2011;1;Andalucía;4;Almería;4060;Lucainena de las Torres;65;1;22;15;1;12;14;13;1;6;33;12
201101;Enero de 2011;1;Andalucía;4;Almería;4061;Lúcar;123;1;23;32;3;31;33;21;21;23;48;10
201101;Enero de 2011;1;Andalucía;4;Almería;4062;Macael;924;77;256;154;39;265;133;36;377;76;309;126
201101;Enero de 2011;1;Andalucía;4;Almería;4063;María;230;13;44;44;11;42;76;51;19;31;115;14
201101;Enero de 2011;1;Andalucía;4;Almería;4064;Mojácar;665;26;157;114;33;192;143;9;19;70;480;87
201101;Enero de 2011;1;Andalucía;4;Almería;4065;Nacimiento;56;2;10;15;2;14;13;23;2;7;22;2
201101;Enero de 2011;1;Andalucía;4;Almería;4066;Níjar;3176;182;1166;545;130;754;399;980;157;555;1258;226
201101;Enero de 2011;1;Andalucía;4;Almería;4067;Ohanes;148;17;35;36;5;24;31;23;2;28;78;17
201101;Enero de 2011;1;Andalucía;4;Almería;4068;Olula de Castro;10;1;1;2;1;0;5;0;0;0;7;3
201101;Enero de 2011;1;Andalucía;4;Almería;4069;Olula del Río;1124;65;311;224;50;311;163;45;342;128;428;181
201101;Enero de 2011;1;Andalucía;4;Almería;4070;Oria;325;19;63;80;19;64;80;56;9;39;201;20
201101;Enero de 2011;1;Andalucía;4;Almería;4071;Padules;60;3;18;15;2;7;15;3;5;14;32;6
201101;Enero de 2011;1;Andalucía;4;Almería;4072;Partaloa;60;0;3;18;0;16;23;8;2;2;47;1
201101;Enero de 2011;1;Andalucía;4;Almería;4073;Paterna del Río;45;3;7;15;1;7;12;14;1;14;16;0
201101;Enero de 2011;1;Andalucía;4;Almería;4074;Pechina;600;44;160;105;36;149;106;71;46;145;283;55
201101;Enero de 2011;1;Andalucía;4;Almería;4075;Pulpí;874;70;232;144;56;237;135;319;44;145;298;68
201101;Enero de 2011;1;Andalucía;4;Almería;4076;Purchena;258;19;42;59;11;66;61;22;38;46;125;27
201101;Enero de 2011;1;Andalucía;4;Almería;4077;Rágol;62;4;5;20;4;15;14;15;2;5;35;5
201101;Enero de 2011;1;Andalucía;4;Almería;4078;Rioja;278;26;80;50;11;75;36;20;26;78;132;22
201101;Enero de 2011;1;Andalucía;4;Almería;4079;Roquetas de Mar;11526;540;3463;1947;512;3427;1637;1390;573;2624;5842;1097
201101;Enero de 2011;1;Andalucía;4;Almería;4080;Santa Cruz de Marchena;26;1;5;6;0;4;10;2;1;1;20;2
201101;Enero de 2011;1;Andalucía;4;Almería;4081;Santa Fe de Mondújar;78;5;17;19;4;19;14;2;6;19;44;7
201101;Enero de 2011;1;Andalucía;4;Almería;4082;Senés;40;1;3;11;1;4;20;1;0;8;30;1
201101;Enero de 2011;1;Andalucía;4;Almería;4083;Serón;227;9;55;54;7;43;59;30;25;43;109;20
201101;Enero de 2011;1;Andalucía;4;Almería;4084;Sierro;76;3;20;21;3;13;16;11;9;20;30;6
201101;Enero de 2011;1;Andalucía;4;Almería;4085;Somontín;78;4;16;24;1;16;17;13;9;17;36;3
201101;Enero de 2011;1;Andalucía;4;Almería;4086;Sorbas;398;23;92;92;15;86;90;61;40;93;146;58
201101;Enero de 2011;1;Andalucía;4;Almería;4087;Suflí;31;3;7;5;0;6;10;0;9;7;13;2
201101;Enero de 2011;1;Andalucía;4;Almería;4088;Tabernas;842;58;172;159;44;229;180;141;38;133;422;108
201101;Enero de 2011;1;Andalucía;4;Almería;4089;Taberno;141;11;23;32;4;35;36;9;3;20;103;6
201101;Enero de 2011;1;Andalucía;4;Almería;4090;Tahal;50;2;13;12;2;7;14;8;4;11;24;3
201101;Enero de 2011;1;Andalucía;4;Almería;4091;Terque;73;3;9;19;2;19;21;4;6;5;53;5
201101;Enero de 2011;1;Andalucía;4;Almería;4092;Tíjola;530;33;126;99;24;135;113;76;89;104;208;53
201101;Enero de 2011;1;Andalucía;4;Almería;4093;Turre;511;30;137;91;24;147;82;27;16;143;279;46
201101;Enero de 2011;1;Andalucía;4;Almería;4094;Turrillas;26;0;4;6;0;6;10;0;0;4;22;0
201101;Enero de 2011;1;Andalucía;4;Almería;4095;Uleila del Campo;162;11;29;37;8;34;43;32;10;26;77;17
201101;Enero de 2011;1;Andalucía;4;Almería;4096;Urrácal;56;5;8;11;2;11;19;3;3;10;35;5
201101;Enero de 2011;1;Andalucía;4;Almería;4097;Velefique;32;3;6;12;1;6;4;5;1;11;13;2
201101;Enero de 2011;1;Andalucía;4;Almería;4098;Vélez-Blanco;226;20;45;54;3;45;59;41;19;34;117;15
201101;Enero de 2011;1;Andalucía;4;Almería;4099;Vélez-Rubio;859;56;207;162;42;197;195;169;68;163;385;74
201101;Enero de 2011;1;Andalucía;4;Almería;4100;Vera;1882;95;591;306;73;581;236;268;69;451;898;196
201101;Enero de 2011;1;Andalucía;4;Almería;4101;Viator;721;53;190;129;51;218;80;29;57;185;389;61
201101;Enero de 2011;1;Andalucía;4;Almería;4102;Vícar;3154;190;968;544;198;848;406;567;155;663;1503;266
201101;Enero de 2011;1;Andalucía;4;Almería;4103;Zurgena;312;18;76;69;12;55;82;59;8;76;155;14
201101;Enero de 2011;1;Andalucía;4;Almería;4901;Tres Villas, Las;107;4;29;29;1;15;29;22;7;8;65;5
201101;Enero de 2011;1;Andalucía;4;Almería;4902;Ejido, El;10875;577;3684;1904;551;2803;1356;2533;456;1879;4486;1521
201101;Enero de 2011;1;Andalucía;4;Almería;4903;Mojonera, La;1030;65;336;215;61;216;137;360;49;201;325;95
201101;Enero de 2011;1;Andalucía;11;Cádiz;11001;Alcalá de los Gazules;1242;109;270;193;96;364;210;187;35;256;582;182
201101;Enero de 2011;1;Andalucía;11;Cádiz;11002;Alcalá del Valle;1483;103;286;270;87;392;345;704;29;212;459;79
201101;Enero de 2011;1;Andalucía;11;Cádiz;11003;Algar;340;30;63;45;33;97;72;46;22;57;175;40
201101;Enero de 2011;1;Andalucía;11;Cádiz;11004;Algeciras;19453;1354;4774;2941;1246;5210;3928;380;1267;3224;10674;3908
201101;Enero de 2011;1;Andalucía;11;Cádiz;11005;Algodonales;1556;109;332;282;113;422;298;578;33;268;562;115
201101;Enero de 2011;1;Andalucía;11;Cádiz;11006;Arcos de la Frontera;8671;594;1986;1380;490;2391;1830;1560;374;2606;3237;894
201101;Enero de 2011;1;Andalucía;11;Cádiz;11007;Barbate;6413;427;1569;1000;450;1676;1291;635;519;1127;2849;1283
201101;Enero de 2011;1;Andalucía;11;Cádiz;11008;Barrios, Los;3608;265;828;521;281;1056;657;132;292;717;1819;648
201101;Enero de 2011;1;Andalucía;11;Cádiz;11009;Benaocaz;128;10;35;21;7;30;25;8;20;16;74;10
201101;Enero de 2011;1;Andalucía;11;Cádiz;11010;Bornos;2498;167;497;410;158;696;570;1049;45;469;809;126
201101;Enero de 2011;1;Andalucía;11;Cádiz;11011;Bosque, El;464;31;108;59;29;139;98;27;75;60;232;70
201101;Enero de 2011;1;Andalucía;11;Cádiz;11012;Cádiz;20456;1204;4892;3141;1113;5669;4437;129;2035;1872;13115;3305
201101;Enero de 2011;1;Andalucía;11;Cádiz;11013;Castellar de la Frontera;548;36;121;79;41;157;114;57;28;72;277;114
201101;Enero de 2011;1;Andalucía;11;Cádiz;11014;Conil de la Frontera;4049;248;1132;650;215;1159;645;163;177;824;2017;868
201101;Enero de 2011;1;Andalucía;11;Cádiz;11015;Chiclana de la Frontera;15612;1059;4002;2328;879;4428;2916;100;1191;3571;6999;3751
201101;Enero de 2011;1;Andalucía;11;Cádiz;11016;Chipiona;4753;343;1098;742;359;1284;927;998;169;691;2103;792
201101;Enero de 2011;1;Andalucía;11;Cádiz;11017;Espera;1269;84;253;220;71;367;274;469;11;266;465;58
201101;Enero de 2011;1;Andalucía;11;Cádiz;11018;Gastor, El;477;41;111;79;21;114;111;150;5;103;189;30
201101;Enero de 2011;1;Andalucía;11;Cádiz;11019;Grazalema;456;24;96;76;30;138;92;31;25;50;293;57
201101;Enero de 2011;1;Andalucía;11;Cádiz;11020;Jerez de la Frontera;40239;2410;9166;6724;2191;10543;9205;2211;3065;7505;20449;7009
201101;Enero de 2011;1;Andalucía;11;Cádiz;11021;Jimena de la Frontera;1800;126;487;325;96;459;307;214;68;412;730;376
201101;Enero de 2011;1;Andalucía;11;Cádiz;11022;Línea de la Concepción, La;12252;798;2902;2095;694;3136;2627;101;1126;2462;5673;2890
201101;Enero de 2011;1;Andalucía;11;Cádiz;11023;Medina-Sidonia;3236;223;786;497;232;914;584;375;159;703;1274;725
201101;Enero de 2011;1;Andalucía;11;Cádiz;11024;Olvera;1946;138;383;342;124;491;468;709;69;230;762;176
201101;Enero de 2011;1;Andalucía;11;Cádiz;11025;Paterna de Rivera;1734;167;427;243;152;470;275;225;103;658;459;289
201101;Enero de 2011;1;Andalucía;11;Cádiz;11026;Prado del Rey;1752;93;349;303;92;512;403;304;307;254;645;242
201101;Enero de 2011;1;Andalucía;11;Cádiz;11027;Puerto de Santa María, El;13911;815;3193;2380;762;3801;2960;182;995;2054;7548;3132
201101;Enero de 2011;1;Andalucía;11;Cádiz;11028;Puerto Real;7627;533;1870;1107;612;2228;1277;85;1232;943;3885;1482
201101;Enero de 2011;1;Andalucía;11;Cádiz;11029;Puerto Serrano;2199;187;519;322;181;607;383;1057;27;346;600;169
201101;Enero de 2011;1;Andalucía;11;Cádiz;11030;Rota;4630;284;1131;722;297;1370;826;52;492;830;2592;664
201101;Enero de 2011;1;Andalucía;11;Cádiz;11031;San Fernando;15337;1049;3462;2236;965;4330;3295;84;1143;2025;8358;3727
201101;Enero de 2011;1;Andalucía;11;Cádiz;11032;Sanlúcar de Barrameda;16719;1194;3981;2857;990;3954;3743;3619;874;3544;5534;3148
201101;Enero de 2011;1;Andalucía;11;Cádiz;11033;San Roque;4764;340;1261;726;290;1291;856;69;387;1089;2444;775
201101;Enero de 2011;1;Andalucía;11;Cádiz;11034;Setenil de las Bodegas;718;52;149;133;46;183;155;227;7;116;304;64
201101;Enero de 2011;1;Andalucía;11;Cádiz;11035;Tarifa;3555;255;839;494;247;1092;628;247;208;471;2122;507
201101;Enero de 2011;1;Andalucía;11;Cádiz;11036;Torre Alháquime;235;22;40;46;10;50;67;86;1;28;97;23
201101;Enero de 2011;1;Andalucía;11;Cádiz;11037;Trebujena;1866;141;439;291;117;478;400;548;49;331;694;244
201101;Enero de 2011;1;Andalucía;11;Cádiz;11038;Ubrique;3994;193;789;654;150;1064;1144;127;1622;428;1297;520
201101;Enero de 2011;1;Andalucía;11;Cádiz;11039;Vejer de la Frontera;3456;237;828;558;212;923;698;307;119;779;1505;746
201101;Enero de 2011;1;Andalucía;11;Cádiz;11040;Villaluenga del Rosario;75;6;14;12;5;28;10;3;9;20;41;2
201101;Enero de 2011;1;Andalucía;11;Cádiz;11041;Villamartín;3665;283;851;564;237;1047;683;989;134;748;1445;349
201101;Enero de 2011;1;Andalucía;11;Cádiz;11042;Zahara;337;19;69;64;17;89;79;92;12;74;138;21
201101;Enero de 2011;1;Andalucía;11;Cádiz;11901;Benalup-Casas Viejas;2067;181;455;362;133;566;370;307;47;576;777;360
201101;Enero de 2011;1;Andalucía;11;Cádiz;11902;San José del Valle;1099;69;265;200;80;284;201;289;45;248;394;123
201101;Enero de 2011;1;Andalucía;14;Córdoba;14001;Adamuz;937;57;188;143;60;216;273;501;37;135;200;64
201101;Enero de 2011;1;Andalucía;14;Córdoba;14002;Aguilar de la Frontera;2850;175;582;444;191;728;730;1353;217;585;485;210
201101;Enero de 2011;1;Andalucía;14;Córdoba;14003;Alcaracejos;237;22;41;51;15;48;60;44;11;28;142;12
201101;Enero de 2011;1;Andalucía;14;Córdoba;14004;Almedinilla;275;9;52;45;14;73;82;118;38;32;68;19
201101;Enero de 2011;1;Andalucía;14;Córdoba;14005;Almodóvar del Río;1828;123;407;328;113;421;436;642;93;374;589;130
201101;Enero de 2011;1;Andalucía;14;Córdoba;14006;Añora;266;16;47;47;22;61;73;37;32;50;107;40
201101;Enero de 2011;1;Andalucía;14;Córdoba;14007;Baena;2392;113;460;380;164;640;635;934;181;365;659;253
201101;Enero de 2011;1;Andalucía;14;Córdoba;14008;Belalcázar;687;42;116;122;44;172;191;143;89;137;201;117
201101;Enero de 2011;1;Andalucía;14;Córdoba;14009;Belmez;611;58;111;175;39;113;115;35;128;96;218;134
201101;Enero de 2011;1;Andalucía;14;Córdoba;14010;Benamejí;905;43;173;146;55;212;276;509;63;164;116;53
201101;Enero de 2011;1;Andalucía;14;Córdoba;14011;Blázquez, Los;185;11;36;39;4;52;43;21;6;87;54;17
201101;Enero de 2011;1;Andalucía;14;Córdoba;14012;Bujalance;1228;83;188;180;102;285;390;642;47;134;295;110
201101;Enero de 2011;1;Andalucía;14;Córdoba;14013;Cabra;3083;211;647;470;209;777;769;894;438;400;1035;316
201101;Enero de 2011;1;Andalucía;14;Córdoba;14014;Cañete de las Torres;324;7;54;59;16;61;127;173;17;51;62;21
201101;Enero de 2011;1;Andalucía;14;Córdoba;14015;Carcabuey;300;14;49;55;13;77;92;120;30;25;92;33
201101;Enero de 2011;1;Andalucía;14;Córdoba;14016;Cardeña;254;18;40;46;13;69;68;77;12;51;96;18
201101;Enero de 2011;1;Andalucía;14;Córdoba;14017;Carlota, La;2875;160;549;430;141;860;735;953;247;669;795;211
201101;Enero de 2011;1;Andalucía;14;Córdoba;14018;Carpio, El;697;36;110;110;44;194;203;212;90;97;242;56
201101;Enero de 2011;1;Andalucía;14;Córdoba;14019;Castro del Río;1105;43;158;167;73;299;365;541;47;154;259;104
201101;Enero de 2011;1;Andalucía;14;Córdoba;14020;Conquista;41;2;8;7;3;7;14;3;1;17;18;2
201101;Enero de 2011;1;Andalucía;14;Córdoba;14021;Córdoba;52578;3601;11320;8394;3150;14076;12037;2656;5589;6202;29410;8721
201101;Enero de 2011;1;Andalucía;14;Córdoba;14022;Doña Mencía;561;33;96;94;43;126;169;246;68;79;120;48
201101;Enero de 2011;1;Andalucía;14;Córdoba;14023;Dos Torres;355;30;47;53;37;94;94;46;44;58;157;50
201101;Enero de 2011;1;Andalucía;14;Córdoba;14024;Encinas Reales;447;19;90;78;25;101;134;175;53;79;114;26
201101;Enero de 2011;1;Andalucía;14;Córdoba;14025;Espejo;511;18;85;86;26;104;192;259;23;94;112;23
201101;Enero de 2011;1;Andalucía;14;Córdoba;14026;Espiel;373;27;59;62;21;121;83;25;79;59;144;66
201101;Enero de 2011;1;Andalucía;14;Córdoba;14027;Fernán-Núñez;1834;122;333;282;110;465;522;591;111;307;582;243
201101;Enero de 2011;1;Andalucía;14;Córdoba;14028;Fuente la Lancha;96;9;18;15;4;22;28;13;4;50;25;4
201101;Enero de 2011;1;Andalucía;14;Córdoba;14029;Fuente Obejuna;1253;94;204;244;79;286;346;159;124;232;514;224
201101;Enero de 2011;1;Andalucía;14;Córdoba;14030;Fuente Palmera;2254;136;411;383;116;613;595;1097;162;456;383;156
201101;Enero de 2011;1;Andalucía;14;Córdoba;14031;Fuente-Tójar;75;2;11;17;8;18;19;28;6;9;25;7
201101;Enero de 2011;1;Andalucía;14;Córdoba;14032;Granjuela, La;119;12;20;18;8;33;28;11;9;24;60;15
201101;Enero de 2011;1;Andalucía;14;Córdoba;14033;Guadalcázar;360;31;64;42;39;89;95;117;25;68;119;31
201101;Enero de 2011;1;Andalucía;14;Córdoba;14034;Guijo, El;68;4;19;14;5;13;13;3;4;7;52;2
201101;Enero de 2011;1;Andalucía;14;Córdoba;14035;Hinojosa del Duque;1246;91;229;180;96;280;370;87;116;339;444;260
201101;Enero de 2011;1;Andalucía;14;Córdoba;14036;Hornachuelos;991;66;171;151;75;262;266;494;19;294;136;48
201101;Enero de 2011;1;Andalucía;14;Córdoba;14037;Iznájar;539;22;93;123;18;121;162;277;35;73;130;24
201101;Enero de 2011;1;Andalucía;14;Córdoba;14038;Lucena;6972;489;1527;987;464;2142;1363;1448;1913;681;2152;778
201101;Enero de 2011;1;Andalucía;14;Córdoba;14039;Luque;354;18;55;63;27;90;101;139;46;34;92;43
201101;Enero de 2011;1;Andalucía;14;Córdoba;14040;Montalbán de Córdoba;746;38;136;118;44;194;216;436;35;132;105;38
201101;Enero de 2011;1;Andalucía;14;Córdoba;14041;Montemayor;727;36;127;119;44;191;210;308;71;133;135;80
201101;Enero de 2011;1;Andalucía;14;Córdoba;14042;Montilla;3640;250;623;487;260;1067;953;823;456;513;1410;438
201101;Enero de 2011;1;Andalucía;14;Córdoba;14043;Montoro;1866;105;382;302;140;499;438;686;213;275;549;143
201101;Enero de 2011;1;Andalucía;14;Córdoba;14044;Monturque;273;11;42;41;20;72;87;148;21;45;41;18
201101;Enero de 2011;1;Andalucía;14;Córdoba;14045;Moriles;844;52;130;124;55;252;231;422;60;164;149;49
201101;Enero de 2011;1;Andalucía;14;Córdoba;14046;Nueva Carteya;654;24;135;116;39;149;191;369;25;107;123;30
201101;Enero de 2011;1;Andalucía;14;Córdoba;14047;Obejo;275;17;52;41;21;84;60;56;13;46;134;26
201101;Enero de 2011;1;Andalucía;14;Córdoba;14048;Palenciana;288;10;57;48;14;76;83;107;21;30;117;13
201101;Enero de 2011;1;Andalucía;14;Córdoba;14049;Palma del Río;3856;233;684;588;207;1049;1095;1862;157;510;994;333
201101;Enero de 2011;1;Andalucía;14;Córdoba;14050;Pedro Abad;468;14;96;97;35;115;111;142;83;75;135;33
201101;Enero de 2011;1;Andalucía;14;Córdoba;14051;Pedroche;314;34;45;63;34;55;83;77;19;58;122;38
201101;Enero de 2011;1;Andalucía;14;Córdoba;14052;Peñarroya-Pueblonuevo;2427;213;478;518;187;566;465;71;435;332;1002;587
201101;Enero de 2011;1;Andalucía;14;Córdoba;14053;Posadas;1539;89;286;238;119;426;381;707;114;244;360;114
201101;Enero de 2011;1;Andalucía;14;Córdoba;14054;Pozoblanco;2466;220;446;340;194;679;587;289;299;370;1119;389
201101;Enero de 2011;1;Andalucía;14;Córdoba;14055;Priego de Córdoba;2994;141;566;493;163;820;811;825;520;452;950;247
201101;Enero de 2011;1;Andalucía;14;Córdoba;14056;Puente Genil;5037;369;968;763;315;1417;1205;1504;709;765;1536;523
201101;Enero de 2011;1;Andalucía;14;Córdoba;14057;Rambla, La;1341;60;268;166;87;388;372;422;247;205;357;110
201101;Enero de 2011;1;Andalucía;14;Córdoba;14058;Rute;1109;61;213;147;53;335;300;396;187;136;269;121
201101;Enero de 2011;1;Andalucía;14;Córdoba;14059;San Sebastián de los Ballesteros;166;10;31;36;11;35;43;53;9;54;34;16
201101;Enero de 2011;1;Andalucía;14;Córdoba;14060;Santaella;1087;47;213;199;59;273;296;557;62;149;272;47
201101;Enero de 2011;1;Andalucía;14;Córdoba;14061;Santa Eufemia;169;18;25;23;13;36;54;32;4;62;55;16
201101;Enero de 2011;1;Andalucía;14;Córdoba;14062;Torrecampo;156;13;23;30;12;42;36;15;4;44;76;17
201101;Enero de 2011;1;Andalucía;14;Córdoba;14063;Valenzuela;101;3;12;20;2;13;51;65;3;12;14;7
201101;Enero de 2011;1;Andalucía;14;Córdoba;14064;Valsequillo;85;4;8;16;10;26;21;14;0;23;37;11
201101;Enero de 2011;1;Andalucía;14;Córdoba;14065;Victoria, La;414;31;81;58;22;106;116;139;22;110;102;41
201101;Enero de 2011;1;Andalucía;14;Córdoba;14066;Villa del Río;1287;68;237;206;76;363;337;421;265;201;277;123
201101;Enero de 2011;1;Andalucía;14;Córdoba;14067;Villafranca de Córdoba;805;59;160;116;41;237;192;200;167;47;327;64
201101;Enero de 2011;1;Andalucía;14;Córdoba;14068;Villaharta;125;9;25;22;10;36;23;14;11;15;70;15
201101;Enero de 2011;1;Andalucía;14;Córdoba;14069;Villanueva de Córdoba;1503;97;296;234;126;357;393;468;117;237;565;116
201101;Enero de 2011;1;Andalucía;14;Córdoba;14070;Villanueva del Duque;213;12;34;41;22;48;56;33;12;47;91;30
201101;Enero de 2011;1;Andalucía;14;Córdoba;14071;Villanueva del Rey;235;16;40;46;12;63;58;46;20;43;92;34
201101;Enero de 2011;1;Andalucía;14;Córdoba;14072;Villaralto;246;10;44;46;14;51;81;104;13;50;64;15
201101;Enero de 2011;1;Andalucía;14;Córdoba;14073;Villaviciosa de Córdoba;621;30;126;133;39;128;165;196;46;129;165;85
201101;Enero de 2011;1;Andalucía;14;Córdoba;14074;Viso, El;516;49;78;85;33;120;151;140;29;131;175;41
201101;Enero de 2011;1;Andalucía;14;Córdoba;14075;Zuheros;84;4;20;14;1;13;32;45;12;5;17;5
