;;;;DEMANDANTES DE EMPLEO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
201401;Enero de 2014;1;Andalucía;4;Almería;4022;Bédar;76;3;11;24;2;13;23;7;2;8;50;9
201401;Enero de 2014;1;Andalucía;4;Almería;4023;Beires;18;0;4;7;0;2;5;0;1;0;16;1
201401;Enero de 2014;1;Andalucía;4;Almería;4024;Benahadux;689;35;134;153;33;195;139;32;63;99;433;62
201401;Enero de 2014;1;Andalucía;4;Almería;4026;Benitagla;9;0;3;1;0;3;2;7;0;0;2;0
201401;Enero de 2014;1;Andalucía;4;Almería;4027;Benizalón;36;4;5;13;0;7;7;4;0;4;25;3
201401;Enero de 2014;1;Andalucía;4;Almería;4028;Bentarique;58;4;12;16;1;8;17;15;0;2;41;0
201401;Enero de 2014;1;Andalucía;4;Almería;4029;Berja;2136;108;497;540;102;480;409;504;102;454;942;134
201401;Enero de 2014;1;Andalucía;4;Almería;4030;Canjáyar;309;18;62;83;16;51;79;82;8;41;157;21
201401;Enero de 2014;1;Andalucía;4;Almería;4031;Cantoria;490;26;98;128;6;110;122;84;64;67;246;29
201401;Enero de 2014;1;Andalucía;4;Almería;4032;Carboneras;995;44;251;207;37;284;172;105;111;154;549;76
201401;Enero de 2014;1;Andalucía;4;Almería;4033;Castro de Filabres;15;0;3;3;0;1;8;11;0;1;3;0
201401;Enero de 2014;1;Andalucía;4;Almería;4034;Cóbdar;22;0;9;5;1;5;2;8;4;1;8;1
201401;Enero de 2014;1;Andalucía;4;Almería;4035;Cuevas del Almanzora;1840;70;480;373;71;476;370;476;87;298;864;115
201401;Enero de 2014;1;Andalucía;4;Almería;4036;Chercos;31;1;8;5;1;7;9;1;5;2;22;1
201401;Enero de 2014;1;Andalucía;4;Almería;4037;Chirivel;215;16;37;54;4;46;58;63;6;15;118;13
201401;Enero de 2014;1;Andalucía;4;Almería;4038;Dalías;439;19;110;95;21;118;76;76;16;83;228;36
201401;Enero de 2014;1;Andalucía;4;Almería;4041;Enix;34;1;5;13;0;7;8;1;0;6;25;2
201401;Enero de 2014;1;Andalucía;4;Almería;4043;Felix;67;2;12;17;3;17;16;13;1;6;41;6
201401;Enero de 2014;1;Andalucía;4;Almería;4044;Fines;373;11;92;76;14;101;79;18;90;50;169;46
201401;Enero de 2014;1;Andalucía;4;Almería;4045;Fiñana;490;25;89;120;22;99;135;180;30;53;197;30
201401;Enero de 2014;1;Andalucía;4;Almería;4046;Fondón;168;7;32;45;7;38;39;32;26;20;82;8
201401;Enero de 2014;1;Andalucía;4;Almería;4047;Gádor;613;43;146;130;39;149;106;78;69;78;318;70
201401;Enero de 2014;1;Andalucía;4;Almería;4048;Gallardos, Los;334;12;74;84;5;82;77;66;13;61;176;18
201401;Enero de 2014;1;Andalucía;4;Almería;4049;Garrucha;1480;56;366;275;67;422;294;67;46;201;1093;73
201401;Enero de 2014;1;Andalucía;4;Almería;4050;Gérgal;178;10;34;52;8;33;41;55;6;24;83;10
201401;Enero de 2014;1;Andalucía;4;Almería;4051;Huécija;66;6;11;15;4;17;13;11;6;6;42;1
201401;Enero de 2014;1;Andalucía;4;Almería;4052;Huércal de Almería;2587;122;703;437;103;801;421;70;202;434;1686;195
201401;Enero de 2014;1;Andalucía;4;Almería;4053;Huércal-Overa;2404;96;524;501;120;706;457;353;140;303;1400;208
201401;Enero de 2014;1;Andalucía;4;Almería;4054;Illar;63;4;15;23;3;9;9;19;5;6;31;2
201401;Enero de 2014;1;Andalucía;4;Almería;4055;Instinción;69;3;23;19;2;10;12;14;0;5;46;4
201401;Enero de 2014;1;Andalucía;4;Almería;4056;Laroya;16;1;1;9;0;4;1;1;3;2;10;0
201401;Enero de 2014;1;Andalucía;4;Almería;4057;Láujar de Andarax;273;14;39;80;8;53;79;40;20;49;157;7
201401;Enero de 2014;1;Andalucía;4;Almería;4058;Líjar;82;4;18;28;2;14;16;9;8;14;50;1
201401;Enero de 2014;1;Andalucía;4;Almería;4059;Lubrín;178;6;30;50;4;35;53;41;6;24;94;13
201401;Enero de 2014;1;Andalucía;4;Almería;4060;Lucainena de las Torres;58;0;19;11;1;16;11;21;0;8;28;1
201401;Enero de 2014;1;Andalucía;4;Almería;4061;Lúcar;113;3;18;30;5;23;34;39;16;10;41;7
201401;Enero de 2014;1;Andalucía;4;Almería;4062;Macael;1019;43;250;209;27;267;223;39;339;64;482;95
201401;Enero de 2014;1;Andalucía;4;Almería;4063;María;222;4;48;42;2;43;83;79;15;16;102;10
201401;Enero de 2014;1;Andalucía;4;Almería;4064;Mojácar;713;32;149;149;20;178;185;11;17;68;568;49
201401;Enero de 2014;1;Andalucía;4;Almería;4065;Nacimiento;74;4;23;18;2;10;17;21;12;0;38;3
201401;Enero de 2014;1;Andalucía;4;Almería;4066;Níjar;3114;117;859;646;130;862;500;1146;108;330;1338;192
201401;Enero de 2014;1;Andalucía;4;Almería;4067;Ohanes;133;13;24;41;7;17;31;30;3;18;77;5
201401;Enero de 2014;1;Andalucía;4;Almería;4068;Olula de Castro;15;1;1;6;0;1;6;9;1;1;4;0
201401;Enero de 2014;1;Andalucía;4;Almería;4069;Olula del Río;1077;45;237;267;27;300;201;57;285;119;490;126
201401;Enero de 2014;1;Andalucía;4;Almería;4070;Oria;276;10;60;69;5;62;70;114;8;20;117;17
201401;Enero de 2014;1;Andalucía;4;Almería;4071;Padules;65;3;18;18;4;6;16;15;4;8;37;1
201401;Enero de 2014;1;Andalucía;4;Almería;4072;Partaloa;69;0;12;20;0;8;29;21;6;4;38;0
201401;Enero de 2014;1;Andalucía;4;Almería;4073;Paterna del Río;58;3;9;18;3;7;18;25;2;7;22;2
201401;Enero de 2014;1;Andalucía;4;Almería;4074;Pechina;711;48;190;135;35;170;133;75;40;124;393;79
201401;Enero de 2014;1;Andalucía;4;Almería;4075;Pulpí;821;35;203;141;39;221;182;310;48;71;351;41
201401;Enero de 2014;1;Andalucía;4;Almería;4076;Purchena;290;15;56;67;19;57;76;43;53;34;124;36
201401;Enero de 2014;1;Andalucía;4;Almería;4077;Rágol;53;1;12;19;3;7;11;14;2;5;30;2
201401;Enero de 2014;1;Andalucía;4;Almería;4078;Rioja;323;23;85;80;14;59;62;36;28;55;174;30
201401;Enero de 2014;1;Andalucía;4;Almería;4079;Roquetas de Mar;12846;581;3005;2484;536;3790;2450;1898;555;1678;7740;975
201401;Enero de 2014;1;Andalucía;4;Almería;4080;Santa Cruz de Marchena;32;1;9;8;0;5;9;5;1;4;20;2
201401;Enero de 2014;1;Andalucía;4;Almería;4081;Santa Fe de Mondújar;63;1;12;20;3;9;18;7;7;6;39;4
201401;Enero de 2014;1;Andalucía;4;Almería;4082;Senés;46;1;8;14;2;8;13;8;1;10;27;0
201401;Enero de 2014;1;Andalucía;4;Almería;4083;Serón;284;8;69;83;7;45;72;46;29;45;139;25
201401;Enero de 2014;1;Andalucía;4;Almería;4084;Sierro;77;1;16;22;3;14;21;18;7;12;38;2
201401;Enero de 2014;1;Andalucía;4;Almería;4085;Somontín;76;6;8;24;2;14;22;16;4;5;43;8
201401;Enero de 2014;1;Andalucía;4;Almería;4086;Sorbas;379;13;73;93;15;88;97;73;28;52;194;32
201401;Enero de 2014;1;Andalucía;4;Almería;4087;Suflí;34;2;5;10;1;7;9;4;6;5;17;2
201401;Enero de 2014;1;Andalucía;4;Almería;4088;Tabernas;863;46;169;186;48;199;215;240;32;64;471;56
201401;Enero de 2014;1;Andalucía;4;Almería;4089;Taberno;121;3;24;29;3;23;39;37;2;6;72;4
201401;Enero de 2014;1;Andalucía;4;Almería;4090;Tahal;45;0;13;10;0;12;10;11;1;6;24;3
201401;Enero de 2014;1;Andalucía;4;Almería;4091;Terque;65;1;10;22;1;10;21;6;5;5;45;4
201401;Enero de 2014;1;Andalucía;4;Almería;4092;Tíjola;562;20;123;127;27;129;136;124;71;77;242;48
201401;Enero de 2014;1;Andalucía;4;Almería;4093;Turre;522;28;129;106;13;143;103;23;18;100;354;27
201401;Enero de 2014;1;Andalucía;4;Almería;4094;Turrillas;41;1;5;14;2;7;12;3;0;1;36;1
201401;Enero de 2014;1;Andalucía;4;Almería;4095;Uleila del Campo;178;5;25;48;5;40;55;41;17;18;86;16
201401;Enero de 2014;1;Andalucía;4;Almería;4096;Urrácal;54;2;11;14;2;8;17;12;4;11;22;5
201401;Enero de 2014;1;Andalucía;4;Almería;4097;Velefique;31;1;7;11;1;5;6;7;1;7;16;0
201401;Enero de 2014;1;Andalucía;4;Almería;4098;Vélez-Blanco;246;17;45;61;7;48;68;66;12;30;125;13
201401;Enero de 2014;1;Andalucía;4;Almería;4099;Vélez-Rubio;868;35;176;202;36;211;208;156;64;118;468;62
201401;Enero de 2014;1;Andalucía;4;Almería;4100;Vera;1970;64;490;391;72;571;382;279;72;305;1208;106
201401;Enero de 2014;1;Andalucía;4;Almería;4101;Viator;820;50;207;185;38;220;120;40;52;160;492;76
201401;Enero de 2014;1;Andalucía;4;Almería;4102;Vícar;3248;151;862;669;144;887;535;796;139;413;1633;267
201401;Enero de 2014;1;Andalucía;4;Almería;4103;Zurgena;309;12;76;76;10;59;76;103;16;32;147;11
201401;Enero de 2014;1;Andalucía;4;Almería;4901;Tres Villas, Las;87;3;20;26;4;11;23;24;4;8;49;2
201401;Enero de 2014;1;Andalucía;4;Almería;4902;Ejido, El;10533;441;2794;2239;492;2810;1757;3348;392;998;4825;970
201401;Enero de 2014;1;Andalucía;4;Almería;4903;Mojonera, La;1052;45;250;231;58;277;191;415;39;89;393;116
201401;Enero de 2014;1;Andalucía;11;Cádiz;11001;Alcalá de los Gazules;1211;87;269;249;68;314;224;225;36;116;709;125
201401;Enero de 2014;1;Andalucía;11;Cádiz;11002;Alcalá del Valle;1550;79;294;339;63;378;397;722;24;69;695;40
201401;Enero de 2014;1;Andalucía;11;Cádiz;11003;Algar;365;28;81;52;21;98;85;56;19;39;230;21
201401;Enero de 2014;1;Andalucía;11;Cádiz;11004;Algeciras;19959;1163;4320;3548;1199;5396;4333;389;1120;2461;12499;3490
201401;Enero de 2014;1;Andalucía;11;Cádiz;11005;Algodonales;1493;87;319;309;88;367;323;669;17;126;622;59
201401;Enero de 2014;1;Andalucía;11;Cádiz;11006;Arcos de la Frontera;8985;498;1940;1744;410;2340;2053;1682;394;1626;4472;811
201401;Enero de 2014;1;Andalucía;11;Cádiz;11007;Barbate;6252;321;1530;1303;342;1472;1284;805;528;682;3341;896
201401;Enero de 2014;1;Andalucía;11;Cádiz;11008;Barrios, Los;3769;226;772;688;232;1079;772;149;287;553;2258;522
201401;Enero de 2014;1;Andalucía;11;Cádiz;11009;Benaocaz;128;7;20;28;8;35;30;4;12;7;94;11
201401;Enero de 2014;1;Andalucía;11;Cádiz;11010;Bornos;2561;136;521;509;110;646;639;1065;51;276;1043;126
201401;Enero de 2014;1;Andalucía;11;Cádiz;11011;Bosque, El;434;22;92;89;24;111;96;20;39;27;307;41
201401;Enero de 2014;1;Andalucía;11;Cádiz;11012;Cádiz;21128;912;5174;3957;884;5617;4584;127;1985;1827;14395;2794
201401;Enero de 2014;1;Andalucía;11;Cádiz;11013;Castellar de la Frontera;599;38;108;113;44;169;127;78;26;61;349;85
201401;Enero de 2014;1;Andalucía;11;Cádiz;11014;Conil de la Frontera;4098;201;1038;792;194;1172;701;190;121;479;2819;489
201401;Enero de 2014;1;Andalucía;11;Cádiz;11015;Chiclana de la Frontera;17579;874;4297;3257;855;4893;3403;153;1339;3229;9790;3068
201401;Enero de 2014;1;Andalucía;11;Cádiz;11016;Chipiona;4676;273;1014;844;289;1248;1008;868;160;513;2575;560
201401;Enero de 2014;1;Andalucía;11;Cádiz;11017;Espera;1222;52;265;257;52;322;274;450;21;148;570;33
201401;Enero de 2014;1;Andalucía;11;Cádiz;11018;Gastor, El;483;27;105;96;15;115;125;187;6;61;219;10
201401;Enero de 2014;1;Andalucía;11;Cádiz;11019;Grazalema;475;27;85;110;24;116;113;39;20;39;336;41
201401;Enero de 2014;1;Andalucía;11;Cádiz;11020;Jerez de la Frontera;43068;2201;9208;8604;2015;10695;10345;2537;2869;5837;25568;6257
201401;Enero de 2014;1;Andalucía;11;Cádiz;11021;Jimena de la Frontera;1774;74;441;405;82;430;342;295;73;272;898;236
201401;Enero de 2014;1;Andalucía;11;Cádiz;11022;Línea de la Concepción, La;11418;549;2484;2396;562;2736;2691;133;1054;1999;6086;2146
201401;Enero de 2014;1;Andalucía;11;Cádiz;11023;Medina-Sidonia;3199;155;799;622;173;847;603;395;143;425;1707;529
201401;Enero de 2014;1;Andalucía;11;Cádiz;11024;Olvera;1880;87;352;397;99;431;514;749;54;287;684;106
201401;Enero de 2014;1;Andalucía;11;Cádiz;11025;Paterna de Rivera;1723;118;458;318;97;472;260;260;110;707;472;174
201401;Enero de 2014;1;Andalucía;11;Cádiz;11026;Prado del Rey;1617;63;322;350;65;385;432;299;249;127;798;144
201401;Enero de 2014;1;Andalucía;11;Cádiz;11027;Puerto de Santa María, El;14702;601;3315;3035;621;3772;3358;197;1198;1861;9162;2284
201401;Enero de 2014;1;Andalucía;11;Cádiz;11028;Puerto Real;8338;425;2196;1579;434;2247;1457;98;1206;1091;4665;1278
201401;Enero de 2014;1;Andalucía;11;Cádiz;11029;Puerto Serrano;2153;172;447;359;186;562;427;1068;26;98;862;99
201401;Enero de 2014;1;Andalucía;11;Cádiz;11030;Rota;4908;262;1125;878;261;1435;947;72;732;513;3000;591
201401;Enero de 2014;1;Andalucía;11;Cádiz;11031;San Fernando;16375;887;3617;2865;849;4565;3592;112;1243;1882;10011;3127
201401;Enero de 2014;1;Andalucía;11;Cádiz;11032;Sanlúcar de Barrameda;16662;949;3805;3311;788;3928;3881;3724;925;2286;7269;2458
201401;Enero de 2014;1;Andalucía;11;Cádiz;11033;San Roque;4818;290;1127;962;251;1220;968;70;437;857;2756;698
201401;Enero de 2014;1;Andalucía;11;Cádiz;11034;Setenil de las Bodegas;612;29;105;122;30;162;164;232;6;54;282;38
201401;Enero de 2014;1;Andalucía;11;Cádiz;11035;Tarifa;3482;197;780;586;167;1020;732;196;197;283;2487;319
201401;Enero de 2014;1;Andalucía;11;Cádiz;11036;Torre Alháquime;248;18;51;55;3;49;72;134;0;12;96;6
201401;Enero de 2014;1;Andalucía;11;Cádiz;11037;Trebujena;1827;88;433;337;71;514;384;405;43;180;1070;129
201401;Enero de 2014;1;Andalucía;11;Cádiz;11038;Ubrique;3524;139;636;693;126;861;1069;103;1386;260;1440;335
201401;Enero de 2014;1;Andalucía;11;Cádiz;11039;Vejer de la Frontera;3370;188;793;656;154;869;710;335;107;419;2038;471
201401;Enero de 2014;1;Andalucía;11;Cádiz;11040;Villaluenga del Rosario;53;1;8;11;2;12;19;5;3;5;39;1
201401;Enero de 2014;1;Andalucía;11;Cádiz;11041;Villamartín;3580;213;783;722;171;920;771;854;117;426;1949;234
201401;Enero de 2014;1;Andalucía;11;Cádiz;11042;Zahara;346;15;79;73;13;85;81;119;5;77;140;5
201401;Enero de 2014;1;Andalucía;11;Cádiz;11901;Benalup-Casas Viejas;2123;145;518;412;121;519;408;507;56;362;982;216
201401;Enero de 2014;1;Andalucía;11;Cádiz;11902;San José del Valle;1141;71;241;243;63;281;242;367;35;143;487;109
201401;Enero de 2014;1;Andalucía;14;Córdoba;14001;Adamuz;847;31;146;146;44;207;273;543;15;80;182;27
201401;Enero de 2014;1;Andalucía;14;Córdoba;14002;Aguilar de la Frontera;2511;123;400;438;158;610;782;1270;119;260;710;152
201401;Enero de 2014;1;Andalucía;14;Córdoba;14003;Alcaracejos;252;18;48;60;19;50;57;24;12;47;159;10
201401;Enero de 2014;1;Andalucía;14;Córdoba;14004;Almedinilla;284;8;29;55;17;84;91;75;37;18;132;22
201401;Enero de 2014;1;Andalucía;14;Córdoba;14005;Almodóvar del Río;1901;104;354;407;94;445;497;660;87;284;778;92
201401;Enero de 2014;1;Andalucía;14;Córdoba;14006;Añora;291;18;52;53;22;65;81;29;19;75;142;26
201401;Enero de 2014;1;Andalucía;14;Córdoba;14007;Baena;2409;93;303;397;191;679;746;885;162;282;895;185
201401;Enero de 2014;1;Andalucía;14;Córdoba;14008;Belalcázar;688;48;108;131;51;163;187;109;63;119;291;106
201401;Enero de 2014;1;Andalucía;14;Córdoba;14009;Belmez;699;55;147;204;47;131;115;38;124;116;292;129
201401;Enero de 2014;1;Andalucía;14;Córdoba;14010;Benamejí;837;31;81;126;69;204;326;466;28;104;193;46
201401;Enero de 2014;1;Andalucía;14;Córdoba;14011;Blázquez, Los;184;13;35;40;6;45;45;36;9;41;91;7
201401;Enero de 2014;1;Andalucía;14;Córdoba;14012;Bujalance;1055;48;132;164;79;252;380;472;48;184;273;78
201401;Enero de 2014;1;Andalucía;14;Córdoba;14013;Cabra;2985;176;502;524;169;732;882;724;315;393;1261;292
201401;Enero de 2014;1;Andalucía;14;Córdoba;14014;Cañete de las Torres;303;12;43;51;21;52;124;125;17;43;95;23
201401;Enero de 2014;1;Andalucía;14;Córdoba;14015;Carcabuey;286;9;38;52;13;67;107;110;19;14;125;18
201401;Enero de 2014;1;Andalucía;14;Córdoba;14016;Cardeña;267;15;36;53;17;65;81;69;9;60;115;14
201401;Enero de 2014;1;Andalucía;14;Córdoba;14017;Carlota, La;2992;141;593;511;128;815;804;1089;176;542;1025;160
201401;Enero de 2014;1;Andalucía;14;Córdoba;14018;Carpio, El;862;42;156;160;58;206;240;194;112;127;366;63
201401;Enero de 2014;1;Andalucía;14;Córdoba;14019;Castro del Río;1096;29;103;190;69;294;411;474;31;177;340;74
201401;Enero de 2014;1;Andalucía;14;Córdoba;14020;Conquista;42;5;12;5;2;6;12;13;0;5;21;3
201401;Enero de 2014;1;Andalucía;14;Córdoba;14021;Córdoba;55708;2833;11810;11074;2767;13843;13381;2805;5451;5697;34425;7330
201401;Enero de 2014;1;Andalucía;14;Córdoba;14022;Doña Mencía;561;18;65;99;39;131;209;209;77;74;161;40
201401;Enero de 2014;1;Andalucía;14;Córdoba;14023;Dos Torres;441;32;67;88;24;102;128;47;42;110;215;27
201401;Enero de 2014;1;Andalucía;14;Córdoba;14024;Encinas Reales;374;14;42;70;29;77;142;101;39;105;98;31
201401;Enero de 2014;1;Andalucía;14;Córdoba;14025;Espejo;444;5;39;65;24;104;207;193;16;101;121;13
201401;Enero de 2014;1;Andalucía;14;Córdoba;14026;Espiel;508;29;117;105;31;133;93;60;108;99;195;46
201401;Enero de 2014;1;Andalucía;14;Córdoba;14027;Fernán-Núñez;2089;152;378;373;131;469;586;722;109;204;802;252
201401;Enero de 2014;1;Andalucía;14;Córdoba;14028;Fuente la Lancha;93;7;21;16;3;23;23;11;1;54;27;0
201401;Enero de 2014;1;Andalucía;14;Córdoba;14029;Fuente Obejuna;1253;83;215;294;76;251;334;142;110;196;653;152
201401;Enero de 2014;1;Andalucía;14;Córdoba;14030;Fuente Palmera;2515;120;457;500;126;619;693;1343;150;357;576;89
201401;Enero de 2014;1;Andalucía;14;Córdoba;14031;Fuente-Tójar;74;3;6;10;13;20;22;11;3;3;49;8
201401;Enero de 2014;1;Andalucía;14;Córdoba;14032;Granjuela, La;128;12;21;30;10;23;32;21;8;33;59;7
201401;Enero de 2014;1;Andalucía;14;Córdoba;14033;Guadalcázar;383;25;72;63;26;96;101;147;19;72;126;19
201401;Enero de 2014;1;Andalucía;14;Córdoba;14034;Guijo, El;57;4;14;7;2;12;18;7;2;2;44;2
201401;Enero de 2014;1;Andalucía;14;Córdoba;14035;Hinojosa del Duque;1370;77;225;251;98;329;390;85;99;298;665;223
201401;Enero de 2014;1;Andalucía;14;Córdoba;14036;Hornachuelos;940;42;129;190;64;227;288;466;29;304;114;27
201401;Enero de 2014;1;Andalucía;14;Córdoba;14037;Iznájar;454;12;57;109;23;103;150;146;14;106;167;21
201401;Enero de 2014;1;Andalucía;14;Córdoba;14038;Lucena;7172;436;1272;1187;462;2127;1688;1581;1542;506;2759;784
201401;Enero de 2014;1;Andalucía;14;Córdoba;14039;Luque;349;19;24;62;51;75;118;101;20;65;124;39
201401;Enero de 2014;1;Andalucía;14;Córdoba;14040;Montalbán de Córdoba;637;15;74;92;28;193;235;406;22;55;144;10
201401;Enero de 2014;1;Andalucía;14;Córdoba;14041;Montemayor;792;35;132;151;49;192;233;321;48;149;210;64
201401;Enero de 2014;1;Andalucía;14;Córdoba;14042;Montilla;4000;184;744;657;211;1080;1124;748;762;511;1638;341
201401;Enero de 2014;1;Andalucía;14;Córdoba;14043;Montoro;1667;86;243;305;110;446;477;734;116;116;583;118
201401;Enero de 2014;1;Andalucía;14;Córdoba;14044;Monturque;277;5;33;52;23;75;89;105;20;70;71;11
201401;Enero de 2014;1;Andalucía;14;Córdoba;14045;Moriles;824;34;115;138;58;217;262;419;50;121;194;40
201401;Enero de 2014;1;Andalucía;14;Córdoba;14046;Nueva Carteya;565;18;53;101;40;134;219;361;11;44;123;26
201401;Enero de 2014;1;Andalucía;14;Córdoba;14047;Obejo;350;20;65;74;22;91;78;60;22;66;178;24
201401;Enero de 2014;1;Andalucía;14;Córdoba;14048;Palenciana;220;6;29;38;11;67;69;86;5;14;109;6
201401;Enero de 2014;1;Andalucía;14;Córdoba;14049;Palma del Río;3885;173;630;645;211;1010;1216;1646;176;581;1248;234
201401;Enero de 2014;1;Andalucía;14;Córdoba;14050;Pedro Abad;568;24;94;109;27;146;168;183;58;72;214;41
201401;Enero de 2014;1;Andalucía;14;Córdoba;14051;Pedroche;312;37;49;59;19;57;91;74;6;45;170;17
201401;Enero de 2014;1;Andalucía;14;Córdoba;14052;Peñarroya-Pueblonuevo;2456;151;536;602;161;545;461;91;419;413;1122;411
201401;Enero de 2014;1;Andalucía;14;Córdoba;14053;Posadas;1624;100;296;323;82;395;428;709;88;191;547;89
201401;Enero de 2014;1;Andalucía;14;Córdoba;14054;Pozoblanco;2601;176;448;489;181;647;660;350;327;349;1264;311
201401;Enero de 2014;1;Andalucía;14;Córdoba;14055;Priego de Córdoba;2978;93;442;566;151;749;977;865;383;336;1207;187
201401;Enero de 2014;1;Andalucía;14;Córdoba;14056;Puente Genil;5639;325;946;1038;354;1492;1484;1741;620;731;1976;571
201401;Enero de 2014;1;Andalucía;14;Córdoba;14057;Rambla, La;1314;46;184;202;81;367;434;505;146;147;411;105
201401;Enero de 2014;1;Andalucía;14;Córdoba;14058;Rute;1094;45;136;190;60;302;361;356;184;142;327;85
201401;Enero de 2014;1;Andalucía;14;Córdoba;14059;San Sebastián de los Ballesteros;153;5;23;41;9;30;45;49;1;44;47;12
201401;Enero de 2014;1;Andalucía;14;Córdoba;14060;Santaella;1149;38;181;208;51;331;340;625;41;51;398;34
201401;Enero de 2014;1;Andalucía;14;Córdoba;14061;Santa Eufemia;177;13;26;38;5;35;60;20;4;62;85;6
201401;Enero de 2014;1;Andalucía;14;Córdoba;14062;Torrecampo;161;14;28;44;14;25;36;20;3;50;83;5
201401;Enero de 2014;1;Andalucía;14;Córdoba;14063;Valenzuela;95;2;4;22;2;12;53;50;0;23;18;4
201401;Enero de 2014;1;Andalucía;14;Córdoba;14064;Valsequillo;84;7;12;17;5;26;17;7;0;46;26;5
201401;Enero de 2014;1;Andalucía;14;Córdoba;14065;Victoria, La;477;23;80;83;30;130;131;171;19;95;168;24
201401;Enero de 2014;1;Andalucía;14;Córdoba;14066;Villa del Río;1296;89;183;199;101;323;401;462;206;166;320;142
201401;Enero de 2014;1;Andalucía;14;Córdoba;14067;Villafranca de Córdoba;1055;64;250;180;60;272;229;325;155;90;431;54
201401;Enero de 2014;1;Andalucía;14;Córdoba;14068;Villaharta;118;6;24;29;4;31;24;18;8;5;80;7
201401;Enero de 2014;1;Andalucía;14;Córdoba;14069;Villanueva de Córdoba;1531;108;253;296;103;349;422;577;89;131;608;126
201401;Enero de 2014;1;Andalucía;14;Córdoba;14070;Villanueva del Duque;252;16;36;55;17;63;65;31;9;43;152;17
201401;Enero de 2014;1;Andalucía;14;Córdoba;14071;Villanueva del Rey;244;8;45;69;14;58;50;48;21;39;115;21
201401;Enero de 2014;1;Andalucía;14;Córdoba;14072;Villaralto;262;10;44;57;12;50;89;104;8;64;73;13
201401;Enero de 2014;1;Andalucía;14;Córdoba;14073;Villaviciosa de Córdoba;683;44;122;154;46;131;186;229;42;114;222;76
201401;Enero de 2014;1;Andalucía;14;Córdoba;14074;Viso, El;526;36;91;118;37;95;149;154;20;123;194;35
201401;Enero de 2014;1;Andalucía;14;Córdoba;14075;Zuheros;80;4;7;8;7;23;31;27;15;14;20;4
