;;;;DEMANDANTES DE EMPLEO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
200901;Enero de 2009;1;Andalucía;4;Almería;4015;Alsodux;10;0;6;3;0;1;0;1;1;1;7;0
200901;Enero de 2009;1;Andalucía;4;Almería;4016;Antas;268;13;76;40;15;77;47;37;18;66;140;7
200901;Enero de 2009;1;Andalucía;4;Almería;4017;Arboleas;235;12;50;55;4;66;48;44;14;43;123;11
200901;Enero de 2009;1;Andalucía;4;Almería;4018;Armuña de Almanzora;27;0;3;10;1;6;7;0;4;4;14;5
200901;Enero de 2009;1;Andalucía;4;Almería;4019;Bacares;37;2;3;12;1;7;12;9;2;5;21;0
200901;Enero de 2009;1;Andalucía;4;Almería;4020;Bayárcal;57;2;15;20;1;5;14;23;0;5;29;0
200901;Enero de 2009;1;Andalucía;4;Almería;4021;Bayarque;22;2;5;6;0;4;5;10;1;4;6;1
200901;Enero de 2009;1;Andalucía;4;Almería;4022;Bédar;79;2;19;22;3;18;15;3;3;17;52;4
200901;Enero de 2009;1;Andalucía;4;Almería;4023;Beires;13;0;5;3;0;1;4;1;1;0;11;0
200901;Enero de 2009;1;Andalucía;4;Almería;4024;Benahadux;438;39;121;60;29;140;49;6;45;104;267;16
200901;Enero de 2009;1;Andalucía;4;Almería;4026;Benitagla;7;1;2;0;0;3;1;1;0;0;6;0
200901;Enero de 2009;1;Andalucía;4;Almería;4027;Benizalón;34;1;4;8;2;5;14;13;0;1;18;2
200901;Enero de 2009;1;Andalucía;4;Almería;4028;Bentarique;53;3;7;20;0;4;19;11;0;6;36;0
200901;Enero de 2009;1;Andalucía;4;Almería;4029;Berja;1755;192;485;298;110;430;240;244;67;581;735;128
200901;Enero de 2009;1;Andalucía;4;Almería;4030;Canjáyar;256;10;44;67;12;48;75;76;4;20;152;4
200901;Enero de 2009;1;Andalucía;4;Almería;4031;Cantoria;385;16;80;92;5;113;79;59;50;71;180;25
200901;Enero de 2009;1;Andalucía;4;Almería;4032;Carboneras;547;53;139;114;24;155;62;42;83;147;258;17
200901;Enero de 2009;1;Andalucía;4;Almería;4033;Castro de Filabres;10;0;1;2;1;2;4;1;1;0;8;0
200901;Enero de 2009;1;Andalucía;4;Almería;4034;Cóbdar;14;0;6;3;0;4;1;0;1;1;12;0
200901;Enero de 2009;1;Andalucía;4;Almería;4035;Cuevas del Almanzora;1563;102;516;258;71;399;217;307;66;462;697;31
200901;Enero de 2009;1;Andalucía;4;Almería;4036;Chercos;20;1;5;4;0;9;1;0;11;1;7;1
200901;Enero de 2009;1;Andalucía;4;Almería;4037;Chirivel;172;10;30;41;3;36;52;43;5;17;97;10
200901;Enero de 2009;1;Andalucía;4;Almería;4038;Dalías;347;33;91;80;21;81;41;59;13;114;143;18
200901;Enero de 2009;1;Andalucía;4;Almería;4041;Enix;21;0;3;9;1;3;5;1;0;4;15;1
200901;Enero de 2009;1;Andalucía;4;Almería;4043;Felix;43;2;12;8;1;12;8;7;1;11;24;0
200901;Enero de 2009;1;Andalucía;4;Almería;4044;Fines;259;18;79;43;8;73;38;15;79;52;91;22
200901;Enero de 2009;1;Andalucía;4;Almería;4045;Fiñana;403;21;73;99;16;90;104;154;23;58;151;17
200901;Enero de 2009;1;Andalucía;4;Almería;4046;Fondón;113;3;27;29;3;32;19;23;11;29;49;1
200901;Enero de 2009;1;Andalucía;4;Almería;4047;Gádor;360;35;111;65;15;82;52;28;48;108;163;13
200901;Enero de 2009;1;Andalucía;4;Almería;4048;Gallardos, Los;282;21;72;71;15;54;49;27;18;79;153;5
200901;Enero de 2009;1;Andalucía;4;Almería;4049;Garrucha;1106;84;353;174;63;298;134;27;42;328;686;23
200901;Enero de 2009;1;Andalucía;4;Almería;4050;Gérgal;134;5;35;25;4;33;32;51;4;16;59;4
200901;Enero de 2009;1;Andalucía;4;Almería;4051;Huécija;33;5;3;5;1;9;10;6;1;3;22;1
200901;Enero de 2009;1;Andalucía;4;Almería;4052;Huércal de Almería;1803;189;471;201;112;615;215;22;118;394;1182;87
200901;Enero de 2009;1;Andalucía;4;Almería;4053;Huércal-Overa;1909;136;524;331;80;492;346;294;121;485;920;89
200901;Enero de 2009;1;Andalucía;4;Almería;4054;Illar;52;1;17;19;0;11;4;13;2;5;32;0
200901;Enero de 2009;1;Andalucía;4;Almería;4055;Instinción;56;2;8;11;4;22;9;12;4;6;32;2
200901;Enero de 2009;1;Andalucía;4;Almería;4056;Laroya;13;0;4;2;0;4;3;0;3;1;9;0
200901;Enero de 2009;1;Andalucía;4;Almería;4057;Láujar de Andarax;220;16;52;44;7;60;41;32;10;50;118;10
200901;Enero de 2009;1;Andalucía;4;Almería;4058;Líjar;62;5;14;16;2;10;15;2;15;13;31;1
200901;Enero de 2009;1;Andalucía;4;Almería;4059;Lubrín;178;3;32;53;8;34;48;28;7;32;109;2
200901;Enero de 2009;1;Andalucía;4;Almería;4060;Lucainena de las Torres;63;1;20;13;1;13;15;15;0;10;38;0
200901;Enero de 2009;1;Andalucía;4;Almería;4061;Lúcar;104;3;18;27;4;23;29;24;15;14;43;8
200901;Enero de 2009;1;Andalucía;4;Almería;4062;Macael;680;59;185;110;52;191;83;29;285;60;264;42
200901;Enero de 2009;1;Andalucía;4;Almería;4063;María;208;9;37;36;6;51;69;53;12;22;119;2
200901;Enero de 2009;1;Andalucía;4;Almería;4064;Mojácar;538;17;157;97;18;149;100;5;16;87;412;18
200901;Enero de 2009;1;Andalucía;4;Almería;4065;Nacimiento;42;0;4;13;1;10;14;15;4;3;20;0
200901;Enero de 2009;1;Andalucía;4;Almería;4066;Níjar;2222;169;834;357;106;506;250;578;135;519;939;51
200901;Enero de 2009;1;Andalucía;4;Almería;4067;Ohanes;116;11;19;35;5;16;30;26;1;23;61;5
200901;Enero de 2009;1;Andalucía;4;Almería;4068;Olula de Castro;8;1;1;2;0;0;4;0;0;0;8;0
200901;Enero de 2009;1;Andalucía;4;Almería;4069;Olula del Río;798;48;232;136;32;242;108;42;227;111;356;62
200901;Enero de 2009;1;Andalucía;4;Almería;4070;Oria;256;22;44;68;10;52;60;60;6;28;149;13
200901;Enero de 2009;1;Andalucía;4;Almería;4071;Padules;58;6;9;19;0;6;18;11;3;8;33;3
200901;Enero de 2009;1;Andalucía;4;Almería;4072;Partaloa;59;1;3;18;0;16;21;11;2;3;43;0
200901;Enero de 2009;1;Andalucía;4;Almería;4073;Paterna del Río;45;1;7;18;2;6;11;22;1;7;14;1
200901;Enero de 2009;1;Andalucía;4;Almería;4074;Pechina;477;47;130;85;27;116;72;47;43;138;227;22
200901;Enero de 2009;1;Andalucía;4;Almería;4075;Pulpí;729;45;214;113;36;212;109;264;39;136;275;15
200901;Enero de 2009;1;Andalucía;4;Almería;4076;Purchena;200;16;34;50;7;54;39;22;26;37;100;15
200901;Enero de 2009;1;Andalucía;4;Almería;4077;Rágol;57;1;7;20;5;6;18;22;1;3;31;0
200901;Enero de 2009;1;Andalucía;4;Almería;4078;Rioja;228;23;56;38;11;70;30;9;16;64;122;17
200901;Enero de 2009;1;Andalucía;4;Almería;4079;Roquetas de Mar;8598;616;2845;1258;431;2442;1006;846;385;2480;4599;288
200901;Enero de 2009;1;Andalucía;4;Almería;4080;Santa Cruz de Marchena;31;0;8;7;0;6;10;3;2;5;19;2
200901;Enero de 2009;1;Andalucía;4;Almería;4081;Santa Fe de Mondújar;66;3;11;17;5;15;15;1;4;14;45;2
200901;Enero de 2009;1;Andalucía;4;Almería;4082;Senés;39;1;5;10;2;5;16;5;0;4;29;1
200901;Enero de 2009;1;Andalucía;4;Almería;4083;Serón;193;14;33;44;10;47;45;38;21;26;90;18
200901;Enero de 2009;1;Andalucía;4;Almería;4084;Sierro;62;2;10;14;2;17;17;13;7;10;29;3
200901;Enero de 2009;1;Andalucía;4;Almería;4085;Somontín;57;1;14;22;3;8;9;16;7;11;22;1
200901;Enero de 2009;1;Andalucía;4;Almería;4086;Sorbas;334;19;91;76;11;57;80;54;36;79;153;12
200901;Enero de 2009;1;Andalucía;4;Almería;4087;Suflí;27;1;3;6;1;8;8;2;3;4;18;0
200901;Enero de 2009;1;Andalucía;4;Almería;4088;Tabernas;630;33;123;127;28;171;148;133;31;102;341;23
200901;Enero de 2009;1;Andalucía;4;Almería;4089;Taberno;108;6;17;28;1;26;30;4;1;16;85;2
200901;Enero de 2009;1;Andalucía;4;Almería;4090;Tahal;37;2;4;12;1;6;12;6;2;6;22;1
200901;Enero de 2009;1;Andalucía;4;Almería;4091;Terque;57;4;11;12;2;15;13;6;5;6;35;5
200901;Enero de 2009;1;Andalucía;4;Almería;4092;Tíjola;395;24;84;80;18;101;88;87;61;69;149;29
200901;Enero de 2009;1;Andalucía;4;Almería;4093;Turre;439;43;111;84;16;118;67;30;18;129;251;11
200901;Enero de 2009;1;Andalucía;4;Almería;4094;Turrillas;24;0;2;8;2;6;6;4;0;1;19;0
200901;Enero de 2009;1;Andalucía;4;Almería;4095;Uleila del Campo;150;6;32;32;5;35;40;36;10;26;71;7
200901;Enero de 2009;1;Andalucía;4;Almería;4096;Urrácal;50;3;7;14;1;5;20;10;1;6;31;2
200901;Enero de 2009;1;Andalucía;4;Almería;4097;Velefique;29;2;3;13;1;4;6;5;1;10;12;1
200901;Enero de 2009;1;Andalucía;4;Almería;4098;Vélez-Blanco;221;9;49;59;5;48;51;50;16;22;126;7
200901;Enero de 2009;1;Andalucía;4;Almería;4099;Vélez-Rubio;713;32;160;149;27;186;159;127;57;149;357;23
200901;Enero de 2009;1;Andalucía;4;Almería;4100;Vera;1680;94;588;234;77;517;170;281;59;519;783;38
200901;Enero de 2009;1;Andalucía;4;Almería;4101;Viator;464;57;120;74;33;133;47;14;27;149;240;34
200901;Enero de 2009;1;Andalucía;4;Almería;4102;Vícar;2243;205;793;337;134;551;223;382;115;605;1068;73
200901;Enero de 2009;1;Andalucía;4;Almería;4103;Zurgena;252;19;62;51;6;54;60;43;13;65;127;4
200901;Enero de 2009;1;Andalucía;4;Almería;4901;Tres Villas, Las;106;6;17;33;2;19;29;24;3;7;71;1
200901;Enero de 2009;1;Andalucía;4;Almería;4902;Ejido, El;8039;783;2770;1228;470;1978;810;1998;347;1741;3600;353
200901;Enero de 2009;1;Andalucía;4;Almería;4903;Mojonera, La;691;53;244;121;37;156;80;224;42;166;238;21
200901;Enero de 2009;1;Andalucía;11;Cádiz;11001;Alcalá de los Gazules;1165;110;277;189;90;330;169;233;33;219;548;132
200901;Enero de 2009;1;Andalucía;11;Cádiz;11002;Alcalá del Valle;1399;81;290;263;99;359;307;646;33;204;480;36
200901;Enero de 2009;1;Andalucía;11;Cádiz;11003;Algar;319;16;57;52;17;111;66;57;16;38;183;25
200901;Enero de 2009;1;Andalucía;11;Cádiz;11004;Algeciras;15826;1387;3924;2119;1085;4171;3140;234;1043;2910;9153;2486
200901;Enero de 2009;1;Andalucía;11;Cádiz;11005;Algodonales;1459;100;337;286;92;389;255;583;31;284;509;52
200901;Enero de 2009;1;Andalucía;11;Cádiz;11006;Arcos de la Frontera;7153;498;1646;1038;437;1990;1544;1474;303;2184;2668;524
200901;Enero de 2009;1;Andalucía;11;Cádiz;11007;Barbate;5699;431;1294;665;456;1612;1241;448;527;968;2545;1211
200901;Enero de 2009;1;Andalucía;11;Cádiz;11008;Barrios, Los;2856;249;671;379;212;846;499;131;276;656;1397;396
200901;Enero de 2009;1;Andalucía;11;Cádiz;11009;Benaocaz;98;8;21;11;6;30;22;4;9;3;76;6
200901;Enero de 2009;1;Andalucía;11;Cádiz;11010;Bornos;2280;158;469;361;147;633;512;995;38;408;753;86
200901;Enero de 2009;1;Andalucía;11;Cádiz;11011;Bosque, El;415;21;103;43;17;146;85;39;51;44;247;34
200901;Enero de 2009;1;Andalucía;11;Cádiz;11012;Cádiz;17841;1134;4008;2756;1088;4959;3896;119;1829;1590;11596;2707
200901;Enero de 2009;1;Andalucía;11;Cádiz;11013;Castellar de la Frontera;469;31;110;58;32;156;82;59;20;68;264;58
200901;Enero de 2009;1;Andalucía;11;Cádiz;11014;Conil de la Frontera;3120;241;906;512;203;881;377;155;138;739;1742;346
200901;Enero de 2009;1;Andalucía;11;Cádiz;11015;Chiclana de la Frontera;11545;982;3004;1701;695;3278;1885;79;877;3018;5836;1735
200901;Enero de 2009;1;Andalucía;11;Cádiz;11016;Chipiona;4177;331;1032;600;300;1140;774;920;148;665;1911;533
200901;Enero de 2009;1;Andalucía;11;Cádiz;11017;Espera;1234;83;220;189;80;393;269;493;14;206;493;28
200901;Enero de 2009;1;Andalucía;11;Cádiz;11018;Gastor, El;449;34;102;79;14;124;96;147;7;80;205;10
200901;Enero de 2009;1;Andalucía;11;Cádiz;11019;Grazalema;393;37;82;79;22;98;75;41;19;34;263;36
200901;Enero de 2009;1;Andalucía;11;Cádiz;11020;Jerez de la Frontera;33299;2365;7481;4910;1989;8806;7748;2190;2412;6228;17205;5264
200901;Enero de 2009;1;Andalucía;11;Cádiz;11021;Jimena de la Frontera;1495;132;430;241;84;373;235;188;85;362;693;167
200901;Enero de 2009;1;Andalucía;11;Cádiz;11022;Línea de la Concepción, La;10322;791;2425;1735;616;2512;2243;80;1050;2400;5077;1715
200901;Enero de 2009;1;Andalucía;11;Cádiz;11023;Medina-Sidonia;2716;205;620;389;190;798;514;306;141;540;1162;567
200901;Enero de 2009;1;Andalucía;11;Cádiz;11024;Olvera;1905;114;422;314;115;491;449;707;63;218;795;122
200901;Enero de 2009;1;Andalucía;11;Cádiz;11025;Paterna de Rivera;1424;93;339;223;133;412;224;212;67;561;417;167
200901;Enero de 2009;1;Andalucía;11;Cádiz;11026;Prado del Rey;1665;94;350;252;105;495;369;333;266;253;623;190
200901;Enero de 2009;1;Andalucía;11;Cádiz;11027;Puerto de Santa María, El;11681;840;2761;1941;716;3082;2341;152;947;1883;6795;1904
200901;Enero de 2009;1;Andalucía;11;Cádiz;11028;Puerto Real;6078;484;1255;989;519;1795;1036;73;969;739;3242;1055
200901;Enero de 2009;1;Andalucía;11;Cádiz;11029;Puerto Serrano;2087;191;460;270;208;634;324;1103;13;307;579;85
200901;Enero de 2009;1;Andalucía;11;Cádiz;11030;Rota;4010;303;932;604;293;1203;675;50;417;753;2288;502
200901;Enero de 2009;1;Andalucía;11;Cádiz;11031;San Fernando;12947;861;2744;1783;845;3868;2846;85;878;1798;7516;2670
200901;Enero de 2009;1;Andalucía;11;Cádiz;11032;Sanlúcar de Barrameda;14267;1214;3352;2169;878;3516;3138;3224;689;3066;4771;2517
200901;Enero de 2009;1;Andalucía;11;Cádiz;11033;San Roque;4071;356;1080;563;282;1120;670;58;336;1042;2102;533
200901;Enero de 2009;1;Andalucía;11;Cádiz;11034;Setenil de las Bodegas;595;35;99;111;34;172;144;203;9;73;289;21
200901;Enero de 2009;1;Andalucía;11;Cádiz;11035;Tarifa;3193;242;742;424;199;951;635;183;263;439;1960;348
200901;Enero de 2009;1;Andalucía;11;Cádiz;11036;Torre Alháquime;207;11;44;34;12;52;54;83;0;15;101;8
200901;Enero de 2009;1;Andalucía;11;Cádiz;11037;Trebujena;1769;147;405;272;113;463;369;565;41;289;709;165
200901;Enero de 2009;1;Andalucía;11;Cádiz;11038;Ubrique;4084;212;897;697;153;1062;1063;131;1782;489;1244;438
200901;Enero de 2009;1;Andalucía;11;Cádiz;11039;Vejer de la Frontera;2948;209;651;466;181;835;606;284;104;627;1407;526
200901;Enero de 2009;1;Andalucía;11;Cádiz;11040;Villaluenga del Rosario;61;5;16;12;3;16;9;6;6;20;26;3
200901;Enero de 2009;1;Andalucía;11;Cádiz;11041;Villamartín;3375;249;760;448;231;1028;659;1023;113;641;1406;192
200901;Enero de 2009;1;Andalucía;11;Cádiz;11042;Zahara;354;25;77;68;26;83;75;116;11;85;129;13
200901;Enero de 2009;1;Andalucía;11;Cádiz;11901;Benalup-Casas Viejas;1841;169;435;287;138;502;310;278;32;559;733;239
200901;Enero de 2009;1;Andalucía;11;Cádiz;11902;San José del Valle;1019;69;241;178;66;284;181;323;35;224;351;86
200901;Enero de 2009;1;Andalucía;14;Córdoba;14001;Adamuz;807;64;151;135;48;170;239;478;28;123;144;34
200901;Enero de 2009;1;Andalucía;14;Córdoba;14002;Aguilar de la Frontera;2629;170;542;374;180;736;627;1260;204;594;487;84
200901;Enero de 2009;1;Andalucía;14;Córdoba;14003;Alcaracejos;211;15;35;55;11;43;52;50;9;21;122;9
200901;Enero de 2009;1;Andalucía;14;Córdoba;14004;Almedinilla;264;9;55;42;10;64;84;126;42;26;64;6
200901;Enero de 2009;1;Andalucía;14;Córdoba;14005;Almodóvar del Río;1610;119;330;279;79;401;402;658;68;329;502;53
200901;Enero de 2009;1;Andalucía;14;Córdoba;14006;Añora;253;22;44;41;23;61;62;42;18;50;104;39
200901;Enero de 2009;1;Andalucía;14;Córdoba;14007;Baena;1998;116;421;295;114;537;515;747;134;385;630;102
200901;Enero de 2009;1;Andalucía;14;Córdoba;14008;Belalcázar;619;41;82;99;45;169;183;137;85;110;188;99
200901;Enero de 2009;1;Andalucía;14;Córdoba;14009;Belmez;566;51;103;144;42;104;122;34;123;88;223;98
200901;Enero de 2009;1;Andalucía;14;Córdoba;14010;Benamejí;910;60;160;143;66;235;246;535;39;174;130;32
200901;Enero de 2009;1;Andalucía;14;Córdoba;14011;Blázquez, Los;172;14;34;24;7;42;51;18;5;80;44;25
200901;Enero de 2009;1;Andalucía;14;Córdoba;14012;Bujalance;1100;65;192;149;84;255;355;573;32;169;265;61
200901;Enero de 2009;1;Andalucía;14;Córdoba;14013;Cabra;2773;173;572;438;169;759;662;819;418;406;976;154
200901;Enero de 2009;1;Andalucía;14;Córdoba;14014;Cañete de las Torres;246;10;40;39;6;55;96;126;10;43;62;5
200901;Enero de 2009;1;Andalucía;14;Córdoba;14015;Carcabuey;295;15;55;52;10;82;81;120;41;19;103;12
200901;Enero de 2009;1;Andalucía;14;Córdoba;14016;Cardeña;242;5;41;46;12;72;66;75;6;52;101;8
200901;Enero de 2009;1;Andalucía;14;Córdoba;14017;Carlota, La;2517;157;455;383;123;749;650;909;226;595;701;86
200901;Enero de 2009;1;Andalucía;14;Córdoba;14018;Carpio, El;653;45;116;95;32;164;201;207;70;112;230;34
200901;Enero de 2009;1;Andalucía;14;Córdoba;14019;Castro del Río;937;33;141;131;67;259;306;460;47;165;210;55
200901;Enero de 2009;1;Andalucía;14;Córdoba;14020;Conquista;35;1;4;6;2;12;10;4;0;11;20;0
200901;Enero de 2009;1;Andalucía;14;Córdoba;14021;Córdoba;46077;3448;9688;6797;3020;12667;10457;2648;4900;5849;26567;6113
200901;Enero de 2009;1;Andalucía;14;Córdoba;14022;Doña Mencía;489;22;94;70;37;107;159;211;62;85;113;18
200901;Enero de 2009;1;Andalucía;14;Córdoba;14023;Dos Torres;322;18;47;52;32;101;72;40;26;77;156;23
200901;Enero de 2009;1;Andalucía;14;Córdoba;14024;Encinas Reales;506;53;83;81;24;124;141;217;42;106;112;29
200901;Enero de 2009;1;Andalucía;14;Córdoba;14025;Espejo;460;14;63;79;23;102;179;245;13;90;99;13
200901;Enero de 2009;1;Andalucía;14;Córdoba;14026;Espiel;381;37;53;66;25;109;91;34;100;66;130;51
200901;Enero de 2009;1;Andalucía;14;Córdoba;14027;Fernán-Núñez;1663;90;336;230;82;459;466;586;102;319;546;110
200901;Enero de 2009;1;Andalucía;14;Córdoba;14028;Fuente la Lancha;85;6;17;15;4;21;22;18;1;47;18;1
200901;Enero de 2009;1;Andalucía;14;Córdoba;14029;Fuente Obejuna;1212;87;197;223;75;279;351;177;117;222;495;201
200901;Enero de 2009;1;Andalucía;14;Córdoba;14030;Fuente Palmera;2048;116;324;321;108;611;568;1129;148;409;318;44
200901;Enero de 2009;1;Andalucía;14;Córdoba;14031;Fuente-Tójar;83;5;13;18;7;18;22;36;7;7;31;2
200901;Enero de 2009;1;Andalucía;14;Córdoba;14032;Granjuela, La;100;15;14;15;6;28;22;11;8;32;35;14
200901;Enero de 2009;1;Andalucía;14;Córdoba;14033;Guadalcázar;335;22;55;41;29;104;84;133;11;74;106;11
200901;Enero de 2009;1;Andalucía;14;Córdoba;14034;Guijo, El;69;3;15;11;5;15;20;1;0;4;60;4
200901;Enero de 2009;1;Andalucía;14;Córdoba;14035;Hinojosa del Duque;1052;52;151;132;72;300;345;80;93;253;412;214
200901;Enero de 2009;1;Andalucía;14;Córdoba;14036;Hornachuelos;957;61;175;135;62;271;253;506;15;308;117;11
200901;Enero de 2009;1;Andalucía;14;Córdoba;14037;Iznájar;636;30;125;153;22;143;163;360;26;95;145;10
200901;Enero de 2009;1;Andalucía;14;Córdoba;14038;Lucena;5805;564;1232;705;417;1824;1063;1378;1717;642;1693;375
200901;Enero de 2009;1;Andalucía;14;Córdoba;14039;Luque;316;13;46;56;21;91;89;136;30;42;92;16
200901;Enero de 2009;1;Andalucía;14;Córdoba;14040;Montalbán de Córdoba;698;29;119;90;42;200;218;467;24;111;84;12
200901;Enero de 2009;1;Andalucía;14;Córdoba;14041;Montemayor;650;32;100;112;28;174;204;313;63;134;119;21
200901;Enero de 2009;1;Andalucía;14;Córdoba;14042;Montilla;3143;199;570;402;180;978;814;772;346;497;1267;261
200901;Enero de 2009;1;Andalucía;14;Córdoba;14043;Montoro;1630;133;410;245;85;394;363;648;155;349;414;64
200901;Enero de 2009;1;Andalucía;14;Córdoba;14044;Monturque;325;21;53;40;27;95;89;174;31;69;44;7
200901;Enero de 2009;1;Andalucía;14;Córdoba;14045;Moriles;748;41;130;102;55;238;182;367;56;188;116;21
200901;Enero de 2009;1;Andalucía;14;Córdoba;14046;Nueva Carteya;688;40;172;95;56;165;160;409;26;128;104;21
200901;Enero de 2009;1;Andalucía;14;Córdoba;14047;Obejo;235;15;36;45;9;73;57;66;10;46;94;19
200901;Enero de 2009;1;Andalucía;14;Córdoba;14048;Palenciana;253;16;33;52;13;63;76;104;7;24;105;13
200901;Enero de 2009;1;Andalucía;14;Córdoba;14049;Palma del Río;3538;197;652;461;205;992;1031;1898;125;507;860;148
200901;Enero de 2009;1;Andalucía;14;Córdoba;14050;Pedro Abad;396;12;90;82;24;95;93;160;33;79;112;12
200901;Enero de 2009;1;Andalucía;14;Córdoba;14051;Pedroche;268;14;39;49;25;63;78;69;16;61;104;18
200901;Enero de 2009;1;Andalucía;14;Córdoba;14052;Peñarroya-Pueblonuevo;2124;181;405;468;159;502;409;61;462;306;915;380
200901;Enero de 2009;1;Andalucía;14;Córdoba;14053;Posadas;1414;88;263;192;86;450;335;727;97;222;313;55
200901;Enero de 2009;1;Andalucía;14;Córdoba;14054;Pozoblanco;2128;176;395;266;180;605;506;286;254;311;1022;255
200901;Enero de 2009;1;Andalucía;14;Córdoba;14055;Priego de Córdoba;2990;182;606;497;137;844;724;933;521;470;956;110
200901;Enero de 2009;1;Andalucía;14;Córdoba;14056;Puente Genil;4177;283;816;574;277;1247;980;1355;610;692;1253;267
200901;Enero de 2009;1;Andalucía;14;Córdoba;14057;Rambla, La;1256;74;235;147;88;378;334;445;246;188;300;77
200901;Enero de 2009;1;Andalucía;14;Córdoba;14058;Rute;1258;84;271;169;61;371;302;505;195;214;299;45
200901;Enero de 2009;1;Andalucía;14;Córdoba;14059;San Sebastián de los Ballesteros;153;15;22;39;4;37;36;60;10;51;23;9
200901;Enero de 2009;1;Andalucía;14;Córdoba;14060;Santaella;1033;68;186;174;51;285;269;556;54;138;268;17
200901;Enero de 2009;1;Andalucía;14;Córdoba;14061;Santa Eufemia;177;13;19;30;8;46;61;33;3;70;59;12
200901;Enero de 2009;1;Andalucía;14;Córdoba;14062;Torrecampo;145;7;31;17;8;50;32;12;1;51;71;10
200901;Enero de 2009;1;Andalucía;14;Córdoba;14063;Valenzuela;109;2;12;23;5;19;48;72;1;11;18;7
200901;Enero de 2009;1;Andalucía;14;Córdoba;14064;Valsequillo;84;7;6;17;9;23;22;12;0;28;31;13
200901;Enero de 2009;1;Andalucía;14;Córdoba;14065;Victoria, La;366;18;64;60;19;99;106;148;18;91;89;20
200901;Enero de 2009;1;Andalucía;14;Córdoba;14066;Villa del Río;1008;53;169;154;51;287;294;362;164;220;195;67
200901;Enero de 2009;1;Andalucía;14;Córdoba;14067;Villafranca de Córdoba;717;40;129;106;55;219;168;240;80;46;317;34
200901;Enero de 2009;1;Andalucía;14;Córdoba;14068;Villaharta;98;8;20;18;10;22;20;11;13;10;57;7
200901;Enero de 2009;1;Andalucía;14;Córdoba;14069;Villanueva de Córdoba;1339;99;248;210;93;357;332;452;87;197;540;63
200901;Enero de 2009;1;Andalucía;14;Córdoba;14070;Villanueva del Duque;244;11;43;42;21;66;61;44;17;60;97;26
200901;Enero de 2009;1;Andalucía;14;Córdoba;14071;Villanueva del Rey;202;11;28;54;15;44;50;46;23;32;79;22
200901;Enero de 2009;1;Andalucía;14;Córdoba;14072;Villaralto;247;10;32;44;8;62;91;122;11;54;55;5
200901;Enero de 2009;1;Andalucía;14;Córdoba;14073;Villaviciosa de Córdoba;615;42;125;134;29;142;143;219;45;119;182;50
200901;Enero de 2009;1;Andalucía;14;Córdoba;14074;Viso, El;474;32;67;77;24;122;152;142;15;128;169;20
200901;Enero de 2009;1;Andalucía;14;Córdoba;14075;Zuheros;77;2;13;13;4;11;34;49;6;8;11;3
