;;;;DEMANDANTES DE EMPLEO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
201701;Enero de 2017;1;Andalucía;4;Almería;4037;Chirivel;152;9;24;33;3;38;45;46;3;6;88;9
201701;Enero de 2017;1;Andalucía;4;Almería;4038;Dalías;291;9;50;91;10;54;77;61;9;46;153;22
201701;Enero de 2017;1;Andalucía;4;Almería;4041;Enix;24;0;7;8;0;4;5;3;1;1;17;2
201701;Enero de 2017;1;Andalucía;4;Almería;4043;Felix;60;1;11;19;3;9;17;11;1;5;40;3
201701;Enero de 2017;1;Andalucía;4;Almería;4044;Fines;314;16;53;73;21;72;79;32;43;30;179;30
201701;Enero de 2017;1;Andalucía;4;Almería;4045;Fiñana;436;13;67;109;15;87;145;163;16;30;204;23
201701;Enero de 2017;1;Andalucía;4;Almería;4046;Fondón;122;1;18;44;4;18;37;28;17;14;59;4
201701;Enero de 2017;1;Andalucía;4;Almería;4047;Gádor;459;30;90;106;21;111;101;60;28;51;262;58
201701;Enero de 2017;1;Andalucía;4;Almería;4048;Gallardos, Los;223;6;31;54;9;63;60;40;6;17;154;6
201701;Enero de 2017;1;Andalucía;4;Almería;4049;Garrucha;1193;43;243;238;35;338;296;46;20;97;980;50
201701;Enero de 2017;1;Andalucía;4;Almería;4050;Gérgal;139;10;22;33;9;31;34;47;3;9;72;8
201701;Enero de 2017;1;Andalucía;4;Almería;4051;Huécija;39;3;5;10;0;12;9;5;1;2;28;3
201701;Enero de 2017;1;Andalucía;4;Almería;4052;Huércal de Almería;2030;98;398;391;103;619;421;69;87;249;1456;169
201701;Enero de 2017;1;Andalucía;4;Almería;4053;Huércal-Overa;1697;47;300;340;84;510;416;325;104;132;1012;124
201701;Enero de 2017;1;Andalucía;4;Almería;4054;Illar;63;7;13;26;1;4;12;26;3;4;25;5
201701;Enero de 2017;1;Andalucía;4;Almería;4055;Instinción;64;4;13;19;1;14;13;12;4;1;44;3
201701;Enero de 2017;1;Andalucía;4;Almería;4056;Laroya;29;5;5;8;0;7;4;3;1;2;21;2
201701;Enero de 2017;1;Andalucía;4;Almería;4057;Láujar de Andarax;179;4;18;58;3;36;60;19;16;23;119;2
201701;Enero de 2017;1;Andalucía;4;Almería;4058;Líjar;53;2;7;13;2;12;17;11;4;4;33;1
201701;Enero de 2017;1;Andalucía;4;Almería;4059;Lubrín;146;2;22;43;2;30;47;37;7;11;88;3
201701;Enero de 2017;1;Andalucía;4;Almería;4060;Lucainena de las Torres;59;2;14;16;1;12;14;19;1;10;29;0
201701;Enero de 2017;1;Andalucía;4;Almería;4061;Lúcar;116;3;11;27;2;33;40;45;11;5;50;5
201701;Enero de 2017;1;Andalucía;4;Almería;4062;Macael;712;31;113;135;25;202;206;37;153;31;415;76
201701;Enero de 2017;1;Andalucía;4;Almería;4063;María;171;6;22;43;4;25;71;68;7;7;86;3
201701;Enero de 2017;1;Andalucía;4;Almería;4064;Mojácar;561;21;101;122;11;128;178;11;6;42;472;30
201701;Enero de 2017;1;Andalucía;4;Almería;4065;Nacimiento;53;2;7;12;2;9;21;23;9;0;21;0
201701;Enero de 2017;1;Andalucía;4;Almería;4066;Níjar;2617;85;666;592;93;674;507;1016;77;185;1173;166
201701;Enero de 2017;1;Andalucía;4;Almería;4067;Ohanes;121;5;24;36;9;19;28;17;2;7;90;5
201701;Enero de 2017;1;Andalucía;4;Almería;4068;Olula de Castro;13;0;2;4;0;1;6;6;0;1;6;0
201701;Enero de 2017;1;Andalucía;4;Almería;4069;Olula del Río;866;35;129;222;20;241;219;53;158;62;503;90
201701;Enero de 2017;1;Andalucía;4;Almería;4070;Oria;251;11;44;71;4;49;72;114;4;15;109;9
201701;Enero de 2017;1;Andalucía;4;Almería;4071;Padules;50;2;12;13;2;5;16;10;1;8;30;1
201701;Enero de 2017;1;Andalucía;4;Almería;4072;Partaloa;54;0;6;14;1;11;22;16;3;2;30;3
201701;Enero de 2017;1;Andalucía;4;Almería;4073;Paterna del Río;56;3;9;14;5;6;19;19;0;3;32;2
201701;Enero de 2017;1;Andalucía;4;Almería;4074;Pechina;581;41;112;113;33;138;144;71;27;66;358;59
201701;Enero de 2017;1;Andalucía;4;Almería;4075;Pulpí;570;21;93;89;24;173;170;229;31;29;247;34
201701;Enero de 2017;1;Andalucía;4;Almería;4076;Purchena;222;17;27;48;13;55;62;28;51;22;99;22
201701;Enero de 2017;1;Andalucía;4;Almería;4077;Rágol;51;2;8;16;0;10;15;16;0;5;29;1
201701;Enero de 2017;1;Andalucía;4;Almería;4078;Rioja;225;20;43;63;8;39;52;31;10;28;135;21
201701;Enero de 2017;1;Andalucía;4;Almería;4079;Roquetas de Mar;11027;426;2252;2216;359;3177;2597;1677;348;1124;7118;760
201701;Enero de 2017;1;Andalucía;4;Almería;4080;Santa Cruz de Marchena;31;0;9;11;0;4;7;2;2;3;24;0
201701;Enero de 2017;1;Andalucía;4;Almería;4081;Santa Fe de Mondújar;58;2;6;19;3;14;14;7;2;3;41;5
201701;Enero de 2017;1;Andalucía;4;Almería;4082;Senés;38;1;4;12;2;3;16;6;0;8;23;1
201701;Enero de 2017;1;Andalucía;4;Almería;4083;Serón;217;10;21;64;11;47;64;39;20;5;129;24
201701;Enero de 2017;1;Andalucía;4;Almería;4084;Sierro;84;0;14;24;1;14;31;21;7;11;42;3
201701;Enero de 2017;1;Andalucía;4;Almería;4085;Somontín;64;4;6;17;4;16;17;19;3;4;35;3
201701;Enero de 2017;1;Andalucía;4;Almería;4086;Sorbas;321;17;57;72;13;71;91;80;19;28;161;33
201701;Enero de 2017;1;Andalucía;4;Almería;4087;Suflí;26;1;4;4;2;5;10;1;3;6;15;1
201701;Enero de 2017;1;Andalucía;4;Almería;4088;Tabernas;749;28;132;171;24;174;220;242;33;45;402;27
201701;Enero de 2017;1;Andalucía;4;Almería;4089;Taberno;103;5;14;21;5;24;34;33;0;13;48;9
201701;Enero de 2017;1;Andalucía;4;Almería;4090;Tahal;48;1;6;16;0;10;15;16;1;8;21;2
201701;Enero de 2017;1;Andalucía;4;Almería;4091;Terque;50;0;8;13;2;6;21;7;0;2;38;3
201701;Enero de 2017;1;Andalucía;4;Almería;4092;Tíjola;440;12;64;95;14;121;134;82;36;47;236;39
201701;Enero de 2017;1;Andalucía;4;Almería;4093;Turre;413;15;86;77;18;121;96;24;9;48;313;19
201701;Enero de 2017;1;Andalucía;4;Almería;4094;Turrillas;24;0;3;11;0;4;6;6;0;1;17;0
201701;Enero de 2017;1;Andalucía;4;Almería;4095;Uleila del Campo;123;2;11;32;3;26;49;32;7;11;66;7
201701;Enero de 2017;1;Andalucía;4;Almería;4096;Urrácal;43;2;10;6;1;9;15;13;1;6;18;5
201701;Enero de 2017;1;Andalucía;4;Almería;4097;Velefique;25;0;8;6;1;5;5;8;0;4;12;1
201701;Enero de 2017;1;Andalucía;4;Almería;4098;Vélez-Blanco;207;6;35;47;11;43;65;49;3;12;131;12
201701;Enero de 2017;1;Andalucía;4;Almería;4099;Vélez-Rubio;703;31;123;165;32;149;203;124;40;76;402;61
201701;Enero de 2017;1;Andalucía;4;Almería;4100;Vera;1657;62;319;349;74;481;372;249;48;154;1109;97
201701;Enero de 2017;1;Andalucía;4;Almería;4101;Viator;630;34;133;125;22;183;133;40;22;69;440;59
201701;Enero de 2017;1;Andalucía;4;Almería;4102;Vícar;2656;147;587;589;113;691;529;640;74;269;1439;234
201701;Enero de 2017;1;Andalucía;4;Almería;4103;Zurgena;272;15;59;60;15;51;72;75;8;29;143;17
201701;Enero de 2017;1;Andalucía;4;Almería;4901;Tres Villas, Las;106;4;20;31;4;12;35;39;2;4;60;1
201701;Enero de 2017;1;Andalucía;4;Almería;4902;Ejido, El;7863;265;1701;1729;312;2174;1682;2735;237;509;3648;734
201701;Enero de 2017;1;Andalucía;4;Almería;4903;Mojonera, La;876;39;189;202;42;207;197;392;27;62;306;89
201701;Enero de 2017;1;Andalucía;4;Almería;4904;Balanegra;215;4;41;66;10;50;44;76;3;19;105;12
201701;Enero de 2017;1;Andalucía;11;Cádiz;11001;Alcalá de los Gazules;1174;53;252;238;72;312;247;208;40;81;754;91
201701;Enero de 2017;1;Andalucía;11;Cádiz;11002;Alcalá del Valle;1251;46;196;293;44;284;388;557;15;37;612;30
201701;Enero de 2017;1;Andalucía;11;Cádiz;11003;Algar;330;25;48;53;17;76;111;44;14;22;238;12
201701;Enero de 2017;1;Andalucía;11;Cádiz;11004;Algeciras;16611;800;3057;3224;811;4474;4245;333;847;1658;11132;2641
201701;Enero de 2017;1;Andalucía;11;Cádiz;11005;Algodonales;1313;59;240;300;74;314;326;550;20;43;650;50
201701;Enero de 2017;1;Andalucía;11;Cádiz;11006;Arcos de la Frontera;7731;337;1305;1586;327;2006;2170;1168;256;959;4762;586
201701;Enero de 2017;1;Andalucía;11;Cádiz;11007;Barbate;5552;243;1144;1201;254;1429;1281;549;457;430;3553;563
201701;Enero de 2017;1;Andalucía;11;Cádiz;11008;Barrios, Los;3083;177;530;520;171;918;767;109;207;311;2049;407
201701;Enero de 2017;1;Andalucía;11;Cádiz;11009;Benaocaz;117;2;23;24;5;28;35;1;11;2;98;5
201701;Enero de 2017;1;Andalucía;11;Cádiz;11010;Bornos;2268;112;356;440;121;610;629;878;45;155;1070;120
201701;Enero de 2017;1;Andalucía;11;Cádiz;11011;Bosque, El;389;20;77;77;22;96;97;29;29;24;276;31
201701;Enero de 2017;1;Andalucía;11;Cádiz;11012;Cádiz;18044;602;3766;3840;607;4677;4552;123;1360;1232;13033;2296
201701;Enero de 2017;1;Andalucía;11;Cádiz;11013;Castellar de la Frontera;439;20;72;86;24;117;120;30;22;28;313;46
201701;Enero de 2017;1;Andalucía;11;Cádiz;11014;Conil de la Frontera;3676;167;809;748;129;1117;706;206;88;287;2848;247
201701;Enero de 2017;1;Andalucía;11;Cádiz;11015;Chiclana de la Frontera;14638;608;2876;2940;614;4129;3471;160;833;2018;9318;2309
201701;Enero de 2017;1;Andalucía;11;Cádiz;11016;Chipiona;4505;239;898;882;237;1191;1058;718;127;421;2840;399
201701;Enero de 2017;1;Andalucía;11;Cádiz;11017;Espera;1119;55;168;231;45;302;318;327;9;101;633;49
201701;Enero de 2017;1;Andalucía;11;Cádiz;11018;Gastor, El;406;25;64;85;7;86;139;173;4;21;198;10
201701;Enero de 2017;1;Andalucía;11;Cádiz;11019;Grazalema;396;24;69;90;10;98;105;29;15;30;296;26
201701;Enero de 2017;1;Andalucía;11;Cádiz;11020;Jerez de la Frontera;37840;1571;6597;8008;1436;9459;10769;2048;2159;3835;24616;5182
201701;Enero de 2017;1;Andalucía;11;Cádiz;11021;Jimena de la Frontera;1340;58;215;324;58;351;334;172;56;110;869;133
201701;Enero de 2017;1;Andalucía;11;Cádiz;11022;Línea de la Concepción, La;9842;432;1882;2345;418;2289;2476;131;878;1488;5612;1733
201701;Enero de 2017;1;Andalucía;11;Cádiz;11023;Medina-Sidonia;2651;107;497;569;126;759;593;397;96;402;1510;246
201701;Enero de 2017;1;Andalucía;11;Cádiz;11024;Olvera;1713;65;254;425;77;349;543;657;32;295;640;89
201701;Enero de 2017;1;Andalucía;11;Cádiz;11025;Paterna de Rivera;1394;82;238;285;66;408;315;221;50;563;466;94
201701;Enero de 2017;1;Andalucía;11;Cádiz;11026;Prado del Rey;1362;56;207;308;38;324;429;234;197;58;791;82
201701;Enero de 2017;1;Andalucía;11;Cádiz;11027;Puerto de Santa María, El;12944;468;2447;2779;476;3329;3445;203;772;1270;8834;1865
201701;Enero de 2017;1;Andalucía;11;Cádiz;11028;Puerto Real;6708;302;1289;1365;308;1928;1516;130;661;561;4318;1038
201701;Enero de 2017;1;Andalucía;11;Cádiz;11029;Puerto Serrano;2054;156;385;364;174;532;443;1094;31;76;784;69
201701;Enero de 2017;1;Andalucía;11;Cádiz;11030;Rota;4193;228;801;779;219;1236;930;64;554;294;2808;473
201701;Enero de 2017;1;Andalucía;11;Cádiz;11031;San Fernando;14243;617;2760;2647;593;4014;3612;97;855;1294;9421;2576
201701;Enero de 2017;1;Andalucía;11;Cádiz;11032;Sanlúcar de Barrameda;14598;674;2711;2997;624;3713;3879;3240;705;1245;7543;1865
201701;Enero de 2017;1;Andalucía;11;Cádiz;11033;San Roque;4167;214;860;848;176;1094;975;64;310;734;2534;525
201701;Enero de 2017;1;Andalucía;11;Cádiz;11034;Setenil de las Bodegas;513;28;62;99;28;125;171;145;7;25;306;30
201701;Enero de 2017;1;Andalucía;11;Cádiz;11035;Tarifa;3150;153;623;546;133;924;771;141;152;168;2468;221
201701;Enero de 2017;1;Andalucía;11;Cádiz;11036;Torre Alháquime;210;9;45;51;6;37;62;115;3;3;87;2
201701;Enero de 2017;1;Andalucía;11;Cádiz;11037;Trebujena;1551;86;339;305;65;412;344;385;23;104;927;112
201701;Enero de 2017;1;Andalucía;11;Cádiz;11038;Ubrique;3067;114;459;666;102;716;1010;63;1185;130;1450;239
201701;Enero de 2017;1;Andalucía;11;Cádiz;11039;Vejer de la Frontera;2934;135;561;624;133;757;724;282;66;235;2099;252
201701;Enero de 2017;1;Andalucía;11;Cádiz;11040;Villaluenga del Rosario;62;2;12;16;2;14;16;1;5;2;53;1
201701;Enero de 2017;1;Andalucía;11;Cádiz;11041;Villamartín;3272;213;560;666;172;823;838;730;105;263;1981;193
201701;Enero de 2017;1;Andalucía;11;Cádiz;11042;Zahara;290;19;58;61;13;60;79;71;8;66;133;12
201701;Enero de 2017;1;Andalucía;11;Cádiz;11901;Benalup-Casas Viejas;1581;77;261;340;65;433;405;374;39;174;884;110
201701;Enero de 2017;1;Andalucía;11;Cádiz;11902;San José del Valle;1007;48;165;224;45;259;266;256;37;87;558;69
201701;Enero de 2017;1;Andalucía;14;Córdoba;14001;Adamuz;762;26;112;155;38;176;255;426;9;87;207;33
201701;Enero de 2017;1;Andalucía;14;Córdoba;14002;Aguilar de la Frontera;2563;111;356;426;149;622;899;1254;73;216;902;118
201701;Enero de 2017;1;Andalucía;14;Córdoba;14003;Alcaracejos;211;13;26;48;14;48;62;14;12;32;146;7
201701;Enero de 2017;1;Andalucía;14;Córdoba;14004;Almedinilla;269;11;23;64;7;60;104;75;21;6;156;11
201701;Enero de 2017;1;Andalucía;14;Córdoba;14005;Almodóvar del Río;1727;103;286;353;79;396;510;511;51;257;830;78
201701;Enero de 2017;1;Andalucía;14;Córdoba;14006;Añora;215;8;24;44;14;57;68;17;8;52;123;15
201701;Enero de 2017;1;Andalucía;14;Córdoba;14007;Baena;2224;56;226;376;150;618;798;647;118;407;903;149
201701;Enero de 2017;1;Andalucía;14;Córdoba;14008;Belalcázar;637;29;77;134;42;164;191;113;52;89;343;40
201701;Enero de 2017;1;Andalucía;14;Córdoba;14009;Belmez;626;31;123;188;34;127;123;58;101;96;298;73
201701;Enero de 2017;1;Andalucía;14;Córdoba;14010;Benamejí;891;35;86;149;58;205;358;377;35;230;208;41
201701;Enero de 2017;1;Andalucía;14;Córdoba;14011;Blázquez, Los;162;16;26;33;12;31;44;28;6;33;82;13
201701;Enero de 2017;1;Andalucía;14;Córdoba;14012;Bujalance;1284;50;139;230;84;305;476;673;43;211;281;76
201701;Enero de 2017;1;Andalucía;14;Córdoba;14013;Cabra;2704;107;352;531;158;637;919;648;209;334;1255;258
201701;Enero de 2017;1;Andalucía;14;Córdoba;14014;Cañete de las Torres;344;10;34;61;13;66;160;169;9;75;73;18
201701;Enero de 2017;1;Andalucía;14;Córdoba;14015;Carcabuey;251;18;23;43;15;47;105;75;15;12;128;21
201701;Enero de 2017;1;Andalucía;14;Córdoba;14016;Cardeña;242;11;30;47;13;54;87;59;8;52;117;6
201701;Enero de 2017;1;Andalucía;14;Córdoba;14017;Carlota, La;2473;121;353;433;106;661;799;929;117;394;898;135
201701;Enero de 2017;1;Andalucía;14;Córdoba;14018;Carpio, El;835;44;128;144;47;193;279;180;58;132;404;61
201701;Enero de 2017;1;Andalucía;14;Córdoba;14019;Castro del Río;1058;20;87;197;53;251;450;405;34;228;342;49
201701;Enero de 2017;1;Andalucía;14;Córdoba;14020;Conquista;40;2;8;7;1;13;9;4;0;12;22;2
201701;Enero de 2017;1;Andalucía;14;Córdoba;14021;Córdoba;46715;1981;8290;9998;2059;11261;13126;2460;3804;3513;31215;5723
201701;Enero de 2017;1;Andalucía;14;Córdoba;14022;Doña Mencía;499;21;39;79;37;121;202;170;28;110;158;33
201701;Enero de 2017;1;Andalucía;14;Córdoba;14023;Dos Torres;330;14;34;68;18;74;122;41;22;75;172;20
201701;Enero de 2017;1;Andalucía;14;Córdoba;14024;Encinas Reales;393;18;45;68;20;93;149;90;31;114;131;27
201701;Enero de 2017;1;Andalucía;14;Córdoba;14025;Espejo;418;7;32;63;24;81;211;150;8;114;125;21
201701;Enero de 2017;1;Andalucía;14;Córdoba;14026;Espiel;367;14;55;81;20;90;107;49;45;60;186;27
201701;Enero de 2017;1;Andalucía;14;Córdoba;14027;Fernán-Núñez;1687;95;238;281;112;407;554;526;54;105;820;182
201701;Enero de 2017;1;Andalucía;14;Córdoba;14028;Fuente la Lancha;76;3;13;13;5;20;22;4;2;42;27;1
201701;Enero de 2017;1;Andalucía;14;Córdoba;14029;Fuente Obejuna;1073;65;170;252;48;216;322;156;74;118;616;109
201701;Enero de 2017;1;Andalucía;14;Córdoba;14030;Fuente Palmera;2122;84;294;394;95;541;714;1077;104;332;546;63
201701;Enero de 2017;1;Andalucía;14;Córdoba;14031;Fuente-Tójar;88;4;9;15;8;19;33;17;6;5;57;3
201701;Enero de 2017;1;Andalucía;14;Córdoba;14032;Granjuela, La;111;10;19;21;7;18;36;15;5;43;45;3
201701;Enero de 2017;1;Andalucía;14;Córdoba;14033;Guadalcázar;341;20;48;56;23;82;112;140;10;72;105;14
201701;Enero de 2017;1;Andalucía;14;Córdoba;14034;Guijo, El;49;5;7;13;3;9;12;3;0;0;45;1
201701;Enero de 2017;1;Andalucía;14;Córdoba;14035;Hinojosa del Duque;1195;58;149;213;65;324;386;78;91;191;691;144
201701;Enero de 2017;1;Andalucía;14;Córdoba;14036;Hornachuelos;853;32;113;173;36;199;300;386;11;289;145;22
201701;Enero de 2017;1;Andalucía;14;Córdoba;14037;Iznájar;422;22;35;102;22;87;154;116;9;108;171;18
201701;Enero de 2017;1;Andalucía;14;Córdoba;14038;Lucena;6357;351;810;1132;366;1864;1834;1362;1080;483;2769;663
201701;Enero de 2017;1;Andalucía;14;Córdoba;14039;Luque;377;15;27;68;41;85;141;104;17;82;147;27
201701;Enero de 2017;1;Andalucía;14;Córdoba;14040;Montalbán de Córdoba;585;24;63;84;29;155;230;352;16;73;128;16
201701;Enero de 2017;1;Andalucía;14;Córdoba;14041;Montemayor;692;21;94;139;42;153;243;265;23;158;209;37
201701;Enero de 2017;1;Andalucía;14;Córdoba;14042;Montilla;3231;111;423;569;160;840;1128;687;347;383;1511;303
201701;Enero de 2017;1;Andalucía;14;Córdoba;14043;Montoro;1538;50;200;289;108;386;505;632;84;91;646;85
201701;Enero de 2017;1;Andalucía;14;Córdoba;14044;Monturque;302;6;31;48;22;74;121;124;8;70;89;11
201701;Enero de 2017;1;Andalucía;14;Córdoba;14045;Moriles;699;29;77;104;46;169;274;287;23;152;206;31
201701;Enero de 2017;1;Andalucía;14;Córdoba;14046;Nueva Carteya;568;10;45;92;30;113;278;269;7;154;115;23
201701;Enero de 2017;1;Andalucía;14;Córdoba;14047;Obejo;311;23;40;59;22;77;90;50;15;38;184;24
201701;Enero de 2017;1;Andalucía;14;Córdoba;14048;Palenciana;197;3;16;35;14;64;65;65;5;9;109;9
201701;Enero de 2017;1;Andalucía;14;Córdoba;14049;Palma del Río;3715;160;474;656;189;916;1320;1455;127;626;1285;222
201701;Enero de 2017;1;Andalucía;14;Córdoba;14050;Pedro Abad;548;35;65;98;26;126;198;151;34;102;228;33
201701;Enero de 2017;1;Andalucía;14;Córdoba;14051;Pedroche;282;20;32;51;41;46;92;61;6;46;158;11
201701;Enero de 2017;1;Andalucía;14;Córdoba;14052;Peñarroya-Pueblonuevo;2224;143;414;548;153;511;455;110;328;388;1057;341
201701;Enero de 2017;1;Andalucía;14;Córdoba;14053;Posadas;1317;53;213;270;54;295;432;510;65;196;490;56
201701;Enero de 2017;1;Andalucía;14;Córdoba;14054;Pozoblanco;2174;108;300;375;169;557;665;287;231;251;1162;243
201701;Enero de 2017;1;Andalucía;14;Córdoba;14055;Priego de Córdoba;2907;83;359;592;128;679;1066;692;320;449;1265;181
201701;Enero de 2017;1;Andalucía;14;Córdoba;14056;Puente Genil;5000;263;706;862;313;1286;1570;1354;517;731;1926;472
201701;Enero de 2017;1;Andalucía;14;Córdoba;14057;Rambla, La;1219;48;144;186;65;324;452;503;122;137;371;86
201701;Enero de 2017;1;Andalucía;14;Córdoba;14058;Rute;1042;49;118;169;54;280;372;311;137;178;342;74
201701;Enero de 2017;1;Andalucía;14;Córdoba;14059;San Sebastián de los Ballesteros;147;7;21;32;6;35;46;62;1;38;36;10
201701;Enero de 2017;1;Andalucía;14;Córdoba;14060;Santaella;1103;36;146;208;56;275;382;546;53;28;442;34
201701;Enero de 2017;1;Andalucía;14;Córdoba;14061;Santa Eufemia;140;9;13;36;4;20;58;17;4;55;58;6
201701;Enero de 2017;1;Andalucía;14;Córdoba;14062;Torrecampo;140;15;17;31;14;26;37;16;4;20;94;6
201701;Enero de 2017;1;Andalucía;14;Córdoba;14063;Valenzuela;106;2;5;27;5;12;55;28;2;49;21;6
201701;Enero de 2017;1;Andalucía;14;Córdoba;14064;Valsequillo;65;4;11;10;3;21;16;8;0;34;23;0
201701;Enero de 2017;1;Andalucía;14;Córdoba;14065;Victoria, La;407;20;54;65;26;103;139;128;7;87;163;22
201701;Enero de 2017;1;Andalucía;14;Córdoba;14066;Villa del Río;1224;63;155;203;62;301;440;457;128;157;386;96
201701;Enero de 2017;1;Andalucía;14;Córdoba;14067;Villafranca de Córdoba;882;47;151;160;51;218;255;232;93;124;382;51
201701;Enero de 2017;1;Andalucía;14;Córdoba;14068;Villaharta;90;6;17;24;5;16;22;16;3;9;60;2
201701;Enero de 2017;1;Andalucía;14;Córdoba;14069;Villanueva de Córdoba;1303;57;176;258;80;300;432;492;61;76;587;87
201701;Enero de 2017;1;Andalucía;14;Córdoba;14070;Villanueva del Duque;202;13;28;49;11;44;57;30;4;48;112;8
201701;Enero de 2017;1;Andalucía;14;Córdoba;14071;Villanueva del Rey;203;7;36;43;10;53;54;53;15;23;99;13
201701;Enero de 2017;1;Andalucía;14;Córdoba;14072;Villaralto;190;9;21;43;7;36;74;65;4;59;53;9
201701;Enero de 2017;1;Andalucía;14;Córdoba;14073;Villaviciosa de Córdoba;589;27;104;147;32;106;173;176;25;105;233;50
201701;Enero de 2017;1;Andalucía;14;Córdoba;14074;Viso, El;424;8;45;87;26;84;174;96;11;112;189;16
