;;;;DEMANDANTES DE EMPLEO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
200701;Enero de 2007;1;Andalucía;4;Almería;4020;Bayárcal;48;0;10;17;0;6;15;27;0;2;19;0
200701;Enero de 2007;1;Andalucía;4;Almería;4021;Bayarque;22;1;2;7;0;5;7;4;2;2;12;2
200701;Enero de 2007;1;Andalucía;4;Almería;4022;Bédar;34;0;7;14;0;6;7;5;0;9;19;1
200701;Enero de 2007;1;Andalucía;4;Almería;4023;Beires;13;0;3;5;0;1;4;8;0;1;4;0
200701;Enero de 2007;1;Andalucía;4;Almería;4024;Benahadux;240;19;34;23;16;108;40;17;24;29;149;21
200701;Enero de 2007;1;Andalucía;4;Almería;4026;Benitagla;1;0;1;0;0;0;0;0;0;0;1;0
200701;Enero de 2007;1;Andalucía;4;Almería;4027;Benizalón;32;0;7;10;1;2;12;16;1;3;9;3
200701;Enero de 2007;1;Andalucía;4;Almería;4028;Bentarique;50;0;3;20;0;8;19;23;0;2;24;1
200701;Enero de 2007;1;Andalucía;4;Almería;4029;Berja;931;88;204;152;73;263;151;247;25;190;338;131
200701;Enero de 2007;1;Andalucía;4;Almería;4030;Canjáyar;193;4;32;44;8;34;71;96;6;7;82;2
200701;Enero de 2007;1;Andalucía;4;Almería;4031;Cantoria;255;8;25;63;12;82;65;80;22;35;88;30
200701;Enero de 2007;1;Andalucía;4;Almería;4032;Carboneras;381;22;75;87;28;130;39;69;50;66;178;18
200701;Enero de 2007;1;Andalucía;4;Almería;4033;Castro de Filabres;8;0;1;0;1;3;3;6;0;0;2;0
200701;Enero de 2007;1;Andalucía;4;Almería;4034;Cóbdar;9;0;3;1;1;3;1;3;1;1;4;0
200701;Enero de 2007;1;Andalucía;4;Almería;4035;Cuevas del Almanzora;856;47;206;117;59;245;182;219;33;107;446;51
200701;Enero de 2007;1;Andalucía;4;Almería;4036;Chercos;18;0;1;2;0;10;5;3;2;2;10;1
200701;Enero de 2007;1;Andalucía;4;Almería;4037;Chirivel;153;1;23;35;6;37;51;69;3;2;75;4
200701;Enero de 2007;1;Andalucía;4;Almería;4038;Dalías;175;12;40;36;20;39;28;53;2;21;73;26
200701;Enero de 2007;1;Andalucía;4;Almería;4041;Enix;7;0;0;3;2;1;1;0;0;2;5;0
200701;Enero de 2007;1;Andalucía;4;Almería;4043;Felix;32;1;11;6;0;6;8;10;1;9;11;1
200701;Enero de 2007;1;Andalucía;4;Almería;4044;Fines;131;8;24;14;17;41;27;21;35;10;43;22
200701;Enero de 2007;1;Andalucía;4;Almería;4045;Fiñana;371;11;53;83;13;105;106;173;31;22;123;22
200701;Enero de 2007;1;Andalucía;4;Almería;4046;Fondón;79;0;18;20;1;28;12;31;9;16;23;0
200701;Enero de 2007;1;Andalucía;4;Almería;4047;Gádor;185;6;36;34;16;60;33;51;16;14;89;15
200701;Enero de 2007;1;Andalucía;4;Almería;4048;Gallardos, Los;170;10;23;39;7;56;35;50;9;12;90;9
200701;Enero de 2007;1;Andalucía;4;Almería;4049;Garrucha;494;34;105;65;16;187;87;26;14;75;351;28
200701;Enero de 2007;1;Andalucía;4;Almería;4050;Gérgal;107;4;16;23;5;26;33;66;0;7;31;3
200701;Enero de 2007;1;Andalucía;4;Almería;4051;Huécija;38;2;8;6;3;9;10;13;3;1;18;3
200701;Enero de 2007;1;Andalucía;4;Almería;4052;Huércal de Almería;833;39;143;77;69;396;109;32;44;89;589;79
200701;Enero de 2007;1;Andalucía;4;Almería;4053;Huércal-Overa;1177;64;216;164;76;387;270;222;69;118;660;108
200701;Enero de 2007;1;Andalucía;4;Almería;4054;Illar;38;0;12;14;2;3;7;18;0;4;16;0
200701;Enero de 2007;1;Andalucía;4;Almería;4055;Instinción;42;2;7;16;0;12;5;12;3;5;22;0
200701;Enero de 2007;1;Andalucía;4;Almería;4056;Laroya;5;0;2;0;0;2;1;1;1;0;3;0
200701;Enero de 2007;1;Andalucía;4;Almería;4057;Láujar de Andarax;134;4;28;31;15;27;29;49;9;22;49;5
200701;Enero de 2007;1;Andalucía;4;Almería;4058;Líjar;56;2;7;11;1;15;20;17;7;5;23;4
200701;Enero de 2007;1;Andalucía;4;Almería;4059;Lubrín;141;2;21;44;5;28;41;60;9;20;49;3
200701;Enero de 2007;1;Andalucía;4;Almería;4060;Lucainena de las Torres;42;0;8;13;0;8;13;23;0;5;14;0
200701;Enero de 2007;1;Andalucía;4;Almería;4061;Lúcar;85;1;17;22;5;20;20;38;9;5;28;5
200701;Enero de 2007;1;Andalucía;4;Almería;4062;Macael;315;20;53;36;32;120;54;24;84;21;139;47
200701;Enero de 2007;1;Andalucía;4;Almería;4063;María;139;4;12;25;2;39;57;69;9;7;49;5
200701;Enero de 2007;1;Andalucía;4;Almería;4064;Mojácar;330;13;81;57;10;103;66;6;8;26;279;11
200701;Enero de 2007;1;Andalucía;4;Almería;4065;Nacimiento;33;1;5;7;0;10;10;19;1;3;10;0
200701;Enero de 2007;1;Andalucía;4;Almería;4066;Níjar;1047;53;277;188;56;333;140;293;74;126;501;53
200701;Enero de 2007;1;Andalucía;4;Almería;4067;Ohanes;84;2;11;29;2;14;26;51;0;4;29;0
200701;Enero de 2007;1;Andalucía;4;Almería;4068;Olula de Castro;4;0;0;2;0;0;2;2;0;0;2;0
200701;Enero de 2007;1;Andalucía;4;Almería;4069;Olula del Río;445;10;82;47;25;196;85;53;97;43;181;71
200701;Enero de 2007;1;Andalucía;4;Almería;4070;Oria;264;39;33;67;13;55;57;136;5;24;66;33
200701;Enero de 2007;1;Andalucía;4;Almería;4071;Padules;42;0;3;15;0;7;17;26;0;2;14;0
200701;Enero de 2007;1;Andalucía;4;Almería;4072;Partaloa;60;1;6;19;1;18;15;36;2;2;18;2
200701;Enero de 2007;1;Andalucía;4;Almería;4073;Paterna del Río;45;0;8;18;1;8;10;31;1;2;11;0
200701;Enero de 2007;1;Andalucía;4;Almería;4074;Pechina;244;11;47;36;13;83;54;49;13;19;146;17
200701;Enero de 2007;1;Andalucía;4;Almería;4075;Pulpí;333;11;63;48;24;130;57;134;8;31;140;20
200701;Enero de 2007;1;Andalucía;4;Almería;4076;Purchena;126;10;15;30;2;42;27;42;10;11;48;15
200701;Enero de 2007;1;Andalucía;4;Almería;4077;Rágol;52;1;4;24;0;4;19;41;0;1;9;1
200701;Enero de 2007;1;Andalucía;4;Almería;4078;Rioja;117;5;27;20;5;42;18;14;10;21;61;11
200701;Enero de 2007;1;Andalucía;4;Almería;4079;Roquetas de Mar;4387;293;1089;490;275;1607;633;686;167;525;2613;396
200701;Enero de 2007;1;Andalucía;4;Almería;4080;Santa Cruz de Marchena;23;1;3;5;0;7;7;13;0;1;9;0
200701;Enero de 2007;1;Andalucía;4;Almería;4081;Santa Fe de Mondújar;52;2;10;14;2;12;12;7;4;8;31;2
200701;Enero de 2007;1;Andalucía;4;Almería;4082;Senés;39;1;0;12;3;8;15;24;1;2;12;0
200701;Enero de 2007;1;Andalucía;4;Almería;4083;Serón;149;4;27;28;16;39;35;63;11;12;41;22
200701;Enero de 2007;1;Andalucía;4;Almería;4084;Sierro;62;2;5;16;6;19;14;15;5;10;23;9
200701;Enero de 2007;1;Andalucía;4;Almería;4085;Somontín;51;2;10;20;0;8;11;22;1;11;16;1
200701;Enero de 2007;1;Andalucía;4;Almería;4086;Sorbas;206;3;31;43;6;52;71;76;19;30;75;6
200701;Enero de 2007;1;Andalucía;4;Almería;4087;Suflí;13;0;2;2;0;4;5;4;1;1;6;1
200701;Enero de 2007;1;Andalucía;4;Almería;4088;Tabernas;498;17;68;88;24;155;146;213;10;47;208;20
200701;Enero de 2007;1;Andalucía;4;Almería;4089;Taberno;108;6;10;30;0;28;34;47;2;3;50;6
200701;Enero de 2007;1;Andalucía;4;Almería;4090;Tahal;24;0;2;11;0;3;8;12;1;2;9;0
200701;Enero de 2007;1;Andalucía;4;Almería;4091;Terque;44;1;9;11;2;7;14;14;2;1;25;2
200701;Enero de 2007;1;Andalucía;4;Almería;4092;Tíjola;299;11;48;46;17;96;81;117;25;24;100;33
200701;Enero de 2007;1;Andalucía;4;Almería;4093;Turre;254;11;59;33;12;84;55;24;14;49;157;10
200701;Enero de 2007;1;Andalucía;4;Almería;4094;Turrillas;22;0;3;8;1;4;6;12;0;2;8;0
200701;Enero de 2007;1;Andalucía;4;Almería;4095;Uleila del Campo;89;3;16;23;2;18;27;42;4;14;26;3
200701;Enero de 2007;1;Andalucía;4;Almería;4096;Urrácal;43;3;4;10;2;5;19;10;3;3;23;4
200701;Enero de 2007;1;Andalucía;4;Almería;4097;Velefique;17;1;1;9;0;4;2;7;2;1;6;1
200701;Enero de 2007;1;Andalucía;4;Almería;4098;Vélez-Blanco;168;1;36;39;6;39;47;69;8;6;80;5
200701;Enero de 2007;1;Andalucía;4;Almería;4099;Vélez-Rubio;519;20;84;99;22;150;144;147;50;48;251;23
200701;Enero de 2007;1;Andalucía;4;Almería;4100;Vera;754;37;172;113;40;262;130;205;37;90;382;40
200701;Enero de 2007;1;Andalucía;4;Almería;4101;Viator;257;27;46;31;26;93;34;10;27;44;148;28
200701;Enero de 2007;1;Andalucía;4;Almería;4102;Vícar;1047;83;277;124;96;318;149;254;43;155;499;96
200701;Enero de 2007;1;Andalucía;4;Almería;4103;Zurgena;197;9;21;43;5;53;66;88;10;22;68;9
200701;Enero de 2007;1;Andalucía;4;Almería;4901;Tres Villas, Las;86;0;15;24;1;14;32;28;0;2;55;1
200701;Enero de 2007;1;Andalucía;4;Almería;4902;Ejido, El;4350;366;1117;641;279;1391;556;1449;125;370;1936;470
200701;Enero de 2007;1;Andalucía;4;Almería;4903;Mojonera, La;328;26;96;52;26;75;53;117;14;43;130;24
200701;Enero de 2007;1;Andalucía;11;Cádiz;11001;Alcalá de los Gazules;827;31;162;110;61;315;148;147;48;171;295;166
200701;Enero de 2007;1;Andalucía;11;Cádiz;11002;Alcalá del Valle;1171;55;166;177;122;366;285;701;27;80;305;58
200701;Enero de 2007;1;Andalucía;11;Cádiz;11003;Algar;278;11;34;39;15;111;68;62;27;30;128;31
200701;Enero de 2007;1;Andalucía;11;Cádiz;11004;Algeciras;10346;739;1909;1356;851;3133;2358;227;597;1081;5876;2565
200701;Enero de 2007;1;Andalucía;11;Cádiz;11005;Algodonales;1267;59;226;216;90;429;247;519;20;163;510;55
200701;Enero de 2007;1;Andalucía;11;Cádiz;11006;Arcos de la Frontera;4913;195;705;537;389;1785;1302;1437;183;749;1980;564
200701;Enero de 2007;1;Andalucía;11;Cádiz;11007;Barbate;4285;266;803;521;347;1267;1081;496;408;383;1799;1199
200701;Enero de 2007;1;Andalucía;11;Cádiz;11008;Barrios, Los;1900;141;288;183;182;744;362;90;128;226;1039;417
200701;Enero de 2007;1;Andalucía;11;Cádiz;11009;Benaocaz;71;4;12;13;1;24;17;4;7;5;50;5
200701;Enero de 2007;1;Andalucía;11;Cádiz;11010;Bornos;1845;87;190;268;170;678;452;1001;17;118;591;118
200701;Enero de 2007;1;Andalucía;11;Cádiz;11011;Bosque, El;335;14;60;29;20;133;79;35;39;28;195;38
200701;Enero de 2007;1;Andalucía;11;Cádiz;11012;Cádiz;15531;1024;3154;2382;1036;4463;3472;156;1672;1092;9351;3260
200701;Enero de 2007;1;Andalucía;11;Cádiz;11013;Castellar de la Frontera;258;10;34;26;15;115;58;41;13;28;134;42
200701;Enero de 2007;1;Andalucía;11;Cádiz;11014;Conil de la Frontera;2051;121;583;326;135;670;216;210;91;433;1052;265
200701;Enero de 2007;1;Andalucía;11;Cádiz;11015;Chiclana de la Frontera;6854;405;1651;1035;519;2288;956;106;579;1338;3690;1141
200701;Enero de 2007;1;Andalucía;11;Cádiz;11016;Chipiona;2878;200;593;421;238;934;492;927;77;264;1190;420
200701;Enero de 2007;1;Andalucía;11;Cádiz;11017;Espera;994;35;120;139;90;366;244;530;11;97;314;42
200701;Enero de 2007;1;Andalucía;11;Cádiz;11018;Gastor, El;367;18;62;54;14;124;95;147;5;50;156;9
200701;Enero de 2007;1;Andalucía;11;Cádiz;11019;Grazalema;295;12;50;56;20;94;63;33;28;23;168;43
200701;Enero de 2007;1;Andalucía;11;Cádiz;11020;Jerez de la Frontera;24069;1376;3891;3161;1743;7389;6509;2450;1794;2510;11663;5652
200701;Enero de 2007;1;Andalucía;11;Cádiz;11021;Jimena de la Frontera;811;49;190;122;48;268;134;176;35;133;337;130
200701;Enero de 2007;1;Andalucía;11;Cádiz;11022;Línea de la Concepción, La;7132;384;1256;1177;458;2063;1794;87;666;1044;3734;1601
200701;Enero de 2007;1;Andalucía;11;Cádiz;11023;Medina-Sidonia;1902;91;303;228;162;669;449;318;109;238;638;599
200701;Enero de 2007;1;Andalucía;11;Cádiz;11024;Olvera;1734;95;345;244;126;515;409;725;70;131;636;172
200701;Enero de 2007;1;Andalucía;11;Cádiz;11025;Paterna de Rivera;1040;48;195;158;97;361;181;207;48;292;316;177
200701;Enero de 2007;1;Andalucía;11;Cádiz;11026;Prado del Rey;1255;41;174;183;77;472;308;305;283;78;396;193
200701;Enero de 2007;1;Andalucía;11;Cádiz;11027;Puerto de Santa María, El;8151;568;1590;1409;564;2510;1510;200;593;886;4840;1632
200701;Enero de 2007;1;Andalucía;11;Cádiz;11028;Puerto Real;5081;405;962;867;479;1564;804;100;845;486;2421;1229
200701;Enero de 2007;1;Andalucía;11;Cádiz;11029;Puerto Serrano;1765;141;286;228;198;596;316;1127;19;146;385;88
200701;Enero de 2007;1;Andalucía;11;Cádiz;11030;Rota;2485;187;453;324;212;937;372;52;125;242;1637;429
200701;Enero de 2007;1;Andalucía;11;Cádiz;11031;San Fernando;10634;747;1902;1388;817;3462;2318;84;724;927;5790;3109
200701;Enero de 2007;1;Andalucía;11;Cádiz;11032;Sanlúcar de Barrameda;9843;613;1704;1324;823;3113;2266;3158;372;948;3160;2205
200701;Enero de 2007;1;Andalucía;11;Cádiz;11033;San Roque;2360;159;454;309;185;771;482;48;188;419;1228;477
200701;Enero de 2007;1;Andalucía;11;Cádiz;11034;Setenil de las Bodegas;576;21;76;91;35;199;154;222;5;51;267;31
200701;Enero de 2007;1;Andalucía;11;Cádiz;11035;Tarifa;2588;159;500;299;197;852;581;164;255;232;1490;447
200701;Enero de 2007;1;Andalucía;11;Cádiz;11036;Torre Alháquime;211;5;34;36;10;61;65;128;1;11;60;11
200701;Enero de 2007;1;Andalucía;11;Cádiz;11037;Trebujena;1502;78;249;187;131;477;380;538;45;309;434;176
200701;Enero de 2007;1;Andalucía;11;Cádiz;11038;Ubrique;3130;108;525;477;152;923;945;55;1542;155;865;513
200701;Enero de 2007;1;Andalucía;11;Cádiz;11039;Vejer de la Frontera;2145;105;376;314;158;669;523;397;69;266;884;529
200701;Enero de 2007;1;Andalucía;11;Cádiz;11040;Villaluenga del Rosario;47;1;5;8;5;21;7;5;6;20;14;2
200701;Enero de 2007;1;Andalucía;11;Cádiz;11041;Villamartín;2649;127;430;340;198;947;607;1148;93;278;931;199
200701;Enero de 2007;1;Andalucía;11;Cádiz;11042;Zahara;247;6;35;60;11;78;57;104;3;34;97;9
200701;Enero de 2007;1;Andalucía;11;Cádiz;11901;Benalup-Casas Viejas;920;55;130;89;68;364;214;177;34;138;395;176
200701;Enero de 2007;1;Andalucía;11;Cádiz;11902;San José del Valle;695;28;108;110;54;235;160;306;17;62;204;106
200701;Enero de 2007;1;Andalucía;14;Córdoba;14001;Adamuz;701;38;123;108;49;172;211;441;20;86;98;56
200701;Enero de 2007;1;Andalucía;14;Córdoba;14002;Aguilar de la Frontera;2157;108;359;262;154;692;582;1236;175;224;420;102
200701;Enero de 2007;1;Andalucía;14;Córdoba;14003;Alcaracejos;204;9;36;39;13;59;48;30;9;10;135;20
200701;Enero de 2007;1;Andalucía;14;Córdoba;14004;Almedinilla;250;11;37;46;8;75;73;131;40;9;64;6
200701;Enero de 2007;1;Andalucía;14;Córdoba;14005;Almodóvar del Río;1195;72;168;160;73;363;359;559;51;190;315;80
200701;Enero de 2007;1;Andalucía;14;Córdoba;14006;Añora;203;11;22;37;18;55;60;29;3;60;76;35
200701;Enero de 2007;1;Andalucía;14;Córdoba;14007;Baena;1499;89;233;188;120;458;411;642;172;174;379;132
200701;Enero de 2007;1;Andalucía;14;Córdoba;14008;Belalcázar;491;19;62;80;31;153;146;137;69;86;134;65
200701;Enero de 2007;1;Andalucía;14;Córdoba;14009;Belmez;469;30;69;128;35;107;100;31;111;46;146;135
200701;Enero de 2007;1;Andalucía;14;Córdoba;14010;Benamejí;740;23;120;94;54;250;199;470;35;36;159;40
200701;Enero de 2007;1;Andalucía;14;Córdoba;14011;Blázquez, Los;200;12;36;26;14;60;52;34;3;66;60;37
200701;Enero de 2007;1;Andalucía;14;Córdoba;14012;Bujalance;916;55;118;117;96;203;327;500;33;83;187;113
200701;Enero de 2007;1;Andalucía;14;Córdoba;14013;Cabra;2186;129;349;283;174;679;572;766;340;177;638;265
200701;Enero de 2007;1;Andalucía;14;Córdoba;14014;Cañete de las Torres;266;17;27;37;20;60;105;172;12;23;35;24
200701;Enero de 2007;1;Andalucía;14;Córdoba;14015;Carcabuey;238;5;45;38;7;74;69;105;36;15;77;5
200701;Enero de 2007;1;Andalucía;14;Córdoba;14016;Cardeña;184;5;35;32;5;61;46;79;10;30;53;12
200701;Enero de 2007;1;Andalucía;14;Córdoba;14017;Carlota, La;1905;57;264;253;115;644;572;923;123;294;470;95
200701;Enero de 2007;1;Andalucía;14;Córdoba;14018;Carpio, El;578;34;76;75;41;156;196;251;50;70;153;54
200701;Enero de 2007;1;Andalucía;14;Córdoba;14019;Castro del Río;886;43;125;89;80;267;282;471;35;112;171;97
200701;Enero de 2007;1;Andalucía;14;Córdoba;14020;Conquista;42;2;3;6;5;14;12;6;3;14;17;2
200701;Enero de 2007;1;Andalucía;14;Córdoba;14021;Córdoba;37499;2540;6233;5053;2757;11653;9263;2832;4249;2741;20216;7461
200701;Enero de 2007;1;Andalucía;14;Córdoba;14022;Doña Mencía;440;26;98;55;29;107;125;225;59;52;67;37
200701;Enero de 2007;1;Andalucía;14;Córdoba;14023;Dos Torres;289;5;34;42;34;119;55;35;24;56;144;30
200701;Enero de 2007;1;Andalucía;14;Córdoba;14024;Encinas Reales;379;24;48;46;27;109;125;182;43;77;46;31
200701;Enero de 2007;1;Andalucía;14;Córdoba;14025;Espejo;391;7;41;60;25;99;159;241;8;47;72;23
200701;Enero de 2007;1;Andalucía;14;Córdoba;14026;Espiel;383;15;41;61;43;113;110;29;80;36;134;104
200701;Enero de 2007;1;Andalucía;14;Córdoba;14027;Fernán-Núñez;1337;45;217;153;76;438;408;613;61;157;368;138
200701;Enero de 2007;1;Andalucía;14;Córdoba;14028;Fuente la Lancha;92;8;8;12;10;29;25;23;1;43;17;8
200701;Enero de 2007;1;Andalucía;14;Córdoba;14029;Fuente Obejuna;1121;64;163;201;75;287;331;150;118;210;396;247
200701;Enero de 2007;1;Andalucía;14;Córdoba;14030;Fuente Palmera;1741;49;205;264;98;580;545;1139;112;219;220;51
200701;Enero de 2007;1;Andalucía;14;Córdoba;14031;Fuente-Tójar;67;3;11;17;6;13;17;37;6;8;10;6
200701;Enero de 2007;1;Andalucía;14;Córdoba;14032;Granjuela, La;114;10;17;17;5;32;33;13;11;39;24;27
200701;Enero de 2007;1;Andalucía;14;Córdoba;14033;Guadalcázar;240;18;29;30;17;82;64;140;5;52;37;6
200701;Enero de 2007;1;Andalucía;14;Córdoba;14034;Guijo, El;58;4;10;12;2;12;18;3;1;32;17;5
200701;Enero de 2007;1;Andalucía;14;Córdoba;14035;Hinojosa del Duque;848;28;90;94;66;314;256;85;72;262;225;204
200701;Enero de 2007;1;Andalucía;14;Córdoba;14036;Hornachuelos;758;44;110;96;54;242;212;464;12;202;64;16
200701;Enero de 2007;1;Andalucía;14;Córdoba;14037;Iznájar;576;23;107;118;22;150;156;295;34;36;194;17
200701;Enero de 2007;1;Andalucía;14;Córdoba;14038;Lucena;3850;261;610;423;260;1410;886;1167;988;271;1040;384
200701;Enero de 2007;1;Andalucía;14;Córdoba;14039;Luque;274;9;47;46;17;92;63;116;43;33;69;13
200701;Enero de 2007;1;Andalucía;14;Córdoba;14040;Montalbán de Córdoba;567;23;71;68;31;173;201;409;20;53;56;29
200701;Enero de 2007;1;Andalucía;14;Córdoba;14041;Montemayor;592;25;75;73;34;201;184;328;42;100;89;33
200701;Enero de 2007;1;Andalucía;14;Córdoba;14042;Montilla;2475;99;282;304;181;904;705;728;285;233;863;366
200701;Enero de 2007;1;Andalucía;14;Córdoba;14043;Montoro;1268;69;214;154;96;396;339;563;114;173;305;113
200701;Enero de 2007;1;Andalucía;14;Córdoba;14044;Monturque;297;9;52;31;20;98;87;166;22;62;33;14
200701;Enero de 2007;1;Andalucía;14;Córdoba;14045;Moriles;605;31;99;76;32;210;157;337;44;110;94;20
200701;Enero de 2007;1;Andalucía;14;Córdoba;14046;Nueva Carteya;616;48;141;80;47;154;146;399;20;93;66;38
200701;Enero de 2007;1;Andalucía;14;Córdoba;14047;Obejo;248;18;52;35;26;60;57;54;9;71;81;33
200701;Enero de 2007;1;Andalucía;14;Córdoba;14048;Palenciana;220;7;20;31;16;71;75;124;9;49;27;11
200701;Enero de 2007;1;Andalucía;14;Córdoba;14049;Palma del Río;3167;145;452;427;166;985;992;1917;176;328;555;191
200701;Enero de 2007;1;Andalucía;14;Córdoba;14050;Pedro Abad;321;13;44;38;31;106;89;148;37;34;70;32
200701;Enero de 2007;1;Andalucía;14;Córdoba;14051;Pedroche;247;11;29;34;18;75;80;79;3;26;107;32
200701;Enero de 2007;1;Andalucía;14;Córdoba;14052;Peñarroya-Pueblonuevo;1825;147;215;424;182;477;380;40;380;142;706;557
200701;Enero de 2007;1;Andalucía;14;Córdoba;14053;Posadas;1143;57;171;146;75;397;297;626;73;126;235;83
200701;Enero de 2007;1;Andalucía;14;Córdoba;14054;Pozoblanco;1750;91;228;190;149;633;459;247;229;187;794;293
200701;Enero de 2007;1;Andalucía;14;Córdoba;14055;Priego de Córdoba;2374;97;442;367;136;768;564;720;533;281;700;140
200701;Enero de 2007;1;Andalucía;14;Córdoba;14056;Puente Genil;3208;163;470;373;219;1162;821;1212;397;382;942;275
200701;Enero de 2007;1;Andalucía;14;Córdoba;14057;Rambla, La;1009;46;153;117;71;345;277;427;177;101;206;98
200701;Enero de 2007;1;Andalucía;14;Córdoba;14058;Rute;856;31;132;96;52;272;273;379;148;75;208;46
200701;Enero de 2007;1;Andalucía;14;Córdoba;14059;San Sebastián de los Ballesteros;128;1;17;31;9;28;42;61;3;42;11;11
200701;Enero de 2007;1;Andalucía;14;Córdoba;14060;Santaella;676;25;92;109;31;210;209;460;16;47;133;20
200701;Enero de 2007;1;Andalucía;14;Córdoba;14061;Santa Eufemia;183;14;17;25;5;58;64;48;5;49;53;28
200701;Enero de 2007;1;Andalucía;14;Córdoba;14062;Torrecampo;101;6;10;12;10;38;25;20;2;6;55;18
200701;Enero de 2007;1;Andalucía;14;Córdoba;14063;Valenzuela;92;1;10;19;5;19;38;62;2;9;11;8
200701;Enero de 2007;1;Andalucía;14;Córdoba;14064;Valsequillo;90;5;5;17;10;25;28;15;1;33;16;25
200701;Enero de 2007;1;Andalucía;14;Córdoba;14065;Victoria, La;292;7;35;37;18;95;100;165;8;44;59;16
200701;Enero de 2007;1;Andalucía;14;Córdoba;14066;Villa del Río;945;35;101;111;47;330;321;462;149;120;146;68
200701;Enero de 2007;1;Andalucía;14;Córdoba;14067;Villafranca de Córdoba;602;34;77;75;62;212;142;230;72;27;214;59
200701;Enero de 2007;1;Andalucía;14;Córdoba;14068;Villaharta;86;3;14;15;7;28;19;14;2;34;30;6
200701;Enero de 2007;1;Andalucía;14;Córdoba;14069;Villanueva de Córdoba;1142;62;208;161;75;330;306;568;75;145;278;76
200701;Enero de 2007;1;Andalucía;14;Córdoba;14070;Villanueva del Duque;213;11;21;43;20;53;65;45;18;57;57;36
200701;Enero de 2007;1;Andalucía;14;Córdoba;14071;Villanueva del Rey;205;18;22;48;15;51;51;42;22;34;72;35
200701;Enero de 2007;1;Andalucía;14;Córdoba;14072;Villaralto;207;6;24;33;6;50;88;117;3;53;25;9
200701;Enero de 2007;1;Andalucía;14;Córdoba;14073;Villaviciosa de Córdoba;445;29;86;94;30;106;100;157;18;54;135;81
200701;Enero de 2007;1;Andalucía;14;Córdoba;14074;Viso, El;407;18;30;52;29;142;136;177;11;69;114;36
200701;Enero de 2007;1;Andalucía;14;Córdoba;14075;Zuheros;78;0;10;15;4;21;28;47;7;4;16;4
200701;Enero de 2007;1;Andalucía;18;Granada;18001;Agrón;45;3;4;8;0;11;19;15;1;3;25;1
