;;;;DEMANDANTES DE EMPLEO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
201201;Enero de 2012;1;Andalucía;11;Cádiz;11011;Bosque, El;431;21;83;71;29;128;99;38;63;57;211;62
201201;Enero de 2012;1;Andalucía;11;Cádiz;11012;Cádiz;21058;1154;4945;3364;1125;5839;4631;144;1930;1990;13621;3373
201201;Enero de 2012;1;Andalucía;11;Cádiz;11013;Castellar de la Frontera;585;36;129;104;47;140;129;63;47;84;278;113
201201;Enero de 2012;1;Andalucía;11;Cádiz;11014;Conil de la Frontera;4411;255;1242;770;226;1211;707;193;190;971;2275;782
201201;Enero de 2012;1;Andalucía;11;Cádiz;11015;Chiclana de la Frontera;16658;1020;4226;2604;922;4704;3182;145;1373;3784;7642;3714
201201;Enero de 2012;1;Andalucía;11;Cádiz;11016;Chipiona;5001;324;1157;791;330;1386;1013;1029;164;738;2313;757
201201;Enero de 2012;1;Andalucía;11;Cádiz;11017;Espera;1322;70;281;232;62;376;301;483;18;259;491;71
201201;Enero de 2012;1;Andalucía;11;Cádiz;11018;Gastor, El;509;33;134;90;12;121;119;152;8;116;206;27
201201;Enero de 2012;1;Andalucía;11;Cádiz;11019;Grazalema;515;40;99;100;33;131;112;28;27;56;339;65
201201;Enero de 2012;1;Andalucía;11;Cádiz;11020;Jerez de la Frontera;42689;2461;9687;7483;2277;10878;9903;2343;3224;7866;21906;7350
201201;Enero de 2012;1;Andalucía;11;Cádiz;11021;Jimena de la Frontera;1934;146;499;368;108;479;334;276;84;422;763;389
201201;Enero de 2012;1;Andalucía;11;Cádiz;11022;Línea de la Concepción, La;12401;712;2944;2356;685;2971;2733;152;1262;2564;5764;2659
201201;Enero de 2012;1;Andalucía;11;Cádiz;11023;Medina-Sidonia;3394;197;837;585;232;942;601;407;164;780;1335;708
201201;Enero de 2012;1;Andalucía;11;Cádiz;11024;Olvera;2102;128;415;371;130;532;526;769;78;258;819;178
201201;Enero de 2012;1;Andalucía;11;Cádiz;11025;Paterna de Rivera;1882;150;496;289;136;524;287;262;108;738;485;289
201201;Enero de 2012;1;Andalucía;11;Cádiz;11026;Prado del Rey;1672;81;339;316;83;439;414;289;277;261;613;232
201201;Enero de 2012;1;Andalucía;11;Cádiz;11027;Puerto de Santa María, El;14619;785;3224;2605;765;3979;3261;190;1071;2139;8222;2997
201201;Enero de 2012;1;Andalucía;11;Cádiz;11028;Puerto Real;7926;525;1826;1161;605;2385;1424;100;1100;965;4182;1579
201201;Enero de 2012;1;Andalucía;11;Cádiz;11029;Puerto Serrano;2697;282;604;415;225;738;433;1401;36;407;649;204
201201;Enero de 2012;1;Andalucía;11;Cádiz;11030;Rota;4850;292;1102;778;322;1448;908;71;483;810;2755;731
201201;Enero de 2012;1;Andalucía;11;Cádiz;11031;San Fernando;16098;967;3552;2432;976;4612;3559;109;1181;2044;9040;3724
201201;Enero de 2012;1;Andalucía;11;Cádiz;11032;Sanlúcar de Barrameda;17496;1161;4109;3122;1007;4118;3979;3701;894;3654;6092;3155
201201;Enero de 2012;1;Andalucía;11;Cádiz;11033;San Roque;5287;364;1344;885;314;1427;953;79;532;1118;2639;919
201201;Enero de 2012;1;Andalucía;11;Cádiz;11034;Setenil de las Bodegas;683;39;139;127;46;180;152;205;7;110;296;65
201201;Enero de 2012;1;Andalucía;11;Cádiz;11035;Tarifa;3675;244;838;545;240;1112;696;242;223;493;2223;494
201201;Enero de 2012;1;Andalucía;11;Cádiz;11036;Torre Alháquime;275;22;56;55;11;61;70;106;3;32;116;18
201201;Enero de 2012;1;Andalucía;11;Cádiz;11037;Trebujena;1945;136;457;328;108;504;412;548;69;332;761;235
201201;Enero de 2012;1;Andalucía;11;Cádiz;11038;Ubrique;3611;178;669;621;115;920;1108;127;1351;421;1267;445
201201;Enero de 2012;1;Andalucía;11;Cádiz;11039;Vejer de la Frontera;3633;220;887;618;201;968;739;341;127;826;1622;717
201201;Enero de 2012;1;Andalucía;11;Cádiz;11040;Villaluenga del Rosario;69;3;11;13;5;23;14;3;5;22;36;3
201201;Enero de 2012;1;Andalucía;11;Cádiz;11041;Villamartín;3842;278;907;665;213;1046;733;957;149;828;1559;349
201201;Enero de 2012;1;Andalucía;11;Cádiz;11042;Zahara;360;17;76;69;16;98;84;95;13;81;158;13
201201;Enero de 2012;1;Andalucía;11;Cádiz;11901;Benalup-Casas Viejas;2206;152;541;393;132;574;414;331;60;656;821;338
201201;Enero de 2012;1;Andalucía;11;Cádiz;11902;San José del Valle;1221;68;290;233;91;308;231;344;49;266;433;129
201201;Enero de 2012;1;Andalucía;14;Córdoba;14001;Adamuz;1173;81;260;181;65;268;318;659;46;162;233;73
201201;Enero de 2012;1;Andalucía;14;Córdoba;14002;Aguilar de la Frontera;3035;213;601;488;185;764;784;1416;225;611;514;269
201201;Enero de 2012;1;Andalucía;14;Córdoba;14003;Alcaracejos;267;18;48;63;16;52;70;43;13;34;166;11
201201;Enero de 2012;1;Andalucía;14;Córdoba;14004;Almedinilla;338;9;51;62;19;98;99;142;42;34;104;16
201201;Enero de 2012;1;Andalucía;14;Córdoba;14005;Almodóvar del Río;2063;138;470;392;114;449;500;738;106;430;658;131
201201;Enero de 2012;1;Andalucía;14;Córdoba;14006;Añora;268;19;51;48;17;64;69;36;32;58;107;35
201201;Enero de 2012;1;Andalucía;14;Córdoba;14007;Baena;3037;165;576;500;198;819;779;1336;217;428;730;326
201201;Enero de 2012;1;Andalucía;14;Córdoba;14008;Belalcázar;743;54;128;141;54;163;203;160;88;139;215;141
201201;Enero de 2012;1;Andalucía;14;Córdoba;14009;Belmez;679;62;135;186;36;136;124;40;138;105;264;132
201201;Enero de 2012;1;Andalucía;14;Córdoba;14010;Benamejí;768;40;90;110;50;193;285;423;41;111;134;59
201201;Enero de 2012;1;Andalucía;14;Córdoba;14011;Blázquez, Los;182;20;31;41;8;41;41;21;6;86;53;16
201201;Enero de 2012;1;Andalucía;14;Córdoba;14012;Bujalance;1962;146;379;299;129;483;526;1183;65;203;365;146
201201;Enero de 2012;1;Andalucía;14;Córdoba;14013;Cabra;3031;176;548;494;218;778;817;876;400;337;1071;347
201201;Enero de 2012;1;Andalucía;14;Córdoba;14014;Cañete de las Torres;551;37;87;105;23;116;183;332;24;68;95;32
201201;Enero de 2012;1;Andalucía;14;Córdoba;14015;Carcabuey;284;12;35;45;19;71;102;112;26;22;87;37
201201;Enero de 2012;1;Andalucía;14;Córdoba;14016;Cardeña;304;20;55;54;17;83;75;88;11;71;113;21
201201;Enero de 2012;1;Andalucía;14;Córdoba;14017;Carlota, La;3225;187;622;541;172;900;803;1064;288;738;869;266
201201;Enero de 2012;1;Andalucía;14;Córdoba;14018;Carpio, El;938;48;203;171;65;206;245;284;128;145;307;74
201201;Enero de 2012;1;Andalucía;14;Córdoba;14019;Castro del Río;1379;72;237;237;74;356;403;676;52;241;299;111
201201;Enero de 2012;1;Andalucía;14;Córdoba;14020;Conquista;69;6;14;13;7;12;17;5;1;18;42;3
201201;Enero de 2012;1;Andalucía;14;Córdoba;14021;Córdoba;54550;3507;11698;9473;3184;14053;12635;2774;5766;6428;30841;8741
201201;Enero de 2012;1;Andalucía;14;Córdoba;14022;Doña Mencía;600;32;89;92;47;154;186;255;70;71;144;60
201201;Enero de 2012;1;Andalucía;14;Córdoba;14023;Dos Torres;391;26;52;75;30;93;115;42;58;73;182;36
201201;Enero de 2012;1;Andalucía;14;Córdoba;14024;Encinas Reales;395;14;67;55;19;105;135;147;45;68;107;28
201201;Enero de 2012;1;Andalucía;14;Córdoba;14025;Espejo;601;22;78;112;32;143;214;333;28;81;122;37
201201;Enero de 2012;1;Andalucía;14;Córdoba;14026;Espiel;448;27;83;87;26;133;92;28;121;83;158;58
201201;Enero de 2012;1;Andalucía;14;Córdoba;14027;Fernán-Núñez;2232;158;428;317;144;595;590;723;148;357;695;309
201201;Enero de 2012;1;Andalucía;14;Córdoba;14028;Fuente la Lancha;93;6;18;17;6;18;28;12;8;43;28;2
201201;Enero de 2012;1;Andalucía;14;Córdoba;14029;Fuente Obejuna;1306;105;228;269;82;281;341;161;130;243;554;218
201201;Enero de 2012;1;Andalucía;14;Córdoba;14030;Fuente Palmera;2704;171;532;474;131;719;677;1297;199;573;458;177
201201;Enero de 2012;1;Andalucía;14;Córdoba;14031;Fuente-Tójar;82;2;12;17;7;21;23;35;6;5;30;6
201201;Enero de 2012;1;Andalucía;14;Córdoba;14032;Granjuela, La;113;16;17;22;8;23;27;12;11;27;51;12
201201;Enero de 2012;1;Andalucía;14;Córdoba;14033;Guadalcázar;390;30;70;62;43;88;97;124;26;82;121;37
201201;Enero de 2012;1;Andalucía;14;Córdoba;14034;Guijo, El;55;5;11;12;4;10;13;5;2;7;37;4
201201;Enero de 2012;1;Andalucía;14;Córdoba;14035;Hinojosa del Duque;1356;76;234;222;92;332;400;92;124;366;500;274
201201;Enero de 2012;1;Andalucía;14;Córdoba;14036;Hornachuelos;1053;67;170;188;65;275;288;529;30;306;140;48
201201;Enero de 2012;1;Andalucía;14;Córdoba;14037;Iznájar;465;16;52;94;24;142;137;218;31;54;135;27
201201;Enero de 2012;1;Andalucía;14;Córdoba;14038;Lucena;6945;456;1299;1031;467;2191;1501;1487;1842;621;2147;848
201201;Enero de 2012;1;Andalucía;14;Córdoba;14039;Luque;350;12;38;62;33;91;114;144;35;28;102;41
201201;Enero de 2012;1;Andalucía;14;Córdoba;14040;Montalbán de Córdoba;794;36;132;116;36;225;249;481;39;125;121;28
201201;Enero de 2012;1;Andalucía;14;Córdoba;14041;Montemayor;814;50;145;142;45;200;232;341;93;153;141;86
201201;Enero de 2012;1;Andalucía;14;Córdoba;14042;Montilla;3949;245;676;579;264;1080;1105;911;502;550;1506;480
201201;Enero de 2012;1;Andalucía;14;Córdoba;14043;Montoro;2276;174;513;375;158;568;488;925;205;362;591;193
201201;Enero de 2012;1;Andalucía;14;Córdoba;14044;Monturque;302;9;38;47;21;93;94;147;34;49;51;21
201201;Enero de 2012;1;Andalucía;14;Córdoba;14045;Moriles;841;54;138;119;66;235;229;361;51;198;171;60
201201;Enero de 2012;1;Andalucía;14;Córdoba;14046;Nueva Carteya;665;31;110;113;53;157;201;392;28;84;118;43
201201;Enero de 2012;1;Andalucía;14;Córdoba;14047;Obejo;310;19;50;57;21;89;74;62;15;61;145;27
201201;Enero de 2012;1;Andalucía;14;Córdoba;14048;Palenciana;259;10;29;49;13;75;83;104;9;22;113;11
201201;Enero de 2012;1;Andalucía;14;Córdoba;14049;Palma del Río;3995;241;707;607;208;1072;1160;1929;172;522;1032;340
201201;Enero de 2012;1;Andalucía;14;Córdoba;14050;Pedro Abad;665;35;155;136;35;149;155;212;117;120;171;45
201201;Enero de 2012;1;Andalucía;14;Córdoba;14051;Pedroche;334;30;49;70;32;68;85;79;17;65;133;40
201201;Enero de 2012;1;Andalucía;14;Córdoba;14052;Peñarroya-Pueblonuevo;2541;214;536;557;189;567;478;67;464;413;1040;557
201201;Enero de 2012;1;Andalucía;14;Córdoba;14053;Posadas;1752;106;356;325;102;444;419;792;122;285;418;135
201201;Enero de 2012;1;Andalucía;14;Córdoba;14054;Pozoblanco;2657;215;514;410;187;703;628;303;340;388;1223;403
201201;Enero de 2012;1;Andalucía;14;Córdoba;14055;Priego de Córdoba;3098;142;558;546;182;808;862;888;514;403;1026;267
201201;Enero de 2012;1;Andalucía;14;Córdoba;14056;Puente Genil;5942;423;1140;963;354;1625;1437;1899;807;889;1736;611
201201;Enero de 2012;1;Andalucía;14;Córdoba;14057;Rambla, La;1534;62;298;208;99;421;446;548;239;241;377;129
201201;Enero de 2012;1;Andalucía;14;Córdoba;14058;Rute;1241;51;214;174;79;374;349;472;190;131;311;137
201201;Enero de 2012;1;Andalucía;14;Córdoba;14059;San Sebastián de los Ballesteros;202;11;38;47;10;45;51;64;7;57;52;22
201201;Enero de 2012;1;Andalucía;14;Córdoba;14060;Santaella;1405;86;263;247;74;373;362;765;64;178;333;65
201201;Enero de 2012;1;Andalucía;14;Córdoba;14061;Santa Eufemia;173;11;25;32;9;38;58;31;5;68;54;15
201201;Enero de 2012;1;Andalucía;14;Córdoba;14062;Torrecampo;193;14;32;44;11;48;44;15;7;59;94;18
201201;Enero de 2012;1;Andalucía;14;Córdoba;14063;Valenzuela;194;9;33;39;3;39;71;135;4;18;26;11
201201;Enero de 2012;1;Andalucía;14;Córdoba;14064;Valsequillo;83;7;6;16;6;30;18;10;0;30;36;7
201201;Enero de 2012;1;Andalucía;14;Córdoba;14065;Victoria, La;539;42;109;83;26;140;139;198;26;124;148;43
201201;Enero de 2012;1;Andalucía;14;Córdoba;14066;Villa del Río;1595;101;310;273;96;402;413;577;315;251;303;149
201201;Enero de 2012;1;Andalucía;14;Córdoba;14067;Villafranca de Córdoba;1205;101;296;198;79;300;231;299;268;84;459;95
201201;Enero de 2012;1;Andalucía;14;Córdoba;14068;Villaharta;129;12;24;30;6;31;26;14;14;16;72;13
201201;Enero de 2012;1;Andalucía;14;Córdoba;14069;Villanueva de Córdoba;1728;144;350;269;122;411;432;534;128;258;650;158
201201;Enero de 2012;1;Andalucía;14;Córdoba;14070;Villanueva del Duque;225;14;36;49;22;41;63;39;15;47;95;29
201201;Enero de 2012;1;Andalucía;14;Córdoba;14071;Villanueva del Rey;233;16;44;54;15;50;54;45;28;42;86;32
201201;Enero de 2012;1;Andalucía;14;Córdoba;14072;Villaralto;264;11;45;50;8;57;93;122;14;58;58;12
201201;Enero de 2012;1;Andalucía;14;Córdoba;14073;Villaviciosa de Córdoba;688;38;120;160;42;149;179;203;52;122;211;100
201201;Enero de 2012;1;Andalucía;14;Córdoba;14074;Viso, El;572;44;97;108;30;135;158;143;28;156;202;43
