;;;;DEMANDANTES DE EMPLEO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
201801;Enero de 2018;1;Andalucía;4;Almería;4048;Gallardos, Los;237;8;33;55;7;67;67;45;5;19;160;8
201801;Enero de 2018;1;Andalucía;4;Almería;4049;Garrucha;1269;43;250;248;48;363;317;57;22;87;1054;49
201801;Enero de 2018;1;Andalucía;4;Almería;4050;Gérgal;126;8;26;25;7;27;33;52;5;8;55;6
201801;Enero de 2018;1;Andalucía;4;Almería;4051;Huécija;37;1;8;12;2;8;6;5;1;2;27;2
201801;Enero de 2018;1;Andalucía;4;Almería;4052;Huércal de Almería;1910;104;346;346;98;567;449;83;85;188;1385;169
201801;Enero de 2018;1;Andalucía;4;Almería;4053;Huércal-Overa;1631;53;272;311;84;496;415;295;94;117;1013;112
201801;Enero de 2018;1;Andalucía;4;Almería;4054;Illar;70;6;15;27;0;8;14;30;3;2;33;2
201801;Enero de 2018;1;Andalucía;4;Almería;4055;Instinción;63;4;13;19;0;12;15;8;5;4;41;5
201801;Enero de 2018;1;Andalucía;4;Almería;4056;Laroya;19;4;6;4;0;4;1;2;2;3;11;1
201801;Enero de 2018;1;Andalucía;4;Almería;4057;Láujar de Andarax;184;7;15;61;5;35;61;23;27;23;105;6
201801;Enero de 2018;1;Andalucía;4;Almería;4058;Líjar;53;2;8;12;5;14;12;9;9;3;29;3
201801;Enero de 2018;1;Andalucía;4;Almería;4059;Lubrín;132;0;18;34;4;30;46;30;4;10;83;5
201801;Enero de 2018;1;Andalucía;4;Almería;4060;Lucainena de las Torres;49;1;8;13;1;14;12;10;1;4;31;3
201801;Enero de 2018;1;Andalucía;4;Almería;4061;Lúcar;116;0;12;25;4;33;42;48;8;7;52;1
201801;Enero de 2018;1;Andalucía;4;Almería;4062;Macael;638;28;89;115;24;187;195;34;131;24;387;62
201801;Enero de 2018;1;Andalucía;4;Almería;4063;María;160;6;22;38;1;23;70;62;6;5;85;2
201801;Enero de 2018;1;Andalucía;4;Almería;4064;Mojácar;576;19;90;119;11;141;196;17;8;19;507;25
201801;Enero de 2018;1;Andalucía;4;Almería;4065;Nacimiento;58;2;7;14;3;11;21;24;7;0;25;2
201801;Enero de 2018;1;Andalucía;4;Almería;4066;Níjar;2686;89;685;587;113;688;524;1031;64;159;1259;173
201801;Enero de 2018;1;Andalucía;4;Almería;4067;Ohanes;110;4;24;32;3;15;32;22;2;4;82;0
201801;Enero de 2018;1;Andalucía;4;Almería;4068;Olula de Castro;15;0;2;5;0;1;7;0;0;1;14;0
201801;Enero de 2018;1;Andalucía;4;Almería;4069;Olula del Río;792;31;109;190;21;219;222;57;137;52;471;75
201801;Enero de 2018;1;Andalucía;4;Almería;4070;Oria;257;19;44;63;5;46;80;104;7;11;113;22
201801;Enero de 2018;1;Andalucía;4;Almería;4071;Padules;43;2;7;18;0;4;12;7;1;7;27;1
201801;Enero de 2018;1;Andalucía;4;Almería;4072;Partaloa;61;0;4;21;3;8;25;23;3;2;31;2
201801;Enero de 2018;1;Andalucía;4;Almería;4073;Paterna del Río;62;3;12;16;5;6;20;15;4;5;38;0
201801;Enero de 2018;1;Andalucía;4;Almería;4074;Pechina;514;26;91;110;27;118;142;64;22;44;326;58
201801;Enero de 2018;1;Andalucía;4;Almería;4075;Pulpí;605;20;105;105;33;180;162;251;26;40;259;29
201801;Enero de 2018;1;Andalucía;4;Almería;4076;Purchena;192;11;24;38;9;51;59;29;41;22;78;22
201801;Enero de 2018;1;Andalucía;4;Almería;4077;Rágol;41;1;6;13;0;8;13;13;0;3;24;1
201801;Enero de 2018;1;Andalucía;4;Almería;4078;Rioja;210;10;30;57;10;42;61;34;12;13;135;16
201801;Enero de 2018;1;Andalucía;4;Almería;4079;Roquetas de Mar;10861;431;2136;2167;377;3086;2664;1622;324;991;7166;758
201801;Enero de 2018;1;Andalucía;4;Almería;4080;Santa Cruz de Marchena;31;1;8;11;0;5;6;1;1;5;24;0
201801;Enero de 2018;1;Andalucía;4;Almería;4081;Santa Fe de Mondújar;58;3;10;16;3;12;14;9;2;4;40;3
201801;Enero de 2018;1;Andalucía;4;Almería;4082;Senés;42;2;5;15;1;4;15;7;0;8;27;0
201801;Enero de 2018;1;Andalucía;4;Almería;4083;Serón;209;9;20;59;8;58;55;29;15;11;136;18
201801;Enero de 2018;1;Andalucía;4;Almería;4084;Sierro;69;1;9;20;3;8;28;18;7;8;33;3
201801;Enero de 2018;1;Andalucía;4;Almería;4085;Somontín;59;2;6;17;1;13;20;14;1;4;37;3
201801;Enero de 2018;1;Andalucía;4;Almería;4086;Sorbas;303;17;57;70;13;64;82;77;15;25;159;27
201801;Enero de 2018;1;Andalucía;4;Almería;4087;Suflí;34;1;6;12;0;5;10;1;3;6;24;0
201801;Enero de 2018;1;Andalucía;4;Almería;4088;Tabernas;701;24;99;176;22;171;209;226;33;45;371;26
201801;Enero de 2018;1;Andalucía;4;Almería;4089;Taberno;95;7;10;20;1;17;40;29;1;12;49;4
201801;Enero de 2018;1;Andalucía;4;Almería;4090;Tahal;46;0;6;15;1;8;16;14;0;7;23;2
201801;Enero de 2018;1;Andalucía;4;Almería;4091;Terque;44;2;7;9;0;6;20;4;2;2;33;3
201801;Enero de 2018;1;Andalucía;4;Almería;4092;Tíjola;433;18;69;83;10;110;143;96;32;37;230;38
201801;Enero de 2018;1;Andalucía;4;Almería;4093;Turre;423;11;78;85;14;132;103;23;8;48;326;18
201801;Enero de 2018;1;Andalucía;4;Almería;4094;Turrillas;23;1;2;9;0;3;8;5;0;1;15;2
201801;Enero de 2018;1;Andalucía;4;Almería;4095;Uleila del Campo;124;4;16;30;2;23;49;34;5;11;69;5
201801;Enero de 2018;1;Andalucía;4;Almería;4096;Urrácal;38;1;9;5;1;9;13;11;1;5;18;3
201801;Enero de 2018;1;Andalucía;4;Almería;4097;Velefique;21;0;5;8;0;3;5;4;0;8;8;1
201801;Enero de 2018;1;Andalucía;4;Almería;4098;Vélez-Blanco;191;9;26;51;7;40;58;56;5;10;111;9
201801;Enero de 2018;1;Andalucía;4;Almería;4099;Vélez-Rubio;744;25;129;174;34;164;218;154;42;68;433;47
201801;Enero de 2018;1;Andalucía;4;Almería;4100;Vera;1794;84;314;348;88;534;426;253;43;137;1231;130
201801;Enero de 2018;1;Andalucía;4;Almería;4101;Viator;632;50;125;104;30;202;121;44;17;51;450;70
201801;Enero de 2018;1;Andalucía;4;Almería;4102;Vícar;2550;119;527;582;104;697;521;661;62;207;1395;225
201801;Enero de 2018;1;Andalucía;4;Almería;4103;Zurgena;239;12;43;49;14;51;70;66;3;15;139;16
201801;Enero de 2018;1;Andalucía;4;Almería;4901;Tres Villas, Las;93;2;14;33;3;10;31;23;1;2;65;2
201801;Enero de 2018;1;Andalucía;4;Almería;4902;Ejido, El;8007;315;1681;1808;324;2126;1753;2779;250;473;3811;694
201801;Enero de 2018;1;Andalucía;4;Almería;4903;Mojonera, La;812;33;164;189;39;207;180;344;19;43;317;89
201801;Enero de 2018;1;Andalucía;4;Almería;4904;Balanegra;219;9;50;54;9;51;46;78;2;15;112;12
201801;Enero de 2018;1;Andalucía;11;Cádiz;11001;Alcalá de los Gazules;1047;39;189;216;60;293;250;180;29;70;689;79
201801;Enero de 2018;1;Andalucía;11;Cádiz;11002;Alcalá del Valle;1200;39;148;269;42;290;412;519;15;47;591;28
201801;Enero de 2018;1;Andalucía;11;Cádiz;11003;Algar;312;16;38;61;14;83;100;27;18;30;225;12
201801;Enero de 2018;1;Andalucía;11;Cádiz;11004;Algeciras;16290;876;2833;3195;816;4392;4178;358;722;1435;11063;2712
201801;Enero de 2018;1;Andalucía;11;Cádiz;11005;Algodonales;1292;62;238;279;72;314;327;509;21;47;669;46
201801;Enero de 2018;1;Andalucía;11;Cádiz;11006;Arcos de la Frontera;7292;319;1074;1427;298;1967;2207;1120;231;906;4532;503
201801;Enero de 2018;1;Andalucía;11;Cádiz;11007;Barbate;5313;248;1076;1057;233;1440;1259;454;378;395;3598;488
201801;Enero de 2018;1;Andalucía;11;Cádiz;11008;Barrios, Los;2903;156;462;504;145;838;798;103;178;281;1969;372
201801;Enero de 2018;1;Andalucía;11;Cádiz;11009;Benaocaz;101;4;16;20;4;24;33;1;12;2;82;4
201801;Enero de 2018;1;Andalucía;11;Cádiz;11010;Bornos;2048;99;302;380;102;523;642;746;33;115;1057;97
201801;Enero de 2018;1;Andalucía;11;Cádiz;11011;Bosque, El;388;25;70;82;19;94;98;26;28;21;276;37
201801;Enero de 2018;1;Andalucía;11;Cádiz;11012;Cádiz;16990;609;3353;3658;580;4303;4487;108;1202;1127;12394;2159
201801;Enero de 2018;1;Andalucía;11;Cádiz;11013;Castellar de la Frontera;423;19;74;69;22;119;120;33;16;27;312;35
201801;Enero de 2018;1;Andalucía;11;Cádiz;11014;Conil de la Frontera;3742;131;807;778;130;1135;761;182;90;276;2973;221
201801;Enero de 2018;1;Andalucía;11;Cádiz;11015;Chiclana de la Frontera;14207;648;2551;2703;605;4100;3600;163;702;1755;9490;2097
201801;Enero de 2018;1;Andalucía;11;Cádiz;11016;Chipiona;4311;216;769;836;226;1187;1077;731;106;319;2829;326
201801;Enero de 2018;1;Andalucía;11;Cádiz;11017;Espera;1063;45;166;222;31;276;323;363;16;114;542;28
201801;Enero de 2018;1;Andalucía;11;Cádiz;11018;Gastor, El;370;14;53;89;5;82;127;139;3;26;199;3
201801;Enero de 2018;1;Andalucía;11;Cádiz;11019;Grazalema;385;21;67;82;9;87;119;24;15;28;300;18
201801;Enero de 2018;1;Andalucía;11;Cádiz;11020;Jerez de la Frontera;36180;1493;5902;7496;1399;8963;10927;1888;2043;3376;24012;4861
201801;Enero de 2018;1;Andalucía;11;Cádiz;11021;Jimena de la Frontera;1307;52;211;321;66;341;316;191;44;125;837;110
201801;Enero de 2018;1;Andalucía;11;Cádiz;11022;Línea de la Concepción, La;9544;442;1697;2187;463;2242;2513;129;708;1292;5687;1728
201801;Enero de 2018;1;Andalucía;11;Cádiz;11023;Medina-Sidonia;2480;101;407;508;125;720;619;363;99;337;1460;221
201801;Enero de 2018;1;Andalucía;11;Cádiz;11024;Olvera;1547;59;202;352;69;328;537;523;30;321;604;69
201801;Enero de 2018;1;Andalucía;11;Cádiz;11025;Paterna de Rivera;1214;59;192;236;47;360;320;198;50;463;441;62
201801;Enero de 2018;1;Andalucía;11;Cádiz;11026;Prado del Rey;1285;39;183;293;40;296;434;195;180;52;778;80
201801;Enero de 2018;1;Andalucía;11;Cádiz;11027;Puerto de Santa María, El;12475;458;2197;2656;459;3248;3457;199;723;1074;8710;1769
201801;Enero de 2018;1;Andalucía;11;Cádiz;11028;Puerto Real;6267;285;1080;1281;255;1848;1518;91;576;511;4157;932
201801;Enero de 2018;1;Andalucía;11;Cádiz;11029;Puerto Serrano;1733;110;287;317;125;442;452;884;30;49;706;64
201801;Enero de 2018;1;Andalucía;11;Cádiz;11030;Rota;4246;223;812;765;204;1262;980;67;565;242;2915;457
201801;Enero de 2018;1;Andalucía;11;Cádiz;11031;San Fernando;13420;606;2434;2451;542;3758;3629;102;765;1072;9095;2386
201801;Enero de 2018;1;Andalucía;11;Cádiz;11032;Sanlúcar de Barrameda;13624;603;2351;2713;561;3549;3847;3116;621;1104;7190;1593
201801;Enero de 2018;1;Andalucía;11;Cádiz;11033;San Roque;3994;203;782;808;153;1078;970;71;275;670;2477;501
201801;Enero de 2018;1;Andalucía;11;Cádiz;11034;Setenil de las Bodegas;480;29;65;84;24;105;173;151;12;31;258;28
201801;Enero de 2018;1;Andalucía;11;Cádiz;11035;Tarifa;3171;152;648;523;131;956;761;150;101;131;2605;184
201801;Enero de 2018;1;Andalucía;11;Cádiz;11036;Torre Alháquime;200;3;40;48;9;36;64;79;0;5;115;1
201801;Enero de 2018;1;Andalucía;11;Cádiz;11037;Trebujena;1344;69;247;286;76;334;332;289;26;88;837;104
201801;Enero de 2018;1;Andalucía;11;Cádiz;11038;Ubrique;2920;97;415;642;104;688;974;58;1123;125;1394;220
201801;Enero de 2018;1;Andalucía;11;Cádiz;11039;Vejer de la Frontera;2916;135;537;600;128;764;752;263;70;213;2142;228
201801;Enero de 2018;1;Andalucía;11;Cádiz;11040;Villaluenga del Rosario;63;2;9;18;3;14;17;2;0;1;59;1
201801;Enero de 2018;1;Andalucía;11;Cádiz;11041;Villamartín;3110;172;481;629;158;814;856;693;107;277;1888;145
201801;Enero de 2018;1;Andalucía;11;Cádiz;11042;Zahara;286;28;54;67;10;50;77;94;10;65;110;7
201801;Enero de 2018;1;Andalucía;11;Cádiz;11901;Benalup-Casas Viejas;1536;69;246;311;65;424;421;392;33;137;876;98
201801;Enero de 2018;1;Andalucía;11;Cádiz;11902;San José del Valle;988;62;135;224;48;254;265;254;29;93;542;70
201801;Enero de 2018;1;Andalucía;14;Córdoba;14001;Adamuz;765;18;120;146;33;193;255;414;13;102;214;22
201801;Enero de 2018;1;Andalucía;14;Córdoba;14002;Aguilar de la Frontera;2346;91;283;379;131;578;884;1032;82;190;928;114
201801;Enero de 2018;1;Andalucía;14;Córdoba;14003;Alcaracejos;205;9;30;43;15;46;62;21;5;40;134;5
201801;Enero de 2018;1;Andalucía;14;Córdoba;14004;Almedinilla;297;8;23;65;18;70;113;76;15;7;182;17
201801;Enero de 2018;1;Andalucía;14;Córdoba;14005;Almodóvar del Río;1606;78;243;313;73;387;512;460;43;254;758;91
201801;Enero de 2018;1;Andalucía;14;Córdoba;14006;Añora;224;8;27;50;10;58;71;35;7;57;111;14
201801;Enero de 2018;1;Andalucía;14;Córdoba;14007;Baena;2188;60;220;356;141;570;841;691;123;329;906;139
201801;Enero de 2018;1;Andalucía;14;Córdoba;14008;Belalcázar;573;31;61;112;28;145;196;72;45;87;334;35
201801;Enero de 2018;1;Andalucía;14;Córdoba;14009;Belmez;565;30;88;173;37;118;119;36;90;106;263;70
201801;Enero de 2018;1;Andalucía;14;Córdoba;14010;Benamejí;833;27;63;138;41;206;358;326;35;218;221;33
201801;Enero de 2018;1;Andalucía;14;Córdoba;14011;Blázquez, Los;153;14;22;30;11;26;50;25;2;31;86;9
201801;Enero de 2018;1;Andalucía;14;Córdoba;14012;Bujalance;1045;36;94;167;74;236;438;444;38;209;288;66
201801;Enero de 2018;1;Andalucía;14;Córdoba;14013;Cabra;2608;116;320;458;166;611;937;575;202;362;1221;248
201801;Enero de 2018;1;Andalucía;14;Córdoba;14014;Cañete de las Torres;298;9;24;52;15;48;150;116;7;82;75;18
201801;Enero de 2018;1;Andalucía;14;Córdoba;14015;Carcabuey;254;15;22;46;14;47;110;69;14;12;143;16
201801;Enero de 2018;1;Andalucía;14;Córdoba;14016;Cardeña;212;14;18;41;14;49;76;27;5;69;106;5
201801;Enero de 2018;1;Andalucía;14;Córdoba;14017;Carlota, La;2401;110;352;396;107;615;821;815;100;455;914;117
201801;Enero de 2018;1;Andalucía;14;Córdoba;14018;Carpio, El;714;34;82;132;40;162;264;144;48;127;353;42
201801;Enero de 2018;1;Andalucía;14;Córdoba;14019;Castro del Río;983;21;71;164;63;242;422;343;28;202;356;54
201801;Enero de 2018;1;Andalucía;14;Córdoba;14020;Conquista;41;1;6;5;3;12;14;5;0;16;18;2
201801;Enero de 2018;1;Andalucía;14;Córdoba;14021;Córdoba;43979;1979;7179;9199;2037;10589;12996;2338;3531;2998;29651;5461
201801;Enero de 2018;1;Andalucía;14;Córdoba;14022;Doña Mencía;478;14;39;67;27;118;213;163;23;119;139;34
201801;Enero de 2018;1;Andalucía;14;Córdoba;14023;Dos Torres;349;18;33;71;22;80;125;36;25;97;171;20
201801;Enero de 2018;1;Andalucía;14;Córdoba;14024;Encinas Reales;386;16;37;72;18;87;156;76;20;126;143;21
201801;Enero de 2018;1;Andalucía;14;Córdoba;14025;Espejo;419;7;24;70;23;82;213;145;8;100;147;19
201801;Enero de 2018;1;Andalucía;14;Córdoba;14026;Espiel;328;11;35;72;20;78;112;46;33;44;186;19
201801;Enero de 2018;1;Andalucía;14;Córdoba;14027;Fernán-Núñez;1542;81;224;252;104;361;520;418;50;106;794;174
201801;Enero de 2018;1;Andalucía;14;Córdoba;14028;Fuente la Lancha;78;4;16;13;5;15;25;4;1;40;33;0
201801;Enero de 2018;1;Andalucía;14;Córdoba;14029;Fuente Obejuna;976;54;132;243;43;207;297;139;61;110;582;84
201801;Enero de 2018;1;Andalucía;14;Córdoba;14030;Fuente Palmera;1930;56;243;355;89;485;702;881;97;363;539;50
201801;Enero de 2018;1;Andalucía;14;Córdoba;14031;Fuente-Tójar;68;5;9;9;5;13;27;12;3;2;47;4
201801;Enero de 2018;1;Andalucía;14;Córdoba;14032;Granjuela, La;100;5;16;22;9;13;35;5;6;60;28;1
201801;Enero de 2018;1;Andalucía;14;Córdoba;14033;Guadalcázar;301;18;37;43;20;85;98;111;7;69;101;13
201801;Enero de 2018;1;Andalucía;14;Córdoba;14034;Guijo, El;37;4;2;11;2;9;9;1;0;1;34;1
201801;Enero de 2018;1;Andalucía;14;Córdoba;14035;Hinojosa del Duque;1093;66;137;184;61;273;372;66;74;174;655;124
201801;Enero de 2018;1;Andalucía;14;Córdoba;14036;Hornachuelos;852;39;98;161;58;193;303;326;14;314;183;15
201801;Enero de 2018;1;Andalucía;14;Córdoba;14037;Iznájar;436;18;44;100;21;99;154;110;16;109;188;13
201801;Enero de 2018;1;Andalucía;14;Córdoba;14038;Lucena;6190;342;750;1013;347;1834;1904;1233;1029;538;2784;606
201801;Enero de 2018;1;Andalucía;14;Córdoba;14039;Luque;356;17;22;63;34;76;144;103;16;85;131;21
201801;Enero de 2018;1;Andalucía;14;Córdoba;14040;Montalbán de Córdoba;551;21;60;81;23;151;215;315;22;69;129;16
201801;Enero de 2018;1;Andalucía;14;Córdoba;14041;Montemayor;656;26;83;125;35;150;237;220;32;154;209;41
201801;Enero de 2018;1;Andalucía;14;Córdoba;14042;Montilla;2978;109;350;505;134;772;1108;663;316;327;1422;250
201801;Enero de 2018;1;Andalucía;14;Córdoba;14043;Montoro;1485;49;169;273;97;371;526;608;70;73;637;97
201801;Enero de 2018;1;Andalucía;14;Córdoba;14044;Monturque;261;2;24;42;19;72;102;97;10;60;84;10
201801;Enero de 2018;1;Andalucía;14;Córdoba;14045;Moriles;643;25;52;104;29;162;271;257;22;146;191;27
201801;Enero de 2018;1;Andalucía;14;Córdoba;14046;Nueva Carteya;627;19;39;110;29;118;312;279;9;204;111;24
201801;Enero de 2018;1;Andalucía;14;Córdoba;14047;Obejo;309;17;45;56;24;75;92;47;14;46;177;25
201801;Enero de 2018;1;Andalucía;14;Córdoba;14048;Palenciana;208;7;20;37;19;58;67;73;5;6;113;11
201801;Enero de 2018;1;Andalucía;14;Córdoba;14049;Palma del Río;3521;138;426;617;193;835;1312;1311;148;619;1241;202
201801;Enero de 2018;1;Andalucía;14;Córdoba;14050;Pedro Abad;468;21;46;78;21;110;192;116;30;101;201;20
201801;Enero de 2018;1;Andalucía;14;Córdoba;14051;Pedroche;282;24;33;54;39;52;80;63;6;38;158;17
201801;Enero de 2018;1;Andalucía;14;Córdoba;14052;Peñarroya-Pueblonuevo;2023;129;329;517;136;473;439;91;280;325;1040;287
201801;Enero de 2018;1;Andalucía;14;Córdoba;14053;Posadas;1289;57;176;252;49;293;462;490;62;188;501;48
201801;Enero de 2018;1;Andalucía;14;Córdoba;14054;Pozoblanco;2082;106;261;368;165;499;683;272;204;224;1131;251
201801;Enero de 2018;1;Andalucía;14;Córdoba;14055;Priego de Córdoba;2896;105;358;585;140;627;1081;716;289;387;1295;209
201801;Enero de 2018;1;Andalucía;14;Córdoba;14056;Puente Genil;4723;212;649;789;267;1221;1585;1300;443;682;1879;419
201801;Enero de 2018;1;Andalucía;14;Córdoba;14057;Rambla, La;1098;47;117;148;42;297;447;388;113;164;374;59
201801;Enero de 2018;1;Andalucía;14;Córdoba;14058;Rute;961;43;108;156;55;250;349;277;101;174;344;65
201801;Enero de 2018;1;Andalucía;14;Córdoba;14059;San Sebastián de los Ballesteros;124;5;17;24;3;28;47;47;3;33;37;4
201801;Enero de 2018;1;Andalucía;14;Córdoba;14060;Santaella;959;23;109;173;35;257;362;440;35;14;439;31
201801;Enero de 2018;1;Andalucía;14;Córdoba;14061;Santa Eufemia;136;8;15;36;7;19;51;18;1;58;53;6
201801;Enero de 2018;1;Andalucía;14;Córdoba;14062;Torrecampo;144;10;15;33;11;30;45;19;5;22;91;7
201801;Enero de 2018;1;Andalucía;14;Córdoba;14063;Valenzuela;85;1;5;20;4;7;48;15;2;47;18;3
201801;Enero de 2018;1;Andalucía;14;Córdoba;14064;Valsequillo;72;3;12;13;3;21;20;15;0;31;25;1
201801;Enero de 2018;1;Andalucía;14;Córdoba;14065;Victoria, La;400;18;49;62;22;106;143;123;12;98;148;19
201801;Enero de 2018;1;Andalucía;14;Córdoba;14066;Villa del Río;1203;62;140;186;72;283;460;436;123;145;397;102
201801;Enero de 2018;1;Andalucía;14;Córdoba;14067;Villafranca de Córdoba;793;43;102;137;43;219;249;210;51;111;389;32
201801;Enero de 2018;1;Andalucía;14;Córdoba;14068;Villaharta;90;4;15;28;6;17;20;18;7;9;55;1
201801;Enero de 2018;1;Andalucía;14;Córdoba;14069;Villanueva de Córdoba;1277;65;159;270;65;287;431;470;52;66;610;79
201801;Enero de 2018;1;Andalucía;14;Córdoba;14070;Villanueva del Duque;183;10;20;42;12;44;55;25;6;56;90;6
201801;Enero de 2018;1;Andalucía;14;Córdoba;14071;Villanueva del Rey;185;6;25;38;10;44;62;48;7;15;106;9
201801;Enero de 2018;1;Andalucía;14;Córdoba;14072;Villaralto;191;9;19;35;11;42;75;41;4;79;58;9
201801;Enero de 2018;1;Andalucía;14;Córdoba;14073;Villaviciosa de Córdoba;466;11;58;103;26;98;170;126;23;75;207;35
201801;Enero de 2018;1;Andalucía;14;Córdoba;14074;Viso, El;402;14;45;75;21;93;154;98;9;96;182;17
