x,y,embalse_nombre,demarcación_hidrografica,cauce,google,openstreetmap,wikidata,image,imagen,uso,provincia,coordenadas
42.9720260930001,-1.51442096399995,EUGUI,EBRO,RIO ARGA,https://www.google.com/search?kgmid=/g/11bvtzy7x_,,https://www.wikidata.org/wiki/Q12257397,Eugiko presa - Presa de Eugui.JPG,https://commons.wikimedia.org/wiki/File:Eugiko_presa_-_Presa_de_Eugui.JPG,"Abastecimiento,Defensa frente avenidas",Navarra,"42.9720260930001,-1.51442096399995"
38.0953790500001,-1.08850565499995,SANTOMERA,SEGURA,RAMBLA SALADA,https://www.google.com/search?kgmid=/g/1211r6xt,,https://www.wikidata.org/wiki/Q5476272,Embalse de Santomera.jpg,https://commons.wikimedia.org/wiki/File:Embalse_de_Santomera.jpg,"Abastecimiento,Defensa frente avenidas",Murcia,"38.0953790500001,-1.08850565499995"
38.09411349,-1.08937104299997,SANTOMERA,SEGURA,RAMBLA SALADA,https://www.google.com/search?kgmid=/g/1211r6xt,,https://www.wikidata.org/wiki/Q5476272,Embalse de Santomera.jpg,https://commons.wikimedia.org/wiki/File:Embalse_de_Santomera.jpg,"Abastecimiento,Defensa frente avenidas",Murcia,"38.09411349,-1.08937104299997"
40.9872073600001,-0.692681022999977,CUEVA FORADADA,EBRO,RÍO MARTÍN,https://www.google.com/search?kgmid=/g/1tc_sbl8,,https://www.wikidata.org/wiki/Q85913248,,,"Abastecimiento,Ganadero,Defensa frente avenidas",Teruel,"40.9872073600001,-0.692681022999977"
43.1604152670001,-3.28388846399997,ORDUNTE,CANTABRICO ORIENTAL,RÍO ORDUNTE,,,,,,Abastecimiento,Burgos,"43.1604152670001,-3.28388846399997"
42.263942951,-3.33957144699997,ARLANZON,DUERO,RÍO ARLANZÓN,https://www.google.com/search?kgmid=/g/120lwg9c,,https://www.wikidata.org/wiki/Q11681445,Embalse de Arlanzon.JPG,https://commons.wikimedia.org/wiki/File:Embalse_de_Arlanzon.JPG,"Abastecimiento,Ganadero,Defensa frente avenidas",Burgos,"42.263942951,-3.33957144699997"
40.529781939,-6.48161367799997,AGUEDA,DUERO,RÍO ÁGUEDA,,,,,,"Abastecimiento,Ganadero,Defensa frente avenidas",Salamanca,"40.529781939,-6.48161367799997"
40.9474491760001,-3.56294228099995,"VILLAR, EL",TAJO,RÍO LOZOYA,https://www.google.com/search?kgmid=/g/121_4d1r,,https://www.wikidata.org/wiki/Q5830463,006543 - Embalse de El Villar (7711294080).jpg,https://commons.wikimedia.org/wiki/File:006543_-_Embalse_de_El_Villar_(7711294080).jpg,"Abastecimiento,Defensa frente avenidas",Madrid,"40.9474491760001,-3.56294228099995"
42.1158687330001,-6.83043827699993,PUENTE PORTO,DUERO,ARROYO DE BAJO DEL CASTILLÓN,,,,,,Abastecimiento,Zamora,"42.1158687330001,-6.83043827699993"
43.0720798520001,-4.01289343399998,ALSA TORINA,CANTABRICO OCCIDENTAL,ARROYO DE MOJÓN,,,,,,Abastecimiento,Cantabria,"43.0720798520001,-4.01289343399998"
43.0947327860001,-3.99995942799995,ALSA TORINA,CANTABRICO OCCIDENTAL,RÍO TORINA O TORINO,,,,,,Abastecimiento,Cantabria,"43.0947327860001,-3.99995942799995"
38.6400374940001,-1.50110869599996,"BAYCO, RAMBLA DE",SEGURA,RAMBLA DE ORTIGOSA,,,,,,Abastecimiento,Albacete,"38.6400374940001,-1.50110869599996"
36.80441203,-4.49571219199993,CASASOLA,CUENCAS MEDITERRANEAS ANDALUZAS,RÍO CAMPANILLAS,https://www.google.com/search?kgmid=/g/120n2j5y,,https://www.wikidata.org/wiki/Q5830430,,,"Abastecimiento,Defensa frente avenidas",Málaga,"36.80441203,-4.49571219199993"
40.6125237900001,-4.22148248499997,"ACEÑA, LA",TAJO,RÍO DE LA ACEÑA,https://www.google.com/search?kgmid=/g/121_zmv_,https://www.openstreetmap.org/relation/1407214,https://www.wikidata.org/wiki/Q11681441,ES4110097-Campo Azalvaro-Pinares Peguerinos-Embalse de la Aceña DSC6629.jpg,https://commons.wikimedia.org/wiki/File:ES4110097-Campo_Azalvaro-Pinares_Peguerinos-Embalse_de_la_Aceña_DSC6629.jpg,"Abastecimiento,Defensa frente avenidas",Ávila,"40.6125237900001,-4.22148248499997"
41.9629241380001,1.60560158600003,SANT PONC,CUENCAS INTERNAS DE CATALUÑA,RIU CARDENER,,,,,,"Abastecimiento,Ganadero,Defensa frente avenidas",Lleida,"41.9629241380001,1.60560158600003"
39.1524666400001,-6.43288892199996,HORNO TEJERO,GUADIANA,RIVERA DE LACARA,,,,,,Abastecimiento,Badajoz,"39.1524666400001,-6.43288892199996"
42.750213783,-0.314386454999976,LANUZA,EBRO,RÍO GÁLLEGO,https://www.google.com/search?kgmid=/g/1229dgd0,,https://www.wikidata.org/wiki/Q3377773,Embalse de Lanuza y Foratata.jpg,https://commons.wikimedia.org/wiki/File:Embalse_de_Lanuza_y_Foratata.jpg,Abastecimiento,Huesca,"42.750213783,-0.314386454999976"
36.758417373,-4.43246489999996,"LIMONERO, EL",CUENCAS MEDITERRANEAS ANDALUZAS,RÍO GUADALMEDINA,,,,,,"Abastecimiento,Defensa frente avenidas",Málaga,"36.758417373,-4.43246489999996"
42.3833827130001,-0.735549655999932,"PEÑA, LA",EBRO,RÍO GÁLLEGO,,,,,,Abastecimiento,Huesca,"42.3833827130001,-0.735549655999932"
41.8757919440001,-1.78697264699997,VAL,EBRO,RIO DE LA CASA O VAL,,,https://www.wikidata.org/wiki/Q95570755,,,"Abastecimiento,Ganadero,Defensa frente avenidas",Zaragoza,"41.8757919440001,-1.78697264699997"
37.7347336080001,-1.81922575299996,PUENTES IV,SEGURA,RIO GUADALENTIN O SANGONERA,,,,,,"Abastecimiento,Defensa frente avenidas",Murcia,"37.7347336080001,-1.81922575299996"
37.740643543,-1.82258208899998,PUENTES IV,SEGURA,RIO GUADALENTIN O SANGONERA,,,,,,"Abastecimiento,Defensa frente avenidas",Murcia,"37.740643543,-1.82258208899998"
38.964354455,-6.52263624799997,"CANCHALES, LOS",GUADIANA,RIO LACARA,https://www.google.com/search?kgmid=/g/11b6x7ykth,https://www.openstreetmap.org/relation/2082226,https://www.wikidata.org/wiki/Q18753075,Embalse de Los Canchales.jpg,https://commons.wikimedia.org/wiki/File:Embalse_de_Los_Canchales.jpg,"Abastecimiento,Defensa frente avenidas",Badajoz,"38.964354455,-6.52263624799997"
38.8149169910001,-0.356155444999956,BENIARRES,JUCAR,RÍO SERPIS,,,,,,Abastecimiento,"Alacant,Alicante","38.8149169910001,-0.356155444999956"
41.57537726,-6.18722467599997,CASTRO,DUERO,RÍO DUERO,,,https://www.wikidata.org/wiki/Q110295650,,,Abastecimiento,Zamora,"41.57537726,-6.18722467599997"
37.712180796,-6.80803912999994,SOTIEL,"TINTO, ODIEL Y PIEDRAS",RIVERA OLIVARGAS,,,,,,Abastecimiento,Huelva,"37.712180796,-6.80803912999994"
42.9069858300001,-6.35038478399997,"ROZAS, LAS",MIÑO-SIL,RÍO SIL,,,,,,"Abastecimiento,Defensa frente avenidas",León,"42.9069858300001,-6.35038478399997"
40.363245856,-2.81868119299997,BOLARQUE,TAJO,RÍO TAJO,https://www.google.com/search?kgmid=/g/12283wdl,,https://www.wikidata.org/wiki/Q8775290,Embalse de Bolarque 01.jpg,https://commons.wikimedia.org/wiki/File:Embalse_de_Bolarque_01.jpg,"Abastecimiento,Defensa frente avenidas",Guadalajara,"40.363245856,-2.81868119299997"
41.050474754,-2.93994336499998,PALMACES,TAJO,RÍO CAÑAMARES,https://www.google.com/search?kgmid=/g/121lswsr,,https://www.wikidata.org/wiki/Q5658823,Pálmaces - Pantano - panoramio.jpg,https://commons.wikimedia.org/wiki/File:Pálmaces_-_Pantano_-_panoramio.jpg,Abastecimiento,Guadalajara,"41.050474754,-2.93994336499998"
42.8649691900001,-8.79707815799998,BARRIE DE LA MAZA,GALICIA-COSTA,RÍO TAMBRE,,,,,,Abastecimiento,A Coruña,"42.8649691900001,-8.79707815799998"
37.6330053230001,-3.72850877899998,QUIEBRAJANO,GUADALQUIVIR,RÍO  QUIEBRAJANO,,,,,,Abastecimiento,Jaén,"37.6330053230001,-3.72850877899998"
42.1737805980001,-2.67275261299994,GONZALEZ LACASA,EBRO,ARROYO DE LOS ALBERCOS,https://www.google.com/search?kgmid=/g/120_4jdm,,https://www.wikidata.org/wiki/Q5830377,G.Lacasa2.jpg,https://commons.wikimedia.org/wiki/File:G.Lacasa2.jpg,"Abastecimiento,Ganadero,Defensa frente avenidas",La Rioja,"42.1737805980001,-2.67275261299994"
43.220949729,-5.42776056999998,TANES,CANTABRICO OCCIDENTAL,RÍO NALÓN,,,,,,"Abastecimiento,Defensa frente avenidas",Asturias,"43.220949729,-5.42776056999998"
37.8040083020001,-2.78730105799997,"PORTILLO, EL",GUADALQUIVIR,RÍO  CASTRIL,,,https://www.wikidata.org/wiki/Q11966988,Embalse del Portillo.JPG,https://commons.wikimedia.org/wiki/File:Embalse_del_Portillo.JPG,"Abastecimiento,Defensa frente avenidas",Granada,"37.8040083020001,-2.78730105799997"
38.7610742730001,-3.78659975599993,"VEGA DEL JABALON, LA",GUADIANA,RIO JABALON,,,,,,Abastecimiento,Ciudad Real,"38.7610742730001,-3.78659975599993"
40.0482099480001,-5.14236058399996,NAVALCAN,TAJO,RÍO GUADYERBAS,,,,,,"Abastecimiento,Ganadero,Defensa frente avenidas",Toledo,"40.0482099480001,-5.14236058399996"
37.3492563180001,-4.72116142999994,CORDOBILLA,GUADALQUIVIR,RÍO  GENIL,,,,,,"Hidroeléctrico,Defensa frente avenidas",Sevilla,"37.3492563180001,-4.72116142999994"
38.5329287000001,-6.12167919199993,"MOLINOS DE MATACHEL, LOS",GUADIANA,RIO MATACHEL,,,,,,"Abastecimiento,Defensa frente avenidas",Badajoz,"38.5329287000001,-6.12167919199993"
38.5085969190001,-1.86470514699994,"TALAVE, EL",SEGURA,RIO MUNDO,https://www.google.com/search?kgmid=/g/122sg9_l,,https://www.wikidata.org/wiki/Q5830460,Embalse del Talave.jpg,https://commons.wikimedia.org/wiki/File:Embalse_del_Talave.jpg,"Abastecimiento,Hidroeléctrico,Ganadero,Defensa frente avenidas",Albacete,"38.5085969190001,-1.86470514699994"
42.0890324270001,-2.61013101999993,PAJARES,EBRO,RÍO DE PIQUERAS,https://www.google.com/search?kgmid=/g/122dlpn_,,https://www.wikidata.org/wiki/Q8775368,Presa de Pajares.jpg,https://commons.wikimedia.org/wiki/File:Presa_de_Pajares.jpg,"Abastecimiento,Ganadero,Defensa frente avenidas",La Rioja,"42.0890324270001,-2.61013101999993"
38.3399580770001,-1.64879497099997,CAMARILLAS,SEGURA,RIO MUNDO,,,https://www.wikidata.org/wiki/Q30908875,Embalse del Camarillas2.png,https://commons.wikimedia.org/wiki/File:Embalse_del_Camarillas2.png,"Abastecimiento,Defensa frente avenidas",Albacete,"38.3399580770001,-1.64879497099997"
41.9780455630001,-6.14139184999993,NUESTRA SEÑORA DEL AGAVANZAL,DUERO,RÍO TERA,,,,,,"Abastecimiento,Defensa frente avenidas",Zamora,"41.9780455630001,-6.14139184999993"
37.5672733050001,-6.04905378099994,GERGAL,GUADALQUIVIR,RIVERA DE HUELVA,,,,,,Abastecimiento,Sevilla,"37.5672733050001,-6.04905378099994"
42.92752926,-5.75913376799997,CASARES DE ARBAS,DUERO,RÍO CASARES,,,,,,"Abastecimiento,Defensa frente avenidas",León,"42.92752926,-5.75913376799997"
41.075332577,-2.78506228099997,"ATANCE, EL",TAJO,RÍO SALADO,https://www.google.com/search?kgmid=/g/1217c8pr,,https://www.wikidata.org/wiki/Q6429110,Pantano del Atance.jpg,https://commons.wikimedia.org/wiki/File:Pantano_del_Atance.jpg,"Abastecimiento,Ganadero,Defensa frente avenidas",Guadalajara,"41.075332577,-2.78506228099997"
39.340702734,-0.86476747599994,FORATA,JUCAR,RÍO MAGRO,https://www.google.com/search?kgmid=/g/1238s588,,https://www.wikidata.org/wiki/Q8775337,Embalse de Forata.jpg,https://commons.wikimedia.org/wiki/File:Embalse_de_Forata.jpg,Abastecimiento,"València,Valencia","39.340702734,-0.86476747599994"
40.944954572,-3.77411887299996,"PINILLA, LA",TAJO,RÍO LOZOYA,https://www.google.com/search?kgmid=/g/12333j1q,,https://www.wikidata.org/wiki/Q8775372,Embalse de Pinilla y Peñalara.JPG,https://commons.wikimedia.org/wiki/File:Embalse_de_Pinilla_y_Peñalara.JPG,"Abastecimiento,Defensa frente avenidas",Madrid,"40.944954572,-3.77411887299996"
43.4770926850001,-6.73016840999998,ARBON,CANTABRICO OCCIDENTAL,RÍO NAVIA,,,,,,Abastecimiento,Asturias,"43.4770926850001,-6.73016840999998"
42.1958472700001,-7.24682463199997,CENZA,MIÑO-SIL,RÍO CONSELO OU DA CENZA,,,,,,Abastecimiento,Ourense,"42.1958472700001,-7.24682463199997"
38.2579828190001,-5.22281439599993,SIERRA BOYERA,GUADALQUIVIR,RÍO  GUADIATO,,,https://www.wikidata.org/wiki/Q5369459,Embalse de Sierra Boyera.jpg,https://commons.wikimedia.org/wiki/File:Embalse_de_Sierra_Boyera.jpg,Abastecimiento,Córdoba,"38.2579828190001,-5.22281439599993"
38.2608073970001,-5.22164337099997,SIERRA BOYERA,GUADALQUIVIR,RÍO  GUADIATO,,,https://www.wikidata.org/wiki/Q5369459,Embalse de Sierra Boyera.jpg,https://commons.wikimedia.org/wiki/File:Embalse_de_Sierra_Boyera.jpg,Abastecimiento,Córdoba,"38.2608073970001,-5.22164337099997"
40.281682582,-5.89538451999994,BAÑOS DE MONTEMAYOR,TAJO,RÍO BAÑOS,,,https://www.wikidata.org/wiki/Q24174597,"Presa del embalse de Baños (15 de agosto de 2014, Baños de Montemayor).jpg","https://commons.wikimedia.org/wiki/File:Presa_del_embalse_de_Baños_(15_de_agosto_de_2014,_Baños_de_Montemayor).jpg",Abastecimiento,Cáceres,"40.281682582,-5.89538451999994"
37.3996522370001,-3.72326104199993,COLOMERA,GUADALQUIVIR,RÍO  COLOMERA,,,https://www.wikidata.org/wiki/Q12164809,,,"Abastecimiento,Ganadero,Defensa frente avenidas",Granada,"37.3996522370001,-3.72326104199993"
39.1285987630001,-3.93764624399995,GASSET,GUADIANA,RIO DE LA BECEA,,,,,,"Abastecimiento,Defensa frente avenidas",Ciudad Real,"39.1285987630001,-3.93764624399995"
38.692281984,-3.27666098199995,MARISANCHEZ,GUADIANA,RIO JABALON,,,,,,Abastecimiento,Ciudad Real,"38.692281984,-3.27666098199995"
40.5387773260001,-3.78893109799998,"PARDO, EL",TAJO,RÍO MANZANARES,https://www.google.com/search?kgmid=/g/121rjkdh,,https://www.wikidata.org/wiki/Q5830456,Monte de el Pardo (3267248078).jpg,https://commons.wikimedia.org/wiki/File:Monte_de_el_Pardo_(3267248078).jpg,"Defensa frente avenidas,Riego,Regulación",Madrid,"40.5387773260001,-3.78893109799998"
37.667643459,-6.50982948899997,JARRAMA,"TINTO, ODIEL Y PIEDRAS",RIVERA DEL JARRAMA,,,,,,"Abastecimiento,Defensa frente avenidas",Huelva,"37.667643459,-6.50982948899997"
42.18258301,-0.361405771999955,MONTEARAGON,EBRO,RÍO FLUMEN,https://www.google.com/search?kgmid=/g/11hfgklglc,,https://www.wikidata.org/wiki/Q91314392,,,"Abastecimiento,Defensa frente avenidas",Huesca,"42.18258301,-0.361405771999955"
43.21230153,-1.87524544699994,AÑARBE,CANTABRICO ORIENTAL,AÑARBE IBAIA O ENOBIETAKU ERREKA,,,,,,Abastecimiento,"Gipuzkoa,Guipúzcoa","43.21230153,-1.87524544699994"
43.2126734980001,-1.87827944599996,AÑARBE,CANTABRICO ORIENTAL,AÑARBE IBAIA O ENOBIETAKU ERREKA,,,,,,Abastecimiento,"Gipuzkoa,Guipúzcoa","43.2126734980001,-1.87827944599996"
39.833565075,-4.29494820899993,CASTREJON,TAJO,RÍO TAJO,,https://www.openstreetmap.org/relation/5824854,https://www.wikidata.org/wiki/Q19428713,Barrancas de Burujón (37671241366).jpg,https://commons.wikimedia.org/wiki/File:Barrancas_de_Burujón_(37671241366).jpg,"Abastecimiento,Defensa frente avenidas",Toledo,"39.833565075,-4.29494820899993"
42.0789372090001,-1.06992073099997,LAVERNE,EBRO,BARRANCO DE LA PARADA,,,,,,"Abastecimiento,Defensa frente avenidas",Zaragoza,"42.0789372090001,-1.06992073099997"
42.088537789,-1.09092152399995,LAVERNE,EBRO,VERTIENTE POR LA MARGEN DERECHA DEL BARRANCO DE LA CALCINA,,,,,,"Abastecimiento,Defensa frente avenidas",Zaragoza,"42.088537789,-1.09092152399995"
39.267439745,-5.49598021299994,RUECAS,GUADIANA,RIO RUECAS,,,,,,"Abastecimiento,Hidroeléctrico,Ganadero,Defensa frente avenidas",Cáceres,"39.267439745,-5.49598021299994"
42.1557461190001,-8.19287681099996,FRIEIRA,MIÑO-SIL,RÍO MIÑO,,,,,,"Abastecimiento,Defensa frente avenidas",Ourense,"42.1557461190001,-8.19287681099996"
36.299322019,-5.77443215499994,CELEMIN,GUADALETE Y BARBATE,,,,https://www.wikidata.org/wiki/Q5369436,ElCelemin.JPG,https://commons.wikimedia.org/wiki/File:ElCelemin.JPG,Abastecimiento,Cádiz,"36.299322019,-5.77443215499994"
36.299694549,-5.77701724999997,CELEMIN,GUADALETE Y BARBATE,RÍO CELEMÍN,,,https://www.wikidata.org/wiki/Q5369436,ElCelemin.JPG,https://commons.wikimedia.org/wiki/File:ElCelemin.JPG,Abastecimiento,Cádiz,"36.299694549,-5.77701724999997"
37.887515039,-1.38566705299996,"ALGECIRAS, RAMBLA DE",SEGURA,RAMBLA DE ALGECIRAS,,,,,,"Abastecimiento,Defensa frente avenidas",Murcia,"37.887515039,-1.38566705299996"
42.1443419570001,-6.94769548399995,SAN SEBASTIAN,MIÑO-SIL,RÍO BIBEI,,,,,,Abastecimiento,Ourense,"42.1443419570001,-6.94769548399995"
40.1331552600001,-6.64763777499996,RIVERA DE GATA,TAJO,RIVERA DE GATA,,,,,,"Abastecimiento,Defensa frente avenidas",Cáceres,"40.1331552600001,-6.64763777499996"
40.133555319,-6.64914969899996,RIVERA DE GATA,TAJO,RIVERA DE GATA,,,,,,"Abastecimiento,Defensa frente avenidas",Cáceres,"40.133555319,-6.64914969899996"
40.13470955,-6.65231398199995,RIVERA DE GATA,TAJO,VERTIENTE POR LA MARGEN IZQUIERDA DEL ARROYO DE PERALEJOS,,,,,,"Abastecimiento,Defensa frente avenidas",Cáceres,"40.13470955,-6.65231398199995"
40.1363966490001,-6.63871159399997,RIVERA DE GATA,TAJO,RIVERA DE GATA,,,,,,"Abastecimiento,Defensa frente avenidas",Cáceres,"40.1363966490001,-6.63871159399997"
40.136254439,-6.63615789899995,RIVERA DE GATA,TAJO,RIVERA DE GATA,,,,,,"Abastecimiento,Defensa frente avenidas",Cáceres,"40.136254439,-6.63615789899995"
40.1343097810001,-6.62565077899995,RIVERA DE GATA,TAJO,RIVERA DE GATA,,,,,,"Abastecimiento,Defensa frente avenidas",Cáceres,"40.1343097810001,-6.62565077899995"
40.134844602,-6.63285012399996,RIVERA DE GATA,TAJO,RIVERA DE GATA,,,,,,"Abastecimiento,Defensa frente avenidas",Cáceres,"40.134844602,-6.63285012399996"
40.772565747,-0.31769404299996,SANTOLEA,EBRO,RÍO GUADALOPE,,,https://www.wikidata.org/wiki/Q23992526,Santolea -Maestrazgo (43259517322).jpg,https://commons.wikimedia.org/wiki/File:Santolea_-Maestrazgo_(43259517322).jpg,"Abastecimiento,Ganadero,Defensa frente avenidas",Teruel,"40.772565747,-0.31769404299996"
40.0100628180001,-0.231145701999935,SICHAR,JUCAR,RIU MIJARES,,,,,,"Abastecimiento,Defensa frente avenidas","Castelló,Castellón","40.0100628180001,-0.231145701999935"
40.9846013600001,-3.64825393599995,RIOSEQUILLO,TAJO,RÍO LOZOYA,https://www.google.com/search?kgmid=/g/12221s57,,https://www.wikidata.org/wiki/Q2834413,Unnamed2 - panoramio (4363).jpg,https://commons.wikimedia.org/wiki/File:Unnamed2_-_panoramio_(4363).jpg,"Abastecimiento,Defensa frente avenidas",Madrid,"40.9846013600001,-3.64825393599995"
39.0603072490001,-3.00679625799995,PEÑARROYA,GUADIANA,RIO GUADIANA,https://www.google.com/search?kgmid=/g/11fv3ymg__,,https://www.wikidata.org/wiki/Q97172835,,,"Abastecimiento,Defensa frente avenidas",Ciudad Real,"39.0603072490001,-3.00679625799995"
40.9338651420001,-3.19600748099998,BELEÑA,TAJO,RÍO SORBE,,,,,,Abastecimiento,Guadalajara,"40.9338651420001,-3.19600748099998"
40.9931510110001,-3.57146299099998,PUENTES VIEJAS,TAJO,RÍO LOZOYA,https://www.google.com/search?kgmid=/g/1217c8ps,,https://www.wikidata.org/wiki/Q8775374,La torre de toma del embalse Puentes Viejas (Madrid).jpg,https://commons.wikimedia.org/wiki/File:La_torre_de_toma_del_embalse_Puentes_Viejas_(Madrid).jpg,Abastecimiento,Madrid,"40.9931510110001,-3.57146299099998"
40.099036471,-6.25053019799998,VALDEOBISPO,TAJO,RÍO ALAGÓN,,,,,,"Abastecimiento,Defensa frente avenidas",Cáceres,"40.099036471,-6.25053019799998"
37.7622489710001,-2.90313354799997,"BOLERA, LA",GUADALQUIVIR,RÍO  GUADALENTÍN,,,,,,"Abastecimiento,Defensa frente avenidas",Jaén,"37.7622489710001,-2.90313354799997"
36.9152042690001,-3.54016190699997,BEZNAR,CUENCAS MEDITERRANEAS ANDALUZAS,RÍO ÍZBOR,,,https://www.wikidata.org/wiki/Q3374703,Alm04EmbdeBèznar1.jpg,https://commons.wikimedia.org/wiki/File:Alm04EmbdeBèznar1.jpg,"Abastecimiento,Ganadero,Defensa frente avenidas",Granada,"36.9152042690001,-3.54016190699997"
40.9154746140001,-0.211212751999938,CALANDA,EBRO,RÍO GUADALOPE,,,,,,"Abastecimiento,Ganadero,Defensa frente avenidas",Teruel,"40.9154746140001,-0.211212751999938"
41.527351971,-3.55592977299995,LINARES DEL ARROYO,DUERO,RÍO RIAZA,,,,,,"Abastecimiento,Defensa frente avenidas",Segovia,"41.527351971,-3.55592977299995"
41.0034892630001,-3.30090199199998,"VADO, EL",TAJO,RÍO JARAMA,https://www.google.com/search?kgmid=/g/121y9t2q,,https://www.wikidata.org/wiki/Q8775322,TorreTomaVado.jpg,https://commons.wikimedia.org/wiki/File:TorreTomaVado.jpg,Abastecimiento,Guadalajara,"41.0034892630001,-3.30090199199998"
41.002339229,-3.29625935399997,"VADO, EL",TAJO,RÍO JARAMA,https://www.google.com/search?kgmid=/g/121y9t2q,,https://www.wikidata.org/wiki/Q8775322,TorreTomaVado.jpg,https://commons.wikimedia.org/wiki/File:TorreTomaVado.jpg,Abastecimiento,Guadalajara,"41.002339229,-3.29625935399997"
37.664790501,-6.18562063899998,"MINILLA, LA",GUADALQUIVIR,RIVERA DE HUELVA,,,,,,"Abastecimiento,Defensa frente avenidas",Sevilla,"37.664790501,-6.18562063899998"
37.3127246610001,-3.25361574599998,FRANCISCO ABELLAN,GUADALQUIVIR,RÍO  FARDES,,,https://www.wikidata.org/wiki/Q5369442,TOMA DE AGUA PANTANO FRANCISCO ABELLAN - panoramio.jpg,https://commons.wikimedia.org/wiki/File:TOMA_DE_AGUA_PANTANO_FRANCISCO_ABELLAN_-_panoramio.jpg,Abastecimiento,Granada,"37.3127246610001,-3.25361574599998"
37.4610614040001,-6.98278512099995,"SANCHO, EL","TINTO, ODIEL Y PIEDRAS",RIVERA DE MECA,,,,,,"Abastecimiento,Defensa frente avenidas",Huelva,"37.4610614040001,-6.98278512099995"
40.060599917,-6.04259896399998,JERTE,TAJO,RÍO JERTE,,,,,,"Abastecimiento,Defensa frente avenidas",Cáceres,"40.060599917,-6.04259896399998"
40.7245279160001,-4.69718935299994,CASTRO DE LAS COGOTAS,DUERO,RÍO ADAJA,,,,,,"Abastecimiento,Hidroeléctrico,Ganadero,Defensa frente avenidas",Ávila,"40.7245279160001,-4.69718935299994"
37.7222268940001,-6.08896625199998,CALA,GUADALQUIVIR,RIVERA DE CALA,,,,,,"Abastecimiento,Ganadero,Hidroeléctrico",Sevilla,"37.7222268940001,-6.08896625199998"
37.366812629,-7.26645658799993,PIEDRAS,"TINTO, ODIEL Y PIEDRAS",RÍO PIEDRAS,,,,,,"Abastecimiento,Defensa frente avenidas",Huelva,"37.366812629,-7.26645658799993"
42.2925003490001,-8.11641027099995,CASTRELO DE MIÑO,MIÑO-SIL,RÍO MIÑO,,,,,,"Abastecimiento,Defensa frente avenidas",Ourense,"42.2925003490001,-8.11641027099995"
42.33781463,2.82696870100006,DARNIUS BOADELLA,CUENCAS INTERNAS DE CATALUÑA,EL CÒRREC,,,https://www.wikidata.org/wiki/Q7131952,Pantà de Boadella.JPG,https://commons.wikimedia.org/wiki/File:Pantà_de_Boadella.JPG,"Abastecimiento,Ganadero,Defensa frente avenidas",Girona,"42.33781463,2.82696870100006"
42.342383017,2.83461652500006,DARNIUS BOADELLA,CUENCAS INTERNAS DE CATALUÑA,LA MUGA,,,https://www.wikidata.org/wiki/Q7131952,Pantà de Boadella.JPG,https://commons.wikimedia.org/wiki/File:Pantà_de_Boadella.JPG,"Abastecimiento,Ganadero,Defensa frente avenidas",Girona,"42.342383017,2.83461652500006"
42.26297501,-7.38654057899993,CHANDREJA,MIÑO-SIL,RÍO NAVEA,,,https://www.wikidata.org/wiki/Q101897658,"Encoro de Chandrexa de Queixa, Ourense (19409703306).jpg","https://commons.wikimedia.org/wiki/File:Encoro_de_Chandrexa_de_Queixa,_Ourense_(19409703306).jpg",Hidroeléctrico,Ourense,"42.26297501,-7.38654057899993"
37.8413896820001,-5.34934339699993,RETORTILLO,GUADALQUIVIR,RÍO  RETORTILLO,,,https://www.wikidata.org/wiki/Q5369454,,,"Abastecimiento,Defensa frente avenidas",Sevilla,"37.8413896820001,-5.34934339699993"
36.535398366,-4.96075456799997,"CONCEPCION, LA",CUENCAS MEDITERRANEAS ANDALUZAS,RÍO VERDE,,,,,,Abastecimiento,Málaga,"36.535398366,-4.96075456799997"
42.68098159,-0.315761256999963,BUBAL,EBRO,RÍO GÁLLEGO,https://www.google.com/search?kgmid=/g/11bc5qdzzb,,https://www.wikidata.org/wiki/Q3377802,Embalse de Bubal (Uesca).jpg,https://commons.wikimedia.org/wiki/File:Embalse_de_Bubal_(Uesca).jpg,"Abastecimiento,Ganadero,Defensa frente avenidas",Huesca,"42.68098159,-0.315761256999963"
37.042369367,-5.75897830099996,TORRE DEL AGUILA,GUADALQUIVIR,ARROYO  SALADO DE MORÓN,,,,,,Abastecimiento,Sevilla,"37.042369367,-5.75897830099996"
42.8344463670001,-6.45355737699998,MATALAVILLA,MIÑO-SIL,ARROYO DE VALSECO,,,,,,Abastecimiento,León,"42.8344463670001,-6.45355737699998"
42.70627432,-1.94249903099995,ALLOZ,EBRO,RÍO SALADO,,,,,,"Abastecimiento,Defensa frente avenidas",Navarra,"42.70627432,-1.94249903099995"
41.4911858350001,-6.08484394399994,VILLALCAMPO,DUERO,RÍO DUERO,,,https://www.wikidata.org/wiki/Q110295767,,,Abastecimiento,Zamora,"41.4911858350001,-6.08484394399994"
42.9062072310001,-4.52945603999996,REQUEJADA,DUERO,RÍO PISUERGA,https://www.google.com/search?kgmid=/g/122vx4f3,,https://www.wikidata.org/wiki/Q8775378,Vañes.jpg,https://commons.wikimedia.org/wiki/File:Vañes.jpg,"Abastecimiento,Minería,Industrial,Hidroeléctrico,Ganadero,Defensa frente avenidas",Palencia,"42.9062072310001,-4.52945603999996"
