;;;;GASTOS DE PRESTACIONES POR DESEMPLEO ( miles de euros) POR PROVINCIA Y TIPO DE PRESTACIÓN;;;;;;
201501;Enero de 2015;10;Comunitat Valenciana;3;Alicante/Alacant;70012,53;42009,73;21691,95;6310,85;0
201501;Enero de 2015;10;Comunitat Valenciana;12;Castellón/Castelló;23174,12;15233,09;6433,51;1507,52;0
201501;Enero de 2015;10;Comunitat Valenciana;46;Valencia/Valéncia;99750,6;65306,93;27047,61;7396,06;0
201501;Enero de 2015;11;Extremadura;6;Badajoz;36452,76;16640,73;12453,12;2681,5;4677,41
201501;Enero de 2015;11;Extremadura;10;Cáceres;21953,61;10632,87;7169,81;1323,92;2827,01
201501;Enero de 2015;12;Galicia;15;Coruña, A;45597,25;32577,89;10969,07;2050,29;0
201501;Enero de 2015;12;Galicia;27;Lugo;10803,38;7281,32;2964,24;557,82;0
201501;Enero de 2015;12;Galicia;32;Ourense;11227,46;7115,87;3489,77;621,82;0
201501;Enero de 2015;12;Galicia;36;Pontevedra;41646;27456,18;12028,18;2161,64;0
201501;Enero de 2015;13;Madrid, Comunidad de;28;Madrid;247370,32;195136,74;43143,9;9089,68;0
201501;Enero de 2015;14;Murcia, Región de;30;Murcia;55002,3;36971,67;13596,88;4433,75;0
201501;Enero de 2015;15;Navarra, Comunidad Foral de;31;Navarra;26471,99;20831,96;4916,11;723,92;0
201501;Enero de 2015;16;País Vasco;1;Araba/Álava;12146,67;9752,41;2154,78;239,48;0
201501;Enero de 2015;16;País Vasco;20;Gipuzkoa;25608,69;20932,48;4221,8;454,41;0
201501;Enero de 2015;16;País Vasco;48;Bizkaia;42080,51;33669,75;7369,1;1041,66;0
201501;Enero de 2015;17;Rioja, La;26;Rioja, La;12079,2;9207,03;2386,87;485,3;0
201501;Enero de 2015;18;Ceuta;51;Ceuta;2402,9;1138,9;955,03;308,97;0
201501;Enero de 2015;19;Melilla;52;Melilla;2149,89;1057,96;831,86;260,07;0
201502;Febrero de 2015;1;Andalucía;4;Almería;26279,05;14305,6;8304,13;2184,61;1453,38
201502;Febrero de 2015;1;Andalucía;11;Cádiz;55579,53;27433,15;19070,6;5180,02;3821,73
201502;Febrero de 2015;1;Andalucía;14;Córdoba;38971,1;16076,36;12474,15;2223,2;8184,55
201502;Febrero de 2015;1;Andalucía;18;Granada;40582,12;18857,42;13349,23;2848,72;5491,65
201502;Febrero de 2015;1;Andalucía;21;Huelva;26917,88;12957,55;8605,05;1751,34;3586,45
201502;Febrero de 2015;1;Andalucía;23;Jaén;32396,83;13756,45;10176,34;1776,89;6672,71
201502;Febrero de 2015;1;Andalucía;29;Málaga;69337,32;39060,62;21274,03;5239,95;3727,92
201502;Febrero de 2015;1;Andalucía;41;Sevilla;93234,91;43771,21;30351,4;6334,13;12717,59
201502;Febrero de 2015;2;Aragón;22;Huesca;7179,56;5459,36;1451,16;264;0
201502;Febrero de 2015;2;Aragón;44;Teruel;4931,67;3618,43;1103,18;201,98;0
201502;Febrero de 2015;2;Aragón;50;Zaragoza;35750,66;26828,71;7217,2;1683,45;0
201502;Febrero de 2015;3;Asturias, Principado de;33;Asturias;39019,26;26549,49;10341,75;2120,71;0
201502;Febrero de 2015;4;Balears, Illes;7;Balears, Illes;74572,15;55186,64;17855,99;1523,39;0
201502;Febrero de 2015;5;Canarias;35;Palmas, Las;46953,49;27774,91;14262,79;4842,5;0
201502;Febrero de 2015;5;Canarias;38;Santa Cruz de Tenerife;41833,89;23677,42;14047,43;4070,71;0
201502;Febrero de 2015;6;Cantabria;39;Cantabria;21461,32;15292,82;5095,3;1064,95;0
201502;Febrero de 2015;7;Castilla y León;5;Ávila;5385,32;3210,5;1771,95;400,74;0
201502;Febrero de 2015;7;Castilla y León;9;Burgos;15372,1;11519,38;3268,88;576,3;0
201502;Febrero de 2015;7;Castilla y León;24;León;17211,98;11773,08;4606,63;823,07;0
201502;Febrero de 2015;7;Castilla y León;34;Palencia;5469,51;3778,13;1424,95;264,02;0
201502;Febrero de 2015;7;Castilla y León;37;Salamanca;11390,14;7449,71;3164,52;769,38;0
201502;Febrero de 2015;7;Castilla y León;40;Segovia;5183,53;3854,63;1119,34;207,7;0
201502;Febrero de 2015;7;Castilla y León;42;Soria;2951,3;2185,88;650,02;113,55;0
201502;Febrero de 2015;7;Castilla y León;47;Valladolid;17842,88;12986,53;3895,28;954,71;0
201502;Febrero de 2015;7;Castilla y León;49;Zamora;6288,11;4088,56;1828,03;367,87;0
201502;Febrero de 2015;8;Castilla - La Mancha;2;Albacete;15612,12;9456,11;4616,6;1497,95;0
201502;Febrero de 2015;8;Castilla - La Mancha;13;Ciudad Real;19850,78;11182,91;6689,37;1947,04;0
201502;Febrero de 2015;8;Castilla - La Mancha;16;Cuenca;6933,56;4328,06;1992,34;598,93;0
201502;Febrero de 2015;8;Castilla - La Mancha;19;Guadalajara;9799,37;7044,39;2206,4;538,94;0
201502;Febrero de 2015;8;Castilla - La Mancha;45;Toledo;27782,63;16975,19;8369,5;2390,57;0
201502;Febrero de 2015;9;Cataluña;8;Barcelona;216239,67;155568,82;50939,81;9645,75;0
201502;Febrero de 2015;9;Cataluña;17;Girona;32418,02;22770,44;8477,08;1164,85;0
201502;Febrero de 2015;9;Cataluña;25;Lleida;14829;10753,38;3442,57;631,56;0
201502;Febrero de 2015;9;Cataluña;43;Tarragona;36396,3;24865,76;9644,26;1878,6;0
201502;Febrero de 2015;10;Comunitat Valenciana;3;Alicante/Alacant;67749,69;39954,74;21431,14;6307,59;0
201502;Febrero de 2015;10;Comunitat Valenciana;12;Castellón/Castelló;22722,54;14531,07;6654,06;1528,76;0
201502;Febrero de 2015;10;Comunitat Valenciana;46;Valencia/Valéncia;98747,76;63555,68;27546,65;7556,47;0
201502;Febrero de 2015;11;Extremadura;6;Badajoz;34656,64;15309,92;12123,12;2680,81;4508,35
201502;Febrero de 2015;11;Extremadura;10;Cáceres;20590,03;9435,1;7013,42;1314,7;2813,25
201502;Febrero de 2015;12;Galicia;15;Coruña, A;42223,29;29329,56;10778,28;2094,32;0
201502;Febrero de 2015;12;Galicia;27;Lugo;10813,4;7291,99;2941,38;570,27;0
201502;Febrero de 2015;12;Galicia;32;Ourense;10691,37;6587,44;3459,18;630,86;0
201502;Febrero de 2015;12;Galicia;36;Pontevedra;39656,46;25525,53;11862,71;2235,47;0
201502;Febrero de 2015;13;Madrid, Comunidad de;28;Madrid;244190,52;191623,73;43474,52;9046,23;0
201502;Febrero de 2015;14;Murcia, Región de;30;Murcia;51024,31;33208,17;13267,33;4467,1;0
201502;Febrero de 2015;15;Navarra, Comunidad Foral de;31;Navarra;24639,55;19028,81;4856,43;747,17;0
201502;Febrero de 2015;16;País Vasco;1;Araba/Álava;11783,76;9421,33;2127,48;234,23;0
201502;Febrero de 2015;16;País Vasco;20;Gipuzkoa;23963,7;19295,16;4208,5;457,16;0
201502;Febrero de 2015;16;País Vasco;48;Bizkaia;40294,68;31985,93;7281,17;1025,72;0
201502;Febrero de 2015;17;Rioja, La;26;Rioja, La;11371,77;8548,26;2331,67;488,35;0
201502;Febrero de 2015;18;Ceuta;51;Ceuta;2507,07;1144,92;1028,95;317,28;0
201502;Febrero de 2015;19;Melilla;52;Melilla;2160,62;1083,02;858,93;218,67;0
201503;Marzo de 2015;1;Andalucía;4;Almería;25553,15;13389,57;8190,11;2243,51;1427,27
201503;Marzo de 2015;1;Andalucía;11;Cádiz;52857,98;24416,08;18697,73;5270,55;3804,61
201503;Marzo de 2015;1;Andalucía;14;Córdoba;39423,66;15965,91;12868,82;2256,2;8082,05
201503;Marzo de 2015;1;Andalucía;18;Granada;39516,77;17430,97;13363,14;2896,62;5427,81
201503;Marzo de 2015;1;Andalucía;21;Huelva;24002,85;10925,85;7905,37;1745,01;3240,59
201503;Marzo de 2015;1;Andalucía;23;Jaén;30629,16;12374,78;9888,4;1786,15;6350,37
201503;Marzo de 2015;1;Andalucía;29;Málaga;65393,35;34586,88;21073,02;5331,78;3854,63
201503;Marzo de 2015;1;Andalucía;41;Sevilla;91404,22;41229,88;30285,12;6432,91;12600,01
201503;Marzo de 2015;2;Aragón;22;Huesca;6842,09;5072,55;1463,78;267,02;0
201503;Marzo de 2015;2;Aragón;44;Teruel;4491,99;3162,19;1091,96;203,29;0
201503;Marzo de 2015;2;Aragón;50;Zaragoza;34288,04;25392,13;7054,22;1679,88;0
201503;Marzo de 2015;3;Asturias, Principado de;33;Asturias;37343,11;24803,08;10328,48;2126,63;0
201503;Marzo de 2015;4;Balears, Illes;7;Balears, Illes;54356,13;36219,56;16559,71;1502,51;0
201503;Marzo de 2015;5;Canarias;35;Palmas, Las;46970,78;27206,16;14100,19;4867,01;0
201503;Marzo de 2015;5;Canarias;38;Santa Cruz de Tenerife;41548,78;22857,43;14068,69;4111,89;0
201503;Marzo de 2015;6;Cantabria;39;Cantabria;20012,74;14017,49;4888,51;1038,08;0
201503;Marzo de 2015;7;Castilla y León;5;Ávila;5250;3011,24;1809,19;407,39;0
201503;Marzo de 2015;7;Castilla y León;9;Burgos;14566,27;10693,84;3228,84;584,67;0
201503;Marzo de 2015;7;Castilla y León;24;León;16476,04;11023,89;4531;852,71;0
201503;Marzo de 2015;7;Castilla y León;34;Palencia;5134,25;3477,01;1369,51;272,12;0
201503;Marzo de 2015;7;Castilla y León;37;Salamanca;10921,68;6894,07;3174,74;774,1;0
201503;Marzo de 2015;7;Castilla y León;40;Segovia;4988,67;3646,39;1117,88;207,25;0
201503;Marzo de 2015;7;Castilla y León;42;Soria;2787,99;2004,66;654,52;119,81;0
201503;Marzo de 2015;7;Castilla y León;47;Valladolid;17225,49;12360,05;3826,05;970,87;0
201503;Marzo de 2015;7;Castilla y León;49;Zamora;5888,56;3695,82;1796,4;366,24;0
201503;Marzo de 2015;8;Castilla - La Mancha;2;Albacete;15038,99;8761,99;4530,4;1501,66;0
201503;Marzo de 2015;8;Castilla - La Mancha;13;Ciudad Real;19251,95;10294,76;6636,68;2012,06;0
201503;Marzo de 2015;8;Castilla - La Mancha;16;Cuenca;6555,42;3891,15;1959,29;614,71;0
201503;Marzo de 2015;8;Castilla - La Mancha;19;Guadalajara;9102,19;6324,4;2171,25;536,16;0
201503;Marzo de 2015;8;Castilla - La Mancha;45;Toledo;27485,89;16394,98;8246,8;2424,93;0
201503;Marzo de 2015;9;Cataluña;8;Barcelona;210934,22;150439,01;50111,8;9688,11;0
201503;Marzo de 2015;9;Cataluña;17;Girona;28724,8;19427,03;8020,01;1190,77;0
201503;Marzo de 2015;9;Cataluña;25;Lleida;14111,22;10049,22;3392,73;637,46;0
201503;Marzo de 2015;9;Cataluña;43;Tarragona;32689,12;21411,98;9223,87;1902,35;0
201503;Marzo de 2015;10;Comunitat Valenciana;3;Alicante/Alacant;64663,62;36483,49;21043,79;6359,86;0
201503;Marzo de 2015;10;Comunitat Valenciana;12;Castellón/Castelló;22324,98;13572,82;7013,25;1577,98;0
201503;Marzo de 2015;10;Comunitat Valenciana;46;Valencia/Valéncia;97049,29;61032,59;27619,19;7600,09;0
201503;Marzo de 2015;11;Extremadura;6;Badajoz;33786,91;14120,55;12114,12;2697,79;4484,51
201503;Marzo de 2015;11;Extremadura;10;Cáceres;19871,94;8693,39;6927,15;1315,48;2798,22
201503;Marzo de 2015;12;Galicia;15;Coruña, A;40620,58;27598,82;10694,42;2095,71;0
201503;Marzo de 2015;12;Galicia;27;Lugo;10137,43;6547,1;2948,48;580,89;0
201503;Marzo de 2015;12;Galicia;32;Ourense;10381,65;6169,06;3486,23;645,06;0
201503;Marzo de 2015;12;Galicia;36;Pontevedra;37653,17;23581,53;11602,98;2215,87;0
201503;Marzo de 2015;13;Madrid, Comunidad de;28;Madrid;235168,41;182536,86;42923,18;9128,46;0
201503;Marzo de 2015;14;Murcia, Región de;30;Murcia;48611,11;30645,89;12783,96;4469,09;0
201503;Marzo de 2015;15;Navarra, Comunidad Foral de;31;Navarra;23719,73;18149,36;4783,84;747,15;0
201503;Marzo de 2015;16;País Vasco;1;Araba/Álava;11721,54;9367,34;2104,83;241,15;0
201503;Marzo de 2015;16;País Vasco;20;Gipuzkoa;22631,84;18010,85;4147,48;458,23;0
201503;Marzo de 2015;16;País Vasco;48;Bizkaia;38415,79;30194,09;7203,21;997,25;0
201503;Marzo de 2015;17;Rioja, La;26;Rioja, La;10917,93;8054,72;2328,32;497,37;0
201503;Marzo de 2015;18;Ceuta;51;Ceuta;2628,73;1128,46;1048,18;318,25;0
201503;Marzo de 2015;19;Melilla;52;Melilla;2266,64;1171,07;859,31;230,72;0
201504;Abril de 2015;1;Andalucía;4;Almería;25532,19;13332,83;8114,61;2234,05;1408,44
201504;Abril de 2015;1;Andalucía;11;Cádiz;50565,56;22453,2;17780,64;5302,52;3719,36
201504;Abril de 2015;1;Andalucía;14;Córdoba;39540,51;15122,09;13429,93;2283,53;8286,43
201504;Abril de 2015;1;Andalucía;18;Granada;38840,21;16324,07;13489,17;2899,5;5559,19
201504;Abril de 2015;1;Andalucía;21;Huelva;21749,97;9479,17;7253,82;1722,81;3011,38
201504;Abril de 2015;1;Andalucía;23;Jaén;31069,9;11824,79;10592,25;1811,55;6498,69
201504;Abril de 2015;1;Andalucía;29;Málaga;60967,81;30247,12;20415,49;5361,17;4025,21
201504;Abril de 2015;1;Andalucía;41;Sevilla;88745,78;38719,22;29625,72;6495,59;12519,2
201504;Abril de 2015;2;Aragón;22;Huesca;6529,74;4817,58;1398,67;263,41;0
201504;Abril de 2015;2;Aragón;44;Teruel;4112,02;2815,71;1056,08;198,61;0
201504;Abril de 2015;2;Aragón;50;Zaragoza;32748,79;23905,83;6964,34;1653,55;0
201504;Abril de 2015;3;Asturias, Principado de;33;Asturias;35620,44;23364,83;10012,08;2105,16;0
201504;Abril de 2015;4;Balears, Illes;7;Balears, Illes;39231,16;24575,51;13046,87;1485,48;0
201504;Abril de 2015;5;Canarias;35;Palmas, Las;47062,34;26929,25;14297,1;4793,85;0
201504;Abril de 2015;5;Canarias;38;Santa Cruz de Tenerife;40844,04;22168,04;13787,23;4150,65;0
201504;Abril de 2015;6;Cantabria;39;Cantabria;18812,09;13026,93;4635,68;1054,28;0
201504;Abril de 2015;7;Castilla y León;5;Ávila;4917,91;2772,02;1714,98;397,72;0
201504;Abril de 2015;7;Castilla y León;9;Burgos;13804,09;10052,05;3113,47;568,25;0
201504;Abril de 2015;7;Castilla y León;24;León;15231,76;9967,57;4343,93;827,69;0
201504;Abril de 2015;7;Castilla y León;34;Palencia;4805,71;3217,2;1306,36;261,96;0
201504;Abril de 2015;7;Castilla y León;37;Salamanca;10276,19;6403,63;3017,33;754,47;0
201504;Abril de 2015;7;Castilla y León;40;Segovia;4481,9;3192,82;1058,77;206,2;0
201504;Abril de 2015;7;Castilla y León;42;Soria;2472,95;1713,22;635,24;112,6;0
201504;Abril de 2015;7;Castilla y León;47;Valladolid;16060,13;11321,3;3705,7;935,04;0
201504;Abril de 2015;7;Castilla y León;49;Zamora;5482,16;3358,37;1721,86;360,82;0
201504;Abril de 2015;8;Castilla - La Mancha;2;Albacete;14521,44;8344,33;4371,91;1499,65;0
201504;Abril de 2015;8;Castilla - La Mancha;13;Ciudad Real;18784,38;9849,73;6506,31;1997,87;0
201504;Abril de 2015;8;Castilla - La Mancha;16;Cuenca;6160,42;3544,1;1901,79;600,52;0
201504;Abril de 2015;8;Castilla - La Mancha;19;Guadalajara;8834,78;6130,26;2073,97;538,25;0
201504;Abril de 2015;8;Castilla - La Mancha;45;Toledo;25739,41;14854,96;7915,45;2371,13;0
201504;Abril de 2015;9;Cataluña;8;Barcelona;202672,46;143403;48659,35;9649,05;0
201504;Abril de 2015;9;Cataluña;17;Girona;24217,89;16165,75;6744,44;1194,13;0
201504;Abril de 2015;9;Cataluña;25;Lleida;13456,16;9487,9;3274,71;632,72;0
201504;Abril de 2015;9;Cataluña;43;Tarragona;28438,11;18134,77;8191,97;1889,91;0
201504;Abril de 2015;10;Comunitat Valenciana;3;Alicante/Alacant;61217,88;33294,58;20437,31;6337,42;0
201504;Abril de 2015;10;Comunitat Valenciana;12;Castellón/Castelló;21682,18;12854,62;7004,68;1580,99;0
201504;Abril de 2015;10;Comunitat Valenciana;46;Valencia/Valéncia;95292,07;59326,55;27259,58;7573,76;0
201504;Abril de 2015;11;Extremadura;6;Badajoz;31494,67;12492,49;11442,66;2681,53;4379,09
201504;Abril de 2015;11;Extremadura;10;Cáceres;18767,94;7772,74;6753;1279,17;2773,85
201504;Abril de 2015;12;Galicia;15;Coruña, A;38457,91;25745,93;10339,69;2095,38;0
201504;Abril de 2015;12;Galicia;27;Lugo;9437,45;5959,65;2824,94;576,58;0
201504;Abril de 2015;12;Galicia;32;Ourense;9995,76;5835,06;3402,31;661,22;0
201504;Abril de 2015;12;Galicia;36;Pontevedra;36494,89;22639,8;11345,24;2189,24;0
201504;Abril de 2015;13;Madrid, Comunidad de;28;Madrid;227894,47;176217,86;41706,71;9071,04;0
201504;Abril de 2015;14;Murcia, Región de;30;Murcia;46284,6;28470,48;12378,83;4445,65;0
201504;Abril de 2015;15;Navarra, Comunidad Foral de;31;Navarra;21953;16568,49;4587,59;744,05;0
201504;Abril de 2015;16;País Vasco;1;Araba/Álava;11083,44;8771,96;2064,18;234,78;0
201504;Abril de 2015;16;País Vasco;20;Gipuzkoa;21599,48;17134,71;3993,73;451,88;0
201504;Abril de 2015;16;País Vasco;48;Bizkaia;38049,57;30023,52;7034,78;964,5;0
201504;Abril de 2015;17;Rioja, La;26;Rioja, La;10539,89;7742,8;2261,11;486,62;0
201504;Abril de 2015;18;Ceuta;51;Ceuta;2585,86;1090,59;908,14;357,37;0
201504;Abril de 2015;19;Melilla;52;Melilla;2140,17;1064,49;774,98;255,97;0
201505;Mayo de 2015;1;Andalucía;4;Almería;26301,94;13629,23;8531,96;2234,13;1388,56
201505;Mayo de 2015;1;Andalucía;11;Cádiz;48920,97;20995,15;17509,12;5238,91;3581,34
201505;Mayo de 2015;1;Andalucía;14;Córdoba;38341,99;13743,9;13677,78;2275,3;8200,24
201505;Mayo de 2015;1;Andalucía;18;Granada;38076,88;15431,05;13616,45;2904,07;5468,92
201505;Mayo de 2015;1;Andalucía;21;Huelva;20768,27;9038,18;6957,61;1694,4;2755,48
201505;Mayo de 2015;1;Andalucía;23;Jaén;30793,05;10700,66;11185,21;1807,52;6708,38
201505;Mayo de 2015;1;Andalucía;29;Málaga;58603,89;27640,38;20590,03;5264,15;4057,93
201505;Mayo de 2015;1;Andalucía;41;Sevilla;86465,41;36469,83;29595,53;6461,44;12334,71
201505;Mayo de 2015;2;Aragón;22;Huesca;6218,62;4579,09;1336,2;246,23;0
201505;Mayo de 2015;2;Aragón;44;Teruel;4349,56;3097,01;1005,48;194,55;0
201505;Mayo de 2015;2;Aragón;50;Zaragoza;30757,64;22133,16;6727,07;1634,8;0
201505;Mayo de 2015;3;Asturias, Principado de;33;Asturias;34521,83;22659,9;9584,96;2107,02;0
201505;Mayo de 2015;4;Balears, Illes;7;Balears, Illes;27344,28;17964,28;7807,21;1435,76;0
201505;Mayo de 2015;5;Canarias;35;Palmas, Las;46857,26;26971,94;14085,37;4649,59;0
201505;Mayo de 2015;5;Canarias;38;Santa Cruz de Tenerife;40727,97;22005,98;13758,58;4097,17;0
201505;Mayo de 2015;6;Cantabria;39;Cantabria;18061,97;12400,14;4529,69;1029,11;0
201505;Mayo de 2015;7;Castilla y León;5;Ávila;4556,66;2493,09;1636,43;386,43;0
201505;Mayo de 2015;7;Castilla y León;9;Burgos;12525,24;8929,12;2965,22;551,78;0
201505;Mayo de 2015;7;Castilla y León;24;León;14745,04;9667,29;4161,82;815,35;0
201505;Mayo de 2015;7;Castilla y León;34;Palencia;4528,2;3027,67;1223,8;254,18;0
201505;Mayo de 2015;7;Castilla y León;37;Salamanca;9656,69;5875,43;2924,67;739,5;0
201505;Mayo de 2015;7;Castilla y León;40;Segovia;3955,06;2729,23;1005,38;191,4;0
201505;Mayo de 2015;7;Castilla y León;42;Soria;2302,99;1591,97;591,47;108,56;0
201505;Mayo de 2015;7;Castilla y León;47;Valladolid;15190,49;10694,84;3478,67;901,49;0
201505;Mayo de 2015;7;Castilla y León;49;Zamora;5119,47;3096,34;1627,35;350,04;0
201505;Mayo de 2015;8;Castilla - La Mancha;2;Albacete;13156,72;7280,82;4088,21;1450,82;0
201505;Mayo de 2015;8;Castilla - La Mancha;13;Ciudad Real;17648,77;9020,63;6162,7;1966,41;0
201505;Mayo de 2015;8;Castilla - La Mancha;16;Cuenca;5947,11;3426,46;1808,47;587,08;0
201505;Mayo de 2015;8;Castilla - La Mancha;19;Guadalajara;8282,27;5695,2;1955,48;529,58;0
201505;Mayo de 2015;8;Castilla - La Mancha;45;Toledo;25096;14467,9;7641,47;2345,62;0
201505;Mayo de 2015;9;Cataluña;8;Barcelona;193619,82;136185,77;46918,19;9425,72;0
201505;Mayo de 2015;9;Cataluña;17;Girona;22217,38;14816,24;6114,13;1157,15;0
201505;Mayo de 2015;9;Cataluña;25;Lleida;12490,34;8750,49;3059,46;607,69;0
201505;Mayo de 2015;9;Cataluña;43;Tarragona;26684,68;16996,75;7577,82;1858,47;0
201505;Mayo de 2015;10;Comunitat Valenciana;3;Alicante/Alacant;58413,8;31091,84;19818,76;6223,51;0
201505;Mayo de 2015;10;Comunitat Valenciana;12;Castellón/Castelló;21179,58;12404,66;6910,77;1583,84;0
201505;Mayo de 2015;10;Comunitat Valenciana;46;Valencia/Valéncia;92111,27;56639,5;26684,74;7500,6;0
201505;Mayo de 2015;11;Extremadura;6;Badajoz;29869,29;11450,35;10907,97;2610,09;4351,64
201505;Mayo de 2015;11;Extremadura;10;Cáceres;17186,75;7000,38;6242,98;1242,89;2492,97
201505;Mayo de 2015;12;Galicia;15;Coruña, A;36642,66;24244,77;9992,8;2090,57;0
201505;Mayo de 2015;12;Galicia;27;Lugo;9072,12;5683,94;2737,46;564,22;0
201505;Mayo de 2015;12;Galicia;32;Ourense;9464,94;5390,69;3318,9;648,35;0
201505;Mayo de 2015;12;Galicia;36;Pontevedra;34456,57;20965,12;10942,03;2179,88;0
201505;Mayo de 2015;13;Madrid, Comunidad de;28;Madrid;215849,38;165648,86;40164,56;8990,54;0
201505;Mayo de 2015;14;Murcia, Región de;30;Murcia;44393,73;27281,63;11648,45;4371,37;0
201505;Mayo de 2015;15;Navarra, Comunidad Foral de;31;Navarra;20318,82;15199,8;4313,24;748,85;0
201505;Mayo de 2015;16;País Vasco;1;Araba/Álava;10553,18;8258,85;2040,36;239,9;0
201505;Mayo de 2015;16;País Vasco;20;Gipuzkoa;20069,59;15721,95;3880,74;446,32;0
201505;Mayo de 2015;16;País Vasco;48;Bizkaia;34898,61;27090,93;6830,64;947,06;0
201505;Mayo de 2015;17;Rioja, La;26;Rioja, La;9853,11;7193,9;2135,05;471,17;0
201505;Mayo de 2015;18;Ceuta;51;Ceuta;2596;1066,43;901,36;383,64;0
201505;Mayo de 2015;19;Melilla;52;Melilla;2065,14;983,17;745,37;274,89;0
201506;Junio de 2015;1;Andalucía;4;Almería;29988,8;16809,03;8982,51;2218,56;1414,54
201506;Junio de 2015;1;Andalucía;11;Cádiz;48554,83;20739,75;17324,75;5244,56;3487,09
201506;Junio de 2015;1;Andalucía;14;Córdoba;39755,52;13681,17;14634,99;2275,88;8645,19
201506;Junio de 2015;1;Andalucía;18;Granada;39241,1;15749,92;14141,47;2955,36;5662,05
201506;Junio de 2015;1;Andalucía;21;Huelva;24607,53;12446,35;7264,74;1711,55;2830,15
201506;Junio de 2015;1;Andalucía;23;Jaén;32056,15;10622,65;12092,18;1826,75;7083,9
201506;Junio de 2015;1;Andalucía;29;Málaga;57987,5;26729,97;20671,46;5280,78;4170,34
201506;Junio de 2015;1;Andalucía;41;Sevilla;87047,24;36135,51;30126,53;6494,8;12515,46
201506;Junio de 2015;2;Aragón;22;Huesca;5791,07;4214,1;1266,53;249,05;0
201506;Junio de 2015;2;Aragón;44;Teruel;3683,29;2493,43;943,36;192,74;0
