CÓDIGO DEL CENTRO;DENOMINACIÓN DEL CENTRO;PROVINCIA;MUNICIPIO;LOCALIDAD;CÓDIGO DEL CUERPO;DENOMINACIÓN DEL CUERPO;CÓDIGO DE LA ESPECIALIDAD;DENOMINACIÓN DE LA ESPECIALIDAD;PLANTILLA
24000990;IES EL SEÑOR DE BEMBIBRE;LEON;BEMBIBRE;BEMBIBRE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1
24000990;IES EL SEÑOR DE BEMBIBRE;LEON;BEMBIBRE;BEMBIBRE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1
24000990;IES EL SEÑOR DE BEMBIBRE;LEON;BEMBIBRE;BEMBIBRE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1
24000990;IES EL SEÑOR DE BEMBIBRE;LEON;BEMBIBRE;BEMBIBRE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;803;CULTURA CLASICA;1
24000990;IES EL SEÑOR DE BEMBIBRE;LEON;BEMBIBRE;BEMBIBRE;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;026;APOYO AL AREA PRACTICA;1
24001106;CEO SAN JUAN;LEON;BENAVIDES;BENAVIDES DE ORBIGO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;1
24001106;CEO SAN JUAN;LEON;BENAVIDES;BENAVIDES DE ORBIGO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;1
24001106;CEO SAN JUAN;LEON;BENAVIDES;BENAVIDES DE ORBIGO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;1
24001106;CEO SAN JUAN;LEON;BENAVIDES;BENAVIDES DE ORBIGO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;1
24001106;CEO SAN JUAN;LEON;BENAVIDES;BENAVIDES DE ORBIGO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;1
24001106;CEO SAN JUAN;LEON;BENAVIDES;BENAVIDES DE ORBIGO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACION EDUCATIVA;1
24001106;CEO SAN JUAN;LEON;BENAVIDES;BENAVIDES DE ORBIGO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;1
24002160;IES BERGIDUM FLAVIUM;LEON;CACABELOS;CACABELOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;1
24002160;IES BERGIDUM FLAVIUM;LEON;CACABELOS;CACABELOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;003;LATIN;1
24002160;IES BERGIDUM FLAVIUM;LEON;CACABELOS;CACABELOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;3
24002160;IES BERGIDUM FLAVIUM;LEON;CACABELOS;CACABELOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;3
24002160;IES BERGIDUM FLAVIUM;LEON;CACABELOS;CACABELOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;3
24002160;IES BERGIDUM FLAVIUM;LEON;CACABELOS;CACABELOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;2
24002160;IES BERGIDUM FLAVIUM;LEON;CACABELOS;CACABELOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;2
24002160;IES BERGIDUM FLAVIUM;LEON;CACABELOS;CACABELOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;2
24002160;IES BERGIDUM FLAVIUM;LEON;CACABELOS;CACABELOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;1
24002160;IES BERGIDUM FLAVIUM;LEON;CACABELOS;CACABELOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;3
24002160;IES BERGIDUM FLAVIUM;LEON;CACABELOS;CACABELOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1
24002160;IES BERGIDUM FLAVIUM;LEON;CACABELOS;CACABELOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;1
24002160;IES BERGIDUM FLAVIUM;LEON;CACABELOS;CACABELOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACION EDUCATIVA;1
24002160;IES BERGIDUM FLAVIUM;LEON;CACABELOS;CACABELOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;2
24002160;IES BERGIDUM FLAVIUM;LEON;CACABELOS;CACABELOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1
24002160;IES BERGIDUM FLAVIUM;LEON;CACABELOS;CACABELOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1
24002160;IES BERGIDUM FLAVIUM;LEON;CACABELOS;CACABELOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1
24002494;IES STA. MARIA DE CARRIZO;LEON;CARRIZO;CARRIZO DE LA RIBERA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;1
24002494;IES STA. MARIA DE CARRIZO;LEON;CARRIZO;CARRIZO DE LA RIBERA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;3
24002494;IES STA. MARIA DE CARRIZO;LEON;CARRIZO;CARRIZO DE LA RIBERA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;2
24002494;IES STA. MARIA DE CARRIZO;LEON;CARRIZO;CARRIZO DE LA RIBERA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;3
24002494;IES STA. MARIA DE CARRIZO;LEON;CARRIZO;CARRIZO DE LA RIBERA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;1
24002494;IES STA. MARIA DE CARRIZO;LEON;CARRIZO;CARRIZO DE LA RIBERA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;1
24002494;IES STA. MARIA DE CARRIZO;LEON;CARRIZO;CARRIZO DE LA RIBERA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;1
24002494;IES STA. MARIA DE CARRIZO;LEON;CARRIZO;CARRIZO DE LA RIBERA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;1
24002494;IES STA. MARIA DE CARRIZO;LEON;CARRIZO;CARRIZO DE LA RIBERA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;2
24002494;IES STA. MARIA DE CARRIZO;LEON;CARRIZO;CARRIZO DE LA RIBERA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1
24002494;IES STA. MARIA DE CARRIZO;LEON;CARRIZO;CARRIZO DE LA RIBERA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;1
24002494;IES STA. MARIA DE CARRIZO;LEON;CARRIZO;CARRIZO DE LA RIBERA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACION EDUCATIVA;1
24002494;IES STA. MARIA DE CARRIZO;LEON;CARRIZO;CARRIZO DE LA RIBERA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;1
24002494;IES STA. MARIA DE CARRIZO;LEON;CARRIZO;CARRIZO DE LA RIBERA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1
24002494;IES STA. MARIA DE CARRIZO;LEON;CARRIZO;CARRIZO DE LA RIBERA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1
24002494;IES STA. MARIA DE CARRIZO;LEON;CARRIZO;CARRIZO DE LA RIBERA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1
24002494;IES STA. MARIA DE CARRIZO;LEON;CARRIZO;CARRIZO DE LA RIBERA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;803;CULTURA CLASICA;1
24005355;IES ANTONIO GARCIA BELLIDO;LEON;LEON;ARMUNIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;1
24005355;IES ANTONIO GARCIA BELLIDO;LEON;LEON;ARMUNIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;4
24005355;IES ANTONIO GARCIA BELLIDO;LEON;LEON;ARMUNIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;3
24005355;IES ANTONIO GARCIA BELLIDO;LEON;LEON;ARMUNIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;4
24005355;IES ANTONIO GARCIA BELLIDO;LEON;LEON;ARMUNIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;1
24005355;IES ANTONIO GARCIA BELLIDO;LEON;LEON;ARMUNIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;1
24005355;IES ANTONIO GARCIA BELLIDO;LEON;LEON;ARMUNIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;1
24005355;IES ANTONIO GARCIA BELLIDO;LEON;LEON;ARMUNIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;1
24005355;IES ANTONIO GARCIA BELLIDO;LEON;LEON;ARMUNIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;2
24005355;IES ANTONIO GARCIA BELLIDO;LEON;LEON;ARMUNIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1
24005355;IES ANTONIO GARCIA BELLIDO;LEON;LEON;ARMUNIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;1
24005355;IES ANTONIO GARCIA BELLIDO;LEON;LEON;ARMUNIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACION EDUCATIVA;1
24005355;IES ANTONIO GARCIA BELLIDO;LEON;LEON;ARMUNIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;1
24005355;IES ANTONIO GARCIA BELLIDO;LEON;LEON;ARMUNIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1
24005355;IES ANTONIO GARCIA BELLIDO;LEON;LEON;ARMUNIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1
24005355;IES ANTONIO GARCIA BELLIDO;LEON;LEON;ARMUNIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1
24005355;IES ANTONIO GARCIA BELLIDO;LEON;LEON;ARMUNIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;803;CULTURA CLASICA;1
24005410;C.P.E.E. NTRA. SRA. DEL SAGRADO CORAZON;LEON;LEON;LEON;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;216;OPERACIONES DE PRODUCCION AGRARIA;1
24005410;C.P.E.E. NTRA. SRA. DEL SAGRADO CORAZON;LEON;LEON;LEON;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;217;PATRONAJE Y CONFECCION;1
24005410;C.P.E.E. NTRA. SRA. DEL SAGRADO CORAZON;LEON;LEON;LEON;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;225;SERVICIOS A LA COMUNIDAD;1
24005987;IES LEGIO VII;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;2
24005987;IES LEGIO VII;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;002;GRIEGO;1
24005987;IES LEGIO VII;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;003;LATIN;1
24005987;IES LEGIO VII;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;6
24005987;IES LEGIO VII;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;4
24005987;IES LEGIO VII;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;5
24005987;IES LEGIO VII;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;3
24005987;IES LEGIO VII;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;3
24005987;IES LEGIO VII;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;2
24005987;IES LEGIO VII;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;2
24005987;IES LEGIO VII;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;4
24005987;IES LEGIO VII;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1
24005987;IES LEGIO VII;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;1
24005987;IES LEGIO VII;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACION EDUCATIVA;1
24005987;IES LEGIO VII;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;2
24005987;IES LEGIO VII;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1
24005987;IES LEGIO VII;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1
24005987;IES LEGIO VII;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;2
24006037;IES JUAN DEL ENZINA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;4
24006037;IES JUAN DEL ENZINA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;002;GRIEGO;1
24006037;IES JUAN DEL ENZINA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;003;LATIN;1
24006037;IES JUAN DEL ENZINA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;8
24006037;IES JUAN DEL ENZINA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;8
24006037;IES JUAN DEL ENZINA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;6
24006037;IES JUAN DEL ENZINA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;3
24006037;IES JUAN DEL ENZINA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;4
24006037;IES JUAN DEL ENZINA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;2
24006037;IES JUAN DEL ENZINA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;1
24006037;IES JUAN DEL ENZINA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;7
24006037;IES JUAN DEL ENZINA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1
24006037;IES JUAN DEL ENZINA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;2
24006037;IES JUAN DEL ENZINA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACION EDUCATIVA;1
24006037;IES JUAN DEL ENZINA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;3
24006037;IES JUAN DEL ENZINA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1
24006037;IES JUAN DEL ENZINA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1
24006037;IES JUAN DEL ENZINA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;3
24006049;IES ORDOÑO II;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;2
24006049;IES ORDOÑO II;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;002;GRIEGO;1
24006049;IES ORDOÑO II;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;003;LATIN;1
24006049;IES ORDOÑO II;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;5
24006049;IES ORDOÑO II;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;4
24006049;IES ORDOÑO II;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;1
24006049;IES ORDOÑO II;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;6
24006049;IES ORDOÑO II;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;3
24006049;IES ORDOÑO II;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;3
24006049;IES ORDOÑO II;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;2
24006049;IES ORDOÑO II;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;2
24006049;IES ORDOÑO II;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;5
24006049;IES ORDOÑO II;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1
24006049;IES ORDOÑO II;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;7
24006049;IES ORDOÑO II;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACION EDUCATIVA;1
24006049;IES ORDOÑO II;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;2
24006049;IES ORDOÑO II;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1
24006049;IES ORDOÑO II;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1
24006049;IES ORDOÑO II;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1
24006049;IES ORDOÑO II;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;105;FORMACION Y ORIENTACION LABORAL;1
24006049;IES ORDOÑO II;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;108;INTERVENCION SOCIOCOMUNITARIA;3
24006049;IES ORDOÑO II;LEON;LEON;LEON;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;220;PROCEDIMIENTOS SANITARIOS Y ASISTENCIALES;1
24006049;IES ORDOÑO II;LEON;LEON;LEON;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;225;SERVICIOS A LA COMUNIDAD;3
24006050;IES PADRE ISLA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;3
24006050;IES PADRE ISLA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;002;GRIEGO;1
24006050;IES PADRE ISLA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;003;LATIN;1
24006050;IES PADRE ISLA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;8
24006050;IES PADRE ISLA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;6
24006050;IES PADRE ISLA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;7
24006050;IES PADRE ISLA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;3
24006050;IES PADRE ISLA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;4
24006050;IES PADRE ISLA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;3
24006050;IES PADRE ISLA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;1
24006050;IES PADRE ISLA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;6
24006050;IES PADRE ISLA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;012;ALEMAN;1
24006050;IES PADRE ISLA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1
24006050;IES PADRE ISLA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;3
24006050;IES PADRE ISLA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACION EDUCATIVA;1
24006050;IES PADRE ISLA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;3
24006050;IES PADRE ISLA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1
24006050;IES PADRE ISLA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1
24006050;IES PADRE ISLA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;2
24006050;IES PADRE ISLA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;102;ANALISIS Y QUIMICA INDUSTRIAL;4
24006050;IES PADRE ISLA;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;105;FORMACION Y ORIENTACION LABORAL;1
24006050;IES PADRE ISLA;LEON;LEON;LEON;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;208;LABORATORIO;2
24006050;IES PADRE ISLA;LEON;LEON;LEON;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;215;OPERACIONES DE PROCESOS;2
24006128;IES GINER DE LOS RIOS;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;1
24006128;IES GINER DE LOS RIOS;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;2
24006128;IES GINER DE LOS RIOS;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;2
24006128;IES GINER DE LOS RIOS;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;3
24006128;IES GINER DE LOS RIOS;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;1
24006128;IES GINER DE LOS RIOS;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;1
24006128;IES GINER DE LOS RIOS;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;1
24006128;IES GINER DE LOS RIOS;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;1
24006128;IES GINER DE LOS RIOS;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;2
24006128;IES GINER DE LOS RIOS;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;0
24006128;IES GINER DE LOS RIOS;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;1
24006128;IES GINER DE LOS RIOS;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACION EDUCATIVA;1
24006128;IES GINER DE LOS RIOS;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;1
24006128;IES GINER DE LOS RIOS;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1
24006128;IES GINER DE LOS RIOS;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1
24006128;IES GINER DE LOS RIOS;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1
24006128;IES GINER DE LOS RIOS;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;105;FORMACION Y ORIENTACION LABORAL;4
24006128;IES GINER DE LOS RIOS;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;111;ORGANIZACION Y PROCESOS DE MANTENIMIENTO DE VEHICULOS;4
24006128;IES GINER DE LOS RIOS;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;117;PROCESOS DIAGNOSTICOS CLINICOS Y PRODUCTOS ORTOPROTESICOS;4
24006128;IES GINER DE LOS RIOS;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;118;PROCESOS SANITARIOS;3
24006128;IES GINER DE LOS RIOS;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;124;SISTEMAS ELECTRONICOS;5
24006128;IES GINER DE LOS RIOS;LEON;LEON;LEON;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;803;CULTURA CLASICA;1
