trip_minutes,unlock_date,unlock_station_name,lock_station_name
42.73,2022-08-01T00:16:54,233 - Marqués de Corbera 12,234 - Marqués de Corbera 52
0.23,2022-08-01T00:17:01,53 - Plaza de Lavapiés,53 - Plaza de Lavapiés
9.65,2022-08-01T00:17:28,32 - Plaza de la Provincia,174 - Madrid Río-Yeserías
0.3,2022-08-01T00:17:37,22 - Jacometrezo,22 - Jacometrezo
4.62,2022-08-01T00:17:42,53 - Plaza de Lavapiés,80a - Atocha A
8.02,2022-08-01T00:17:50,213 - Glorieta de Cádiz,169 - Pirámides
13.03,2022-08-01T00:17:52,120 - Palos de la Frontera,67 - Almadén
29.77,2022-08-01T00:18:15,22 - Jacometrezo,151 - Orense 12
8.9,2022-08-01T00:18:29,116a - Plaza de España A,32 - Plaza de la Provincia
4.05,2022-08-01T00:18:42,50 - Museo Reina Sofía,81 - Cuesta de Moyano
0.38,2022-08-01T00:19:04,120 - Palos de la Frontera,120 - Palos de la Frontera
7.65,2022-08-01T00:19:35,116a - Plaza de España A,32 - Plaza de la Provincia
5.6,2022-08-01T00:19:37,140 - Velázquez 130,122 - Santa Engracia 14
20.85,2022-08-01T00:19:39,9 - Plaza de San Miguel,111a - Arcipreste de Hita A
5.43,2022-08-01T00:19:45,120 - Palos de la Frontera,228 - San Delfín
4.38,2022-08-01T00:19:49,9 - Plaza de San Miguel,9 - Plaza de San Miguel
0.37,2022-08-01T00:19:58,51 - Ronda de Atocha,51 - Ronda de Atocha
0.25,2022-08-01T00:20:02,94 - Biblioteca Nacional,94 - Biblioteca Nacional
14.48,2022-08-01T00:20:21,53 - Plaza de Lavapiés,85 - Puerta de Madrid
5.22,2022-08-01T00:20:25,94 - Biblioteca Nacional,198 - Rubén Darío
8.72,2022-08-01T00:20:29,52 - Plaza de Santa Ana,85 - Puerta de Madrid
10.43,2022-08-01T00:20:35,12 - San Hermenegildo,256 - Reina Victoria
11.78,2022-08-01T00:20:46,144 - Juan Bravo 50,55 - Plaza de San Ildefonso
10.02,2022-08-01T00:20:53,7 - Hortaleza,42 - Santa Isabel
5.1,2022-08-01T00:20:56,233 - Marqués de Corbera 12,182 - Parque Roma
2.92,2022-08-01T00:21:02,26 - Plaza de las Salesas,94 - Biblioteca Nacional
14.58,2022-08-01T00:21:27,89 - Conde Peñalver,119 - Méndez Álvaro
7.77,2022-08-01T00:21:36,67 - Almadén,26 - Plaza de las Salesas
14.08,2022-08-01T00:21:39,89 - Conde Peñalver,119 - Méndez Álvaro
11.73,2022-08-01T00:21:50,96 - Castelló,228 - San Delfín
5.65,2022-08-01T00:21:55,169 - Pirámides,212 - Marqués de Vadillo
20.52,2022-08-01T00:22:36,216 - Puerta del Ángel,47 - Embajadores 1
25.52,2022-08-01T00:22:36,169 - Pirámides,146 - María Francisca 1
16.33,2022-08-01T00:23:01,22 - Jacometrezo,181 - Retiro-Ibiza
4.37,2022-08-01T00:23:05,81 - Cuesta de Moyano,86 - Cibeles
17.15,2022-08-01T00:23:43,169 - Pirámides,62 - O'Donnell
11.25,2022-08-01T00:23:46,111b - Arcipreste de Hita B,40 - Conde de Romanones
5.38,2022-08-01T00:23:51,114 - Quintana,12 - San Hermenegildo
0.78,2022-08-01T00:23:53,200 - Quevedo,200 - Quevedo
9.07,2022-08-01T00:23:56,160 - Colombia,240 - Avenida Brasilia
3.1,2022-08-01T00:24:14,55 - Plaza de San Ildefonso,23 - Santo Domingo
6.93,2022-08-01T00:24:21,13 - Conde Duque,38 - Plaza de los Carros
14.48,2022-08-01T00:24:22,208 - Plaza de Castilla,116b - Plaza de España B
6.57,2022-08-01T00:24:24,170 - Paseo de la Esperanza,164 - Paseo de las Delicias
16.72,2022-08-01T00:24:24,94 - Biblioteca Nacional,254 - Pío XII
4.68,2022-08-01T00:24:33,216 - Puerta del Ángel,167 - Segovia 45
3.68,2022-08-01T00:24:35,55 - Plaza de San Ildefonso,13 - Conde Duque
21.68,2022-08-01T00:24:40,212 - Marqués de Vadillo,199 - Fernando el Católico
25.23,2022-08-01T00:24:49,167 - Segovia 45,206 - Metro Tetuán
0.72,2022-08-01T00:24:53,99 - Alcántara,99 - Alcántara
7.27,2022-08-01T00:25:00,69 - Puerta del Ángel Caído,40 - Conde de Romanones
17.8,2022-08-01T00:25:14,41 - Antón Martín,226 - Sierra Toledana
26.93,2022-08-01T00:25:19,175 - Jaime el Conquistador,155 - San Germán 57
6.12,2022-08-01T00:25:34,200 - Quevedo,58 - Augusto Figueroa
9.02,2022-08-01T00:25:46,8 - Alonso Martínez,111a - Arcipreste de Hita A
8.0,2022-08-01T00:25:48,171 - Embajadores-Cáceres,52 - Plaza de Santa Ana
21.02,2022-08-01T00:25:52,223 - Ermita Santo,39 - Plaza de la Cebada
13.67,2022-08-01T00:25:55,9 - Plaza de San Miguel,213 - Glorieta de Cádiz
14.95,2022-08-01T00:26:05,90 - General Pardiñas,245 - Galileo
10.37,2022-08-01T00:26:13,86 - Cibeles,187 - Alcalá-Ventas
14.0,2022-08-01T00:26:14,9 - Plaza de San Miguel,111a - Arcipreste de Hita A
12.3,2022-08-01T00:26:18,99 - Alcántara,58 - Augusto Figueroa
11.73,2022-08-01T00:26:34,254 - Pío XII,155 - San Germán 57
10.23,2022-08-01T00:26:37,171 - Embajadores-Cáceres,75 - Menéndez Pelayo
11.42,2022-08-01T00:26:37,69 - Puerta del Ángel Caído,211 - Desengaño
8.63,2022-08-01T00:26:46,222 - Antonio López,48 - Embajadores 2
18.88,2022-08-01T00:26:54,39 - Plaza de la Cebada,182 - Parque Roma
12.92,2022-08-01T00:27:11,144 - Juan Bravo 50,23 - Santo Domingo
39.4,2022-08-01T00:27:19,23 - Santo Domingo,1a - Puerta del Sol A
4.15,2022-08-01T00:27:21,60 - Plaza de la Independencia,181 - Retiro-Ibiza
5.02,2022-08-01T00:27:21,161 - Paseo de la Florida,161 - Paseo de la Florida
7.53,2022-08-01T00:27:23,235 - Embajadores 191,48 - Embajadores 2
10.42,2022-08-01T00:27:26,49 - Casa Encendida,216 - Puerta del Ángel
5.3,2022-08-01T00:27:42,86 - Cibeles,7 - Hortaleza
0.53,2022-08-01T00:27:58,161 - Paseo de la Florida,161 - Paseo de la Florida
12.6,2022-08-01T00:28:00,108 - Mártires Concepcionistas,204 - Cuatro Caminos 2
10.15,2022-08-01T00:28:26,116a - Plaza de España A,39 - Plaza de la Cebada
7.05,2022-08-01T00:28:27,161 - Paseo de la Florida,166 - Segovia 26
13.63,2022-08-01T00:28:44,161 - Paseo de la Florida,213 - Glorieta de Cádiz
13.6,2022-08-01T00:29:07,181 - Retiro-Ibiza,17 - Carlos Cambronero
18.15,2022-08-01T00:29:43,167 - Segovia 45,126 - General Álvarez de Castro
4.45,2022-08-01T00:29:45,116a - Plaza de España A,30 - San Quintín
13.25,2022-08-01T00:29:49,86 - Cibeles,165 - Entrada Matadero
0.5,2022-08-01T00:30:17,86 - Cibeles,86 - Cibeles
5.75,2022-08-01T00:30:37,241 - Camilo José Cela,101 - Jorge Juan
12.68,2022-08-01T00:30:51,85 - Puerta de Madrid,242 - Avenida Bruselas
28.4,2022-08-01T00:31:06,22 - Jacometrezo,196 - Prosperidad
6.38,2022-08-01T00:31:23,191 - Diego de león,191 - Diego de león
11.48,2022-08-01T00:31:38,86 - Cibeles,165 - Entrada Matadero
20.18,2022-08-01T00:31:50,116b - Plaza de España B,219 - Marroquina
51.1,2022-08-01T00:32:01,116b - Plaza de España B,195 - Avenida de América 1
14.47,2022-08-01T00:32:04,59 - Plaza de Juan Pujol,83 - Pío Baroja
49.28,2022-08-01T00:32:12,116b - Plaza de España B,175 - Jaime el Conquistador
7.48,2022-08-01T00:32:22,70 - Puerta del Doce de Octubre,183 - Doctor Esquerdo-Hermosilla
20.8,2022-08-01T00:32:24,9 - Plaza de San Miguel,73 - Plaza de los Astros
29.37,2022-08-01T00:32:27,161 - Paseo de la Florida,165 - Entrada Matadero
16.13,2022-08-01T00:32:41,25b - Plaza de Celenque B,139 - José Gutiérrez Abascal
17.65,2022-08-01T00:32:41,55 - Plaza de San Ildefonso,165 - Entrada Matadero
10.35,2022-08-01T00:32:47,86 - Cibeles,176 - Beata
28.85,2022-08-01T00:32:54,161 - Paseo de la Florida,165 - Entrada Matadero
13.35,2022-08-01T00:32:55,161 - Paseo de la Florida,173 - Puente Praga
36.97,2022-08-01T00:33:03,210 - Tres Cruces,78 - Pedro Bosch
7.08,2022-08-01T00:33:35,85 - Puerta de Madrid,58 - Augusto Figueroa
5.23,2022-08-01T00:33:38,73 - Plaza de los Astros,78 - Pedro Bosch
20.55,2022-08-01T00:34:28,18 - Plaza de Pedro Zerolo,195 - Avenida de América 1
6.2,2022-08-01T00:35:03,30 - San Quintín,45 - Puerta de Toledo
10.6,2022-08-01T00:35:10,63 - Ibiza,53 - Plaza de Lavapiés
13.63,2022-08-01T00:35:41,161 - Paseo de la Florida,222 - Antonio López
9.93,2022-08-01T00:35:50,166 - Segovia 26,79 - Puerta de Granada
12.32,2022-08-01T00:35:59,96 - Castelló,233 - Marqués de Corbera 12
37.12,2022-08-01T00:37:47,218 - Camino Vinateros,151 - Orense 12
6.65,2022-08-01T00:37:58,218 - Camino Vinateros,73 - Plaza de los Astros
36.92,2022-08-01T00:37:59,218 - Camino Vinateros,151 - Orense 12
7.63,2022-08-01T00:38:03,191 - Diego de león,184 - Marqués de Zafra
8.32,2022-08-01T00:38:16,178 - Junta Municipal Retiro,165 - Entrada Matadero
6.15,2022-08-01T00:38:23,218 - Camino Vinateros,73 - Plaza de los Astros
9.87,2022-08-01T00:38:24,161 - Paseo de la Florida,15 - San Vicente Ferrer
8.93,2022-08-01T00:38:32,30 - San Quintín,211 - Desengaño
5.72,2022-08-01T00:38:52,158 - Alberto Alcocer,148 - Serrano 210
5.25,2022-08-01T00:39:01,52 - Plaza de Santa Ana,37 - Plaza de San Francisco
0.2,2022-08-01T00:39:33,34 - Jacinto Benavente,34 - Jacinto Benavente
11.62,2022-08-01T00:39:39,106a - Colón A,179 - Puente de Vallecas
19.72,2022-08-01T00:39:41,34 - Jacinto Benavente,213 - Glorieta de Cádiz
0.48,2022-08-01T00:39:44,144 - Juan Bravo 50,144 - Juan Bravo 50
0.17,2022-08-01T00:39:57,204 - Cuatro Caminos 2,204 - Cuatro Caminos 2
20.73,2022-08-01T00:40:04,163 - Paseo de la Esperanza,101 - Jorge Juan
19.33,2022-08-01T00:40:07,34 - Jacinto Benavente,213 - Glorieta de Cádiz
10.58,2022-08-01T00:40:08,163 - Paseo de la Esperanza,39 - Plaza de la Cebada
7.48,2022-08-01T00:40:11,53 - Plaza de Lavapiés,178 - Junta Municipal Retiro
0.27,2022-08-01T00:40:22,144 - Juan Bravo 50,144 - Juan Bravo 50
1.22,2022-08-01T00:40:23,30 - San Quintín,30 - San Quintín
12.95,2022-08-01T00:40:51,235 - Embajadores 191,225 - Doctor Lozano
0.25,2022-08-01T00:40:51,224 - Caramuel,224 - Caramuel
12.68,2022-08-01T00:41:05,204 - Cuatro Caminos 2,67 - Almadén
11.97,2022-08-01T00:41:16,161 - Paseo de la Florida,170 - Paseo de la Esperanza
19.48,2022-08-01T00:41:28,41 - Antón Martín,194 - Avenida de América 2
2.88,2022-08-01T00:41:30,48 - Embajadores 2,86 - Cibeles
28.07,2022-08-01T00:41:39,79 - Puerta de Granada,246 - Santa Engracia 87
8.65,2022-08-01T00:41:46,44 - Plaza de Nelson Mandela,213 - Glorieta de Cádiz
22.1,2022-08-01T00:41:51,79 - Puerta de Granada,125 - General Martínez Campos
17.2,2022-08-01T00:41:52,9 - Plaza de San Miguel,170 - Paseo de la Esperanza
7.9,2022-08-01T00:42:01,48 - Embajadores 2,24 - Palacio de Oriente
3.48,2022-08-01T00:42:02,142 - Castellana 42,141 - Paseo de la Castellana - Glorieta de Emilio Castelar
32.35,2022-08-01T00:42:22,31 - Calle Mayor,83 - Pío Baroja
5.32,2022-08-01T00:42:37,30 - San Quintín,34 - Jacinto Benavente
21.28,2022-08-01T00:42:40,144 - Juan Bravo 50,206 - Metro Tetuán
12.22,2022-08-01T00:42:44,216 - Puerta del Ángel,216 - Puerta del Ángel
12.57,2022-08-01T00:42:48,76 - Puerta de Mariano de Cavia,234 - Marqués de Corbera 52
25.48,2022-08-01T00:43:09,202 - Parque Santander,151 - Orense 12
2.0,2022-08-01T00:43:12,31 - Calle Mayor,31 - Calle Mayor
7.6,2022-08-01T00:43:22,216 - Puerta del Ángel,224 - Caramuel
0.27,2022-08-01T00:43:25,202 - Parque Santander,202 - Parque Santander
43.7,2022-08-01T00:43:57,168 - Batalla del Salado,49 - Casa Encendida
2.43,2022-08-01T00:43:59,142 - Castellana 42,141 - Paseo de la Castellana - Glorieta de Emilio Castelar
30.95,2022-08-01T00:44:01,178 - Junta Municipal Retiro,74 - Puerta del Pacífico
0.35,2022-08-01T00:44:13,48 - Embajadores 2,48 - Embajadores 2
15.73,2022-08-01T00:44:29,33 - Carretas,179 - Puente de Vallecas
30.28,2022-08-01T00:45:04,73 - Plaza de los Astros,151 - Orense 12
13.95,2022-08-01T00:45:16,48 - Embajadores 2,225 - Doctor Lozano
8.9,2022-08-01T00:45:33,126 - General Álvarez de Castro,91 - Príncipe de Vergara
2.85,2022-08-01T00:46:05,73 - Plaza de los Astros,72 - Sainz de Baranda
0.33,2022-08-01T00:46:15,63 - Ibiza,63 - Ibiza
2.5,2022-08-01T00:46:44,231 - Derechos Humanos,231 - Derechos Humanos
19.08,2022-08-01T00:46:44,31 - Calle Mayor,111b - Arcipreste de Hita B
10.22,2022-08-01T00:46:54,63 - Ibiza,215 - Gutierre de Cetina
5.0,2022-08-01T00:47:00,141 - Paseo de la Castellana - Glorieta de Emilio Castelar,143 - Diego de León 52
8.78,2022-08-01T00:47:21,145 - Ortega y Gasset 87,196 - Prosperidad
9.58,2022-08-01T00:47:23,10 - Marqués de la Ensenada,199 - Fernando el Católico
7.13,2022-08-01T00:47:33,30 - San Quintín,169 - Pirámides
8.67,2022-08-01T00:47:34,141 - Paseo de la Castellana - Glorieta de Emilio Castelar,238 - San Germán 5
18.87,2022-08-01T00:47:58,179 - Puente de Vallecas,170 - Paseo de la Esperanza
19.37,2022-08-01T00:48:06,179 - Puente de Vallecas,170 - Paseo de la Esperanza
6.85,2022-08-01T00:48:09,30 - San Quintín,169 - Pirámides
4.07,2022-08-01T00:48:13,15 - San Vicente Ferrer,211 - Desengaño
0.1,2022-08-01T00:48:42,75 - Menéndez Pelayo,75 - Menéndez Pelayo
10.7,2022-08-01T00:48:56,75 - Menéndez Pelayo,95 - Villanueva
1.78,2022-08-01T00:49:26,202 - Parque Santander,202 - Parque Santander
4.27,2022-08-01T00:49:33,201 - Canal,3 - Plaza Conde Suchil
13.83,2022-08-01T00:50:08,228 - San Delfín,53 - Plaza de Lavapiés
25.32,2022-08-01T00:50:20,231 - Derechos Humanos,225 - Doctor Lozano
10.85,2022-08-01T00:50:25,41 - Antón Martín,213 - Glorieta de Cádiz
18.57,2022-08-01T00:50:32,158 - Alberto Alcocer,76 - Puerta de Mariano de Cavia
22.98,2022-08-01T00:50:35,149 - Paseo de la Habana 42,78 - Pedro Bosch
11.88,2022-08-01T00:50:46,194 - Avenida de América 2,111a - Arcipreste de Hita A
4.57,2022-08-01T00:51:06,186 - General Pardiñas,62 - O'Donnell
7.53,2022-08-01T00:51:33,15 - San Vicente Ferrer,38 - Plaza de los Carros
13.02,2022-08-01T00:51:40,149 - Paseo de la Habana 42,120 - Palos de la Frontera
3.32,2022-08-01T00:52:00,126 - General Álvarez de Castro,245 - Galileo
0.82,2022-08-01T00:52:18,224 - Caramuel,224 - Caramuel
0.25,2022-08-01T00:52:37,73 - Plaza de los Astros,73 - Plaza de los Astros
9.55,2022-08-01T00:52:41,28 - Sevilla,181 - Retiro-Ibiza
14.15,2022-08-01T00:52:52,97 - Alcalá,51 - Ronda de Atocha
6.67,2022-08-01T00:53:17,73 - Plaza de los Astros,79 - Puerta de Granada
12.5,2022-08-01T00:53:32,224 - Caramuel,23 - Santo Domingo
0.83,2022-08-01T00:53:59,31 - Calle Mayor,31 - Calle Mayor
18.33,2022-08-01T00:54:25,38 - Plaza de los Carros,127 - Fernando el Católico
22.43,2022-08-01T00:54:44,97 - Alcalá,60 - Plaza de la Independencia
17.33,2022-08-01T00:55:14,31 - Calle Mayor,239 - Francos Rodríguez
19.68,2022-08-01T00:55:37,111b - Arcipreste de Hita B,163 - Paseo de la Esperanza
14.02,2022-08-01T00:55:38,111b - Arcipreste de Hita B,167 - Segovia 45
15.85,2022-08-01T00:55:38,111b - Arcipreste de Hita B,236 - Paseo Imperial
6.9,2022-08-01T00:55:45,36 - Plaza Ramales,55 - Plaza de San Ildefonso
4.93,2022-08-01T00:56:21,78 - Pedro Bosch,73 - Plaza de los Astros
10.47,2022-08-01T00:56:21,13 - Conde Duque,205 - Estrecho
15.18,2022-08-01T00:56:29,86 - Cibeles,232 - José María Pereda
1.28,2022-08-01T00:56:58,116a - Plaza de España A,116a - Plaza de España A
9.05,2022-08-01T00:57:04,129 - José Abascal,191 - Diego de león
3.37,2022-08-01T00:57:09,69 - Puerta del Ángel Caído,50 - Museo Reina Sofía
8.73,2022-08-01T00:57:16,129 - José Abascal,191 - Diego de león
4.85,2022-08-01T00:57:56,242 - Avenida Bruselas,230 - Carlota O’Neill
7.47,2022-08-01T00:58:29,174 - Madrid Río-Yeserías,176 - Beata
20.72,2022-08-01T00:58:34,148 - Serrano 210,51 - Ronda de Atocha
6.88,2022-08-01T00:59:09,51 - Ronda de Atocha,40 - Conde de Romanones
0.38,2022-08-01T00:59:18,191 - Diego de león,191 - Diego de león
54.53,2022-08-01T00:59:23,77 - Conde de Casal,184 - Marqués de Zafra
8.82,2022-08-01T00:59:34,9 - Plaza de San Miguel,53 - Plaza de Lavapiés
21.43,2022-08-01T00:59:36,67 - Almadén,187 - Alcalá-Ventas
18.15,2022-08-01T01:00:01,191 - Diego de león,191 - Diego de león
7.52,2022-08-01T01:00:09,1a - Puerta del Sol A,11 - San Andrés
19.32,2022-08-01T01:00:15,39 - Plaza de la Cebada,54 - Barceló
0.3,2022-08-01T01:00:17,60 - Plaza de la Independencia,60 - Plaza de la Independencia
4.95,2022-08-01T01:00:42,60 - Plaza de la Independencia,212 - Marqués de Vadillo
4.03,2022-08-01T01:00:56,60 - Plaza de la Independencia,212 - Marqués de Vadillo
5.48,2022-08-01T01:01:54,97 - Alcalá,82 - Niño Jesús
0.23,2022-08-01T01:02:26,249 - Manuel Caldeiro,249 - Manuel Caldeiro
6.58,2022-08-01T01:02:40,39 - Plaza de la Cebada,53 - Plaza de Lavapiés
0.42,2022-08-01T01:02:53,39 - Plaza de la Cebada,39 - Plaza de la Cebada
