trip_minutes,unlock_date,unlock_station_name,lock_station_name
17.12,2022-04-08T08:29:46,223 - Ermita Santo,65 - Antonio Maura
16.72,2022-04-08T08:29:47,202 - Parque Santander,162 - Metro Pirámides
9.78,2022-04-08T08:29:49,5 - Fuencarral,61 - Narváez
30.43,2022-04-08T08:29:58,27 - Huertas,200 - Quevedo
18.82,2022-04-08T08:30:00,192 - Avenida de los Toreros,201 - Canal
6.53,2022-04-08T08:30:06,72 - Sainz de Baranda,60 - Plaza de la Independencia
16.9,2022-04-08T08:30:07,213 - Glorieta de Cádiz,94 - Biblioteca Nacional
6.9,2022-04-08T08:30:10,233 - Marqués de Corbera 12,72 - Sainz de Baranda
22.77,2022-04-08T08:30:10,205 - Estrecho,229 - C.D. Concepción
4.12,2022-04-08T08:30:26,9 - Plaza de San Miguel,29 - Marqués de Cubas
0.23,2022-04-08T08:30:48,172 - Delicias,172 - Delicias
5.93,2022-04-08T08:30:53,204 - Cuatro Caminos 2,200 - Quevedo
4.02,2022-04-08T08:30:56,197 - Parque Berlín,150 - Castellana frente a Hermanos Pinzón
12.57,2022-04-08T08:30:56,32 - Plaza de la Provincia,87 - Ayala
0.22,2022-04-08T08:31:12,172 - Delicias,172 - Delicias
0.55,2022-04-08T08:31:15,121 - Santa María de la Cabeza,121 - Santa María de la Cabeza
0.23,2022-04-08T08:31:18,42 - Santa Isabel,42 - Santa Isabel
14.8,2022-04-08T08:31:23,206 - Metro Tetuán,8 - Alonso Martínez
22.43,2022-04-08T08:31:34,39 - Plaza de la Cebada,183 - Doctor Esquerdo-Hermosilla
4.77,2022-04-08T08:31:39,145 - Ortega y Gasset 87,243 - Cartagena
13.77,2022-04-08T08:31:41,172 - Delicias,83 - Pío Baroja
0.17,2022-04-08T08:31:43,162 - Metro Pirámides,162 - Metro Pirámides
12.6,2022-04-08T08:31:43,121 - Santa María de la Cabeza,23 - Santo Domingo
7.33,2022-04-08T08:31:45,121 - Santa María de la Cabeza,45 - Puerta de Toledo
0.68,2022-04-08T08:31:46,233 - Marqués de Corbera 12,233 - Marqués de Corbera 12
15.27,2022-04-08T08:31:52,42 - Santa Isabel,190 - Velázquez-Diego de León
0.13,2022-04-08T08:32:00,162 - Metro Pirámides,162 - Metro Pirámides
16.32,2022-04-08T08:32:01,185 - Quinta Fuente del Berro,180 - Méndez Álvaro
8.92,2022-04-08T08:32:03,59 - Plaza de Juan Pujol,198 - Rubén Darío
4.32,2022-04-08T08:32:06,173 - Puente Praga,172 - Delicias
11.9,2022-04-08T08:32:11,196 - Prosperidad,93 - Plaza de Colón
5.93,2022-04-08T08:32:16,62 - O'Donnell,87 - Ayala
9.93,2022-04-08T08:32:18,199 - Fernando el Católico,125 - General Martínez Campos
6.78,2022-04-08T08:32:19,190 - Velázquez-Diego de León,10 - Marqués de la Ensenada
13.32,2022-04-08T08:32:21,246 - Santa Engracia 87,50 - Museo Reina Sofía
0.23,2022-04-08T08:32:23,132 - Glorieta de los Cuatro Caminos,132 - Glorieta de los Cuatro Caminos
0.17,2022-04-08T08:32:25,162 - Metro Pirámides,162 - Metro Pirámides
20.15,2022-04-08T08:32:25,11 - San Andrés,207 - Remonta
3.73,2022-04-08T08:32:30,174 - Madrid Río-Yeserías,212 - Marqués de Vadillo
1482.82,2022-04-08T08:32:31,121 - Santa María de la Cabeza,253 - Doctor Fleming
16.95,2022-04-08T08:32:34,125 - General Martínez Campos,118 - Juan Martín
16.3,2022-04-08T08:32:38,127 - Fernando el Católico,80a - Atocha A
9.33,2022-04-08T08:32:41,62 - O'Donnell,122 - Santa Engracia 14
22.12,2022-04-08T08:32:54,233 - Marqués de Corbera 12,12 - San Hermenegildo
17.52,2022-04-08T08:32:55,162 - Metro Pirámides,86 - Cibeles
17.08,2022-04-08T08:33:05,132 - Glorieta de los Cuatro Caminos,216 - Puerta del Ángel
22.77,2022-04-08T08:33:26,172 - Delicias,242 - Avenida Bruselas
19.92,2022-04-08T08:33:27,222 - Antonio López,10 - Marqués de la Ensenada
0.15,2022-04-08T08:33:28,44 - Plaza de Nelson Mandela,44 - Plaza de Nelson Mandela
0.27,2022-04-08T08:33:29,179 - Puente de Vallecas,179 - Puente de Vallecas
9.75,2022-04-08T08:33:30,125 - General Martínez Campos,95 - Villanueva
13.68,2022-04-08T08:33:31,190 - Velázquez-Diego de León,72 - Sainz de Baranda
16.67,2022-04-08T08:33:32,39 - Plaza de la Cebada,142 - Castellana 42
12.48,2022-04-08T08:33:36,218 - Camino Vinateros,102 - Velázquez
17.65,2022-04-08T08:33:40,169 - Pirámides,85 - Puerta de Madrid
5.13,2022-04-08T08:33:42,62 - O'Donnell,144 - Juan Bravo 50
8.0,2022-04-08T08:33:42,70 - Puerta del Doce de Octubre,106b - Colón B
11.92,2022-04-08T08:33:45,40 - Conde de Romanones,3 - Plaza Conde Suchil
16.53,2022-04-08T08:33:46,58 - Augusto Figueroa,235 - Embajadores 191
0.35,2022-04-08T08:34:01,48 - Embajadores 2,48 - Embajadores 2
27.6,2022-04-08T08:34:01,44 - Plaza de Nelson Mandela,149 - Paseo de la Habana 42
8.43,2022-04-08T08:34:02,132 - Glorieta de los Cuatro Caminos,199 - Fernando el Católico
10.58,2022-04-08T08:34:05,142 - Castellana 42,157 - Castellana 164
17.73,2022-04-08T08:34:05,179 - Puente de Vallecas,28 - Sevilla
0.08,2022-04-08T08:34:20,228 - San Delfín,228 - San Delfín
0.2,2022-04-08T08:34:21,184 - Marqués de Zafra,184 - Marqués de Zafra
6.98,2022-04-08T08:34:31,173 - Puente Praga,213 - Glorieta de Cádiz
17.88,2022-04-08T08:34:34,228 - San Delfín,25b - Plaza de Celenque B
14.65,2022-04-08T08:34:36,186 - General Pardiñas,214 - Condesa de Venadito
0.93,2022-04-08T08:34:48,184 - Marqués de Zafra,184 - Marqués de Zafra
0.22,2022-04-08T08:34:56,138 - Paseo de la Castellana con Raimundo Fernández,138 - Paseo de la Castellana con Raimundo Fernández
14.8,2022-04-08T08:34:59,129 - José Abascal,38 - Plaza de los Carros
2.3,2022-04-08T08:35:06,37 - Plaza de San Francisco,37 - Plaza de San Francisco
0.42,2022-04-08T08:35:07,48 - Embajadores 2,48 - Embajadores 2
19.6,2022-04-08T08:35:08,194 - Avenida de América 2,6 - Colegio Arquitectos
0.18,2022-04-08T08:35:10,184 - Marqués de Zafra,184 - Marqués de Zafra
0.18,2022-04-08T08:35:15,138 - Paseo de la Castellana con Raimundo Fernández,138 - Paseo de la Castellana con Raimundo Fernández
21.45,2022-04-08T08:35:25,104 - Castellana,248 - Torre Cepsa
25.13,2022-04-08T08:35:25,82 - Niño Jesús,157 - Castellana 164
15.48,2022-04-08T08:35:27,232 - José María Pereda,62 - O'Donnell
13.12,2022-04-08T08:35:36,160 - Colombia,201 - Canal
5.9,2022-04-08T08:35:37,167 - Segovia 45,36 - Plaza Ramales
9.17,2022-04-08T08:35:39,65 - Antonio Maura,124 - Manuel Silvela
14.03,2022-04-08T08:35:40,63 - Ibiza,121 - Santa María de la Cabeza
14.67,2022-04-08T08:35:40,233 - Marqués de Corbera 12,182 - Parque Roma
14.77,2022-04-08T08:35:41,138 - Paseo de la Castellana con Raimundo Fernández,55 - Plaza de San Ildefonso
20.22,2022-04-08T08:35:42,184 - Marqués de Zafra,16 - San Bernardo
18.12,2022-04-08T08:35:51,48 - Embajadores 2,183 - Doctor Esquerdo-Hermosilla
5.18,2022-04-08T08:35:59,85 - Puerta de Madrid,104 - Castellana
24.1,2022-04-08T08:36:03,61 - Narváez,156 - Sor Ángela de la Cruz
25.9,2022-04-08T08:36:17,185 - Quinta Fuente del Berro,209 - Plaza de Castilla 2
8.12,2022-04-08T08:36:18,131 - Bravo Murillo 44,151 - Orense 12
6.55,2022-04-08T08:36:21,89 - Conde Peñalver,105 - Serrano
0.33,2022-04-08T08:36:39,138 - Paseo de la Castellana con Raimundo Fernández,138 - Paseo de la Castellana con Raimundo Fernández
11.93,2022-04-08T08:36:40,197 - Parque Berlín,141 - Paseo de la Castellana - Glorieta de Emilio Castelar
0.65,2022-04-08T08:36:41,124 - Manuel Silvela,124 - Manuel Silvela
0.23,2022-04-08T08:36:51,245 - Galileo,245 - Galileo
0.27,2022-04-08T08:37:09,6 - Colegio Arquitectos,6 - Colegio Arquitectos
7.52,2022-04-08T08:37:09,76 - Puerta de Mariano de Cavia,182 - Parque Roma
0.87,2022-04-08T08:37:11,210 - Tres Cruces,210 - Tres Cruces
14.88,2022-04-08T08:37:15,101 - Jorge Juan,122 - Santa Engracia 14
0.25,2022-04-08T08:37:22,245 - Galileo,245 - Galileo
0.2,2022-04-08T08:37:23,138 - Paseo de la Castellana con Raimundo Fernández,138 - Paseo de la Castellana con Raimundo Fernández
25.7,2022-04-08T08:37:31,37 - Plaza de San Francisco,230 - Carlota O’Neill
10.18,2022-04-08T08:37:34,39 - Plaza de la Cebada,14 - Ventura Rodríguez
6.9,2022-04-08T08:37:47,183 - Doctor Esquerdo-Hermosilla,109 - Marqués de Salamanca
16.7,2022-04-08T08:37:48,6 - Colegio Arquitectos,148 - Serrano 210
16.65,2022-04-08T08:37:50,109 - Marqués de Salamanca,18 - Plaza de Pedro Zerolo
10.8,2022-04-08T08:37:51,121 - Santa María de la Cabeza,94 - Biblioteca Nacional
12.25,2022-04-08T08:37:51,37 - Plaza de San Francisco,94 - Biblioteca Nacional
17.13,2022-04-08T08:37:51,251 - Corazón de María,238 - San Germán 5
5.95,2022-04-08T08:37:54,138 - Paseo de la Castellana con Raimundo Fernández,238 - San Germán 5
5.68,2022-04-08T08:38:07,37 - Plaza de San Francisco,1b - Puerta del Sol B
1476.8,2022-04-08T08:38:14,243 - Cartagena,253 - Doctor Fleming
14.63,2022-04-08T08:38:15,196 - Prosperidad,70 - Puerta del Doce de Octubre
8.45,2022-04-08T08:38:16,23 - Santo Domingo,29 - Marqués de Cubas
17.98,2022-04-08T08:38:18,124 - Manuel Silvela,45 - Puerta de Toledo
25.12,2022-04-08T08:38:18,228 - San Delfín,139 - José Gutiérrez Abascal
16.78,2022-04-08T08:38:22,63 - Ibiza,39 - Plaza de la Cebada
9.17,2022-04-08T08:38:26,82 - Niño Jesús,181 - Retiro-Ibiza
11.83,2022-04-08T08:38:28,210 - Tres Cruces,212 - Marqués de Vadillo
5.97,2022-04-08T08:38:30,181 - Retiro-Ibiza,91 - Príncipe de Vergara
25.7,2022-04-08T08:38:31,121 - Santa María de la Cabeza,154 - Orense 36
21.28,2022-04-08T08:38:32,206 - Metro Tetuán,67 - Almadén
23.07,2022-04-08T08:38:44,77 - Conde de Casal,16 - San Bernardo
0.5,2022-04-08T08:38:45,245 - Galileo,245 - Galileo
21.63,2022-04-08T08:38:45,78 - Pedro Bosch,136 - Castellana 106
16.63,2022-04-08T08:38:58,38 - Plaza de los Carros,63 - Ibiza
11.43,2022-04-08T08:38:59,30 - San Quintín,168 - Batalla del Salado
14.52,2022-04-08T08:39:00,176 - Beata,28 - Sevilla
20.22,2022-04-08T08:39:12,39 - Plaza de la Cebada,142 - Castellana 42
5.97,2022-04-08T08:39:13,246 - Santa Engracia 87,111b - Arcipreste de Hita B
13.15,2022-04-08T08:39:33,160 - Colombia,8 - Alonso Martínez
0.5,2022-04-08T08:39:35,169 - Pirámides,169 - Pirámides
10.98,2022-04-08T08:39:37,128 - Cea Bermúdez,8 - Alonso Martínez
7.25,2022-04-08T08:39:39,245 - Galileo,134 - Agustín de Betancourt
8.42,2022-04-08T08:39:43,63 - Ibiza,98 - Plaza de Felipe II
2.93,2022-04-08T08:39:45,82 - Niño Jesús,82 - Niño Jesús
0.77,2022-04-08T08:39:47,69 - Puerta del Ángel Caído,69 - Puerta del Ángel Caído
20.78,2022-04-08T08:39:52,158 - Alberto Alcocer,28 - Sevilla
14.1,2022-04-08T08:39:56,53 - Plaza de Lavapiés,95 - Villanueva
20.08,2022-04-08T08:40:02,233 - Marqués de Corbera 12,29 - Marqués de Cubas
4.6,2022-04-08T08:40:07,23 - Santo Domingo,29 - Marqués de Cubas
0.5,2022-04-08T08:40:09,134 - Agustín de Betancourt,134 - Agustín de Betancourt
22.77,2022-04-08T08:40:13,169 - Pirámides,256 - Reina Victoria
0.73,2022-04-08T08:40:16,69 - Puerta del Ángel Caído,69 - Puerta del Ángel Caído
7.48,2022-04-08T08:40:22,127 - Fernando el Católico,6 - Colegio Arquitectos
7.55,2022-04-08T08:40:22,182 - Parque Roma,97 - Alcalá
11.78,2022-04-08T08:40:22,37 - Plaza de San Francisco,85 - Puerta de Madrid
0.2,2022-04-08T08:40:26,200 - Quevedo,200 - Quevedo
15.98,2022-04-08T08:40:29,70 - Puerta del Doce de Octubre,14 - Ventura Rodríguez
17.98,2022-04-08T08:40:33,218 - Camino Vinateros,54 - Barceló
11.22,2022-04-08T08:40:50,39 - Plaza de la Cebada,65 - Antonio Maura
9.08,2022-04-08T08:41:05,212 - Marqués de Vadillo,216 - Puerta del Ángel
9.18,2022-04-08T08:41:12,84 - Valderribas,102 - Velázquez
19.48,2022-04-08T08:41:17,163 - Paseo de la Esperanza,103 - Ortega y Gasset
11.2,2022-04-08T08:41:21,108 - Mártires Concepcionistas,250 - Serrano 113
24.18,2022-04-08T08:41:27,78 - Pedro Bosch,54 - Barceló
5.55,2022-04-08T08:41:30,200 - Quevedo,114 - Quintana
9.72,2022-04-08T08:41:38,69 - Puerta del Ángel Caído,186 - General Pardiñas
15.33,2022-04-08T08:41:40,189 - Avenida Donostiarra,129 - José Abascal
0.23,2022-04-08T08:41:41,112 - Paseo de Moret,112 - Paseo de Moret
12.4,2022-04-08T08:41:44,161 - Paseo de la Florida,12 - San Hermenegildo
0.22,2022-04-08T08:41:47,189 - Avenida Donostiarra,189 - Avenida Donostiarra
0.18,2022-04-08T08:41:55,138 - Paseo de la Castellana con Raimundo Fernández,138 - Paseo de la Castellana con Raimundo Fernández
13.3,2022-04-08T08:41:57,51 - Ronda de Atocha,54 - Barceló
9.03,2022-04-08T08:41:58,77 - Conde de Casal,226 - Sierra Toledana
25.2,2022-04-08T08:41:58,35 - Plaza del Cordón,156 - Sor Ángela de la Cruz
6.72,2022-04-08T08:42:06,132 - Glorieta de los Cuatro Caminos,245 - Galileo
12.7,2022-04-08T08:42:10,245 - Galileo,260 - Facultad Biología
0.17,2022-04-08T08:42:12,188 - Puente de Ventas,188 - Puente de Ventas
10.0,2022-04-08T08:42:16,18 - Plaza de Pedro Zerolo,51 - Ronda de Atocha
14.37,2022-04-08T08:42:17,230 - Carlota O’Neill,145 - Ortega y Gasset 87
15.52,2022-04-08T08:42:17,165 - Entrada Matadero,40 - Conde de Romanones
0.08,2022-04-08T08:42:18,181 - Retiro-Ibiza,181 - Retiro-Ibiza
5.05,2022-04-08T08:42:18,138 - Paseo de la Castellana con Raimundo Fernández,247 - Zurbano
0.42,2022-04-08T08:42:24,196 - Prosperidad,196 - Prosperidad
13.25,2022-04-08T08:42:24,77 - Conde de Casal,93 - Plaza de Colón
16.57,2022-04-08T08:42:26,16 - San Bernardo,204 - Cuatro Caminos 2
0.33,2022-04-08T08:42:27,189 - Avenida Donostiarra,189 - Avenida Donostiarra
10.47,2022-04-08T08:42:29,194 - Avenida de América 2,151 - Orense 12
18.77,2022-04-08T08:42:30,184 - Marqués de Zafra,130 - Santa Engracia 127
0.15,2022-04-08T08:42:36,181 - Retiro-Ibiza,181 - Retiro-Ibiza
6.48,2022-04-08T08:42:36,246 - Santa Engracia 87,88 - Embajada de Italia
9.0,2022-04-08T08:42:41,18 - Plaza de Pedro Zerolo,51 - Ronda de Atocha
17.75,2022-04-08T08:42:50,112 - Paseo de Moret,149 - Paseo de la Habana 42
5.42,2022-04-08T08:42:51,162 - Metro Pirámides,37 - Plaza de San Francisco
0.08,2022-04-08T08:42:55,127 - Fernando el Católico,127 - Fernando el Católico
10.42,2022-04-08T08:42:59,181 - Retiro-Ibiza,194 - Avenida de América 2
6.32,2022-04-08T08:43:07,80a - Atocha A,41 - Antón Martín
7.48,2022-04-08T08:43:10,127 - Fernando el Católico,10 - Marqués de la Ensenada
18.18,2022-04-08T08:43:11,171 - Embajadores-Cáceres,127 - Fernando el Católico
0.48,2022-04-08T08:43:14,169 - Pirámides,169 - Pirámides
11.35,2022-04-08T08:43:14,241 - Camilo José Cela,198 - Rubén Darío
13.45,2022-04-08T08:43:14,12 - San Hermenegildo,146 - María Francisca 1
17.17,2022-04-08T08:43:15,196 - Prosperidad,3 - Plaza Conde Suchil
7.75,2022-04-08T08:43:19,150 - Castellana frente a Hermanos Pinzón,125 - General Martínez Campos
22.52,2022-04-08T08:43:19,155 - San Germán 57,216 - Puerta del Ángel
15.83,2022-04-08T08:43:22,58 - Augusto Figueroa,144 - Juan Bravo 50
0.25,2022-04-08T08:43:23,189 - Avenida Donostiarra,189 - Avenida Donostiarra
25.25,2022-04-08T08:43:28,82 - Niño Jesús,150 - Castellana frente a Hermanos Pinzón
4.33,2022-04-08T08:43:45,3 - Plaza Conde Suchil,16 - San Bernardo
13.1,2022-04-08T08:43:45,36 - Plaza Ramales,125 - General Martínez Campos
22.95,2022-04-08T08:43:53,118 - Juan Martín,149 - Paseo de la Habana 42
11.45,2022-04-08T08:43:55,42 - Santa Isabel,12 - San Hermenegildo
15.1,2022-04-08T08:43:55,43 - Jesús y María,182 - Parque Roma
12.28,2022-04-08T08:43:59,188 - Puente de Ventas,198 - Rubén Darío
25.38,2022-04-08T08:44:03,117 - Altamirano,241 - Camilo José Cela
0.35,2022-04-08T08:44:11,169 - Pirámides,169 - Pirámides
21.6,2022-04-08T08:44:31,45 - Puerta de Toledo,151 - Orense 12
15.43,2022-04-08T08:44:43,196 - Prosperidad,29 - Marqués de Cubas
13.32,2022-04-08T08:44:44,224 - Caramuel,228 - San Delfín
13.37,2022-04-08T08:44:45,147 - Doctor Arce 45,61 - Narváez
17.35,2022-04-08T08:44:50,169 - Pirámides,180 - Méndez Álvaro
17.0,2022-04-08T08:44:52,75 - Menéndez Pelayo,103 - Ortega y Gasset
18.48,2022-04-08T08:44:52,223 - Ermita Santo,29 - Marqués de Cubas
10.85,2022-04-08T08:44:53,179 - Puente de Vallecas,51 - Ronda de Atocha
11.57,2022-04-08T08:45:00,41 - Antón Martín,8 - Alonso Martínez
0.28,2022-04-08T08:45:03,189 - Avenida Donostiarra,189 - Avenida Donostiarra
11.53,2022-04-08T08:45:06,130 - Santa Engracia 127,54 - Barceló
4.22,2022-04-08T08:45:16,37 - Plaza de San Francisco,31 - Calle Mayor
14.57,2022-04-08T08:45:16,85 - Puerta de Madrid,126 - General Álvarez de Castro
12.43,2022-04-08T08:45:24,212 - Marqués de Vadillo,1b - Puerta del Sol B
4.77,2022-04-08T08:45:28,132 - Glorieta de los Cuatro Caminos,245 - Galileo
16.85,2022-04-08T08:45:42,78 - Pedro Bosch,95 - Villanueva
14.62,2022-04-08T08:45:49,128 - Cea Bermúdez,56 - Plaza del Carmen
8.03,2022-04-08T08:45:50,50 - Museo Reina Sofía,30 - San Quintín
0.2,2022-04-08T08:45:52,170 - Paseo de la Esperanza,170 - Paseo de la Esperanza
0.23,2022-04-08T08:45:56,189 - Avenida Donostiarra,189 - Avenida Donostiarra
5.02,2022-04-08T08:45:57,75 - Menéndez Pelayo,181 - Retiro-Ibiza
10.27,2022-04-08T08:45:59,171 - Embajadores-Cáceres,162 - Metro Pirámides
6.85,2022-04-08T08:46:00,85 - Puerta de Madrid,182 - Parque Roma
0.48,2022-04-08T08:46:03,37 - Plaza de San Francisco,37 - Plaza de San Francisco
0.48,2022-04-08T08:46:07,138 - Paseo de la Castellana con Raimundo Fernández,138 - Paseo de la Castellana con Raimundo Fernández
4.08,2022-04-08T08:46:09,26 - Plaza de las Salesas,65 - Antonio Maura
12.43,2022-04-08T08:46:17,71 - Doce de Octubre,220 - Plaza del Encuentro
7.27,2022-04-08T08:46:21,132 - Glorieta de los Cuatro Caminos,124 - Manuel Silvela
13.77,2022-04-08T08:46:23,188 - Puente de Ventas,150 - Castellana frente a Hermanos Pinzón
0.23,2022-04-08T08:46:26,191 - Diego de león,191 - Diego de león
15.27,2022-04-08T08:46:27,170 - Paseo de la Esperanza,4 - Malasaña
14.52,2022-04-08T08:46:29,37 - Plaza de San Francisco,54 - Barceló
15.8,2022-04-08T08:46:31,45 - Puerta de Toledo,180 - Méndez Álvaro
10.37,2022-04-08T08:46:37,236 - Paseo Imperial,16 - San Bernardo
0.3,2022-04-08T08:46:47,189 - Avenida Donostiarra,189 - Avenida Donostiarra
15.33,2022-04-08T08:46:48,37 - Plaza de San Francisco,124 - Manuel Silvela
12.98,2022-04-08T08:46:49,26 - Plaza de las Salesas,150 - Castellana frente a Hermanos Pinzón
12.45,2022-04-08T08:46:57,74 - Puerta del Pacífico,103 - Ortega y Gasset
19.18,2022-04-08T08:47:00,168 - Batalla del Salado,196 - Prosperidad
40.23,2022-04-08T08:47:00,83 - Pío Baroja,214 - Condesa de Venadito
0.18,2022-04-08T08:47:06,54 - Barceló,54 - Barceló
9.53,2022-04-08T08:47:06,138 - Paseo de la Castellana con Raimundo Fernández,155 - San Germán 57
6.08,2022-04-08T08:47:15,7 - Hortaleza,126 - General Álvarez de Castro
6.8,2022-04-08T08:47:21,144 - Juan Bravo 50,96 - Castelló
7.37,2022-04-08T08:47:21,34 - Jacinto Benavente,7 - Hortaleza
1.13,2022-04-08T08:47:22,81 - Cuesta de Moyano,81 - Cuesta de Moyano
11.52,2022-04-08T08:47:28,49 - Casa Encendida,94 - Biblioteca Nacional
0.25,2022-04-08T08:47:28,176 - Beata,176 - Beata
21.03,2022-04-08T08:47:39,54 - Barceló,197 - Parque Berlín
18.18,2022-04-08T08:47:52,49 - Casa Encendida,140 - Velázquez 130
13.38,2022-04-08T08:47:54,176 - Beata,105 - Serrano
10.33,2022-04-08T08:48:03,43 - Jesús y María,106b - Colón B
0.27,2022-04-08T08:48:09,246 - Santa Engracia 87,246 - Santa Engracia 87
10.57,2022-04-08T08:48:22,182 - Parque Roma,191 - Diego de león
0.05,2022-04-08T08:48:24,119 - Méndez Álvaro,119 - Méndez Álvaro
6.78,2022-04-08T08:48:24,202 - Parque Santander,247 - Zurbano
0.25,2022-04-08T08:48:25,192 - Avenida de los Toreros,192 - Avenida de los Toreros
0.18,2022-04-08T08:48:33,155 - San Germán 57,155 - San Germán 57
0.1,2022-04-08T08:48:35,119 - Méndez Álvaro,119 - Méndez Álvaro
7.7,2022-04-08T08:48:40,79 - Puerta de Granada,120 - Palos de la Frontera
6.2,2022-04-08T08:48:47,246 - Santa Engracia 87,26 - Plaza de las Salesas
4.08,2022-04-08T08:48:52,252 - Chamartín,255 - López Pozas
12.97,2022-04-08T08:48:52,119 - Méndez Álvaro,39 - Plaza de la Cebada
12.08,2022-04-08T08:48:56,245 - Galileo,38 - Plaza de los Carros
0.27,2022-04-08T08:49:00,155 - San Germán 57,155 - San Germán 57
11.18,2022-04-08T08:49:07,192 - Avenida de los Toreros,8 - Alonso Martínez
20.52,2022-04-08T08:49:11,111b - Arcipreste de Hita B,65 - Antonio Maura
0.25,2022-04-08T08:49:11,119 - Méndez Álvaro,119 - Méndez Álvaro
3.52,2022-04-08T08:49:24,194 - Avenida de América 2,146 - María Francisca 1
6.97,2022-04-08T08:49:27,7 - Hortaleza,3 - Plaza Conde Suchil
14.55,2022-04-08T08:49:30,206 - Metro Tetuán,195 - Avenida de América 1
10.83,2022-04-08T08:49:32,155 - San Germán 57,252 - Chamartín
21.0,2022-04-08T08:49:37,81 - Cuesta de Moyano,250 - Serrano 113
24.12,2022-04-08T08:49:40,178 - Junta Municipal Retiro,201 - Canal
20.32,2022-04-08T08:49:43,167 - Segovia 45,89 - Conde Peñalver
14.48,2022-04-08T08:49:47,18 - Plaza de Pedro Zerolo,192 - Avenida de los Toreros
0.33,2022-04-08T08:49:48,196 - Prosperidad,196 - Prosperidad
8.18,2022-04-08T08:49:49,73 - Plaza de los Astros,65 - Antonio Maura
0.15,2022-04-08T08:49:52,43 - Jesús y María,43 - Jesús y María
29.25,2022-04-08T08:49:58,249 - Manuel Caldeiro,192 - Avenida de los Toreros
9.37,2022-04-08T08:50:01,74 - Puerta del Pacífico,87 - Ayala
0.25,2022-04-08T08:50:01,237 - Pablo Iglesias,237 - Pablo Iglesias
0.27,2022-04-08T08:50:02,204 - Cuatro Caminos 2,204 - Cuatro Caminos 2
7.28,2022-04-08T08:50:09,74 - Puerta del Pacífico,95 - Villanueva
0.25,2022-04-08T08:50:09,171 - Embajadores-Cáceres,171 - Embajadores-Cáceres
16.55,2022-04-08T08:50:10,98 - Plaza de Felipe II,37 - Plaza de San Francisco
57.35,2022-04-08T08:50:11,113 - Pintor Rosales,113 - Pintor Rosales
12.05,2022-04-08T08:50:13,170 - Paseo de la Esperanza,167 - Segovia 45
11.57,2022-04-08T08:50:23,196 - Prosperidad,102 - Velázquez
7.37,2022-04-08T08:50:24,37 - Plaza de San Francisco,223 - Ermita Santo
0.3,2022-04-08T08:50:26,186 - General Pardiñas,186 - General Pardiñas
5.08,2022-04-08T08:50:33,113 - Pintor Rosales,30 - San Quintín
0.28,2022-04-08T08:50:34,204 - Cuatro Caminos 2,204 - Cuatro Caminos 2
17.27,2022-04-08T08:50:36,237 - Pablo Iglesias,90 - General Pardiñas
11.3,2022-04-08T08:50:40,178 - Junta Municipal Retiro,87 - Ayala
8.68,2022-04-08T08:50:42,43 - Jesús y María,70 - Puerta del Doce de Octubre
1.52,2022-04-08T08:50:45,119 - Méndez Álvaro,119 - Méndez Álvaro
36.63,2022-04-08T08:50:46,82 - Niño Jesús,141 - Paseo de la Castellana - Glorieta de Emilio Castelar
6.32,2022-04-08T08:50:54,213 - Glorieta de Cádiz,172 - Delicias
6.43,2022-04-08T08:50:57,134 - Agustín de Betancourt,238 - San Germán 5
8.82,2022-04-08T08:51:00,204 - Cuatro Caminos 2,156 - Sor Ángela de la Cruz
6.4,2022-04-08T08:51:02,68 - Espalter,34 - Jacinto Benavente
0.17,2022-04-08T08:51:03,186 - General Pardiñas,186 - General Pardiñas
11.8,2022-04-08T08:51:12,163 - Paseo de la Esperanza,178 - Junta Municipal Retiro
0.27,2022-04-08T08:51:13,229 - C.D. Concepción,229 - C.D. Concepción
3.75,2022-04-08T08:51:15,87 - Ayala,107 - Columela
0.27,2022-04-08T08:51:18,130 - Santa Engracia 127,130 - Santa Engracia 127
0.15,2022-04-08T08:51:20,171 - Embajadores-Cáceres,171 - Embajadores-Cáceres
22.27,2022-04-08T08:51:20,196 - Prosperidad,217 - Pedro Rico
11.7,2022-04-08T08:51:25,82 - Niño Jesús,65 - Antonio Maura
4.38,2022-04-08T08:51:26,186 - General Pardiñas,109 - Marqués de Salamanca
0.33,2022-04-08T08:51:28,126 - General Álvarez de Castro,126 - General Álvarez de Castro
19.82,2022-04-08T08:51:35,42 - Santa Isabel,90 - General Pardiñas
34.67,2022-04-08T08:51:40,171 - Embajadores-Cáceres,171 - Embajadores-Cáceres
18.58,2022-04-08T08:51:43,229 - C.D. Concepción,105 - Serrano
0.17,2022-04-08T08:51:45,196 - Prosperidad,196 - Prosperidad
7.15,2022-04-08T08:51:54,130 - Santa Engracia 127,142 - Castellana 42
10.15,2022-04-08T08:51:56,243 - Cartagena,87 - Ayala
7.88,2022-04-08T08:51:58,37 - Plaza de San Francisco,1a - Puerta del Sol A
12.93,2022-04-08T08:51:59,101 - Jorge Juan,28 - Sevilla
18.98,2022-04-08T08:52:05,171 - Embajadores-Cáceres,7 - Hortaleza
10.78,2022-04-08T08:52:10,99 - Alcántara,198 - Rubén Darío
11.32,2022-04-08T08:52:11,215 - Gutierre de Cetina,192 - Avenida de los Toreros
9.15,2022-04-08T08:52:12,54 - Barceló,130 - Santa Engracia 127
