trip_minutes,unlock_date,unlock_station_name,lock_station_name
0.6,2022-03-05T19:36:23,169 - Pirámides,169 - Pirámides
0.18,2022-03-05T19:36:44,26 - Plaza de las Salesas,26 - Plaza de las Salesas
3.82,2022-03-05T19:36:56,38 - Plaza de los Carros,236 - Paseo Imperial
16.37,2022-03-05T19:36:56,138 - Paseo de la Castellana con Raimundo Fernández,52 - Plaza de Santa Ana
15.25,2022-03-05T19:36:59,102 - Velázquez,52 - Plaza de Santa Ana
7.78,2022-03-05T19:37:06,68 - Espalter,46 - Ribera de Curtidores
15.23,2022-03-05T19:37:09,26 - Plaza de las Salesas,153 - General Perón con Poeta Joan Maragall
17.6,2022-03-05T19:37:16,169 - Pirámides,44 - Plaza de Nelson Mandela
7.95,2022-03-05T19:37:23,69 - Puerta del Ángel Caído,85 - Puerta de Madrid
24.15,2022-03-05T19:37:32,180 - Méndez Álvaro,16 - San Bernardo
11.85,2022-03-05T19:37:37,227 - Concordia,41 - Antón Martín
8.42,2022-03-05T19:37:50,208 - Plaza de Castilla,153 - General Perón con Poeta Joan Maragall
10.18,2022-03-05T19:37:53,167 - Segovia 45,41 - Antón Martín
17.9,2022-03-05T19:37:54,120 - Palos de la Frontera,4 - Malasaña
20.25,2022-03-05T19:38:02,227 - Concordia,124 - Manuel Silvela
17.95,2022-03-05T19:38:14,132 - Glorieta de los Cuatro Caminos,37 - Plaza de San Francisco
0.33,2022-03-05T19:38:15,239 - Francos Rodríguez,239 - Francos Rodríguez
23.87,2022-03-05T19:38:19,249 - Manuel Caldeiro,5 - Fuencarral
9.87,2022-03-05T19:38:30,120 - Palos de la Frontera,38 - Plaza de los Carros
9.18,2022-03-05T19:38:32,125 - General Martínez Campos,91 - Príncipe de Vergara
0.27,2022-03-05T19:38:54,239 - Francos Rodríguez,239 - Francos Rodríguez
21.23,2022-03-05T19:38:55,39 - Plaza de la Cebada,71 - Doce de Octubre
13.82,2022-03-05T19:39:22,235 - Embajadores 191,45 - Puerta de Toledo
6.32,2022-03-05T19:39:28,15 - San Vicente Ferrer,8 - Alonso Martínez
46.88,2022-03-05T19:39:34,200 - Quevedo,203 - San Francisco de Sales
11.05,2022-03-05T19:39:37,13 - Conde Duque,85 - Puerta de Madrid
0.5,2022-03-05T19:39:50,50 - Museo Reina Sofía,50 - Museo Reina Sofía
21.48,2022-03-05T19:39:57,181 - Retiro-Ibiza,165 - Entrada Matadero
11.37,2022-03-05T19:39:58,179 - Puente de Vallecas,81 - Cuesta de Moyano
21.45,2022-03-05T19:39:58,181 - Retiro-Ibiza,165 - Entrada Matadero
20.05,2022-03-05T19:40:04,188 - Puente de Ventas,153 - General Perón con Poeta Joan Maragall
11.22,2022-03-05T19:40:19,118 - Juan Martín,46 - Ribera de Curtidores
10.2,2022-03-05T19:40:24,155 - San Germán 57,201 - Canal
14.08,2022-03-05T19:40:29,245 - Galileo,90 - General Pardiñas
20.98,2022-03-05T19:40:41,50 - Museo Reina Sofía,130 - Santa Engracia 127
11.95,2022-03-05T19:40:44,75 - Menéndez Pelayo,218 - Camino Vinateros
1.03,2022-03-05T19:41:16,160 - Colombia,160 - Colombia
0.22,2022-03-05T19:41:21,185 - Quinta Fuente del Berro,185 - Quinta Fuente del Berro
28.4,2022-03-05T19:41:29,236 - Paseo Imperial,100 - Palacio de Deportes
0.2,2022-03-05T19:41:51,185 - Quinta Fuente del Berro,185 - Quinta Fuente del Berro
14.02,2022-03-05T19:42:10,117 - Altamirano,1a - Puerta del Sol A
0.37,2022-03-05T19:42:14,162 - Metro Pirámides,162 - Metro Pirámides
3.17,2022-03-05T19:42:30,44 - Plaza de Nelson Mandela,121 - Santa María de la Cabeza
0.37,2022-03-05T19:42:49,243 - Cartagena,243 - Cartagena
19.02,2022-03-05T19:42:52,185 - Quinta Fuente del Berro,81 - Cuesta de Moyano
14.65,2022-03-05T19:43:01,170 - Paseo de la Esperanza,34 - Jacinto Benavente
0.12,2022-03-05T19:43:06,163 - Paseo de la Esperanza,163 - Paseo de la Esperanza
7.35,2022-03-05T19:43:10,229 - C.D. Concepción,241 - Camilo José Cela
8.83,2022-03-05T19:43:14,172 - Delicias,75 - Menéndez Pelayo
11.4,2022-03-05T19:43:15,39 - Plaza de la Cebada,11 - San Andrés
6.78,2022-03-05T19:43:17,,
24.77,2022-03-05T19:43:20,132 - Glorieta de los Cuatro Caminos,7 - Hortaleza
6.2,2022-03-05T19:43:25,163 - Paseo de la Esperanza,236 - Paseo Imperial
9.27,2022-03-05T19:43:28,221 - Pavones,73 - Plaza de los Astros
0.23,2022-03-05T19:43:29,162 - Metro Pirámides,162 - Metro Pirámides
5.0,2022-03-05T19:43:32,243 - Cartagena,243 - Cartagena
11.5,2022-03-05T19:43:32,131 - Bravo Murillo 44,23 - Santo Domingo
11.57,2022-03-05T19:43:34,131 - Bravo Murillo 44,23 - Santo Domingo
19.65,2022-03-05T19:43:41,123 - Guzmán el Bueno,187 - Alcalá-Ventas
23.3,2022-03-05T19:43:46,227 - Concordia,99 - Alcántara
14.15,2022-03-05T19:43:48,120 - Palos de la Frontera,32 - Plaza de la Provincia
7.55,2022-03-05T19:43:49,222 - Antonio López,171 - Embajadores-Cáceres
14.58,2022-03-05T19:43:52,243 - Cartagena,69 - Puerta del Ángel Caído
0.27,2022-03-05T19:43:52,227 - Concordia,227 - Concordia
1.23,2022-03-05T19:44:07,80a - Atocha A,80a - Atocha A
0.32,2022-03-05T19:44:08,129 - José Abascal,129 - José Abascal
20.38,2022-03-05T19:44:16,182 - Parque Roma,55 - Plaza de San Ildefonso
9.95,2022-03-05T19:44:19,145 - Ortega y Gasset 87,58 - Augusto Figueroa
19.48,2022-03-05T19:44:20,227 - Concordia,98 - Plaza de Felipe II
7.55,2022-03-05T19:44:22,34 - Jacinto Benavente,36 - Plaza Ramales
16.3,2022-03-05T19:44:23,197 - Parque Berlín,239 - Francos Rodríguez
22.33,2022-03-05T19:44:25,124 - Manuel Silvela,224 - Caramuel
16.58,2022-03-05T19:44:27,183 - Doctor Esquerdo-Hermosilla,79 - Puerta de Granada
8.23,2022-03-05T19:44:37,129 - José Abascal,153 - General Perón con Poeta Joan Maragall
14.45,2022-03-05T19:44:42,225 - Doctor Lozano,81 - Cuesta de Moyano
12.32,2022-03-05T19:44:53,41 - Antón Martín,73 - Plaza de los Astros
13.4,2022-03-05T19:45:01,132 - Glorieta de los Cuatro Caminos,211 - Desengaño
7.25,2022-03-05T19:45:04,243 - Cartagena,196 - Prosperidad
29.72,2022-03-05T19:45:04,1b - Puerta del Sol B,165 - Entrada Matadero
18.07,2022-03-05T19:45:18,124 - Manuel Silvela,53 - Plaza de Lavapiés
13.05,2022-03-05T19:45:24,51 - Ronda de Atocha,8 - Alonso Martínez
20.38,2022-03-05T19:45:47,194 - Avenida de América 2,51 - Ronda de Atocha
1.93,2022-03-05T19:45:51,216 - Puerta del Ángel,216 - Puerta del Ángel
0.17,2022-03-05T19:45:57,129 - José Abascal,129 - José Abascal
8.6,2022-03-05T19:45:58,137 - Plaza de la República Argentina,107 - Columela
0.18,2022-03-05T19:46:03,73 - Plaza de los Astros,73 - Plaza de los Astros
8.82,2022-03-05T19:46:05,132 - Glorieta de los Cuatro Caminos,12 - San Hermenegildo
18.95,2022-03-05T19:46:07,185 - Quinta Fuente del Berro,114 - Quintana
13.33,2022-03-05T19:46:10,80b - Atocha B,228 - San Delfín
16.18,2022-03-05T19:46:11,155 - San Germán 57,16 - San Bernardo
0.42,2022-03-05T19:46:18,239 - Francos Rodríguez,239 - Francos Rodríguez
5.37,2022-03-05T19:46:24,7 - Hortaleza,105 - Serrano
0.13,2022-03-05T19:46:29,129 - José Abascal,129 - José Abascal
24.35,2022-03-05T19:46:33,71 - Doce de Octubre,166 - Segovia 26
5.9,2022-03-05T19:46:35,47 - Embajadores 1,44 - Plaza de Nelson Mandela
9.68,2022-03-05T19:46:37,117 - Altamirano,22 - Jacometrezo
10.6,2022-03-05T19:46:39,73 - Plaza de los Astros,81 - Cuesta de Moyano
7.95,2022-03-05T19:46:49,32 - Plaza de la Provincia,7 - Hortaleza
13.88,2022-03-05T19:46:54,40 - Conde de Romanones,246 - Santa Engracia 87
22.48,2022-03-05T19:47:00,216 - Puerta del Ángel,165 - Entrada Matadero
0.18,2022-03-05T19:47:05,75 - Menéndez Pelayo,75 - Menéndez Pelayo
3.77,2022-03-05T19:47:23,75 - Menéndez Pelayo,83 - Pío Baroja
32.68,2022-03-05T19:47:38,200 - Quevedo,218 - Camino Vinateros
0.3,2022-03-05T19:47:49,28 - Sevilla,28 - Sevilla
8.4,2022-03-05T19:48:00,22 - Jacometrezo,162 - Metro Pirámides
40.27,2022-03-05T19:48:01,220 - Plaza del Encuentro,55 - Plaza de San Ildefonso
1.22,2022-03-05T19:48:05,160 - Colombia,160 - Colombia
33.77,2022-03-05T19:48:13,152 - General Perón 1,204 - Cuatro Caminos 2
4.18,2022-03-05T19:48:26,46 - Ribera de Curtidores,37 - Plaza de San Francisco
21.02,2022-03-05T19:48:28,216 - Puerta del Ángel,165 - Entrada Matadero
8.52,2022-03-05T19:48:28,207 - Remonta,207 - Remonta
14.0,2022-03-05T19:48:30,78 - Pedro Bosch,40 - Conde de Romanones
9.92,2022-03-05T19:48:38,28 - Sevilla,170 - Paseo de la Esperanza
30.28,2022-03-05T19:48:43,113 - Pintor Rosales,54 - Barceló
5.8,2022-03-05T19:48:51,60 - Plaza de la Independencia,60 - Plaza de la Independencia
3.0,2022-03-05T19:48:54,60 - Plaza de la Independencia,60 - Plaza de la Independencia
16.2,2022-03-05T19:48:55,16 - San Bernardo,147 - Doctor Arce 45
12.95,2022-03-05T19:48:57,85 - Puerta de Madrid,196 - Prosperidad
3.57,2022-03-05T19:49:13,41 - Antón Martín,50 - Museo Reina Sofía
23.63,2022-03-05T19:49:25,53 - Plaza de Lavapiés,35 - Plaza del Cordón
0.38,2022-03-05T19:49:40,120 - Palos de la Frontera,120 - Palos de la Frontera
18.62,2022-03-05T19:49:44,45 - Puerta de Toledo,75 - Menéndez Pelayo
12.78,2022-03-05T19:49:59,118 - Juan Martín,120 - Palos de la Frontera
7.95,2022-03-05T19:50:15,41 - Antón Martín,167 - Segovia 45
16.48,2022-03-05T19:50:19,120 - Palos de la Frontera,143 - Diego de León 52
14.68,2022-03-05T19:50:22,,
25.0,2022-03-05T19:50:24,165 - Entrada Matadero,40 - Conde de Romanones
15.78,2022-03-05T19:50:30,111b - Arcipreste de Hita B,106b - Colón B
12.57,2022-03-05T19:50:36,246 - Santa Engracia 87,90 - General Pardiñas
15.18,2022-03-05T19:50:48,53 - Plaza de Lavapiés,40 - Conde de Romanones
23.37,2022-03-05T19:51:00,150 - Castellana frente a Hermanos Pinzón,118 - Juan Martín
14.93,2022-03-05T19:51:09,53 - Plaza de Lavapiés,40 - Conde de Romanones
12.97,2022-03-05T19:51:15,16 - San Bernardo,101 - Jorge Juan
5.67,2022-03-05T19:51:17,88 - Embajada de Italia,99 - Alcántara
20.9,2022-03-05T19:51:23,57 - Santa Cruz del Marcenado,156 - Sor Ángela de la Cruz
10.22,2022-03-05T19:51:33,157 - Castellana 164,204 - Cuatro Caminos 2
3.65,2022-03-05T19:51:35,53 - Plaza de Lavapiés,41 - Antón Martín
14.05,2022-03-05T19:51:59,98 - Plaza de Felipe II,229 - C.D. Concepción
15.5,2022-03-05T19:52:03,72 - Sainz de Baranda,54 - Barceló
8.6,2022-03-05T19:52:19,35 - Plaza del Cordón,211 - Desengaño
4.02,2022-03-05T19:52:22,49 - Casa Encendida,41 - Antón Martín
11.58,2022-03-05T19:52:25,168 - Batalla del Salado,211 - Desengaño
24.68,2022-03-05T19:52:31,183 - Doctor Esquerdo-Hermosilla,132 - Glorieta de los Cuatro Caminos
0.43,2022-03-05T19:52:33,95 - Villanueva,95 - Villanueva
0.25,2022-03-05T19:52:36,191 - Diego de león,191 - Diego de león
12.67,2022-03-05T19:52:44,127 - Fernando el Católico,138 - Paseo de la Castellana con Raimundo Fernández
34.62,2022-03-05T19:52:55,44 - Plaza de Nelson Mandela,170 - Paseo de la Esperanza
4.23,2022-03-05T19:53:09,139 - José Gutiérrez Abascal,150 - Castellana frente a Hermanos Pinzón
0.33,2022-03-05T19:53:13,138 - Paseo de la Castellana con Raimundo Fernández,138 - Paseo de la Castellana con Raimundo Fernández
13.22,2022-03-05T19:53:13,144 - Juan Bravo 50,178 - Junta Municipal Retiro
7.28,2022-03-05T19:53:30,95 - Villanueva,54 - Barceló
15.15,2022-03-05T19:53:43,242 - Avenida Bruselas,85 - Puerta de Madrid
13.8,2022-03-05T19:53:59,138 - Paseo de la Castellana con Raimundo Fernández,185 - Quinta Fuente del Berro
6.78,2022-03-05T19:54:02,132 - Glorieta de los Cuatro Caminos,152 - General Perón 1
5.95,2022-03-05T19:54:07,5 - Fuencarral,210 - Tres Cruces
18.47,2022-03-05T19:54:09,133 - Raimundo Fernández,1b - Puerta del Sol B
7.73,2022-03-05T19:54:11,257 - INEF,110 - Moncloa
0.22,2022-03-05T19:54:17,167 - Segovia 45,167 - Segovia 45
23.0,2022-03-05T19:54:18,49 - Casa Encendida,179 - Puente de Vallecas
14.53,2022-03-05T19:54:19,242 - Avenida Bruselas,85 - Puerta de Madrid
5.55,2022-03-05T19:54:24,164 - Paseo de las Delicias,49 - Casa Encendida
21.25,2022-03-05T19:54:26,106b - Colón B,117 - Altamirano
15.28,2022-03-05T19:54:32,123 - Guzmán el Bueno,151 - Orense 12
14.93,2022-03-05T19:54:34,67 - Almadén,130 - Santa Engracia 127
0.37,2022-03-05T19:54:45,160 - Colombia,160 - Colombia
13.42,2022-03-05T19:54:45,55 - Plaza de San Ildefonso,166 - Segovia 26
10.25,2022-03-05T19:54:48,106b - Colón B,4 - Malasaña
13.48,2022-03-05T19:55:00,55 - Plaza de San Ildefonso,166 - Segovia 26
17.48,2022-03-05T19:55:00,166 - Segovia 26,87 - Ayala
17.85,2022-03-05T19:55:02,41 - Antón Martín,202 - Parque Santander
5.68,2022-03-05T19:55:15,191 - Diego de león,140 - Velázquez 130
17.13,2022-03-05T19:55:16,144 - Juan Bravo 50,1a - Puerta del Sol A
1.82,2022-03-05T19:55:23,70 - Puerta del Doce de Octubre,74 - Puerta del Pacífico
6.87,2022-03-05T19:55:34,160 - Colombia,253 - Doctor Fleming
14.18,2022-03-05T19:55:42,117 - Altamirano,138 - Paseo de la Castellana con Raimundo Fernández
11.13,2022-03-05T19:55:49,190 - Velázquez-Diego de León,10 - Marqués de la Ensenada
10.28,2022-03-05T19:55:55,39 - Plaza de la Cebada,18 - Plaza de Pedro Zerolo
9.57,2022-03-05T19:56:02,205 - Estrecho,203 - San Francisco de Sales
14.42,2022-03-05T19:56:04,129 - José Abascal,18 - Plaza de Pedro Zerolo
10.98,2022-03-05T19:56:08,190 - Velázquez-Diego de León,10 - Marqués de la Ensenada
10.93,2022-03-05T19:56:11,190 - Velázquez-Diego de León,10 - Marqués de la Ensenada
3.72,2022-03-05T19:56:12,179 - Puente de Vallecas,179 - Puente de Vallecas
11.5,2022-03-05T19:56:19,171 - Embajadores-Cáceres,75 - Menéndez Pelayo
20.15,2022-03-05T19:56:39,39 - Plaza de la Cebada,150 - Castellana frente a Hermanos Pinzón
7.82,2022-03-05T19:56:44,68 - Espalter,72 - Sainz de Baranda
1.87,2022-03-05T19:56:59,58 - Augusto Figueroa,58 - Augusto Figueroa
13.67,2022-03-05T19:57:01,45 - Puerta de Toledo,3 - Plaza Conde Suchil
9.8,2022-03-05T19:57:05,99 - Alcántara,28 - Sevilla
10.07,2022-03-05T19:57:43,74 - Puerta del Pacífico,173 - Puente Praga
20.75,2022-03-05T19:57:50,90 - General Pardiñas,212 - Marqués de Vadillo
8.28,2022-03-05T19:58:08,145 - Ortega y Gasset 87,146 - María Francisca 1
20.4,2022-03-05T19:58:09,8 - Alonso Martínez,184 - Marqués de Zafra
36.0,2022-03-05T19:58:23,217 - Pedro Rico,249 - Manuel Caldeiro
9.42,2022-03-05T19:58:25,130 - Santa Engracia 127,15 - San Vicente Ferrer
7.95,2022-03-05T19:59:01,239 - Francos Rodríguez,258 - Ciudad Universitaria 1
10.7,2022-03-05T19:59:10,55 - Plaza de San Ildefonso,190 - Velázquez-Diego de León
0.2,2022-03-05T19:59:19,6 - Colegio Arquitectos,6 - Colegio Arquitectos
16.38,2022-03-05T19:59:19,118 - Juan Martín,16 - San Bernardo
14.97,2022-03-05T19:59:22,153 - General Perón con Poeta Joan Maragall,200 - Quevedo
27.23,2022-03-05T19:59:23,60 - Plaza de la Independencia,49 - Casa Encendida
4.83,2022-03-05T19:59:24,16 - San Bernardo,4 - Malasaña
1.13,2022-03-05T19:59:27,44 - Plaza de Nelson Mandela,44 - Plaza de Nelson Mandela
11.48,2022-03-05T19:59:33,136 - Castellana 106,186 - General Pardiñas
5.85,2022-03-05T19:59:36,58 - Augusto Figueroa,124 - Manuel Silvela
17.17,2022-03-05T19:59:36,178 - Junta Municipal Retiro,124 - Manuel Silvela
25.62,2022-03-05T19:59:41,244 - Hospital Clínico,176 - Beata
7.6,2022-03-05T19:59:50,6 - Colegio Arquitectos,129 - José Abascal
15.07,2022-03-05T19:59:55,75 - Menéndez Pelayo,54 - Barceló
0.27,2022-03-05T19:59:57,146 - María Francisca 1,146 - María Francisca 1
25.12,2022-03-05T20:00:22,38 - Plaza de los Carros,136 - Castellana 106
0.67,2022-03-05T20:00:29,179 - Puente de Vallecas,179 - Puente de Vallecas
0.23,2022-03-05T20:00:38,144 - Juan Bravo 50,144 - Juan Bravo 50
18.47,2022-03-05T20:00:44,53 - Plaza de Lavapiés,243 - Cartagena
55.43,2022-03-05T20:00:44,245 - Galileo,245 - Galileo
14.3,2022-03-05T20:00:46,107 - Columela,243 - Cartagena
21.0,2022-03-05T20:00:55,166 - Segovia 26,130 - Santa Engracia 127
33.62,2022-03-05T20:00:59,85 - Puerta de Madrid,96 - Castelló
5.63,2022-03-05T20:01:02,168 - Batalla del Salado,42 - Santa Isabel
0.4,2022-03-05T20:01:03,39 - Plaza de la Cebada,39 - Plaza de la Cebada
33.53,2022-03-05T20:01:03,85 - Puerta de Madrid,96 - Castelló
26.47,2022-03-05T20:01:04,146 - María Francisca 1,164 - Paseo de las Delicias
11.23,2022-03-05T20:01:12,41 - Antón Martín,78 - Pedro Bosch
6.18,2022-03-05T20:01:17,144 - Juan Bravo 50,91 - Príncipe de Vergara
26.27,2022-03-05T20:01:24,202 - Parque Santander,53 - Plaza de Lavapiés
21.77,2022-03-05T20:01:39,44 - Plaza de Nelson Mandela,111b - Arcipreste de Hita B
7.55,2022-03-05T20:02:01,39 - Plaza de la Cebada,55 - Plaza de San Ildefonso
16.22,2022-03-05T20:02:05,201 - Canal,168 - Batalla del Salado
20.6,2022-03-05T20:02:11,207 - Remonta,22 - Jacometrezo
17.62,2022-03-05T20:02:17,178 - Junta Municipal Retiro,177 - Legazpi
29.17,2022-03-05T20:02:22,179 - Puente de Vallecas,45 - Puerta de Toledo
8.57,2022-03-05T20:02:29,173 - Puente Praga,44 - Plaza de Nelson Mandela
11.75,2022-03-05T20:03:17,200 - Quevedo,150 - Castellana frente a Hermanos Pinzón
12.53,2022-03-05T20:03:36,54 - Barceló,203 - San Francisco de Sales
14.68,2022-03-05T20:03:36,54 - Barceló,41 - Antón Martín
19.17,2022-03-05T20:03:45,184 - Marqués de Zafra,42 - Santa Isabel
12.15,2022-03-05T20:03:50,54 - Barceló,203 - San Francisco de Sales
8.22,2022-03-05T20:03:52,168 - Batalla del Salado,166 - Segovia 26
4.57,2022-03-05T20:03:57,127 - Fernando el Católico,202 - Parque Santander
5.9,2022-03-05T20:03:58,171 - Embajadores-Cáceres,44 - Plaza de Nelson Mandela
5.02,2022-03-05T20:04:02,243 - Cartagena,243 - Cartagena
8.73,2022-03-05T20:04:03,218 - Camino Vinateros,72 - Sainz de Baranda
25.52,2022-03-05T20:04:29,142 - Castellana 42,30 - San Quintín
0.3,2022-03-05T20:04:30,85 - Puerta de Madrid,85 - Puerta de Madrid
8.52,2022-03-05T20:04:41,84 - Valderribas,50 - Museo Reina Sofía
10.38,2022-03-05T20:04:45,202 - Parque Santander,133 - Raimundo Fernández
11.57,2022-03-05T20:04:53,16 - San Bernardo,12 - San Hermenegildo
21.35,2022-03-05T20:04:54,41 - Antón Martín,199 - Fernando el Católico
9.78,2022-03-05T20:04:59,128 - Cea Bermúdez,54 - Barceló
1.43,2022-03-05T20:05:01,162 - Metro Pirámides,162 - Metro Pirámides
16.4,2022-03-05T20:05:02,128 - Cea Bermúdez,206 - Metro Tetuán
4.2,2022-03-05T20:05:10,85 - Puerta de Madrid,100 - Palacio de Deportes
22.3,2022-03-05T20:05:11,160 - Colombia,16 - San Bernardo
8.03,2022-03-05T20:05:13,180 - Méndez Álvaro,164 - Paseo de las Delicias
0.22,2022-03-05T20:05:15,84 - Valderribas,84 - Valderribas
20.85,2022-03-05T20:05:24,41 - Antón Martín,199 - Fernando el Católico
13.7,2022-03-05T20:05:28,199 - Fernando el Católico,132 - Glorieta de los Cuatro Caminos
15.63,2022-03-05T20:05:30,86 - Cibeles,192 - Avenida de los Toreros
4.27,2022-03-05T20:05:36,195 - Avenida de América 1,146 - María Francisca 1
14.72,2022-03-05T20:05:36,125 - General Martínez Campos,164 - Paseo de las Delicias
18.8,2022-03-05T20:05:40,84 - Valderribas,229 - C.D. Concepción
4.0,2022-03-05T20:05:42,195 - Avenida de América 1,146 - María Francisca 1
9.15,2022-03-05T20:06:10,4 - Malasaña,117 - Altamirano
23.25,2022-03-05T20:06:16,46 - Ribera de Curtidores,210 - Tres Cruces
58.85,2022-03-05T20:06:20,49 - Casa Encendida,211 - Desengaño
13.22,2022-03-05T20:06:22,196 - Prosperidad,157 - Castellana 164
20.02,2022-03-05T20:06:29,222 - Antonio López,167 - Segovia 45
17.13,2022-03-05T20:06:34,39 - Plaza de la Cebada,58 - Augusto Figueroa
10.37,2022-03-05T20:06:52,131 - Bravo Murillo 44,153 - General Perón con Poeta Joan Maragall
11.38,2022-03-05T20:06:59,162 - Metro Pirámides,16 - San Bernardo
9.72,2022-03-05T20:07:04,210 - Tres Cruces,80a - Atocha A
15.25,2022-03-05T20:07:05,107 - Columela,164 - Paseo de las Delicias
17.37,2022-03-05T20:07:11,203 - San Francisco de Sales,39 - Plaza de la Cebada
1.72,2022-03-05T20:07:13,61 - Narváez,61 - Narváez
10.57,2022-03-05T20:07:42,61 - Narváez,190 - Velázquez-Diego de León
22.08,2022-03-05T20:07:59,193 - Ventas,16 - San Bernardo
22.55,2022-03-05T20:08:00,165 - Entrada Matadero,167 - Segovia 45
18.83,2022-03-05T20:08:21,181 - Retiro-Ibiza,55 - Plaza de San Ildefonso
22.2,2022-03-05T20:08:21,165 - Entrada Matadero,167 - Segovia 45
16.13,2022-03-05T20:08:43,91 - Príncipe de Vergara,129 - José Abascal
15.62,2022-03-05T20:08:48,210 - Tres Cruces,75 - Menéndez Pelayo
19.28,2022-03-05T20:08:58,163 - Paseo de la Esperanza,46 - Ribera de Curtidores
20.63,2022-03-05T20:09:00,193 - Ventas,16 - San Bernardo
9.32,2022-03-05T20:09:05,55 - Plaza de San Ildefonso,125 - General Martínez Campos
5.2,2022-03-05T20:09:06,259 - Ciudad Universitaria 2,110 - Moncloa
36.65,2022-03-05T20:09:07,85 - Puerta de Madrid,54 - Barceló
2.2,2022-03-05T20:09:10,58 - Augusto Figueroa,6 - Colegio Arquitectos
18.38,2022-03-05T20:09:14,152 - General Perón 1,18 - Plaza de Pedro Zerolo
15.03,2022-03-05T20:09:22,195 - Avenida de América 1,54 - Barceló
18.62,2022-03-05T20:09:24,245 - Galileo,39 - Plaza de la Cebada
14.82,2022-03-05T20:09:25,210 - Tres Cruces,75 - Menéndez Pelayo
22.28,2022-03-05T20:09:41,233 - Marqués de Corbera 12,247 - Zurbano
13.63,2022-03-05T20:09:52,77 - Conde de Casal,105 - Serrano
0.1,2022-03-05T20:09:53,181 - Retiro-Ibiza,181 - Retiro-Ibiza
0.37,2022-03-05T20:10:01,131 - Bravo Murillo 44,131 - Bravo Murillo 44
35.8,2022-03-05T20:10:01,85 - Puerta de Madrid,54 - Barceló
34.12,2022-03-05T20:10:11,204 - Cuatro Caminos 2,170 - Paseo de la Esperanza
2.6,2022-03-05T20:10:17,28 - Sevilla,28 - Sevilla
14.37,2022-03-05T20:10:24,48 - Embajadores 2,48 - Embajadores 2
15.9,2022-03-05T20:10:26,181 - Retiro-Ibiza,44 - Plaza de Nelson Mandela
14.2,2022-03-05T20:10:34,181 - Retiro-Ibiza,5 - Fuencarral
7.97,2022-03-05T20:10:53,242 - Avenida Bruselas,183 - Doctor Esquerdo-Hermosilla
20.07,2022-03-05T20:10:55,171 - Embajadores-Cáceres,18 - Plaza de Pedro Zerolo
0.32,2022-03-05T20:11:05,11 - San Andrés,11 - San Andrés
7.65,2022-03-05T20:11:06,105 - Serrano,210 - Tres Cruces
11.95,2022-03-05T20:11:08,7 - Hortaleza,39 - Plaza de la Cebada
18.35,2022-03-05T20:11:08,38 - Plaza de los Carros,61 - Narváez
16.28,2022-03-05T20:11:15,231 - Derechos Humanos,10 - Marqués de la Ensenada
6.35,2022-03-05T20:11:21,139 - José Gutiérrez Abascal,149 - Paseo de la Habana 42
8.72,2022-03-05T20:11:23,152 - General Perón 1,201 - Canal
14.97,2022-03-05T20:11:31,111b - Arcipreste de Hita B,58 - Augusto Figueroa
0.23,2022-03-05T20:11:35,1b - Puerta del Sol B,1b - Puerta del Sol B
1.63,2022-03-05T20:11:41,6 - Colegio Arquitectos,6 - Colegio Arquitectos
28.23,2022-03-05T20:11:44,196 - Prosperidad,53 - Plaza de Lavapiés
11.72,2022-03-05T20:11:46,71 - Doce de Octubre,51 - Ronda de Atocha
13.97,2022-03-05T20:11:47,11 - San Andrés,34 - Jacinto Benavente
20.68,2022-03-05T20:11:51,111b - Arcipreste de Hita B,100 - Palacio de Deportes
12.77,2022-03-05T20:12:01,214 - Condesa de Venadito,148 - Serrano 210
8.92,2022-03-05T20:12:02,138 - Paseo de la Castellana con Raimundo Fernández,54 - Barceló
6.6,2022-03-05T20:12:03,168 - Batalla del Salado,235 - Embajadores 191
6.6,2022-03-05T20:12:05,1b - Puerta del Sol B,30 - San Quintín
8.67,2022-03-05T20:12:06,59 - Plaza de Juan Pujol,25a - Plaza de Celenque A
6.92,2022-03-05T20:12:24,121 - Santa María de la Cabeza,39 - Plaza de la Cebada
28.62,2022-03-05T20:12:24,196 - Prosperidad,53 - Plaza de Lavapiés
16.85,2022-03-05T20:12:32,7 - Hortaleza,228 - San Delfín
19.43,2022-03-05T20:12:33,108 - Mártires Concepcionistas,81 - Cuesta de Moyano
0.97,2022-03-05T20:12:34,26 - Plaza de las Salesas,26 - Plaza de las Salesas
0.38,2022-03-05T20:12:42,204 - Cuatro Caminos 2,204 - Cuatro Caminos 2
33.08,2022-03-05T20:12:44,53 - Plaza de Lavapiés,108 - Mártires Concepcionistas
7.02,2022-03-05T20:12:47,202 - Parque Santander,246 - Santa Engracia 87
10.23,2022-03-05T20:12:52,118 - Juan Martín,107 - Columela
52.8,2022-03-05T20:12:54,5 - Fuencarral,54 - Barceló
0.28,2022-03-05T20:12:56,161 - Paseo de la Florida,161 - Paseo de la Florida
13.6,2022-03-05T20:12:58,235 - Embajadores 191,45 - Puerta de Toledo
6.38,2022-03-05T20:13:00,8 - Alonso Martínez,130 - Santa Engracia 127
17.98,2022-03-05T20:13:01,176 - Beata,228 - San Delfín
8.38,2022-03-05T20:13:09,209 - Plaza de Castilla 2,248 - Torre Cepsa
0.27,2022-03-05T20:13:21,134 - Agustín de Betancourt,134 - Agustín de Betancourt
