FECHA;RANGO HORARIO;DIA SEMANA;DISTRITO;LUGAR ACCIDENTE;Nº;Nº PARTE;CPFA Granizo;CPFA Hielo;CPFA Lluvia;CPFA Niebla;CPFA Seco;CPFA Nieve;CPSV Mojada;CPSV Aceite;CPSV Barro;CPSV Grava Suelta;CPSV Hielo;CPSV Seca Y Limpia;Nº VICTIMAS *;TIPO ACCIDENTE;Tipo Vehiculo;TIPO PERSONA;SEXO;LESIVIDAD;Tramo Edad
01/01/2010;DE 4:00 A 4:59;VIERNES;RETIRO                        ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;8500;2010/4;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;7;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;IL                                      ;DE 30 A 34 ANOS
01/01/2010;DE 4:00 A 4:59;VIERNES;RETIRO                        ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;8500;2010/4;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;7;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;VIAJERO                                 ;MUJER;IL                                      ;DE 18 A 20 AÑOS
01/01/2010;DE 4:00 A 4:59;VIERNES;RETIRO                        ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;8500;2010/4;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;7;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;VIAJERO                                 ;MUJER;HG                                      ;DE 21 A 24 AÑOS
01/01/2010;DE 4:00 A 4:59;VIERNES;RETIRO                        ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;8500;2010/4;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;7;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;VIAJERO                                 ;MUJER;HL                                      ;DE 21 A 24 AÑOS
01/01/2010;DE 4:00 A 4:59;VIERNES;RETIRO                        ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;8500;2010/4;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;7;COLISIÓN MÚLTIPLE                       ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
01/01/2010;DE 4:00 A 4:59;VIERNES;RETIRO                        ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;8500;2010/4;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;7;COLISIÓN MÚLTIPLE                       ;VARIOS                                  ;CONDUCTOR;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
01/01/2010;DE 4:00 A 4:59;VIERNES;RETIRO                        ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;8500;2010/4;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;7;COLISIÓN MÚLTIPLE                       ;VARIOS                                  ;VIAJERO                                 ;MUJER;HL                                      ;DE 21 A 24 AÑOS
01/01/2010;DE 4:00 A 4:59;VIERNES;RETIRO                        ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;8500;2010/4;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;7;COLISIÓN MÚLTIPLE                       ;VARIOS                                  ;VIAJERO                                 ;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
01/01/2010;DE 5:00 A 5:59;VIERNES;SALAMANCA                     ;CALLE DE O'DONNELL - CALLE DEL DOCTOR ESQUERDO                                                      ;0;2010/172;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;HL                                      ;DE 60 A 64 AÑOS
01/01/2010;DE 5:00 A 5:59;VIERNES;SALAMANCA                     ;CALLE DE O'DONNELL - CALLE DEL DOCTOR ESQUERDO                                                      ;0;2010/172;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;MUJER;IL                                      ;DE 25 A 29 AÑOS
01/01/2010;DE 5:00 A 5:59;VIERNES;SALAMANCA                     ;CALLE DE O'DONNELL - CALLE DEL DOCTOR ESQUERDO                                                      ;0;2010/172;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;IL                                      ;DE 25 A 29 AÑOS
01/01/2010;DE 8:00 A 8:59;VIERNES;CARABANCHEL                   ;PASEO DE SANTA MARIA DE LA CABEZA NUM                                                               ;100;2010/6;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;CHOQUE CON OBJETO FIJO                  ;TURISMO                                 ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
01/01/2010;DE 8:00 A 8:59;VIERNES;CARABANCHEL                   ;PASEO DE SANTA MARIA DE LA CABEZA NUM                                                               ;100;2010/6;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;CHOQUE CON OBJETO FIJO                  ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
01/01/2010;DE 9:00 A 9:59;VIERNES;CIUDAD LINEAL                 ;AUTOVIA  M-30 CALZADA 2 KM.                                                                         ;0;2010/193;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA MOTOCICLETA                       ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
01/01/2010;DE 9:00 A 9:59;VIERNES;MONCLOA-ARAVACA               ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;20300;2010/195;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CHOQUE CON OBJETO FIJO                  ;TURISMO                                 ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
01/01/2010;DE 9:00 A 9:59;VIERNES;SALAMANCA                     ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;5000;2010/203;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CHOQUE CON OBJETO FIJO                  ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 21 A 24 AÑOS
01/01/2010;DE 9:00 A 9:59;VIERNES;SALAMANCA                     ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;5000;2010/203;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CHOQUE CON OBJETO FIJO                  ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 21 A 24 AÑOS
01/01/2010;DE 9:00 A 9:59;VIERNES;SALAMANCA                     ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;5000;2010/203;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CHOQUE CON OBJETO FIJO                  ;NO ASIGNADO;TESTIGO                                 ;MUJER;IL                                      ;DE 21 A 24 AÑOS
01/01/2010;DE 9:00 A 9:59;VIERNES;SALAMANCA                     ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;5000;2010/203;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CHOQUE CON OBJETO FIJO                  ;TURISMO                                 ;CONDUCTOR;HOMBRE;HG                                      ;DE 30 A 34 ANOS
01/01/2010;DE 20:00 A 20:59;VIERNES;TETUAN                        ;CALLE DEL ARROYO - CALLE DE PINOS BAJA                                                              ;0;2010/21;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 18 A 20 AÑOS
01/01/2010;DE 20:00 A 20:59;VIERNES;TETUAN                        ;CALLE DEL ARROYO - CALLE DE PINOS BAJA                                                              ;0;2010/21;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 35 A 39 AÑOS
01/01/2010;DE 20:00 A 20:59;VIERNES;TETUAN                        ;CALLE DEL ARROYO - CALLE DE PINOS BAJA                                                              ;0;2010/21;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;MUJER;IL                                      ;DE 35 A 39 AÑOS
01/01/2010;DE 20:00 A 20:59;VIERNES;TETUAN                        ;CALLE DEL ARROYO - CALLE DE PINOS BAJA                                                              ;0;2010/21;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;HL                                      ;DE 30 A 34 ANOS
01/01/2010;DE 20:00 A 20:59;VIERNES;TETUAN                        ;CALLE DEL ARROYO - CALLE DE PINOS BAJA                                                              ;0;2010/21;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;IL                                      ;DE 0 A 5 AÑOS
01/01/2010;DE 21:00 A 21:59;VIERNES;CIUDAD LINEAL                 ;CALLE DE ARGENTINA - CALLE DE SAMBARA                                                               ;0;2010/23;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO;NO;2;COLISIÓN MÚLTIPLE                       ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 30 A 34 ANOS
01/01/2010;DE 21:00 A 21:59;VIERNES;CIUDAD LINEAL                 ;CALLE DE ARGENTINA - CALLE DE SAMBARA                                                               ;0;2010/23;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO;NO;2;COLISIÓN MÚLTIPLE                       ;NO ASIGNADO;TESTIGO                                 ;MUJER;IL                                      ;DE 30 A 34 ANOS
01/01/2010;DE 21:00 A 21:59;VIERNES;CIUDAD LINEAL                 ;CALLE DE ARGENTINA - CALLE DE SAMBARA                                                               ;0;2010/23;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO;NO;2;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 45 A 49 AÑOS
01/01/2010;DE 21:00 A 21:59;VIERNES;CIUDAD LINEAL                 ;CALLE DE ARGENTINA - CALLE DE SAMBARA                                                               ;0;2010/23;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO;NO;2;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 50 A 54 AÑOS
01/01/2010;DE 21:00 A 21:59;VIERNES;CIUDAD LINEAL                 ;CALLE DE ARGENTINA - CALLE DE SAMBARA                                                               ;0;2010/23;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO;NO;2;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
01/01/2010;DE 21:00 A 21:59;VIERNES;CIUDAD LINEAL                 ;CALLE DE ARGENTINA - CALLE DE SAMBARA                                                               ;0;2010/23;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO;NO;2;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;NO ASIGNADO;NO ASIGNADA;DESCONOCIDA
01/01/2010;DE 21:00 A 21:59;VIERNES;CIUDAD LINEAL                 ;CALLE DE ARGENTINA - CALLE DE SAMBARA                                                               ;0;2010/23;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO;NO;2;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;VIAJERO                                 ;MUJER;HL                                      ;DE 50 A 54 AÑOS
01/01/2010;DE 21:00 A 21:59;VIERNES;CIUDAD LINEAL                 ;CALLE DE ARGENTINA - CALLE DE SAMBARA                                                               ;0;2010/23;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO;NO;2;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;IL                                      ;DE 18 A 20 AÑOS
01/01/2010;DE 21:00 A 21:59;VIERNES;CIUDAD LINEAL                 ;CALLE DE ARGENTINA - CALLE DE SAMBARA                                                               ;0;2010/23;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO;NO;2;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;IL                                      ;DE 25 A 29 AÑOS
01/01/2010;DE 21:00 A 21:59;VIERNES;TETUAN                        ;PLAZA DE CASTILLA - AVENIDA DE ASTURIAS                                                             ;0;2010/36;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 25 A 29 AÑOS
01/01/2010;DE 21:00 A 21:59;VIERNES;TETUAN                        ;PLAZA DE CASTILLA - AVENIDA DE ASTURIAS                                                             ;0;2010/36;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 45 A 49 AÑOS
01/01/2010;DE 21:00 A 21:59;VIERNES;TETUAN                        ;PLAZA DE CASTILLA - AVENIDA DE ASTURIAS                                                             ;0;2010/36;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;MUJER;HL                                      ;DE 70 A 74 AÑOS
02/01/2010;DE 2:00 A 2:59;SABADO;VILLA DE VALLECAS             ;CAMINO DEL SANTISIMO - CALLE DEL ALTO DEL RETIRO                                                    ;0;2010/35;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;SI;NO;1;CHOQUE CON OBJETO FIJO                  ;TURISMO                                 ;CONDUCTOR;MUJER;IL                                      ;DE 21 A 24 AÑOS
02/01/2010;DE 2:00 A 2:59;SABADO;VILLA DE VALLECAS             ;CAMINO DEL SANTISIMO - CALLE DEL ALTO DEL RETIRO                                                    ;0;2010/35;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;SI;NO;1;CHOQUE CON OBJETO FIJO                  ;TURISMO                                 ;VIAJERO                                 ;MUJER;HL                                      ;DE 25 A 29 AÑOS
02/01/2010;DE 6:00 A 6:59;SABADO;CHAMBERI                      ;CALLE DE HILARION ESLAVA NUM                                                                        ;34;2010/40;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;ATROPELLO                               ;NO ASIGNADO;PEATON                                  ;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
02/01/2010;DE 6:00 A 6:59;SABADO;CHAMBERI                      ;CALLE DE HILARION ESLAVA NUM                                                                        ;34;2010/40;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;ATROPELLO                               ;NO ASIGNADO;PEATON                                  ;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
02/01/2010;DE 6:00 A 6:59;SABADO;CHAMBERI                      ;CALLE DE HILARION ESLAVA NUM                                                                        ;34;2010/40;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;ATROPELLO                               ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 21 A 24 AÑOS
02/01/2010;DE 6:00 A 6:59;SABADO;CHAMBERI                      ;CALLE DE HILARION ESLAVA NUM                                                                        ;34;2010/40;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;ATROPELLO                               ;TURISMO                                 ;CONDUCTOR;NO ASIGNADO;NO ASIGNADA;DESCONOCIDA
02/01/2010;DE 8:00 A 8:59;SABADO;MORATALAZ                     ;AUTOVIA  M-23 SALIDA KM.                                                                            ;3300;2010/29;NO;NO;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;1;VUELCO                                  ;TURISMO                                 ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
02/01/2010;DE 9:00 A 9:59;SABADO;MORATALAZ                     ;CALLE DE VALDEBERNARDO - CALLE DE LA HACIENDA DE PAVONES                                            ;0;2010/577;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 21 A 24 AÑOS
02/01/2010;DE 9:00 A 9:59;SABADO;MORATALAZ                     ;CALLE DE VALDEBERNARDO - CALLE DE LA HACIENDA DE PAVONES                                            ;0;2010/577;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;MUJER;HL                                      ;DE 35 A 39 AÑOS
02/01/2010;DE 11:00 A 11:59;SABADO;PUENTE DE VALLECAS            ;AVENIDA DE LA PAZ - CALLE DE ANTONIA CALAS                                                          ;0;2010/33;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;PEATON                                  ;MUJER;HG                                      ;DE MAS DE 74 AÑOS 
02/01/2010;DE 11:00 A 11:59;SABADO;PUENTE DE VALLECAS            ;AVENIDA DE LA PAZ - CALLE DE ANTONIA CALAS                                                          ;0;2010/33;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 21 A 24 AÑOS
02/01/2010;DE 11:00 A 11:59;SABADO;PUENTE DE VALLECAS            ;AVENIDA DE LA PAZ - CALLE DE ANTONIA CALAS                                                          ;0;2010/33;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;CAMION                                  ;CONDUCTOR;HOMBRE;IL                                      ;DE 25 A 29 AÑOS
02/01/2010;DE 12:00 A 12:59;SABADO;SALAMANCA                     ;CALLE DE ROBERTO DOMINGO NUM                                                                        ;3;2010/192;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;MUJER;IL                                      ;DE 40 A 44 AÑOS
02/01/2010;DE 12:00 A 12:59;SABADO;SALAMANCA                     ;CALLE DE ROBERTO DOMINGO NUM                                                                        ;3;2010/192;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;IL                                      ;DE 45 A 49 AÑOS
02/01/2010;DE 12:00 A 12:59;SABADO;SALAMANCA                     ;CALLE DE ROBERTO DOMINGO NUM                                                                        ;3;2010/192;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;IL                                      ;DE 10 A 14 AÑOS
02/01/2010;DE 12:00 A 12:59;SABADO;SALAMANCA                     ;CALLE DE ROBERTO DOMINGO NUM                                                                        ;3;2010/192;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;CICLOMOTOR                              ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
02/01/2010;DE 13:00 A 13:59;SABADO;MORATALAZ                     ;CALLE DE LA CAÑADA NUM                                                                              ;44;2010/34;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;PEATON                                  ;MUJER;HG                                      ;DE MAS DE 74 AÑOS 
02/01/2010;DE 13:00 A 13:59;SABADO;MORATALAZ                     ;CALLE DE LA CAÑADA NUM                                                                              ;44;2010/34;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 35 A 39 AÑOS
02/01/2010;DE 13:00 A 13:59;SABADO;MORATALAZ                     ;CALLE DE LA CAÑADA NUM                                                                              ;44;2010/34;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE MAS DE 74 AÑOS 
02/01/2010;DE 14:00 A 14:59;SABADO;SALAMANCA                     ;PLAZA DE LA INDEPENDENCIA - CALLE DE ALCALA                                                         ;0;2010/208;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;TESTIGO                                 ;MUJER;IL                                      ;DESCONOCIDA
02/01/2010;DE 14:00 A 14:59;SABADO;SALAMANCA                     ;PLAZA DE LA INDEPENDENCIA - CALLE DE ALCALA                                                         ;0;2010/208;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
02/01/2010;DE 14:00 A 14:59;SABADO;SALAMANCA                     ;PLAZA DE LA INDEPENDENCIA - CALLE DE ALCALA                                                         ;0;2010/208;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;MOTOCICLETA                             ;VIAJERO                                 ;MUJER;IL                                      ;DE 30 A 34 ANOS
