FECHA;RANGO HORARIO;DIA SEMANA;DISTRITO;LUGAR ACCIDENTE;Nº;Nº PARTE;CPFA Granizo;CPFA Hielo;CPFA Lluvia;CPFA Niebla;CPFA Seco;CPFA Nieve;CPSV Mojada;CPSV Aceite;CPSV Barro;CPSV Grava Suelta;CPSV Hielo;CPSV Seca Y Limpia;Nº VICTIMAS *;TIPO ACCIDENTE;Tipo Vehiculo;TIPO PERSONA;SEXO;LESIVIDAD;Tramo Edad
01/01/2017;DE 8:00 A 8:59;DOMINGO;MORATALAZ                     ;ACCESO DE M-23 A LA AVENIDA DAROCA - CALLE DE LA FUENTE CARRANTONA                                  ;0;2017/7;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;IL                                      ;DE 21 A 24 AÑOS
01/01/2017;DE 8:00 A 8:59;DOMINGO;MORATALAZ                     ;ACCESO DE M-23 A LA AVENIDA DAROCA - CALLE DE LA FUENTE CARRANTONA                                  ;0;2017/7;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;MUJER;HL                                      ;DE 18 A 20 AÑOS
01/01/2017;DE 8:00 A 8:59;DOMINGO;MORATALAZ                     ;ACCESO DE M-23 A LA AVENIDA DAROCA - CALLE DE LA FUENTE CARRANTONA                                  ;0;2017/7;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;MUJER;HL                                      ;DE 30 A 34 ANOS
01/01/2017;DE 9:00 A 9:59;DOMINGO;VICALVARO                     ;BULEVAR DE JOSE PRAT NUM                                                                            ;35;2017/33;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CHOQUE CON OBJETO FIJO                  ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 21 A 24 AÑOS
01/01/2017;DE 9:00 A 9:59;DOMINGO;VICALVARO                     ;BULEVAR DE JOSE PRAT NUM                                                                            ;35;2017/33;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CHOQUE CON OBJETO FIJO                  ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 40 A 44 AÑOS
01/01/2017;DE 9:00 A 9:59;DOMINGO;VICALVARO                     ;BULEVAR DE JOSE PRAT NUM                                                                            ;35;2017/33;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CHOQUE CON OBJETO FIJO                  ;TURISMO                                 ;CONDUCTOR;NO ASIGNADO;NO ASIGNADA;DESCONOCIDA
01/01/2017;DE 9:00 A 9:59;DOMINGO;VICALVARO                     ;BULEVAR DE JOSE PRAT NUM                                                                            ;35;2017/33;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CHOQUE CON OBJETO FIJO                  ;VARIOS                                  ;CONDUCTOR;NO ASIGNADO;NO ASIGNADA;DESCONOCIDA
01/01/2017;DE 9:00 A 9:59;DOMINGO;VICALVARO                     ;BULEVAR DE JOSE PRAT NUM                                                                            ;35;2017/33;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CHOQUE CON OBJETO FIJO                  ;VARIOS                                  ;VIAJERO                                 ;HOMBRE;HL                                      ;DE 70 A 74 AÑOS
01/01/2017;DE 9:00 A 9:59;DOMINGO;VICALVARO                     ;BULEVAR DE JOSE PRAT NUM                                                                            ;35;2017/33;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CHOQUE CON OBJETO FIJO                  ;VARIOS                                  ;VIAJERO                                 ;HOMBRE;IL                                      ;DE 50 A 54 AÑOS
01/01/2017;DE 9:00 A 9:59;DOMINGO;VICALVARO                     ;BULEVAR DE JOSE PRAT NUM                                                                            ;35;2017/33;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CHOQUE CON OBJETO FIJO                  ;VARIOS                                  ;VIAJERO                                 ;HOMBRE;IL                                      ;DE 21 A 24 AÑOS
01/01/2017;DE 9:00 A 9:59;DOMINGO;VICALVARO                     ;BULEVAR DE JOSE PRAT NUM                                                                            ;35;2017/33;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CHOQUE CON OBJETO FIJO                  ;VARIOS                                  ;VIAJERO                                 ;MUJER;IL                                      ;DE 40 A 44 AÑOS
01/01/2017;DE 9:00 A 9:59;DOMINGO;VICALVARO                     ;BULEVAR DE JOSE PRAT NUM                                                                            ;35;2017/33;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CHOQUE CON OBJETO FIJO                  ;VARIOS                                  ;VIAJERO                                 ;HOMBRE;IL                                      ;DE 15 A 17 AÑOS
01/01/2017;DE 14:00 A 14:59;DOMINGO;CHAMBERI                      ;CALLE DE PONZANO - CALLE DE RIOS ROSAS                                                              ;0;2017/37;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DESCONOCIDA
01/01/2017;DE 14:00 A 14:59;DOMINGO;CHAMBERI                      ;CALLE DE PONZANO - CALLE DE RIOS ROSAS                                                              ;0;2017/37;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;MUJER;IL                                      ;DE 65 A 69 AÑOS
01/01/2017;DE 14:00 A 14:59;DOMINGO;CHAMBERI                      ;CALLE DE PONZANO - CALLE DE RIOS ROSAS                                                              ;0;2017/37;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
01/01/2017;DE 15:00 A 15:59;DOMINGO;TETUAN                        ;CALLE DE BRAVO MURILLO - CALLE DEL LINO                                                             ;0;2017/16;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;NO ASIGNADO;TESTIGO                                 ;MUJER;IL                                      ;DESCONOCIDA
01/01/2017;DE 15:00 A 15:59;DOMINGO;TETUAN                        ;CALLE DE BRAVO MURILLO - CALLE DEL LINO                                                             ;0;2017/16;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;MUJER;IL                                      ;DE 45 A 49 AÑOS
01/01/2017;DE 15:00 A 15:59;DOMINGO;TETUAN                        ;CALLE DE BRAVO MURILLO - CALLE DEL LINO                                                             ;0;2017/16;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HG                                      ;DE 21 A 24 AÑOS
01/01/2017;DE 16:00 A 16:59;DOMINGO;FUENCARRAL-EL PARDO           ;AVENIDA DEL CARDENAL HERRERA ORIA - CALLE DE SAN MODESTO                                            ;0;2017/48;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 65 A 69 AÑOS
01/01/2017;DE 16:00 A 16:59;DOMINGO;FUENCARRAL-EL PARDO           ;AVENIDA DEL CARDENAL HERRERA ORIA - CALLE DE SAN MODESTO                                            ;0;2017/48;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
01/01/2017;DE 16:00 A 16:59;DOMINGO;FUENCARRAL-EL PARDO           ;AVENIDA DEL CARDENAL HERRERA ORIA - CALLE DE SAN MODESTO                                            ;0;2017/48;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;MUJER;IL                                      ;DE 60 A 64 AÑOS
01/01/2017;DE 16:00 A 16:59;DOMINGO;FUENCARRAL-EL PARDO           ;AVENIDA DEL CARDENAL HERRERA ORIA - CALLE DE SAN MODESTO                                            ;0;2017/48;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;MUJER;HL                                      ;DE 25 A 29 AÑOS
01/01/2017;DE 16:00 A 16:59;DOMINGO;TETUAN                        ;CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE - CALLE DEL GENERAL MOSCARDO                                 ;0;2017/327;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 45 A 49 AÑOS
01/01/2017;DE 16:00 A 16:59;DOMINGO;TETUAN                        ;CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE - CALLE DEL GENERAL MOSCARDO                                 ;0;2017/327;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;MUJER;HL                                      ;DE 40 A 44 AÑOS
01/01/2017;DE 16:00 A 16:59;DOMINGO;TETUAN                        ;CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE - CALLE DEL GENERAL MOSCARDO                                 ;0;2017/327;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 55 A 59 AÑOS
01/01/2017;DE 16:00 A 16:59;DOMINGO;TETUAN                        ;CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE - CALLE DEL GENERAL MOSCARDO                                 ;0;2017/327;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
01/01/2017;DE 18:00 A 18:59;DOMINGO;CENTRO                        ;CALLE DE LA PRINCESA - CALLE DE LOS MARTIRES DE ALCALA                                              ;0;2017/215;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 70 A 74 AÑOS
01/01/2017;DE 18:00 A 18:59;DOMINGO;CENTRO                        ;CALLE DE LA PRINCESA - CALLE DE LOS MARTIRES DE ALCALA                                              ;0;2017/215;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;AUTOBUS-AUTOCAR                         ;CONDUCTOR;HOMBRE;IL                                      ;DE 30 A 34 ANOS
01/01/2017;DE 18:00 A 18:59;DOMINGO;CENTRO                        ;CALLE DE LA PRINCESA - CALLE DE LOS MARTIRES DE ALCALA                                              ;0;2017/215;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;AUTOBUS-AUTOCAR                         ;VIAJERO                                 ;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
01/01/2017;DE 19:00 A 19:59;DOMINGO;HORTALEZA                     ;CALLE DE AYACUCHO - GLORIETA DE SANDRO PERTINI                                                      ;0;2017/50;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 50 A 54 AÑOS
01/01/2017;DE 19:00 A 19:59;DOMINGO;HORTALEZA                     ;CALLE DE AYACUCHO - GLORIETA DE SANDRO PERTINI                                                      ;0;2017/50;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 65 A 69 AÑOS
01/01/2017;DE 19:00 A 19:59;DOMINGO;HORTALEZA                     ;CALLE DE AYACUCHO - GLORIETA DE SANDRO PERTINI                                                      ;0;2017/50;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;IL                                      ;DE MAS DE 74 AÑOS 
01/01/2017;DE 19:00 A 19:59;DOMINGO;HORTALEZA                     ;CALLE DE AYACUCHO - GLORIETA DE SANDRO PERTINI                                                      ;0;2017/50;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;MUJER;HL                                      ;DE 40 A 44 AÑOS
01/01/2017;DE 19:00 A 19:59;DOMINGO;HORTALEZA                     ;CALLE DE AYACUCHO - GLORIETA DE SANDRO PERTINI                                                      ;0;2017/50;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;IL                                      ;DE 0 A 5 AÑOS
01/01/2017;DE 19:00 A 19:59;DOMINGO;HORTALEZA                     ;CALLE DE AYACUCHO - GLORIETA DE SANDRO PERTINI                                                      ;0;2017/50;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;IL                                      ;DE 0 A 5 AÑOS
01/01/2017;DE 19:00 A 19:59;DOMINGO;SALAMANCA                     ;CALLE DE ALCALA - CALLE DE VELAZQUEZ                                                                ;0;2017/99;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 35 A 39 AÑOS
01/01/2017;DE 19:00 A 19:59;DOMINGO;SALAMANCA                     ;CALLE DE ALCALA - CALLE DE VELAZQUEZ                                                                ;0;2017/99;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
01/01/2017;DE 22:00 A 22:59;DOMINGO;USERA                         ;AVENIDA DE LOS POBLADOS - CALLE DE LA EXPROPIACION                                                  ;0;2017/22;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;6;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
01/01/2017;DE 22:00 A 22:59;DOMINGO;USERA                         ;AVENIDA DE LOS POBLADOS - CALLE DE LA EXPROPIACION                                                  ;0;2017/22;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;6;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 35 A 39 AÑOS
01/01/2017;DE 22:00 A 22:59;DOMINGO;USERA                         ;AVENIDA DE LOS POBLADOS - CALLE DE LA EXPROPIACION                                                  ;0;2017/22;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;6;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;MUJER;HL                                      ;DE 30 A 34 ANOS
01/01/2017;DE 22:00 A 22:59;DOMINGO;USERA                         ;AVENIDA DE LOS POBLADOS - CALLE DE LA EXPROPIACION                                                  ;0;2017/22;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;6;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;MUJER;HL                                      ;DE 6 A 9 AÑOS 
01/01/2017;DE 22:00 A 22:59;DOMINGO;USERA                         ;AVENIDA DE LOS POBLADOS - CALLE DE LA EXPROPIACION                                                  ;0;2017/22;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;6;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;HL                                      ;DE 10 A 14 AÑOS
01/01/2017;DE 22:00 A 22:59;DOMINGO;USERA                         ;AVENIDA DE LOS POBLADOS - CALLE DE LA EXPROPIACION                                                  ;0;2017/22;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;6;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;MUJER;HL                                      ;DE 35 A 39 AÑOS
01/01/2017;DE 22:00 A 22:59;DOMINGO;USERA                         ;AVENIDA DE LOS POBLADOS - CALLE DE LA EXPROPIACION                                                  ;0;2017/22;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;6;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;MUJER;HL                                      ;DE 0 A 5 AÑOS
02/01/2017;DE 00:00 A 00:59;LUNES;CENTRO                        ;CALLE  GRAN VIA NUM                                                                                 ;13;2017/67;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;PEATON                                  ;MUJER;HL                                      ;DE 25 A 29 AÑOS
02/01/2017;DE 00:00 A 00:59;LUNES;CENTRO                        ;CALLE  GRAN VIA NUM                                                                                 ;13;2017/67;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 30 A 34 ANOS
02/01/2017;DE 00:00 A 00:59;LUNES;CENTRO                        ;CALLE  GRAN VIA NUM                                                                                 ;13;2017/67;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 40 A 44 AÑOS
02/01/2017;DE 7:00 A 7:59;LUNES;LATINA                        ;PASEO DE EXTREMADURA - PLAZA DE LA PUERTA DEL ANGEL                                                 ;0;2017/27;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;PEATON                                  ;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
02/01/2017;DE 7:00 A 7:59;LUNES;LATINA                        ;PASEO DE EXTREMADURA - PLAZA DE LA PUERTA DEL ANGEL                                                 ;0;2017/27;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 30 A 34 ANOS
02/01/2017;DE 8:00 A 8:59;LUNES;CENTRO                        ;CALLE DE VILLANUEVA - PASEO DE RECOLETOS                                                            ;0;2017/293;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 50 A 54 AÑOS
02/01/2017;DE 8:00 A 8:59;LUNES;CENTRO                        ;CALLE DE VILLANUEVA - PASEO DE RECOLETOS                                                            ;0;2017/293;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;MUJER;IL                                      ;DE 50 A 54 AÑOS
02/01/2017;DE 8:00 A 8:59;LUNES;CENTRO                        ;CALLE DE VILLANUEVA - PASEO DE RECOLETOS                                                            ;0;2017/293;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;MOTOCICLETA                             ;CONDUCTOR;MUJER;HL                                      ;DE 45 A 49 AÑOS
02/01/2017;DE 8:00 A 8:59;LUNES;MONCLOA-ARAVACA               ;AVENIDA DEL PADRE HUIDOBRO NUM                                                                      ;5;2017/122;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 18 A 20 AÑOS
02/01/2017;DE 8:00 A 8:59;LUNES;MONCLOA-ARAVACA               ;AVENIDA DEL PADRE HUIDOBRO NUM                                                                      ;5;2017/122;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;MUJER;HL                                      ;DE 35 A 39 AÑOS
02/01/2017;DE 8:00 A 8:59;LUNES;MONCLOA-ARAVACA               ;AVENIDA DEL PADRE HUIDOBRO NUM                                                                      ;5;2017/122;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;IL                                      ;DESCONOCIDA
02/01/2017;DE 9:00 A 9:59;LUNES;CHAMBERI                      ;GLORIETA DE EMILIO CASTELAR - PASEO DEL GENERAL MARTINEZ CAMPOS                                     ;0;2017/62;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 35 A 39 AÑOS
02/01/2017;DE 9:00 A 9:59;LUNES;CHAMBERI                      ;GLORIETA DE EMILIO CASTELAR - PASEO DEL GENERAL MARTINEZ CAMPOS                                     ;0;2017/62;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 45 A 49 AÑOS
02/01/2017;DE 9:00 A 9:59;LUNES;CHAMBERI                      ;GLORIETA DE EMILIO CASTELAR - PASEO DEL GENERAL MARTINEZ CAMPOS                                     ;0;2017/62;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
02/01/2017;DE 11:00 A 11:59;LUNES;TETUAN                        ;PASEO DE LA CASTELLANA NUM                                                                          ;209;2017/601;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CHOQUE CON OBJETO FIJO                  ;TURISMO                                 ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
