;;;;CONTRATOS POR MUNICIPIOS DESGLOSADO POR SEXO, TIPO DE CONTRATO Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;
200701;Enero de 2007;1;Andalucía;4;Almería;4021;Bayarque;6;0;4;0;0;2;0;0;0;1;5
200701;Enero de 2007;1;Andalucía;4;Almería;4022;Bédar;7;0;6;0;0;1;0;4;0;3;0
200701;Enero de 2007;1;Andalucía;4;Almería;4023;Beires;0;0;0;0;0;0;0;0;0;0;0
200701;Enero de 2007;1;Andalucía;4;Almería;4024;Benahadux;116;7;50;14;2;42;1;2;14;48;52
200701;Enero de 2007;1;Andalucía;4;Almería;4026;Benitagla;6;0;2;0;0;4;0;3;0;0;3
200701;Enero de 2007;1;Andalucía;4;Almería;4027;Benizalón;13;1;7;0;0;5;0;4;0;3;6
200701;Enero de 2007;1;Andalucía;4;Almería;4028;Bentarique;11;0;5;0;0;6;0;2;0;2;7
200701;Enero de 2007;1;Andalucía;4;Almería;4029;Berja;234;0;144;5;1;76;8;41;5;101;87
200701;Enero de 2007;1;Andalucía;4;Almería;4030;Canjáyar;55;0;29;0;0;26;0;11;4;4;36
200701;Enero de 2007;1;Andalucía;4;Almería;4031;Cantoria;141;15;61;31;1;23;10;13;6;14;108
200701;Enero de 2007;1;Andalucía;4;Almería;4032;Carboneras;134;4;80;3;4;39;4;23;8;43;60
200701;Enero de 2007;1;Andalucía;4;Almería;4033;Castro de Filabres;0;0;0;0;0;0;0;0;0;0;0
200701;Enero de 2007;1;Andalucía;4;Almería;4034;Cóbdar;0;0;0;0;0;0;0;0;0;0;0
200701;Enero de 2007;1;Andalucía;4;Almería;4035;Cuevas del Almanzora;652;5;370;28;4;235;10;235;14;165;238
200701;Enero de 2007;1;Andalucía;4;Almería;4036;Chercos;17;0;10;0;0;7;0;6;4;7;0
200701;Enero de 2007;1;Andalucía;4;Almería;4037;Chirivel;25;1;12;0;0;12;0;10;5;2;8
200701;Enero de 2007;1;Andalucía;4;Almería;4038;Dalías;70;0;52;3;1;12;2;9;2;39;20
200701;Enero de 2007;1;Andalucía;4;Almería;4041;Enix;8;0;7;1;0;0;0;0;0;7;1
200701;Enero de 2007;1;Andalucía;4;Almería;4043;Felix;22;0;13;1;0;8;0;2;0;12;8
200701;Enero de 2007;1;Andalucía;4;Almería;4044;Fines;62;1;37;7;1;15;1;3;17;25;17
200701;Enero de 2007;1;Andalucía;4;Almería;4045;Fiñana;33;0;22;0;0;11;0;10;4;10;9
200701;Enero de 2007;1;Andalucía;4;Almería;4046;Fondón;23;0;16;1;0;5;1;19;1;1;2
200701;Enero de 2007;1;Andalucía;4;Almería;4047;Gádor;157;11;81;1;3;61;0;16;78;7;56
200701;Enero de 2007;1;Andalucía;4;Almería;4048;Gallardos, Los;68;0;44;2;1;21;0;32;2;15;19
200701;Enero de 2007;1;Andalucía;4;Almería;4049;Garrucha;163;5;98;6;2;51;1;1;9;83;70
200701;Enero de 2007;1;Andalucía;4;Almería;4050;Gérgal;21;0;13;0;0;8;0;15;0;2;4
200701;Enero de 2007;1;Andalucía;4;Almería;4051;Huécija;10;0;4;0;0;5;1;2;3;2;3
200701;Enero de 2007;1;Andalucía;4;Almería;4052;Huércal de Almería;538;7;326;48;6;134;17;1;50;170;317
200701;Enero de 2007;1;Andalucía;4;Almería;4053;Huércal-Overa;490;10;296;8;9;161;6;83;10;149;248
200701;Enero de 2007;1;Andalucía;4;Almería;4054;Illar;7;0;6;0;0;1;0;7;0;0;0
200701;Enero de 2007;1;Andalucía;4;Almería;4055;Instinción;15;0;5;0;0;10;0;8;5;0;2
200701;Enero de 2007;1;Andalucía;4;Almería;4056;Laroya;4;0;1;0;0;3;0;3;0;0;1
200701;Enero de 2007;1;Andalucía;4;Almería;4057;Láujar de Andarax;91;0;42;32;0;16;1;10;2;66;13
200701;Enero de 2007;1;Andalucía;4;Almería;4058;Líjar;6;0;3;0;0;3;0;1;1;4;0
200701;Enero de 2007;1;Andalucía;4;Almería;4059;Lubrín;23;0;13;1;1;7;1;4;0;5;14
200701;Enero de 2007;1;Andalucía;4;Almería;4060;Lucainena de las Torres;5;0;2;0;0;3;0;2;0;1;2
200701;Enero de 2007;1;Andalucía;4;Almería;4061;Lúcar;45;0;30;1;1;13;0;34;1;8;2
200701;Enero de 2007;1;Andalucía;4;Almería;4062;Macael;160;8;78;33;6;27;8;0;87;30;43
200701;Enero de 2007;1;Andalucía;4;Almería;4063;María;45;0;20;0;0;25;0;21;0;0;24
200701;Enero de 2007;1;Andalucía;4;Almería;4064;Mojácar;454;5;245;5;9;181;9;4;3;178;269
200701;Enero de 2007;1;Andalucía;4;Almería;4065;Nacimiento;4;0;3;0;1;0;0;0;0;0;4
200701;Enero de 2007;1;Andalucía;4;Almería;4066;Níjar;900;20;475;27;22;348;8;315;24;141;420
200701;Enero de 2007;1;Andalucía;4;Almería;4067;Ohanes;27;1;5;1;0;19;1;17;0;3;7
200701;Enero de 2007;1;Andalucía;4;Almería;4068;Olula de Castro;0;0;0;0;0;0;0;0;0;0;0
200701;Enero de 2007;1;Andalucía;4;Almería;4069;Olula del Río;137;4;73;13;5;34;8;4;23;36;74
200701;Enero de 2007;1;Andalucía;4;Almería;4070;Oria;56;2;20;5;1;28;0;15;1;5;35
200701;Enero de 2007;1;Andalucía;4;Almería;4071;Padules;6;0;5;0;0;0;1;0;1;4;1
200701;Enero de 2007;1;Andalucía;4;Almería;4072;Partaloa;14;0;7;0;0;7;0;3;3;1;7
200701;Enero de 2007;1;Andalucía;4;Almería;4073;Paterna del Río;6;0;6;0;0;0;0;3;0;3;0
200701;Enero de 2007;1;Andalucía;4;Almería;4074;Pechina;63;0;35;1;0;27;0;26;0;11;26
200701;Enero de 2007;1;Andalucía;4;Almería;4075;Pulpí;790;19;454;13;14;282;8;417;30;83;260
200701;Enero de 2007;1;Andalucía;4;Almería;4076;Purchena;39;2;12;5;3;17;0;3;14;8;14
200701;Enero de 2007;1;Andalucía;4;Almería;4077;Rágol;12;0;6;0;0;6;0;6;0;0;6
200701;Enero de 2007;1;Andalucía;4;Almería;4078;Rioja;19;0;8;3;0;8;0;1;3;5;10
200701;Enero de 2007;1;Andalucía;4;Almería;4079;Roquetas de Mar;2517;52;1594;82;65;665;59;218;50;1169;1080
200701;Enero de 2007;1;Andalucía;4;Almería;4080;Santa Cruz de Marchena;1;0;0;0;0;0;1;0;0;0;1
200701;Enero de 2007;1;Andalucía;4;Almería;4081;Santa Fe de Mondújar;7;0;3;0;0;4;0;3;0;0;4
200701;Enero de 2007;1;Andalucía;4;Almería;4082;Senés;3;0;3;0;0;0;0;0;0;3;0
200701;Enero de 2007;1;Andalucía;4;Almería;4083;Serón;35;0;12;6;0;16;1;8;0;9;18
200701;Enero de 2007;1;Andalucía;4;Almería;4084;Sierro;2;0;1;0;0;1;0;0;0;1;1
200701;Enero de 2007;1;Andalucía;4;Almería;4085;Somontín;8;0;5;0;0;3;0;5;0;3;0
200701;Enero de 2007;1;Andalucía;4;Almería;4086;Sorbas;77;0;34;20;1;22;0;13;20;25;19
200701;Enero de 2007;1;Andalucía;4;Almería;4087;Suflí;0;0;0;0;0;0;0;0;0;0;0
200701;Enero de 2007;1;Andalucía;4;Almería;4088;Tabernas;88;0;42;2;1;39;4;21;13;13;41
200701;Enero de 2007;1;Andalucía;4;Almería;4089;Taberno;13;0;5;0;1;7;0;5;0;1;7
200701;Enero de 2007;1;Andalucía;4;Almería;4090;Tahal;11;0;5;0;0;6;0;5;0;1;5
200701;Enero de 2007;1;Andalucía;4;Almería;4091;Terque;15;0;13;0;1;1;0;3;1;11;0
200701;Enero de 2007;1;Andalucía;4;Almería;4092;Tíjola;126;46;34;10;1;35;0;24;10;18;74
200701;Enero de 2007;1;Andalucía;4;Almería;4093;Turre;85;2;48;9;2;22;2;8;4;38;35
200701;Enero de 2007;1;Andalucía;4;Almería;4094;Turrillas;7;0;3;0;0;4;0;7;0;0;0
200701;Enero de 2007;1;Andalucía;4;Almería;4095;Uleila del Campo;14;0;7;0;0;7;0;6;0;4;4
200701;Enero de 2007;1;Andalucía;4;Almería;4096;Urrácal;14;0;9;0;0;5;0;11;1;2;0
200701;Enero de 2007;1;Andalucía;4;Almería;4097;Velefique;9;0;8;0;0;1;0;9;0;0;0
200701;Enero de 2007;1;Andalucía;4;Almería;4098;Vélez-Blanco;36;1;20;0;0;15;0;19;0;5;12
200701;Enero de 2007;1;Andalucía;4;Almería;4099;Vélez-Rubio;155;5;92;3;3;51;1;30;10;51;64
200701;Enero de 2007;1;Andalucía;4;Almería;4100;Vera;603;16;397;21;19;130;20;33;4;323;243
200701;Enero de 2007;1;Andalucía;4;Almería;4101;Viator;263;12;168;16;5;61;1;9;23;106;125
200701;Enero de 2007;1;Andalucía;4;Almería;4102;Vícar;855;15;492;18;19;293;18;217;35;227;376
200701;Enero de 2007;1;Andalucía;4;Almería;4103;Zurgena;77;2;54;9;0;10;2;3;3;54;17
200701;Enero de 2007;1;Andalucía;4;Almería;4901;Tres Villas, Las;22;1;4;0;1;16;0;13;0;2;7
200701;Enero de 2007;1;Andalucía;4;Almería;4902;Ejido, El;4269;52;1773;142;52;2199;51;942;177;546;2604
200701;Enero de 2007;1;Andalucía;4;Almería;4903;Mojonera, La;393;6;193;7;5;181;1;202;27;20;144
200701;Enero de 2007;1;Andalucía;11;Cádiz;11001;Alcalá de los Gazules;210;4;150;3;2;51;0;36;10;76;88
200701;Enero de 2007;1;Andalucía;11;Cádiz;11002;Alcalá del Valle;290;1;120;0;0;169;0;183;1;25;81
200701;Enero de 2007;1;Andalucía;11;Cádiz;11003;Algar;44;1;21;3;0;19;0;6;2;15;21
200701;Enero de 2007;1;Andalucía;11;Cádiz;11004;Algeciras;4075;92;2300;292;73;1125;193;42;120;965;2948
200701;Enero de 2007;1;Andalucía;11;Cádiz;11005;Algodonales;255;1;117;0;1;133;3;134;0;32;89
200701;Enero de 2007;1;Andalucía;11;Cádiz;11006;Arcos de la Frontera;1589;4;928;10;6;635;6;343;30;552;664
200701;Enero de 2007;1;Andalucía;11;Cádiz;11007;Barbate;671;14;516;9;9;115;8;287;37;157;190
200701;Enero de 2007;1;Andalucía;11;Cádiz;11008;Barrios, Los;1195;19;836;57;10;244;29;30;140;337;688
200701;Enero de 2007;1;Andalucía;11;Cádiz;11009;Benaocaz;29;1;22;0;0;6;0;0;1;13;15
200701;Enero de 2007;1;Andalucía;11;Cádiz;11010;Bornos;253;0;125;3;0;123;2;47;2;81;123
200701;Enero de 2007;1;Andalucía;11;Cádiz;11011;Bosque, El;58;0;30;1;0;26;1;6;5;20;27
200701;Enero de 2007;1;Andalucía;11;Cádiz;11012;Cádiz;4884;105;2324;237;84;1983;151;51;285;715;3833
200701;Enero de 2007;1;Andalucía;11;Cádiz;11013;Castellar de la Frontera;40;0;22;6;2;9;1;1;2;15;22
200701;Enero de 2007;1;Andalucía;11;Cádiz;11014;Conil de la Frontera;533;8;325;40;3;134;23;91;14;183;245
200701;Enero de 2007;1;Andalucía;11;Cádiz;11015;Chiclana de la Frontera;2064;51;1284;118;31;528;52;76;130;811;1047
200701;Enero de 2007;1;Andalucía;11;Cádiz;11016;Chipiona;730;3;431;31;5;247;13;323;19;150;238
200701;Enero de 2007;1;Andalucía;11;Cádiz;11017;Espera;324;2;206;1;0;114;1;89;3;159;73
200701;Enero de 2007;1;Andalucía;11;Cádiz;11018;Gastor, El;97;0;36;0;0;60;1;50;1;14;32
200701;Enero de 2007;1;Andalucía;11;Cádiz;11019;Grazalema;46;0;17;0;0;29;0;7;1;3;35
200701;Enero de 2007;1;Andalucía;11;Cádiz;11020;Jerez de la Frontera;10266;161;5969;574;141;3138;283;1797;372;2605;5492
200701;Enero de 2007;1;Andalucía;11;Cádiz;11021;Jimena de la Frontera;242;3;169;4;4;59;3;48;9;122;63
200701;Enero de 2007;1;Andalucía;11;Cádiz;11022;Línea de la Concepción, La;1230;59;592;47;27;475;30;4;122;377;727
200701;Enero de 2007;1;Andalucía;11;Cádiz;11023;Medina-Sidonia;323;4;202;8;3;101;5;98;8;110;107
200701;Enero de 2007;1;Andalucía;11;Cádiz;11024;Olvera;529;3;201;1;1;319;4;350;20;55;104
200701;Enero de 2007;1;Andalucía;11;Cádiz;11025;Paterna de Rivera;147;0;77;3;0;66;1;7;5;77;58
200701;Enero de 2007;1;Andalucía;11;Cádiz;11026;Prado del Rey;183;3;89;3;1;86;1;45;17;56;65
200701;Enero de 2007;1;Andalucía;11;Cádiz;11027;Puerto de Santa María, El;3395;66;1654;115;29;1426;105;40;151;596;2608
200701;Enero de 2007;1;Andalucía;11;Cádiz;11028;Puerto Real;1670;23;1067;87;20;449;24;34;393;405;838
200701;Enero de 2007;1;Andalucía;11;Cádiz;11029;Puerto Serrano;237;0;113;0;1;123;0;60;3;68;106
200701;Enero de 2007;1;Andalucía;11;Cádiz;11030;Rota;1020;10;644;21;6;327;12;35;53;401;531
200701;Enero de 2007;1;Andalucía;11;Cádiz;11031;San Fernando;1714;44;824;87;25;693;41;2;98;413;1201
200701;Enero de 2007;1;Andalucía;11;Cádiz;11032;Sanlúcar de Barrameda;2324;29;1332;27;11;910;15;820;84;767;653
200701;Enero de 2007;1;Andalucía;11;Cádiz;11033;San Roque;1511;23;1091;93;20;258;26;53;119;735;604
200701;Enero de 2007;1;Andalucía;11;Cádiz;11034;Setenil de las Bodegas;304;0;106;2;0;196;0;225;1;27;51
200701;Enero de 2007;1;Andalucía;11;Cádiz;11035;Tarifa;339;28;156;48;1;65;41;33;9;88;209
200701;Enero de 2007;1;Andalucía;11;Cádiz;11036;Torre Alháquime;53;1;24;0;0;27;1;25;0;2;26
200701;Enero de 2007;1;Andalucía;11;Cádiz;11037;Trebujena;257;0;132;2;0;122;1;114;4;92;47
200701;Enero de 2007;1;Andalucía;11;Cádiz;11038;Ubrique;418;6;203;14;7;177;11;17;250;45;106
200701;Enero de 2007;1;Andalucía;11;Cádiz;11039;Vejer de la Frontera;398;8;243;9;3;134;1;142;16;99;141
200701;Enero de 2007;1;Andalucía;11;Cádiz;11040;Villaluenga del Rosario;36;0;14;0;0;22;0;0;0;25;11
200701;Enero de 2007;1;Andalucía;11;Cádiz;11041;Villamartín;618;4;331;10;8;259;6;179;30;190;219
200701;Enero de 2007;1;Andalucía;11;Cádiz;11042;Zahara;158;0;67;2;0;89;0;75;1;33;49
200701;Enero de 2007;1;Andalucía;11;Cádiz;11901;Benalup-Casas Viejas;262;1;177;5;3;73;3;41;3;117;101
200701;Enero de 2007;1;Andalucía;11;Cádiz;11902;San José del Valle;178;2;98;1;0;76;1;117;6;24;31
200701;Enero de 2007;1;Andalucía;14;Córdoba;14001;Adamuz;753;3;347;3;0;400;0;693;3;18;39
200701;Enero de 2007;1;Andalucía;14;Córdoba;14002;Aguilar de la Frontera;1779;8;737;19;3;1005;7;1523;25;158;73
200701;Enero de 2007;1;Andalucía;14;Córdoba;14003;Alcaracejos;68;1;32;3;0;29;3;15;4;2;47
200701;Enero de 2007;1;Andalucía;14;Córdoba;14004;Almedinilla;349;2;163;5;0;178;1;294;25;13;17
200701;Enero de 2007;1;Andalucía;14;Córdoba;14005;Almodóvar del Río;461;2;254;27;2;172;4;213;11;129;108
200701;Enero de 2007;1;Andalucía;14;Córdoba;14006;Añora;42;0;31;1;0;10;0;6;2;24;10
200701;Enero de 2007;1;Andalucía;14;Córdoba;14007;Baena;3175;5;1631;22;14;1501;2;2794;33;181;167
200701;Enero de 2007;1;Andalucía;14;Córdoba;14008;Belalcázar;80;0;50;3;0;27;0;23;8;23;26
200701;Enero de 2007;1;Andalucía;14;Córdoba;14009;Belmez;65;2;44;3;1;14;1;14;10;20;21
200701;Enero de 2007;1;Andalucía;14;Córdoba;14010;Benamejí;572;0;279;8;1;283;1;505;8;36;23
200701;Enero de 2007;1;Andalucía;14;Córdoba;14011;Blázquez, Los;23;0;11;0;0;12;0;7;0;9;7
200701;Enero de 2007;1;Andalucía;14;Córdoba;14012;Bujalance;1660;1;845;6;0;806;2;1540;7;47;66
200701;Enero de 2007;1;Andalucía;14;Córdoba;14013;Cabra;2118;26;871;71;3;1121;26;1759;84;112;163
200701;Enero de 2007;1;Andalucía;14;Córdoba;14014;Cañete de las Torres;841;1;445;0;1;394;0;785;10;14;32
200701;Enero de 2007;1;Andalucía;14;Córdoba;14015;Carcabuey;284;2;166;3;0;111;2;241;9;12;22
200701;Enero de 2007;1;Andalucía;14;Córdoba;14016;Cardeña;65;0;29;0;0;36;0;44;0;8;13
200701;Enero de 2007;1;Andalucía;14;Córdoba;14017;Carlota, La;601;9;329;7;6;247;3;204;81;239;77
200701;Enero de 2007;1;Andalucía;14;Córdoba;14018;Carpio, El;191;2;87;9;0;92;1;91;15;35;50
200701;Enero de 2007;1;Andalucía;14;Córdoba;14019;Castro del Río;1507;0;812;0;2;691;2;1367;9;58;73
200701;Enero de 2007;1;Andalucía;14;Córdoba;14020;Conquista;15;0;8;0;0;6;1;1;0;0;14
200701;Enero de 2007;1;Andalucía;14;Córdoba;14021;Córdoba;13719;262;6589;700;219;5587;362;3403;1019;1944;7353
200701;Enero de 2007;1;Andalucía;14;Córdoba;14022;Doña Mencía;670;2;294;1;2;369;2;613;4;25;28
200701;Enero de 2007;1;Andalucía;14;Córdoba;14023;Dos Torres;61;1;22;16;0;21;1;5;14;16;26
200701;Enero de 2007;1;Andalucía;14;Córdoba;14024;Encinas Reales;231;5;130;3;0;93;0;178;1;39;13
200701;Enero de 2007;1;Andalucía;14;Córdoba;14025;Espejo;493;0;229;1;0;262;1;453;2;18;20
200701;Enero de 2007;1;Andalucía;14;Córdoba;14026;Espiel;97;0;63;3;1;30;0;23;9;49;16
200701;Enero de 2007;1;Andalucía;14;Córdoba;14027;Fernán-Núñez;406;0;186;1;3;216;0;214;7;79;106
200701;Enero de 2007;1;Andalucía;14;Córdoba;14028;Fuente la Lancha;17;0;6;0;0;11;0;2;0;15;0
200701;Enero de 2007;1;Andalucía;14;Córdoba;14029;Fuente Obejuna;137;4;81;4;3;42;3;82;9;10;36
200701;Enero de 2007;1;Andalucía;14;Córdoba;14030;Fuente Palmera;867;7;483;24;1;346;6;439;125;255;48
200701;Enero de 2007;1;Andalucía;14;Córdoba;14031;Fuente-Tójar;140;4;70;0;2;64;0;122;1;2;15
200701;Enero de 2007;1;Andalucía;14;Córdoba;14032;Granjuela, La;13;0;8;0;0;5;0;4;0;9;0
200701;Enero de 2007;1;Andalucía;14;Córdoba;14033;Guadalcázar;385;2;165;1;0;217;0;340;6;27;12
200701;Enero de 2007;1;Andalucía;14;Córdoba;14034;Guijo, El;13;0;4;0;0;9;0;4;0;1;8
200701;Enero de 2007;1;Andalucía;14;Córdoba;14035;Hinojosa del Duque;119;0;67;5;0;46;1;10;21;55;33
200701;Enero de 2007;1;Andalucía;14;Córdoba;14036;Hornachuelos;779;6;399;5;0;367;2;628;2;127;22
200701;Enero de 2007;1;Andalucía;14;Córdoba;14037;Iznájar;563;1;316;0;1;245;0;488;8;15;52
200701;Enero de 2007;1;Andalucía;14;Córdoba;14038;Lucena;3100;62;1380;137;18;1455;48;1876;468;291;465
200701;Enero de 2007;1;Andalucía;14;Córdoba;14039;Luque;384;2;177;0;3;202;0;314;12;14;44
200701;Enero de 2007;1;Andalucía;14;Córdoba;14040;Montalbán de Córdoba;441;0;239;1;0;200;1;358;6;69;8
200701;Enero de 2007;1;Andalucía;14;Córdoba;14041;Montemayor;303;3;144;0;0;154;2;207;19;64;13
200701;Enero de 2007;1;Andalucía;14;Córdoba;14042;Montilla;1473;20;602;33;6;789;23;793;133;125;422
200701;Enero de 2007;1;Andalucía;14;Córdoba;14043;Montoro;674;12;346;6;1;306;3;538;28;57;51
200701;Enero de 2007;1;Andalucía;14;Córdoba;14044;Monturque;209;13;80;1;10;104;1;152;31;11;15
200701;Enero de 2007;1;Andalucía;14;Córdoba;14045;Moriles;227;0;77;5;0;142;3;162;3;48;14
200701;Enero de 2007;1;Andalucía;14;Córdoba;14046;Nueva Carteya;898;0;385;1;1;510;1;833;1;36;28
200701;Enero de 2007;1;Andalucía;14;Córdoba;14047;Obejo;54;0;25;0;1;26;2;20;0;10;24
200701;Enero de 2007;1;Andalucía;14;Córdoba;14048;Palenciana;86;1;47;3;0;33;2;54;3;22;7
200701;Enero de 2007;1;Andalucía;14;Córdoba;14049;Palma del Río;2353;6;1120;6;3;1216;2;2096;20;107;130
200701;Enero de 2007;1;Andalucía;14;Córdoba;14050;Pedro Abad;206;1;134;2;0;69;0;117;14;11;64
200701;Enero de 2007;1;Andalucía;14;Córdoba;14051;Pedroche;45;0;16;0;0;29;0;19;0;13;13
200701;Enero de 2007;1;Andalucía;14;Córdoba;14052;Peñarroya-Pueblonuevo;162;6;89;7;4;48;8;20;17;31;94
200701;Enero de 2007;1;Andalucía;14;Córdoba;14053;Posadas;458;1;251;8;1;195;2;346;14;42;56
200701;Enero de 2007;1;Andalucía;14;Córdoba;14054;Pozoblanco;841;16;408;67;9;317;24;161;175;139;366
200701;Enero de 2007;1;Andalucía;14;Córdoba;14055;Priego de Córdoba;1712;16;769;18;9;891;9;1213;91;177;231
200701;Enero de 2007;1;Andalucía;14;Córdoba;14056;Puente Genil;2354;21;1085;47;40;1150;11;1340;328;343;343
200701;Enero de 2007;1;Andalucía;14;Córdoba;14057;Rambla, La;539;2;255;8;0;270;4;435;51;19;34
200701;Enero de 2007;1;Andalucía;14;Córdoba;14058;Rute;937;1;472;4;4;454;2;793;25;59;60
200701;Enero de 2007;1;Andalucía;14;Córdoba;14059;San Sebastián de los Ballesteros;44;0;15;0;0;29;0;27;0;16;1
200701;Enero de 2007;1;Andalucía;14;Córdoba;14060;Santaella;1092;2;456;6;0;626;2;970;7;58;57
200701;Enero de 2007;1;Andalucía;14;Córdoba;14061;Santa Eufemia;9;0;5;0;0;4;0;4;0;0;5
200701;Enero de 2007;1;Andalucía;14;Córdoba;14062;Torrecampo;38;0;13;0;0;25;0;0;0;18;20
200701;Enero de 2007;1;Andalucía;14;Córdoba;14063;Valenzuela;409;0;249;1;0;158;1;399;1;1;8
200701;Enero de 2007;1;Andalucía;14;Córdoba;14064;Valsequillo;9;0;4;0;0;5;0;1;0;6;2
200701;Enero de 2007;1;Andalucía;14;Córdoba;14065;Victoria, La;136;0;72;0;0;64;0;93;0;41;2
200701;Enero de 2007;1;Andalucía;14;Córdoba;14066;Villa del Río;247;4;133;5;1;101;3;143;36;43;25
200701;Enero de 2007;1;Andalucía;14;Córdoba;14067;Villafranca de Córdoba;201;2;113;6;1;77;2;84;28;35;54
200701;Enero de 2007;1;Andalucía;14;Córdoba;14068;Villaharta;6;0;3;2;0;1;0;0;1;4;1
200701;Enero de 2007;1;Andalucía;14;Córdoba;14069;Villanueva de Córdoba;436;1;223;1;0;206;5;355;10;39;32
200701;Enero de 2007;1;Andalucía;14;Córdoba;14070;Villanueva del Duque;50;0;15;0;0;35;0;6;0;19;25
200701;Enero de 2007;1;Andalucía;14;Córdoba;14071;Villanueva del Rey;36;0;21;0;0;15;0;12;2;10;12
200701;Enero de 2007;1;Andalucía;14;Córdoba;14072;Villaralto;66;0;30;0;2;34;0;38;7;16;5
200701;Enero de 2007;1;Andalucía;14;Córdoba;14073;Villaviciosa de Córdoba;113;0;60;1;1;51;0;69;2;19;23
200701;Enero de 2007;1;Andalucía;14;Córdoba;14074;Viso, El;103;0;45;0;0;58;0;36;1;38;28
200701;Enero de 2007;1;Andalucía;14;Córdoba;14075;Zuheros;145;1;66;0;0;77;1;141;1;0;3
200701;Enero de 2007;1;Andalucía;18;Granada;18001;Agrón;22;0;10;2;0;10;0;14;0;2;6
200701;Enero de 2007;1;Andalucía;18;Granada;18002;Alamedilla;34;0;12;1;1;20;0;18;0;4;12
200701;Enero de 2007;1;Andalucía;18;Granada;18003;Albolote;1098;38;643;46;19;333;19;341;115;191;451
200701;Enero de 2007;1;Andalucía;18;Granada;18004;Albondón;38;0;16;1;0;20;1;30;0;5;3
200701;Enero de 2007;1;Andalucía;18;Granada;18005;Albuñán;22;1;7;1;1;12;0;0;0;17;5
200701;Enero de 2007;1;Andalucía;18;Granada;18006;Albuñol;227;1;116;0;2;108;0;146;4;30;47
200701;Enero de 2007;1;Andalucía;18;Granada;18007;Albuñuelas;67;0;40;1;0;26;0;24;1;11;31
200701;Enero de 2007;1;Andalucía;18;Granada;18010;Aldeire;81;0;55;1;0;25;0;7;28;45;1
200701;Enero de 2007;1;Andalucía;18;Granada;18011;Alfacar;102;0;76;7;0;15;4;1;3;79;19
200701;Enero de 2007;1;Andalucía;18;Granada;18012;Algarinejo;277;0;130;3;0;144;0;254;5;13;5
200701;Enero de 2007;1;Andalucía;18;Granada;18013;Alhama de Granada;394;0;171;4;0;219;0;310;3;25;56
200701;Enero de 2007;1;Andalucía;18;Granada;18014;Alhendín;155;1;93;40;1;18;2;6;9;104;36
