;;;;CONTRATOS POR MUNICIPIOS DESGLOSADO POR SEXO, TIPO DE CONTRATO Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;
201801;Enero de 2018;1;Andalucía;4;Almería;4026;Benitagla;8;0;3;0;0;5;0;4;0;0;4
201801;Enero de 2018;1;Andalucía;4;Almería;4027;Benizalón;10;0;6;0;0;4;0;4;0;0;6
201801;Enero de 2018;1;Andalucía;4;Almería;4028;Bentarique;14;0;11;0;0;3;0;7;0;0;7
201801;Enero de 2018;1;Andalucía;4;Almería;4029;Berja;254;4;153;5;5;85;2;116;6;33;99
201801;Enero de 2018;1;Andalucía;4;Almería;4030;Canjáyar;17;0;11;0;1;5;0;6;1;3;7
201801;Enero de 2018;1;Andalucía;4;Almería;4031;Cantoria;135;18;82;7;8;19;1;10;75;4;46
201801;Enero de 2018;1;Andalucía;4;Almería;4032;Carboneras;123;0;91;2;2;28;0;18;20;12;73
201801;Enero de 2018;1;Andalucía;4;Almería;4033;Castro de Filabres;4;0;1;0;0;3;0;4;0;0;0
201801;Enero de 2018;1;Andalucía;4;Almería;4034;Cóbdar;2;0;1;0;0;1;0;2;0;0;0
201801;Enero de 2018;1;Andalucía;4;Almería;4035;Cuevas del Almanzora;1166;56;926;7;8;161;8;959;9;14;184
201801;Enero de 2018;1;Andalucía;4;Almería;4036;Chercos;3;0;2;0;0;1;0;0;0;0;3
201801;Enero de 2018;1;Andalucía;4;Almería;4037;Chirivel;32;1;14;0;0;17;0;6;0;1;25
201801;Enero de 2018;1;Andalucía;4;Almería;4038;Dalías;49;1;29;1;0;15;3;23;1;3;22
201801;Enero de 2018;1;Andalucía;4;Almería;4041;Enix;8;0;6;0;0;2;0;2;0;0;6
201801;Enero de 2018;1;Andalucía;4;Almería;4043;Felix;5;0;4;0;0;1;0;0;4;0;1
201801;Enero de 2018;1;Andalucía;4;Almería;4044;Fines;41;6;21;5;0;9;0;5;10;9;17
201801;Enero de 2018;1;Andalucía;4;Almería;4045;Fiñana;37;0;19;1;0;17;0;18;2;0;17
201801;Enero de 2018;1;Andalucía;4;Almería;4046;Fondón;36;0;13;1;0;20;2;6;2;0;28
201801;Enero de 2018;1;Andalucía;4;Almería;4047;Gádor;85;1;57;3;1;22;1;23;21;6;35
201801;Enero de 2018;1;Andalucía;4;Almería;4048;Gallardos, Los;37;0;24;2;1;9;1;9;0;10;18
201801;Enero de 2018;1;Andalucía;4;Almería;4049;Garrucha;139;12;66;3;5;53;0;1;0;16;122
201801;Enero de 2018;1;Andalucía;4;Almería;4050;Gérgal;53;8;33;0;0;12;0;32;1;1;19
201801;Enero de 2018;1;Andalucía;4;Almería;4051;Huécija;9;0;5;0;1;3;0;3;0;0;6
201801;Enero de 2018;1;Andalucía;4;Almería;4052;Huércal de Almería;365;13;212;27;3;101;9;1;12;55;297
201801;Enero de 2018;1;Andalucía;4;Almería;4053;Huércal-Overa;540;16;354;4;4;157;5;272;12;37;219
201801;Enero de 2018;1;Andalucía;4;Almería;4054;Illar;13;0;6;0;0;7;0;6;0;0;7
201801;Enero de 2018;1;Andalucía;4;Almería;4055;Instinción;8;0;4;0;0;4;0;0;0;0;8
201801;Enero de 2018;1;Andalucía;4;Almería;4056;Laroya;5;0;3;0;0;2;0;0;0;0;5
201801;Enero de 2018;1;Andalucía;4;Almería;4057;Láujar de Andarax;72;0;41;0;0;31;0;9;2;8;53
201801;Enero de 2018;1;Andalucía;4;Almería;4058;Líjar;9;0;3;0;0;6;0;3;0;0;6
201801;Enero de 2018;1;Andalucía;4;Almería;4059;Lubrín;20;0;14;0;1;5;0;3;3;4;10
201801;Enero de 2018;1;Andalucía;4;Almería;4060;Lucainena de las Torres;99;0;52;0;0;47;0;33;17;0;49
201801;Enero de 2018;1;Andalucía;4;Almería;4061;Lúcar;18;1;10;1;0;6;0;12;0;0;6
201801;Enero de 2018;1;Andalucía;4;Almería;4062;Macael;69;6;47;0;1;15;0;3;25;3;38
201801;Enero de 2018;1;Andalucía;4;Almería;4063;María;21;0;14;0;0;7;0;9;1;2;9
201801;Enero de 2018;1;Andalucía;4;Almería;4064;Mojácar;366;11;173;4;20;154;4;0;4;11;351
201801;Enero de 2018;1;Andalucía;4;Almería;4065;Nacimiento;5;0;0;1;0;3;1;0;5;0;0
201801;Enero de 2018;1;Andalucía;4;Almería;4066;Níjar;1294;20;652;28;8;578;8;629;16;25;624
201801;Enero de 2018;1;Andalucía;4;Almería;4067;Ohanes;7;0;5;0;0;2;0;3;0;0;4
201801;Enero de 2018;1;Andalucía;4;Almería;4068;Olula de Castro;0;0;0;0;0;0;0;0;0;0;0
201801;Enero de 2018;1;Andalucía;4;Almería;4069;Olula del Río;117;2;36;2;3;72;2;3;9;10;95
201801;Enero de 2018;1;Andalucía;4;Almería;4070;Oria;105;3;37;7;0;53;5;21;3;5;76
201801;Enero de 2018;1;Andalucía;4;Almería;4071;Padules;10;0;4;0;0;6;0;3;0;0;7
201801;Enero de 2018;1;Andalucía;4;Almería;4072;Partaloa;10;0;6;0;0;4;0;4;0;1;5
201801;Enero de 2018;1;Andalucía;4;Almería;4073;Paterna del Río;3;0;1;0;0;2;0;0;0;0;3
201801;Enero de 2018;1;Andalucía;4;Almería;4074;Pechina;149;4;89;3;1;52;0;106;1;5;37
201801;Enero de 2018;1;Andalucía;4;Almería;4075;Pulpí;1956;130;1416;7;34;363;6;1723;26;27;180
201801;Enero de 2018;1;Andalucía;4;Almería;4076;Purchena;21;0;14;0;0;7;0;7;2;10;2
201801;Enero de 2018;1;Andalucía;4;Almería;4077;Rágol;14;0;10;0;0;4;0;3;0;0;11
201801;Enero de 2018;1;Andalucía;4;Almería;4078;Rioja;11;0;5;0;0;6;0;4;0;0;7
201801;Enero de 2018;1;Andalucía;4;Almería;4079;Roquetas de Mar;1986;49;1102;35;34;736;30;362;42;322;1260
201801;Enero de 2018;1;Andalucía;4;Almería;4080;Santa Cruz de Marchena;0;0;0;0;0;0;0;0;0;0;0
201801;Enero de 2018;1;Andalucía;4;Almería;4081;Santa Fe de Mondújar;15;0;8;0;0;7;0;3;0;0;12
201801;Enero de 2018;1;Andalucía;4;Almería;4082;Senés;15;0;6;0;0;9;0;2;0;3;10
201801;Enero de 2018;1;Andalucía;4;Almería;4083;Serón;37;0;13;0;0;24;0;5;2;2;28
201801;Enero de 2018;1;Andalucía;4;Almería;4084;Sierro;5;0;1;0;0;4;0;0;0;0;5
201801;Enero de 2018;1;Andalucía;4;Almería;4085;Somontín;7;0;2;0;0;5;0;3;0;0;4
201801;Enero de 2018;1;Andalucía;4;Almería;4086;Sorbas;53;1;24;1;0;27;0;25;3;1;24
201801;Enero de 2018;1;Andalucía;4;Almería;4087;Suflí;3;0;1;0;0;2;0;0;0;0;3
201801;Enero de 2018;1;Andalucía;4;Almería;4088;Tabernas;96;1;61;0;2;31;1;39;3;4;50
201801;Enero de 2018;1;Andalucía;4;Almería;4089;Taberno;14;0;2;0;0;12;0;7;0;0;7
201801;Enero de 2018;1;Andalucía;4;Almería;4090;Tahal;13;0;7;0;0;6;0;12;0;0;1
201801;Enero de 2018;1;Andalucía;4;Almería;4091;Terque;23;0;13;0;0;9;1;15;0;1;7
201801;Enero de 2018;1;Andalucía;4;Almería;4092;Tíjola;92;2;55;3;0;32;0;34;2;5;51
201801;Enero de 2018;1;Andalucía;4;Almería;4093;Turre;58;1;37;0;0;20;0;29;0;10;19
201801;Enero de 2018;1;Andalucía;4;Almería;4094;Turrillas;7;0;1;0;0;6;0;2;0;0;5
201801;Enero de 2018;1;Andalucía;4;Almería;4095;Uleila del Campo;19;0;12;1;0;6;0;7;0;3;9
201801;Enero de 2018;1;Andalucía;4;Almería;4096;Urrácal;13;0;9;0;0;4;0;10;2;0;1
201801;Enero de 2018;1;Andalucía;4;Almería;4097;Velefique;6;0;2;0;0;4;0;2;0;0;4
201801;Enero de 2018;1;Andalucía;4;Almería;4098;Vélez-Blanco;43;1;29;0;0;13;0;8;0;3;32
201801;Enero de 2018;1;Andalucía;4;Almería;4099;Vélez-Rubio;117;2;56;1;7;51;0;8;24;11;74
201801;Enero de 2018;1;Andalucía;4;Almería;4100;Vera;393;10;245;17;11;101;9;85;8;60;240
201801;Enero de 2018;1;Andalucía;4;Almería;4101;Viator;280;8;148;11;6;105;2;28;18;21;213
201801;Enero de 2018;1;Andalucía;4;Almería;4102;Vícar;898;19;423;19;12;419;6;344;32;71;451
201801;Enero de 2018;1;Andalucía;4;Almería;4103;Zurgena;28;1;11;0;1;15;0;7;0;4;17
201801;Enero de 2018;1;Andalucía;4;Almería;4901;Tres Villas, Las;4;0;3;0;0;1;0;3;0;0;1
201801;Enero de 2018;1;Andalucía;4;Almería;4902;Ejido, El;4469;72;2095;73;30;2133;66;1374;99;202;2794
201801;Enero de 2018;1;Andalucía;4;Almería;4903;Mojonera, La;537;11;290;2;10;223;1;361;41;36;99
201801;Enero de 2018;1;Andalucía;4;Almería;4904;Balanegra;2;0;2;0;0;0;0;2;0;0;0
201801;Enero de 2018;1;Andalucía;11;Cádiz;11001;Alcalá de los Gazules;310;0;213;0;0;96;1;160;2;9;139
201801;Enero de 2018;1;Andalucía;11;Cádiz;11002;Alcalá del Valle;609;0;301;0;0;308;0;466;2;9;132
201801;Enero de 2018;1;Andalucía;11;Cádiz;11003;Algar;39;0;14;0;0;25;0;11;0;2;26
201801;Enero de 2018;1;Andalucía;11;Cádiz;11004;Algeciras;2819;102;1507;79;80;981;70;47;158;247;2367
201801;Enero de 2018;1;Andalucía;11;Cádiz;11005;Algodonales;279;0;130;0;1;147;1;139;0;7;133
201801;Enero de 2018;1;Andalucía;11;Cádiz;11006;Arcos de la Frontera;1201;11;719;5;4;456;6;245;38;178;740
201801;Enero de 2018;1;Andalucía;11;Cádiz;11007;Barbate;625;7;415;9;5;186;3;147;36;55;387
201801;Enero de 2018;1;Andalucía;11;Cádiz;11008;Barrios, Los;1374;26;851;20;11;454;12;38;409;178;749
201801;Enero de 2018;1;Andalucía;11;Cádiz;11009;Benaocaz;33;0;23;0;2;8;0;2;6;0;25
201801;Enero de 2018;1;Andalucía;11;Cádiz;11010;Bornos;243;0;135;0;0;108;0;27;3;31;182
201801;Enero de 2018;1;Andalucía;11;Cádiz;11011;Bosque, El;161;0;80;1;0;79;1;2;6;8;145
201801;Enero de 2018;1;Andalucía;11;Cádiz;11012;Cádiz;6145;79;3207;78;73;2645;63;44;421;413;5267
201801;Enero de 2018;1;Andalucía;11;Cádiz;11013;Castellar de la Frontera;161;1;73;2;0;85;0;12;4;18;127
201801;Enero de 2018;1;Andalucía;11;Cádiz;11014;Conil de la Frontera;789;13;491;11;10;261;3;18;7;184;580
201801;Enero de 2018;1;Andalucía;11;Cádiz;11015;Chiclana de la Frontera;2046;31;1388;26;18;559;24;22;176;586;1262
201801;Enero de 2018;1;Andalucía;11;Cádiz;11016;Chipiona;704;3;406;3;4;287;1;211;16;92;385
201801;Enero de 2018;1;Andalucía;11;Cádiz;11017;Espera;327;0;241;0;1;84;1;81;2;167;77
201801;Enero de 2018;1;Andalucía;11;Cádiz;11018;Gastor, El;115;0;50;0;0;65;0;56;0;11;48
201801;Enero de 2018;1;Andalucía;11;Cádiz;11019;Grazalema;102;0;59;0;0;43;0;3;2;5;92
201801;Enero de 2018;1;Andalucía;11;Cádiz;11020;Jerez de la Frontera;9684;128;5582;119;110;3654;91;1372;633;852;6827
201801;Enero de 2018;1;Andalucía;11;Cádiz;11021;Jimena de la Frontera;214;1;134;4;3;72;0;88;3;28;95
201801;Enero de 2018;1;Andalucía;11;Cádiz;11022;Línea de la Concepción, La;938;54;382;20;18;445;19;3;33;83;819
201801;Enero de 2018;1;Andalucía;11;Cádiz;11023;Medina-Sidonia;492;5;337;4;2;141;3;230;11;64;187
201801;Enero de 2018;1;Andalucía;11;Cádiz;11024;Olvera;701;1;393;1;1;302;3;412;11;95;183
201801;Enero de 2018;1;Andalucía;11;Cádiz;11025;Paterna de Rivera;136;1;79;0;0;56;0;8;1;74;53
201801;Enero de 2018;1;Andalucía;11;Cádiz;11026;Prado del Rey;193;1;100;0;0;92;0;28;34;11;120
201801;Enero de 2018;1;Andalucía;11;Cádiz;11027;Puerto de Santa María, El;2575;60;1434;50;24;972;35;54;210;292;2019
201801;Enero de 2018;1;Andalucía;11;Cádiz;11028;Puerto Real;1227;19;874;15;4;306;9;48;343;205;631
201801;Enero de 2018;1;Andalucía;11;Cádiz;11029;Puerto Serrano;176;1;81;1;0;92;1;32;4;24;116
201801;Enero de 2018;1;Andalucía;11;Cádiz;11030;Rota;948;13;544;10;7;365;9;92;57;126;673
201801;Enero de 2018;1;Andalucía;11;Cádiz;11031;San Fernando;1486;20;732;23;14;683;14;16;76;164;1230
201801;Enero de 2018;1;Andalucía;11;Cádiz;11032;Sanlúcar de Barrameda;2607;56;1396;20;10;1110;15;687;78;301;1541
201801;Enero de 2018;1;Andalucía;11;Cádiz;11033;San Roque;937;33;619;16;8;248;13;14;170;239;514
201801;Enero de 2018;1;Andalucía;11;Cádiz;11034;Setenil de las Bodegas;246;0;120;1;0;125;0;170;3;21;52
201801;Enero de 2018;1;Andalucía;11;Cádiz;11035;Tarifa;481;15;266;12;2;177;9;33;25;109;314
201801;Enero de 2018;1;Andalucía;11;Cádiz;11036;Torre Alháquime;73;0;34;0;0;39;0;50;0;0;23
201801;Enero de 2018;1;Andalucía;11;Cádiz;11037;Trebujena;297;0;164;1;0;132;0;72;4;39;182
201801;Enero de 2018;1;Andalucía;11;Cádiz;11038;Ubrique;612;5;362;9;4;223;9;17;378;46;171
201801;Enero de 2018;1;Andalucía;11;Cádiz;11039;Vejer de la Frontera;398;0;246;2;2;148;0;85;3;45;265
201801;Enero de 2018;1;Andalucía;11;Cádiz;11040;Villaluenga del Rosario;16;0;10;0;0;6;0;2;1;4;9
201801;Enero de 2018;1;Andalucía;11;Cádiz;11041;Villamartín;680;6;362;1;3;307;1;170;34;47;429
201801;Enero de 2018;1;Andalucía;11;Cádiz;11042;Zahara;123;0;50;0;0;73;0;31;6;21;65
201801;Enero de 2018;1;Andalucía;11;Cádiz;11901;Benalup-Casas Viejas;233;1;95;0;2;134;1;10;1;12;210
201801;Enero de 2018;1;Andalucía;11;Cádiz;11902;San José del Valle;154;2;62;0;1;89;0;36;18;13;87
201801;Enero de 2018;1;Andalucía;14;Córdoba;14001;Adamuz;1081;0;733;0;0;348;0;1016;2;21;42
201801;Enero de 2018;1;Andalucía;14;Córdoba;14002;Aguilar de la Frontera;1774;2;1090;0;4;676;2;1431;11;64;268
201801;Enero de 2018;1;Andalucía;14;Córdoba;14003;Alcaracejos;112;1;83;0;0;28;0;73;1;13;25
201801;Enero de 2018;1;Andalucía;14;Córdoba;14004;Almedinilla;399;4;244;0;2;149;0;313;9;7;70
201801;Enero de 2018;1;Andalucía;14;Córdoba;14005;Almodóvar del Río;386;3;217;0;4;161;1;195;10;36;145
201801;Enero de 2018;1;Andalucía;14;Córdoba;14006;Añora;49;0;30;0;0;19;0;18;2;9;20
201801;Enero de 2018;1;Andalucía;14;Córdoba;14007;Baena;2128;7;1483;4;4;628;2;1766;28;87;247
201801;Enero de 2018;1;Andalucía;14;Córdoba;14008;Belalcázar;152;0;65;0;0;86;1;60;1;26;65
201801;Enero de 2018;1;Andalucía;14;Córdoba;14009;Belmez;48;0;32;0;0;16;0;4;3;19;22
201801;Enero de 2018;1;Andalucía;14;Córdoba;14010;Benamejí;616;0;398;0;0;217;1;549;22;21;24
201801;Enero de 2018;1;Andalucía;14;Córdoba;14011;Blázquez, Los;41;0;21;0;0;20;0;6;2;8;25
201801;Enero de 2018;1;Andalucía;14;Córdoba;14012;Bujalance;1449;0;908;0;0;541;0;1386;6;21;36
201801;Enero de 2018;1;Andalucía;14;Córdoba;14013;Cabra;1955;6;1136;3;2;804;4;1679;28;37;211
201801;Enero de 2018;1;Andalucía;14;Córdoba;14014;Cañete de las Torres;1493;21;1045;0;2;425;0;1448;3;8;34
201801;Enero de 2018;1;Andalucía;14;Córdoba;14015;Carcabuey;525;1;401;0;1;122;0;485;8;5;27
201801;Enero de 2018;1;Andalucía;14;Córdoba;14016;Cardeña;107;0;79;0;0;28;0;79;0;14;14
201801;Enero de 2018;1;Andalucía;14;Córdoba;14017;Carlota, La;781;12;440;3;2;321;3;281;99;150;251
201801;Enero de 2018;1;Andalucía;14;Córdoba;14018;Carpio, El;281;11;181;0;1;87;1;79;37;9;156
201801;Enero de 2018;1;Andalucía;14;Córdoba;14019;Castro del Río;1338;1;937;0;1;398;1;1178;28;52;80
201801;Enero de 2018;1;Andalucía;14;Córdoba;14020;Conquista;21;0;11;0;0;10;0;11;0;2;8
201801;Enero de 2018;1;Andalucía;14;Córdoba;14021;Córdoba;13575;198;7566;222;203;5227;159;3210;879;1093;8393
201801;Enero de 2018;1;Andalucía;14;Córdoba;14022;Doña Mencía;768;2;459;2;1;304;0;687;3;4;74
201801;Enero de 2018;1;Andalucía;14;Córdoba;14023;Dos Torres;83;0;48;0;2;33;0;25;8;17;33
201801;Enero de 2018;1;Andalucía;14;Córdoba;14024;Encinas Reales;346;0;232;0;0;114;0;291;9;24;22
201801;Enero de 2018;1;Andalucía;14;Córdoba;14025;Espejo;530;1;327;0;0;202;0;489;3;11;27
201801;Enero de 2018;1;Andalucía;14;Córdoba;14026;Espiel;171;0;123;2;4;42;0;50;33;12;76
201801;Enero de 2018;1;Andalucía;14;Córdoba;14027;Fernán-Núñez;397;5;248;1;1;142;0;198;16;52;131
201801;Enero de 2018;1;Andalucía;14;Córdoba;14028;Fuente la Lancha;13;0;6;0;0;7;0;1;0;3;9
201801;Enero de 2018;1;Andalucía;14;Córdoba;14029;Fuente Obejuna;143;1;99;1;0;42;0;68;7;5;63
201801;Enero de 2018;1;Andalucía;14;Córdoba;14030;Fuente Palmera;1103;7;713;4;1;377;1;808;20;141;134
201801;Enero de 2018;1;Andalucía;14;Córdoba;14031;Fuente-Tójar;153;0;87;0;0;66;0;133;2;0;18
201801;Enero de 2018;1;Andalucía;14;Córdoba;14032;Granjuela, La;13;0;3;0;0;10;0;2;0;8;3
201801;Enero de 2018;1;Andalucía;14;Córdoba;14033;Guadalcázar;56;0;27;0;0;29;0;16;12;12;16
201801;Enero de 2018;1;Andalucía;14;Córdoba;14034;Guijo, El;20;0;10;0;0;10;0;1;0;0;19
201801;Enero de 2018;1;Andalucía;14;Córdoba;14035;Hinojosa del Duque;120;1;61;0;0;56;2;7;6;44;63
201801;Enero de 2018;1;Andalucía;14;Córdoba;14036;Hornachuelos;1013;1;674;0;0;338;0;818;5;89;101
201801;Enero de 2018;1;Andalucía;14;Córdoba;14037;Iznájar;896;0;640;0;2;253;1;815;12;2;67
201801;Enero de 2018;1;Andalucía;14;Córdoba;14038;Lucena;2442;27;1478;29;25;872;11;1644;210;167;421
201801;Enero de 2018;1;Andalucía;14;Córdoba;14039;Luque;489;10;324;0;2;153;0;442;29;1;17
201801;Enero de 2018;1;Andalucía;14;Córdoba;14040;Montalbán de Córdoba;785;2;581;1;0;201;0;742;10;9;24
201801;Enero de 2018;1;Andalucía;14;Córdoba;14041;Montemayor;297;1;191;0;0;105;0;181;20;51;45
201801;Enero de 2018;1;Andalucía;14;Córdoba;14042;Montilla;1529;7;860;7;9;644;2;872;52;127;478
201801;Enero de 2018;1;Andalucía;14;Córdoba;14043;Montoro;1373;3;885;3;1;479;2;1144;11;45;173
201801;Enero de 2018;1;Andalucía;14;Córdoba;14044;Monturque;233;1;125;1;2;104;0;169;40;10;14
201801;Enero de 2018;1;Andalucía;14;Córdoba;14045;Moriles;302;0;198;1;0;103;0;206;6;57;33
201801;Enero de 2018;1;Andalucía;14;Córdoba;14046;Nueva Carteya;721;2;414;0;0;304;1;665;1;19;36
201801;Enero de 2018;1;Andalucía;14;Córdoba;14047;Obejo;47;1;33;0;0;13;0;35;0;0;12
201801;Enero de 2018;1;Andalucía;14;Córdoba;14048;Palenciana;114;0;82;0;0;32;0;106;0;2;6
201801;Enero de 2018;1;Andalucía;14;Córdoba;14049;Palma del Río;3865;7;2583;10;3;1258;4;3286;37;142;400
201801;Enero de 2018;1;Andalucía;14;Córdoba;14050;Pedro Abad;121;0;71;1;1;47;1;49;11;14;47
201801;Enero de 2018;1;Andalucía;14;Córdoba;14051;Pedroche;60;0;29;0;0;31;0;9;1;24;26
201801;Enero de 2018;1;Andalucía;14;Córdoba;14052;Peñarroya-Pueblonuevo;191;0;100;3;3;85;0;2;11;22;156
201801;Enero de 2018;1;Andalucía;14;Córdoba;14053;Posadas;390;2;217;0;0;168;3;274;3;16;97
201801;Enero de 2018;1;Andalucía;14;Córdoba;14054;Pozoblanco;920;6;562;11;4;331;6;211;167;62;480
201801;Enero de 2018;1;Andalucía;14;Córdoba;14055;Priego de Córdoba;1836;7;1190;6;5;622;6;1433;47;69;287
201801;Enero de 2018;1;Andalucía;14;Córdoba;14056;Puente Genil;2088;12;1363;32;3;661;17;1430;217;140;301
201801;Enero de 2018;1;Andalucía;14;Córdoba;14057;Rambla, La;785;2;472;2;3;303;3;634;24;54;73
201801;Enero de 2018;1;Andalucía;14;Córdoba;14058;Rute;1300;3;863;1;0;433;0;1089;73;51;87
201801;Enero de 2018;1;Andalucía;14;Córdoba;14059;San Sebastián de los Ballesteros;76;0;49;0;0;27;0;56;0;13;7
201801;Enero de 2018;1;Andalucía;14;Córdoba;14060;Santaella;937;1;627;1;0;308;0;784;30;13;110
201801;Enero de 2018;1;Andalucía;14;Córdoba;14061;Santa Eufemia;27;0;17;0;0;10;0;8;0;10;9
201801;Enero de 2018;1;Andalucía;14;Córdoba;14062;Torrecampo;28;0;14;0;0;14;0;1;0;11;16
201801;Enero de 2018;1;Andalucía;14;Córdoba;14063;Valenzuela;532;0;419;0;0;113;0;525;0;2;5
201801;Enero de 2018;1;Andalucía;14;Córdoba;14064;Valsequillo;12;0;8;0;0;4;0;4;0;0;8
201801;Enero de 2018;1;Andalucía;14;Córdoba;14065;Victoria, La;127;0;77;0;0;50;0;93;2;11;21
201801;Enero de 2018;1;Andalucía;14;Córdoba;14066;Villa del Río;782;2;514;2;1;258;5;647;36;32;67
201801;Enero de 2018;1;Andalucía;14;Córdoba;14067;Villafranca de Córdoba;226;2;163;2;1;57;1;117;41;13;55
201801;Enero de 2018;1;Andalucía;14;Córdoba;14068;Villaharta;28;1;16;0;0;11;0;12;0;0;16
201801;Enero de 2018;1;Andalucía;14;Córdoba;14069;Villanueva de Córdoba;442;4;285;0;1;151;1;268;12;29;133
201801;Enero de 2018;1;Andalucía;14;Córdoba;14070;Villanueva del Duque;45;0;30;0;0;15;0;4;0;2;39
201801;Enero de 2018;1;Andalucía;14;Córdoba;14071;Villanueva del Rey;44;0;30;0;0;14;0;20;0;11;13
201801;Enero de 2018;1;Andalucía;14;Córdoba;14072;Villaralto;38;0;16;0;0;22;0;7;2;20;9
201801;Enero de 2018;1;Andalucía;14;Córdoba;14073;Villaviciosa de Córdoba;181;0;149;1;1;30;0;145;7;5;24
201801;Enero de 2018;1;Andalucía;14;Córdoba;14074;Viso, El;100;1;68;0;0;31;0;26;1;31;42
201801;Enero de 2018;1;Andalucía;14;Córdoba;14075;Zuheros;69;0;38;0;0;30;1;52;7;0;10
201801;Enero de 2018;1;Andalucía;18;Granada;18001;Agrón;32;1;7;0;1;22;1;5;0;0;27
201801;Enero de 2018;1;Andalucía;18;Granada;18002;Alamedilla;74;0;41;0;0;33;0;50;0;16;8
201801;Enero de 2018;1;Andalucía;18;Granada;18003;Albolote;911;26;518;15;9;330;13;221;74;114;502
201801;Enero de 2018;1;Andalucía;18;Granada;18004;Albondón;17;1;9;0;0;7;0;6;0;6;5
201801;Enero de 2018;1;Andalucía;18;Granada;18005;Albuñán;120;2;99;0;0;19;0;1;2;16;101
201801;Enero de 2018;1;Andalucía;18;Granada;18006;Albuñol;327;0;176;3;0;141;7;251;2;3;71
201801;Enero de 2018;1;Andalucía;18;Granada;18007;Albuñuelas;54;0;30;0;0;24;0;40;5;2;7
201801;Enero de 2018;1;Andalucía;18;Granada;18010;Aldeire;34;0;22;0;2;10;0;10;1;7;16
201801;Enero de 2018;1;Andalucía;18;Granada;18011;Alfacar;141;2;87;3;2;45;2;31;20;31;59
201801;Enero de 2018;1;Andalucía;18;Granada;18012;Algarinejo;540;5;362;0;1;172;0;510;0;15;15
201801;Enero de 2018;1;Andalucía;18;Granada;18013;Alhama de Granada;560;7;394;1;0;157;1;453;6;32;69
