;;;;CONTRATOS POR MUNICIPIOS DESGLOSADO POR SEXO, TIPO DE CONTRATO Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;
201501;Enero de 2015;1;Andalucía;4;Almería;4072;Partaloa;4;0;2;0;0;2;0;0;0;0;4
201501;Enero de 2015;1;Andalucía;4;Almería;4073;Paterna del Río;1;0;1;0;0;0;0;0;0;0;1
201501;Enero de 2015;1;Andalucía;4;Almería;4074;Pechina;36;1;16;0;0;19;0;11;1;2;22
201501;Enero de 2015;1;Andalucía;4;Almería;4075;Pulpí;1170;17;839;3;11;298;2;979;20;8;163
201501;Enero de 2015;1;Andalucía;4;Almería;4076;Purchena;18;1;14;0;0;3;0;4;3;7;4
201501;Enero de 2015;1;Andalucía;4;Almería;4077;Rágol;11;0;7;0;0;4;0;6;0;0;5
201501;Enero de 2015;1;Andalucía;4;Almería;4078;Rioja;43;0;17;0;0;26;0;11;0;0;32
201501;Enero de 2015;1;Andalucía;4;Almería;4079;Roquetas de Mar;1323;52;677;8;66;500;20;238;22;143;920
201501;Enero de 2015;1;Andalucía;4;Almería;4080;Santa Cruz de Marchena;14;0;8;0;0;5;1;0;0;0;14
201501;Enero de 2015;1;Andalucía;4;Almería;4081;Santa Fe de Mondújar;23;0;14;0;0;9;0;10;0;0;13
201501;Enero de 2015;1;Andalucía;4;Almería;4082;Senés;16;0;4;0;0;12;0;4;0;3;9
201501;Enero de 2015;1;Andalucía;4;Almería;4083;Serón;33;0;20;0;0;12;1;4;1;6;22
201501;Enero de 2015;1;Andalucía;4;Almería;4084;Sierro;13;0;7;0;0;6;0;2;0;0;11
201501;Enero de 2015;1;Andalucía;4;Almería;4085;Somontín;4;0;4;0;0;0;0;0;0;0;4
201501;Enero de 2015;1;Andalucía;4;Almería;4086;Sorbas;63;1;35;0;1;26;0;26;1;2;34
201501;Enero de 2015;1;Andalucía;4;Almería;4087;Suflí;3;0;2;0;0;1;0;0;1;2;0
201501;Enero de 2015;1;Andalucía;4;Almería;4088;Tabernas;109;0;72;1;0;36;0;40;16;6;47
201501;Enero de 2015;1;Andalucía;4;Almería;4089;Taberno;12;0;6;0;0;6;0;4;0;2;6
201501;Enero de 2015;1;Andalucía;4;Almería;4090;Tahal;8;0;5;0;0;3;0;4;1;1;2
201501;Enero de 2015;1;Andalucía;4;Almería;4091;Terque;10;0;5;0;0;5;0;2;0;3;5
201501;Enero de 2015;1;Andalucía;4;Almería;4092;Tíjola;86;1;54;0;0;31;0;21;6;11;48
201501;Enero de 2015;1;Andalucía;4;Almería;4093;Turre;53;0;35;0;0;18;0;9;0;13;31
201501;Enero de 2015;1;Andalucía;4;Almería;4094;Turrillas;9;0;8;0;0;1;0;5;0;0;4
201501;Enero de 2015;1;Andalucía;4;Almería;4095;Uleila del Campo;31;0;22;0;1;8;0;14;2;1;14
201501;Enero de 2015;1;Andalucía;4;Almería;4096;Urrácal;7;0;4;0;0;3;0;5;0;0;2
201501;Enero de 2015;1;Andalucía;4;Almería;4097;Velefique;2;0;1;0;0;1;0;0;0;2;0
201501;Enero de 2015;1;Andalucía;4;Almería;4098;Vélez-Blanco;28;1;13;0;1;12;1;7;1;7;13
201501;Enero de 2015;1;Andalucía;4;Almería;4099;Vélez-Rubio;97;4;30;1;3;59;0;9;32;5;51
201501;Enero de 2015;1;Andalucía;4;Almería;4100;Vera;314;19;182;26;13;71;3;66;4;42;202
201501;Enero de 2015;1;Andalucía;4;Almería;4101;Viator;329;6;159;8;4;150;2;5;9;24;291
201501;Enero de 2015;1;Andalucía;4;Almería;4102;Vícar;792;7;383;7;3;392;0;250;16;64;462
201501;Enero de 2015;1;Andalucía;4;Almería;4103;Zurgena;45;0;23;0;0;22;0;4;0;8;33
201501;Enero de 2015;1;Andalucía;4;Almería;4901;Tres Villas, Las;34;0;18;0;0;16;0;10;0;6;18
201501;Enero de 2015;1;Andalucía;4;Almería;4902;Ejido, El;3611;41;1722;27;30;1776;15;1150;100;174;2187
201501;Enero de 2015;1;Andalucía;4;Almería;4903;Mojonera, La;500;4;321;1;3;171;0;326;45;18;111
201501;Enero de 2015;1;Andalucía;11;Cádiz;11001;Alcalá de los Gazules;298;7;189;0;0;102;0;127;7;10;154
201501;Enero de 2015;1;Andalucía;11;Cádiz;11002;Alcalá del Valle;460;1;220;1;0;238;0;271;2;6;181
201501;Enero de 2015;1;Andalucía;11;Cádiz;11003;Algar;68;2;29;1;0;36;0;5;3;8;52
201501;Enero de 2015;1;Andalucía;11;Cádiz;11004;Algeciras;4992;92;4020;51;47;758;24;48;113;170;4661
201501;Enero de 2015;1;Andalucía;11;Cádiz;11005;Algodonales;279;1;159;0;0;117;2;125;3;31;120
201501;Enero de 2015;1;Andalucía;11;Cádiz;11006;Arcos de la Frontera;1293;22;891;4;11;363;2;355;49;256;633
201501;Enero de 2015;1;Andalucía;11;Cádiz;11007;Barbate;370;23;218;7;7;112;3;36;46;47;241
201501;Enero de 2015;1;Andalucía;11;Cádiz;11008;Barrios, Los;1002;31;622;16;3;320;10;101;176;94;631
201501;Enero de 2015;1;Andalucía;11;Cádiz;11009;Benaocaz;40;0;24;1;0;14;1;3;7;4;26
201501;Enero de 2015;1;Andalucía;11;Cádiz;11010;Bornos;239;5;121;0;0;111;2;47;0;26;166
201501;Enero de 2015;1;Andalucía;11;Cádiz;11011;Bosque, El;148;0;66;2;1;77;2;3;1;8;136
201501;Enero de 2015;1;Andalucía;11;Cádiz;11012;Cádiz;4639;45;2545;52;51;1885;61;76;378;399;3786
201501;Enero de 2015;1;Andalucía;11;Cádiz;11013;Castellar de la Frontera;143;0;114;0;1;28;0;87;0;8;48
201501;Enero de 2015;1;Andalucía;11;Cádiz;11014;Conil de la Frontera;517;17;349;6;8;135;2;42;8;139;328
201501;Enero de 2015;1;Andalucía;11;Cádiz;11015;Chiclana de la Frontera;1589;61;1017;34;38;421;18;33;140;356;1060
201501;Enero de 2015;1;Andalucía;11;Cádiz;11016;Chipiona;556;13;321;6;1;212;3;191;19;92;254
201501;Enero de 2015;1;Andalucía;11;Cádiz;11017;Espera;301;3;210;0;3;85;0;64;0;127;110
201501;Enero de 2015;1;Andalucía;11;Cádiz;11018;Gastor, El;64;0;32;0;0;32;0;19;0;18;27
201501;Enero de 2015;1;Andalucía;11;Cádiz;11019;Grazalema;113;1;54;0;0;58;0;12;1;8;92
201501;Enero de 2015;1;Andalucía;11;Cádiz;11020;Jerez de la Frontera;7505;97;4651;57;84;2559;57;1282;491;643;5089
201501;Enero de 2015;1;Andalucía;11;Cádiz;11021;Jimena de la Frontera;225;1;138;0;0;85;1;74;5;23;123
201501;Enero de 2015;1;Andalucía;11;Cádiz;11022;Línea de la Concepción, La;747;53;305;16;6;356;11;6;35;143;563
201501;Enero de 2015;1;Andalucía;11;Cádiz;11023;Medina-Sidonia;419;10;267;4;7;131;0;96;23;85;215
201501;Enero de 2015;1;Andalucía;11;Cádiz;11024;Olvera;540;1;287;1;1;250;0;278;18;73;171
201501;Enero de 2015;1;Andalucía;11;Cádiz;11025;Paterna de Rivera;152;1;84;0;0;65;2;3;1;98;50
201501;Enero de 2015;1;Andalucía;11;Cádiz;11026;Prado del Rey;197;1;124;0;1;71;0;51;17;25;104
201501;Enero de 2015;1;Andalucía;11;Cádiz;11027;Puerto de Santa María, El;2420;55;1488;42;34;781;20;93;174;333;1820
201501;Enero de 2015;1;Andalucía;11;Cádiz;11028;Puerto Real;1105;11;757;9;8;314;6;56;332;172;545
201501;Enero de 2015;1;Andalucía;11;Cádiz;11029;Puerto Serrano;134;0;65;1;0;68;0;24;1;14;95
201501;Enero de 2015;1;Andalucía;11;Cádiz;11030;Rota;592;5;349;6;1;229;2;42;63;78;409
201501;Enero de 2015;1;Andalucía;11;Cádiz;11031;San Fernando;1241;10;623;15;19;558;16;1;82;168;990
201501;Enero de 2015;1;Andalucía;11;Cádiz;11032;Sanlúcar de Barrameda;1995;25;1061;8;16;879;6;723;51;195;1026
201501;Enero de 2015;1;Andalucía;11;Cádiz;11033;San Roque;915;35;644;11;19;193;13;2;367;179;367
201501;Enero de 2015;1;Andalucía;11;Cádiz;11034;Setenil de las Bodegas;281;0;152;0;0;129;0;185;2;19;75
201501;Enero de 2015;1;Andalucía;11;Cádiz;11035;Tarifa;308;11;195;4;6;90;2;18;8;80;202
201501;Enero de 2015;1;Andalucía;11;Cádiz;11036;Torre Alháquime;53;0;27;0;0;26;0;20;0;5;28
201501;Enero de 2015;1;Andalucía;11;Cádiz;11037;Trebujena;377;0;173;0;1;203;0;97;5;28;247
201501;Enero de 2015;1;Andalucía;11;Cádiz;11038;Ubrique;755;5;426;3;0;316;5;9;515;30;201
201501;Enero de 2015;1;Andalucía;11;Cádiz;11039;Vejer de la Frontera;309;8;174;0;5;121;1;62;4;30;213
201501;Enero de 2015;1;Andalucía;11;Cádiz;11040;Villaluenga del Rosario;24;0;18;0;0;6;0;0;2;6;16
201501;Enero de 2015;1;Andalucía;11;Cádiz;11041;Villamartín;743;6;402;0;1;334;0;182;30;78;453
201501;Enero de 2015;1;Andalucía;11;Cádiz;11042;Zahara;89;0;52;0;1;36;0;25;1;19;44
201501;Enero de 2015;1;Andalucía;11;Cádiz;11901;Benalup-Casas Viejas;191;1;108;1;0;81;0;21;6;37;127
201501;Enero de 2015;1;Andalucía;11;Cádiz;11902;San José del Valle;246;5;126;0;1;114;0;48;29;32;137
201501;Enero de 2015;1;Andalucía;14;Córdoba;14001;Adamuz;535;2;308;1;0;224;0;409;6;34;86
201501;Enero de 2015;1;Andalucía;14;Córdoba;14002;Aguilar de la Frontera;1011;3;525;6;1;467;9;717;45;98;151
201501;Enero de 2015;1;Andalucía;14;Córdoba;14003;Alcaracejos;52;1;24;0;0;27;0;9;4;9;30
201501;Enero de 2015;1;Andalucía;14;Córdoba;14004;Almedinilla;323;1;175;0;1;145;1;256;18;8;41
201501;Enero de 2015;1;Andalucía;14;Córdoba;14005;Almodóvar del Río;325;0;174;1;0;148;2;98;7;29;191
201501;Enero de 2015;1;Andalucía;14;Córdoba;14006;Añora;49;3;28;1;0;17;0;7;3;15;24
201501;Enero de 2015;1;Andalucía;14;Córdoba;14007;Baena;1584;10;1072;4;13;485;0;1106;39;179;260
201501;Enero de 2015;1;Andalucía;14;Córdoba;14008;Belalcázar;138;0;52;0;0;85;1;33;2;22;81
201501;Enero de 2015;1;Andalucía;14;Córdoba;14009;Belmez;82;0;61;0;0;21;0;14;1;27;40
201501;Enero de 2015;1;Andalucía;14;Córdoba;14010;Benamejí;621;1;398;0;2;220;0;474;16;85;46
201501;Enero de 2015;1;Andalucía;14;Córdoba;14011;Blázquez, Los;52;0;34;0;0;18;0;8;0;15;29
201501;Enero de 2015;1;Andalucía;14;Córdoba;14012;Bujalance;513;2;309;0;0;202;0;310;10;94;99
201501;Enero de 2015;1;Andalucía;14;Córdoba;14013;Cabra;1843;6;1020;7;1;805;4;1479;30;65;269
201501;Enero de 2015;1;Andalucía;14;Córdoba;14014;Cañete de las Torres;502;8;393;1;5;95;0;435;9;18;40
201501;Enero de 2015;1;Andalucía;14;Córdoba;14015;Carcabuey;240;0;146;0;0;94;0;174;9;13;44
201501;Enero de 2015;1;Andalucía;14;Córdoba;14016;Cardeña;155;0;124;0;0;31;0;90;3;19;43
201501;Enero de 2015;1;Andalucía;14;Córdoba;14017;Carlota, La;587;4;312;0;3;267;1;175;39;99;274
201501;Enero de 2015;1;Andalucía;14;Córdoba;14018;Carpio, El;212;2;135;0;2;73;0;55;29;10;118
201501;Enero de 2015;1;Andalucía;14;Córdoba;14019;Castro del Río;714;0;455;2;1;255;1;500;12;97;105
201501;Enero de 2015;1;Andalucía;14;Córdoba;14020;Conquista;17;0;10;0;0;7;0;2;0;9;6
201501;Enero de 2015;1;Andalucía;14;Córdoba;14021;Córdoba;10478;190;5865;134;168;4011;110;2141;622;935;6780
201501;Enero de 2015;1;Andalucía;14;Córdoba;14022;Doña Mencía;608;1;356;0;0;251;0;493;1;16;98
201501;Enero de 2015;1;Andalucía;14;Córdoba;14023;Dos Torres;100;1;47;0;1;51;0;8;5;18;69
201501;Enero de 2015;1;Andalucía;14;Córdoba;14024;Encinas Reales;452;0;295;0;0;157;0;402;7;29;14
201501;Enero de 2015;1;Andalucía;14;Córdoba;14025;Espejo;320;0;185;0;0;135;0;232;0;43;45
201501;Enero de 2015;1;Andalucía;14;Córdoba;14026;Espiel;122;3;87;0;0;32;0;13;49;15;45
201501;Enero de 2015;1;Andalucía;14;Córdoba;14027;Fernán-Núñez;328;0;222;0;1;105;0;136;13;37;142
201501;Enero de 2015;1;Andalucía;14;Córdoba;14028;Fuente la Lancha;23;0;6;0;0;17;0;1;0;9;13
201501;Enero de 2015;1;Andalucía;14;Córdoba;14029;Fuente Obejuna;132;0;94;0;5;33;0;50;1;9;72
201501;Enero de 2015;1;Andalucía;14;Córdoba;14030;Fuente Palmera;1003;4;640;0;1;358;0;769;42;68;124
201501;Enero de 2015;1;Andalucía;14;Córdoba;14031;Fuente-Tójar;59;0;32;0;0;27;0;41;8;0;10
201501;Enero de 2015;1;Andalucía;14;Córdoba;14032;Granjuela, La;6;0;2;0;0;4;0;0;0;0;6
201501;Enero de 2015;1;Andalucía;14;Córdoba;14033;Guadalcázar;56;0;33;0;1;22;0;25;3;8;20
201501;Enero de 2015;1;Andalucía;14;Córdoba;14034;Guijo, El;32;0;16;0;0;16;0;2;0;0;30
201501;Enero de 2015;1;Andalucía;14;Córdoba;14035;Hinojosa del Duque;174;0;108;0;2;64;0;10;6;57;101
201501;Enero de 2015;1;Andalucía;14;Córdoba;14036;Hornachuelos;1049;2;806;0;2;239;0;846;1;93;109
201501;Enero de 2015;1;Andalucía;14;Córdoba;14037;Iznájar;831;1;527;0;0;303;0;744;4;3;80
201501;Enero de 2015;1;Andalucía;14;Córdoba;14038;Lucena;2867;46;1729;19;11;1052;10;2235;212;132;288
201501;Enero de 2015;1;Andalucía;14;Córdoba;14039;Luque;398;0;262;0;0;136;0;338;15;6;39
201501;Enero de 2015;1;Andalucía;14;Córdoba;14040;Montalbán de Córdoba;439;0;282;1;0;156;0;387;13;6;33
201501;Enero de 2015;1;Andalucía;14;Córdoba;14041;Montemayor;290;1;163;0;1;124;1;155;16;39;80
201501;Enero de 2015;1;Andalucía;14;Córdoba;14042;Montilla;1100;17;614;6;2;461;0;589;39;130;342
201501;Enero de 2015;1;Andalucía;14;Córdoba;14043;Montoro;656;2;414;1;1;237;1;384;25;34;213
201501;Enero de 2015;1;Andalucía;14;Córdoba;14044;Monturque;159;3;73;1;0;82;0;101;12;4;42
201501;Enero de 2015;1;Andalucía;14;Córdoba;14045;Moriles;266;1;164;0;1;100;0;181;14;29;42
201501;Enero de 2015;1;Andalucía;14;Córdoba;14046;Nueva Carteya;749;4;472;0;1;270;2;681;4;22;42
201501;Enero de 2015;1;Andalucía;14;Córdoba;14047;Obejo;55;0;36;0;0;19;0;21;0;16;18
201501;Enero de 2015;1;Andalucía;14;Córdoba;14048;Palenciana;132;0;80;0;0;52;0;95;0;1;36
201501;Enero de 2015;1;Andalucía;14;Córdoba;14049;Palma del Río;3324;8;2224;3;9;1078;2;2747;24;194;359
201501;Enero de 2015;1;Andalucía;14;Córdoba;14050;Pedro Abad;134;0;75;1;0;57;1;55;4;25;50
201501;Enero de 2015;1;Andalucía;14;Córdoba;14051;Pedroche;71;0;32;0;0;39;0;8;2;22;39
201501;Enero de 2015;1;Andalucía;14;Córdoba;14052;Peñarroya-Pueblonuevo;217;3;123;1;9;76;5;2;8;76;131
201501;Enero de 2015;1;Andalucía;14;Córdoba;14053;Posadas;468;3;289;0;8;168;0;340;3;32;93
201501;Enero de 2015;1;Andalucía;14;Córdoba;14054;Pozoblanco;629;5;395;1;1;226;1;97;134;68;330
201501;Enero de 2015;1;Andalucía;14;Córdoba;14055;Priego de Córdoba;1379;5;847;4;1;519;3;937;36;96;310
201501;Enero de 2015;1;Andalucía;14;Córdoba;14056;Puente Genil;1777;5;1071;7;8;681;5;916;413;213;235
201501;Enero de 2015;1;Andalucía;14;Córdoba;14057;Rambla, La;479;2;309;0;4;164;0;305;27;40;107
201501;Enero de 2015;1;Andalucía;14;Córdoba;14058;Rute;1215;2;798;0;0;415;0;1040;49;28;98
201501;Enero de 2015;1;Andalucía;14;Córdoba;14059;San Sebastián de los Ballesteros;29;0;17;0;1;11;0;10;0;6;13
201501;Enero de 2015;1;Andalucía;14;Córdoba;14060;Santaella;674;1;445;1;0;227;0;511;22;42;99
201501;Enero de 2015;1;Andalucía;14;Córdoba;14061;Santa Eufemia;32;1;22;0;0;9;0;10;1;0;21
201501;Enero de 2015;1;Andalucía;14;Córdoba;14062;Torrecampo;37;2;13;0;0;22;0;3;0;8;26
201501;Enero de 2015;1;Andalucía;14;Córdoba;14063;Valenzuela;133;0;89;0;1;43;0;109;0;0;24
201501;Enero de 2015;1;Andalucía;14;Córdoba;14064;Valsequillo;36;0;17;0;0;19;0;7;0;18;11
201501;Enero de 2015;1;Andalucía;14;Córdoba;14065;Victoria, La;84;0;52;0;0;31;1;33;1;10;40
201501;Enero de 2015;1;Andalucía;14;Córdoba;14066;Villa del Río;288;2;162;2;1;120;1;108;23;81;76
201501;Enero de 2015;1;Andalucía;14;Córdoba;14067;Villafranca de Córdoba;326;0;191;1;0;134;0;57;24;57;188
201501;Enero de 2015;1;Andalucía;14;Córdoba;14068;Villaharta;12;0;6;0;0;6;0;2;0;0;10
201501;Enero de 2015;1;Andalucía;14;Córdoba;14069;Villanueva de Córdoba;317;0;203;1;0;113;0;116;7;17;177
201501;Enero de 2015;1;Andalucía;14;Córdoba;14070;Villanueva del Duque;36;0;24;0;0;12;0;10;0;2;24
201501;Enero de 2015;1;Andalucía;14;Córdoba;14071;Villanueva del Rey;32;0;21;0;0;11;0;20;0;1;11
201501;Enero de 2015;1;Andalucía;14;Córdoba;14072;Villaralto;33;0;22;0;0;11;0;3;14;0;16
201501;Enero de 2015;1;Andalucía;14;Córdoba;14073;Villaviciosa de Córdoba;85;3;53;0;0;28;1;43;1;10;31
201501;Enero de 2015;1;Andalucía;14;Córdoba;14074;Viso, El;125;0;71;0;0;54;0;11;2;66;46
201501;Enero de 2015;1;Andalucía;14;Córdoba;14075;Zuheros;84;0;48;0;0;36;0;75;1;0;8
201501;Enero de 2015;1;Andalucía;18;Granada;18001;Agrón;32;0;21;0;0;11;0;25;0;0;7
201501;Enero de 2015;1;Andalucía;18;Granada;18002;Alamedilla;57;0;24;0;0;33;0;46;0;11;0
201501;Enero de 2015;1;Andalucía;18;Granada;18003;Albolote;932;43;593;9;7;263;17;168;62;220;482
201501;Enero de 2015;1;Andalucía;18;Granada;18004;Albondón;9;0;6;0;0;3;0;2;0;2;5
201501;Enero de 2015;1;Andalucía;18;Granada;18005;Albuñán;35;0;16;0;0;19;0;0;0;11;24
201501;Enero de 2015;1;Andalucía;18;Granada;18006;Albuñol;308;0;185;1;0;122;0;258;4;7;39
201501;Enero de 2015;1;Andalucía;18;Granada;18007;Albuñuelas;71;0;36;1;0;34;0;25;0;14;32
201501;Enero de 2015;1;Andalucía;18;Granada;18010;Aldeire;22;1;16;0;0;5;0;8;0;13;1
201501;Enero de 2015;1;Andalucía;18;Granada;18011;Alfacar;102;1;64;1;1;32;3;25;11;21;45
201501;Enero de 2015;1;Andalucía;18;Granada;18012;Algarinejo;529;1;359;0;1;168;0;508;1;7;13
201501;Enero de 2015;1;Andalucía;18;Granada;18013;Alhama de Granada;500;1;360;0;5;134;0;401;4;18;77
201501;Enero de 2015;1;Andalucía;18;Granada;18014;Alhendín;77;4;44;0;0;29;0;1;7;7;62
