;;;;CONTRATOS POR MUNICIPIOS DESGLOSADO POR SEXO, TIPO DE CONTRATO Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;
201201;Enero de 2012;1;Andalucía;14;Córdoba;14054;Pozoblanco;494;4;300;2;3;185;0;107;89;104;194
201201;Enero de 2012;1;Andalucía;14;Córdoba;14055;Priego de Córdoba;1337;8;811;2;7;508;1;1005;44;95;193
201201;Enero de 2012;1;Andalucía;14;Córdoba;14056;Puente Genil;1354;4;757;7;2;581;3;770;138;199;247
201201;Enero de 2012;1;Andalucía;14;Córdoba;14057;Rambla, La;518;2;299;0;1;214;2;370;11;88;49
201201;Enero de 2012;1;Andalucía;14;Córdoba;14058;Rute;902;1;571;0;0;329;1;765;21;61;55
201201;Enero de 2012;1;Andalucía;14;Córdoba;14059;San Sebastián de los Ballesteros;41;0;19;0;0;22;0;10;0;17;14
201201;Enero de 2012;1;Andalucía;14;Córdoba;14060;Santaella;588;0;356;2;0;230;0;455;13;46;74
201201;Enero de 2012;1;Andalucía;14;Córdoba;14061;Santa Eufemia;26;0;16;0;0;10;0;1;0;20;5
201201;Enero de 2012;1;Andalucía;14;Córdoba;14062;Torrecampo;29;0;10;1;0;18;0;0;0;14;15
201201;Enero de 2012;1;Andalucía;14;Córdoba;14063;Valenzuela;345;0;241;0;0;104;0;339;1;4;1
201201;Enero de 2012;1;Andalucía;14;Córdoba;14064;Valsequillo;7;0;4;0;0;3;0;1;0;5;1
201201;Enero de 2012;1;Andalucía;14;Córdoba;14065;Victoria, La;64;0;30;0;0;34;0;42;0;10;12
201201;Enero de 2012;1;Andalucía;14;Córdoba;14066;Villa del Río;444;0;241;2;2;199;0;280;22;87;55
201201;Enero de 2012;1;Andalucía;14;Córdoba;14067;Villafranca de Córdoba;156;0;83;4;0;69;0;90;6;15;45
201201;Enero de 2012;1;Andalucía;14;Córdoba;14068;Villaharta;18;1;1;0;0;16;0;2;0;0;16
201201;Enero de 2012;1;Andalucía;14;Córdoba;14069;Villanueva de Córdoba;161;0;99;0;1;58;3;76;12;29;44
201201;Enero de 2012;1;Andalucía;14;Córdoba;14070;Villanueva del Duque;18;0;10;0;0;6;2;4;1;3;10
201201;Enero de 2012;1;Andalucía;14;Córdoba;14071;Villanueva del Rey;11;0;2;0;0;9;0;2;6;0;3
201201;Enero de 2012;1;Andalucía;14;Córdoba;14072;Villaralto;55;0;17;0;11;27;0;22;1;20;12
201201;Enero de 2012;1;Andalucía;14;Córdoba;14073;Villaviciosa de Córdoba;53;0;37;0;0;16;0;31;3;11;8
201201;Enero de 2012;1;Andalucía;14;Córdoba;14074;Viso, El;73;0;38;0;0;35;0;5;1;47;20
201201;Enero de 2012;1;Andalucía;14;Córdoba;14075;Zuheros;93;1;55;0;0;37;0;86;2;2;3
201201;Enero de 2012;1;Andalucía;18;Granada;18001;Agrón;6;0;1;0;0;4;1;1;0;0;5
201201;Enero de 2012;1;Andalucía;18;Granada;18002;Alamedilla;38;0;19;0;1;18;0;35;0;2;1
201201;Enero de 2012;1;Andalucía;18;Granada;18003;Albolote;490;13;290;5;5;173;4;166;12;58;254
201201;Enero de 2012;1;Andalucía;18;Granada;18004;Albondón;13;0;9;0;0;4;0;3;0;9;1
201201;Enero de 2012;1;Andalucía;18;Granada;18005;Albuñán;3;0;2;0;0;1;0;0;0;2;1
201201;Enero de 2012;1;Andalucía;18;Granada;18006;Albuñol;241;1;130;0;0;109;1;188;7;3;43
201201;Enero de 2012;1;Andalucía;18;Granada;18007;Albuñuelas;39;1;14;0;0;24;0;21;2;9;7
201201;Enero de 2012;1;Andalucía;18;Granada;18010;Aldeire;21;1;13;0;0;7;0;9;0;9;3
201201;Enero de 2012;1;Andalucía;18;Granada;18011;Alfacar;36;0;20;0;0;16;0;8;6;6;16
201201;Enero de 2012;1;Andalucía;18;Granada;18012;Algarinejo;358;0;225;0;0;133;0;333;1;3;21
201201;Enero de 2012;1;Andalucía;18;Granada;18013;Alhama de Granada;360;1;222;0;0;137;0;280;7;45;28
201201;Enero de 2012;1;Andalucía;18;Granada;18014;Alhendín;103;1;82;1;0;19;0;4;19;26;54
