;;;;CONTRATOS POR MUNICIPIOS DESGLOSADO POR SEXO, TIPO DE CONTRATO Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;
201701;Enero de 2017;1;Andalucía;4;Almería;4013;Almería;5673;133;2906;100;94;2365;75;794;212;482;4185
201701;Enero de 2017;1;Andalucía;4;Almería;4014;Almócita;6;0;6;0;0;0;0;0;0;2;4
201701;Enero de 2017;1;Andalucía;4;Almería;4015;Alsodux;3;0;3;0;0;0;0;0;0;0;3
201701;Enero de 2017;1;Andalucía;4;Almería;4016;Antas;602;88;393;4;13;103;1;322;9;23;248
201701;Enero de 2017;1;Andalucía;4;Almería;4017;Arboleas;71;4;45;2;1;16;3;7;2;11;51
201701;Enero de 2017;1;Andalucía;4;Almería;4018;Armuña de Almanzora;6;0;3;0;0;3;0;4;0;1;1
201701;Enero de 2017;1;Andalucía;4;Almería;4019;Bacares;13;0;5;0;0;8;0;3;0;0;10
201701;Enero de 2017;1;Andalucía;4;Almería;4020;Bayárcal;4;0;2;0;0;2;0;0;0;0;4
201701;Enero de 2017;1;Andalucía;4;Almería;4021;Bayarque;1;0;1;0;0;0;0;0;0;1;0
201701;Enero de 2017;1;Andalucía;4;Almería;4022;Bédar;7;0;4;0;0;3;0;0;0;0;7
201701;Enero de 2017;1;Andalucía;4;Almería;4023;Beires;9;0;6;0;0;3;0;0;0;0;9
201701;Enero de 2017;1;Andalucía;4;Almería;4024;Benahadux;141;2;69;2;4;63;1;1;72;2;66
201701;Enero de 2017;1;Andalucía;4;Almería;4026;Benitagla;3;0;2;0;0;1;0;0;0;0;3
201701;Enero de 2017;1;Andalucía;4;Almería;4027;Benizalón;11;0;6;0;0;5;0;2;0;0;9
201701;Enero de 2017;1;Andalucía;4;Almería;4028;Bentarique;15;0;10;0;0;5;0;2;0;0;13
201701;Enero de 2017;1;Andalucía;4;Almería;4029;Berja;262;2;173;5;1;81;0;138;9;43;72
201701;Enero de 2017;1;Andalucía;4;Almería;4030;Canjáyar;37;0;24;0;0;13;0;11;4;5;17
201701;Enero de 2017;1;Andalucía;4;Almería;4031;Cantoria;115;10;68;17;3;15;2;14;51;11;39
201701;Enero de 2017;1;Andalucía;4;Almería;4032;Carboneras;260;3;228;1;0;26;2;27;85;74;74
201701;Enero de 2017;1;Andalucía;4;Almería;4033;Castro de Filabres;2;0;2;0;0;0;0;1;0;0;1
201701;Enero de 2017;1;Andalucía;4;Almería;4034;Cóbdar;2;0;0;0;0;2;0;0;0;0;2
201701;Enero de 2017;1;Andalucía;4;Almería;4035;Cuevas del Almanzora;1236;42;1022;11;13;144;4;1049;6;18;163
201701;Enero de 2017;1;Andalucía;4;Almería;4036;Chercos;12;0;1;0;0;11;0;10;0;0;2
201701;Enero de 2017;1;Andalucía;4;Almería;4037;Chirivel;44;1;29;0;0;14;0;19;0;2;23
201701;Enero de 2017;1;Andalucía;4;Almería;4038;Dalías;53;3;39;0;0;11;0;14;3;6;30
201701;Enero de 2017;1;Andalucía;4;Almería;4041;Enix;8;0;6;0;0;2;0;4;0;0;4
201701;Enero de 2017;1;Andalucía;4;Almería;4043;Felix;6;1;3;0;0;2;0;2;1;1;2
201701;Enero de 2017;1;Andalucía;4;Almería;4044;Fines;48;1;34;0;0;13;0;13;6;2;27
201701;Enero de 2017;1;Andalucía;4;Almería;4045;Fiñana;29;0;17;0;0;12;0;15;0;2;12
201701;Enero de 2017;1;Andalucía;4;Almería;4046;Fondón;28;0;14;0;0;14;0;2;7;2;17
201701;Enero de 2017;1;Andalucía;4;Almería;4047;Gádor;86;2;57;3;1;22;1;28;15;6;37
201701;Enero de 2017;1;Andalucía;4;Almería;4048;Gallardos, Los;32;0;15;0;0;17;0;8;0;5;19
201701;Enero de 2017;1;Andalucía;4;Almería;4049;Garrucha;121;7;63;4;1;44;2;7;4;16;94
201701;Enero de 2017;1;Andalucía;4;Almería;4050;Gérgal;37;0;25;1;0;11;0;26;1;1;9
201701;Enero de 2017;1;Andalucía;4;Almería;4051;Huécija;1;0;1;0;0;0;0;0;0;0;1
201701;Enero de 2017;1;Andalucía;4;Almería;4052;Huércal de Almería;389;18;242;12;10;99;8;1;26;28;334
201701;Enero de 2017;1;Andalucía;4;Almería;4053;Huércal-Overa;432;18;249;4;6;153;2;134;10;31;257
201701;Enero de 2017;1;Andalucía;4;Almería;4054;Illar;11;0;5;0;0;6;0;5;0;0;6
201701;Enero de 2017;1;Andalucía;4;Almería;4055;Instinción;3;0;1;0;0;2;0;0;1;0;2
201701;Enero de 2017;1;Andalucía;4;Almería;4056;Laroya;2;0;2;0;0;0;0;0;0;1;1
201701;Enero de 2017;1;Andalucía;4;Almería;4057;Láujar de Andarax;65;0;38;0;0;26;1;7;0;2;56
201701;Enero de 2017;1;Andalucía;4;Almería;4058;Líjar;12;0;9;0;0;3;0;1;2;0;9
201701;Enero de 2017;1;Andalucía;4;Almería;4059;Lubrín;22;0;12;1;2;7;0;5;0;0;17
201701;Enero de 2017;1;Andalucía;4;Almería;4060;Lucainena de las Torres;31;0;19;1;0;7;4;14;1;0;16
201701;Enero de 2017;1;Andalucía;4;Almería;4061;Lúcar;12;0;4;0;0;8;0;9;0;2;1
201701;Enero de 2017;1;Andalucía;4;Almería;4062;Macael;50;3;27;2;0;16;2;2;23;1;24
201701;Enero de 2017;1;Andalucía;4;Almería;4063;María;19;0;13;0;0;6;0;7;0;1;11
201701;Enero de 2017;1;Andalucía;4;Almería;4064;Mojácar;261;1;140;4;1;111;4;0;4;11;246
201701;Enero de 2017;1;Andalucía;4;Almería;4065;Nacimiento;8;0;6;0;0;2;0;0;4;0;4
201701;Enero de 2017;1;Andalucía;4;Almería;4066;Níjar;1218;33;630;22;12;519;2;573;15;43;587
201701;Enero de 2017;1;Andalucía;4;Almería;4067;Ohanes;7;0;6;0;0;1;0;2;0;0;5
201701;Enero de 2017;1;Andalucía;4;Almería;4068;Olula de Castro;3;0;2;0;0;1;0;0;0;0;3
201701;Enero de 2017;1;Andalucía;4;Almería;4069;Olula del Río;67;1;26;2;2;34;2;0;4;4;59
201701;Enero de 2017;1;Andalucía;4;Almería;4070;Oria;84;4;33;15;0;27;5;19;2;7;56
201701;Enero de 2017;1;Andalucía;4;Almería;4071;Padules;8;0;5;0;0;3;0;0;0;2;6
201701;Enero de 2017;1;Andalucía;4;Almería;4072;Partaloa;12;0;3;0;0;9;0;2;0;0;10
201701;Enero de 2017;1;Andalucía;4;Almería;4073;Paterna del Río;1;0;0;0;0;1;0;0;0;0;1
201701;Enero de 2017;1;Andalucía;4;Almería;4074;Pechina;72;1;33;0;2;36;0;29;1;5;37
201701;Enero de 2017;1;Andalucía;4;Almería;4075;Pulpí;1717;26;1321;4;8;353;5;1610;14;17;76
201701;Enero de 2017;1;Andalucía;4;Almería;4076;Purchena;23;0;9;0;0;14;0;3;12;4;4
201701;Enero de 2017;1;Andalucía;4;Almería;4077;Rágol;12;0;4;0;0;8;0;3;0;0;9
201701;Enero de 2017;1;Andalucía;4;Almería;4078;Rioja;38;1;12;1;0;24;0;7;2;0;29
201701;Enero de 2017;1;Andalucía;4;Almería;4079;Roquetas de Mar;1770;30;995;27;22;664;32;341;51;184;1194
201701;Enero de 2017;1;Andalucía;4;Almería;4080;Santa Cruz de Marchena;4;0;4;0;0;0;0;0;0;0;4
201701;Enero de 2017;1;Andalucía;4;Almería;4081;Santa Fe de Mondújar;15;0;11;0;0;4;0;5;0;0;10
201701;Enero de 2017;1;Andalucía;4;Almería;4082;Senés;8;0;2;0;0;6;0;2;0;0;6
201701;Enero de 2017;1;Andalucía;4;Almería;4083;Serón;31;1;16;0;0;13;1;3;7;2;19
201701;Enero de 2017;1;Andalucía;4;Almería;4084;Sierro;5;0;2;0;0;3;0;0;0;0;5
201701;Enero de 2017;1;Andalucía;4;Almería;4085;Somontín;2;0;2;0;0;0;0;0;0;1;1
201701;Enero de 2017;1;Andalucía;4;Almería;4086;Sorbas;63;1;39;3;0;20;0;21;11;5;26
201701;Enero de 2017;1;Andalucía;4;Almería;4087;Suflí;13;0;8;0;0;5;0;1;0;2;10
201701;Enero de 2017;1;Andalucía;4;Almería;4088;Tabernas;101;0;66;4;0;31;0;50;7;1;43
201701;Enero de 2017;1;Andalucía;4;Almería;4089;Taberno;18;0;12;0;0;6;0;4;0;2;12
201701;Enero de 2017;1;Andalucía;4;Almería;4090;Tahal;11;0;7;1;0;2;1;9;0;0;2
201701;Enero de 2017;1;Andalucía;4;Almería;4091;Terque;12;0;9;0;0;3;0;2;0;3;7
201701;Enero de 2017;1;Andalucía;4;Almería;4092;Tíjola;198;1;48;114;2;29;4;28;7;5;158
201701;Enero de 2017;1;Andalucía;4;Almería;4093;Turre;36;4;17;0;2;13;0;5;0;7;24
201701;Enero de 2017;1;Andalucía;4;Almería;4094;Turrillas;8;0;2;0;0;6;0;4;0;0;4
201701;Enero de 2017;1;Andalucía;4;Almería;4095;Uleila del Campo;19;0;14;0;0;5;0;5;0;1;13
201701;Enero de 2017;1;Andalucía;4;Almería;4096;Urrácal;5;0;2;0;0;3;0;4;0;0;1
201701;Enero de 2017;1;Andalucía;4;Almería;4097;Velefique;7;0;6;0;0;1;0;0;0;7;0
201701;Enero de 2017;1;Andalucía;4;Almería;4098;Vélez-Blanco;38;0;24;0;0;14;0;12;0;2;24
201701;Enero de 2017;1;Andalucía;4;Almería;4099;Vélez-Rubio;113;5;43;0;10;55;0;8;41;4;60
201701;Enero de 2017;1;Andalucía;4;Almería;4100;Vera;299;12;190;7;7;82;1;77;3;20;199
201701;Enero de 2017;1;Andalucía;4;Almería;4101;Viator;229;12;144;8;3;56;6;5;6;17;201
201701;Enero de 2017;1;Andalucía;4;Almería;4102;Vícar;775;15;363;8;8;375;6;327;33;75;340
201701;Enero de 2017;1;Andalucía;4;Almería;4103;Zurgena;32;0;16;0;0;16;0;4;0;7;21
201701;Enero de 2017;1;Andalucía;4;Almería;4901;Tres Villas, Las;7;0;4;0;0;3;0;4;0;0;3
201701;Enero de 2017;1;Andalucía;4;Almería;4902;Ejido, El;3897;51;1991;46;37;1735;37;1264;98;223;2312
201701;Enero de 2017;1;Andalucía;4;Almería;4903;Mojonera, La;415;5;216;0;3;187;4;282;33;6;94
201701;Enero de 2017;1;Andalucía;4;Almería;4904;Balanegra;4;0;3;0;0;1;0;2;0;0;2
201701;Enero de 2017;1;Andalucía;11;Cádiz;11001;Alcalá de los Gazules;211;0;102;1;0;108;0;54;5;12;140
201701;Enero de 2017;1;Andalucía;11;Cádiz;11002;Alcalá del Valle;579;0;302;0;0;277;0;455;2;11;111
201701;Enero de 2017;1;Andalucía;11;Cádiz;11003;Algar;34;0;16;0;0;18;0;2;1;5;26
201701;Enero de 2017;1;Andalucía;11;Cádiz;11004;Algeciras;8117;78;6829;52;82;991;85;42;211;244;7620
201701;Enero de 2017;1;Andalucía;11;Cádiz;11005;Algodonales;272;0;136;0;0;136;0;133;0;13;126
201701;Enero de 2017;1;Andalucía;11;Cádiz;11006;Arcos de la Frontera;1443;5;928;5;6;495;4;224;50;253;916
201701;Enero de 2017;1;Andalucía;11;Cádiz;11007;Barbate;590;2;417;3;6;160;2;66;29;83;412
201701;Enero de 2017;1;Andalucía;11;Cádiz;11008;Barrios, Los;1219;14;781;17;7;389;11;62;425;114;618
201701;Enero de 2017;1;Andalucía;11;Cádiz;11009;Benaocaz;29;1;17;1;1;8;1;1;8;0;20
201701;Enero de 2017;1;Andalucía;11;Cádiz;11010;Bornos;209;0;102;0;1;106;0;20;7;22;160
201701;Enero de 2017;1;Andalucía;11;Cádiz;11011;Bosque, El;163;1;55;2;0;104;1;2;5;5;151
201701;Enero de 2017;1;Andalucía;11;Cádiz;11012;Cádiz;5461;68;2958;69;57;2237;72;43;333;442;4643
201701;Enero de 2017;1;Andalucía;11;Cádiz;11013;Castellar de la Frontera;91;0;53;1;0;34;3;21;2;14;54
201701;Enero de 2017;1;Andalucía;11;Cádiz;11014;Conil de la Frontera;645;8;425;7;5;192;8;28;5;158;454
201701;Enero de 2017;1;Andalucía;11;Cádiz;11015;Chiclana de la Frontera;1731;29;1103;27;19;531;22;28;123;330;1250
201701;Enero de 2017;1;Andalucía;11;Cádiz;11016;Chipiona;686;5;395;7;8;268;3;202;19;104;361
201701;Enero de 2017;1;Andalucía;11;Cádiz;11017;Espera;277;0;175;2;0;100;0;105;0;92;80
201701;Enero de 2017;1;Andalucía;11;Cádiz;11018;Gastor, El;83;0;46;0;0;37;0;49;0;8;26
201701;Enero de 2017;1;Andalucía;11;Cádiz;11019;Grazalema;114;1;64;1;0;48;0;7;1;3;103
201701;Enero de 2017;1;Andalucía;11;Cádiz;11020;Jerez de la Frontera;8338;125;4909;93;80;3056;75;1184;564;680;5910
201701;Enero de 2017;1;Andalucía;11;Cádiz;11021;Jimena de la Frontera;266;7;176;4;1;75;3;116;6;23;121
201701;Enero de 2017;1;Andalucía;11;Cádiz;11022;Línea de la Concepción, La;836;52;324;31;15;396;18;7;42;101;686
201701;Enero de 2017;1;Andalucía;11;Cádiz;11023;Medina-Sidonia;310;4;172;9;1;118;6;68;19;59;164
201701;Enero de 2017;1;Andalucía;11;Cádiz;11024;Olvera;642;0;337;0;1;304;0;420;10;73;139
201701;Enero de 2017;1;Andalucía;11;Cádiz;11025;Paterna de Rivera;126;0;69;0;0;57;0;5;0;73;48
201701;Enero de 2017;1;Andalucía;11;Cádiz;11026;Prado del Rey;207;1;110;2;0;94;0;45;25;16;121
201701;Enero de 2017;1;Andalucía;11;Cádiz;11027;Puerto de Santa María, El;2627;58;1506;53;30;950;30;62;186;347;2032
201701;Enero de 2017;1;Andalucía;11;Cádiz;11028;Puerto Real;1161;11;843;13;5;283;6;50;329;164;618
201701;Enero de 2017;1;Andalucía;11;Cádiz;11029;Puerto Serrano;201;0;107;0;1;91;2;45;2;30;124
201701;Enero de 2017;1;Andalucía;11;Cádiz;11030;Rota;885;9;482;11;8;369;6;74;52;152;607
201701;Enero de 2017;1;Andalucía;11;Cádiz;11031;San Fernando;1270;13;601;17;27;599;13;0;74;217;979
201701;Enero de 2017;1;Andalucía;11;Cádiz;11032;Sanlúcar de Barrameda;2341;20;1303;29;16;957;16;674;77;392;1198
201701;Enero de 2017;1;Andalucía;11;Cádiz;11033;San Roque;1027;27;694;25;17;236;28;49;220;250;508
201701;Enero de 2017;1;Andalucía;11;Cádiz;11034;Setenil de las Bodegas;259;0;123;0;0;136;0;175;2;14;68
201701;Enero de 2017;1;Andalucía;11;Cádiz;11035;Tarifa;410;13;267;6;7;112;5;29;17;109;255
201701;Enero de 2017;1;Andalucía;11;Cádiz;11036;Torre Alháquime;58;0;32;0;0;25;1;38;1;5;14
201701;Enero de 2017;1;Andalucía;11;Cádiz;11037;Trebujena;275;0;142;1;1;129;2;60;3;37;175
201701;Enero de 2017;1;Andalucía;11;Cádiz;11038;Ubrique;542;3;297;19;4;203;16;9;341;34;158
201701;Enero de 2017;1;Andalucía;11;Cádiz;11039;Vejer de la Frontera;377;3;252;2;3;117;0;82;6;42;247
201701;Enero de 2017;1;Andalucía;11;Cádiz;11040;Villaluenga del Rosario;31;0;22;0;0;9;0;7;2;0;22
201701;Enero de 2017;1;Andalucía;11;Cádiz;11041;Villamartín;604;3;339;2;0;259;1;171;31;49;353
201701;Enero de 2017;1;Andalucía;11;Cádiz;11042;Zahara;155;0;64;0;1;90;0;39;6;31;79
201701;Enero de 2017;1;Andalucía;11;Cádiz;11901;Benalup-Casas Viejas;256;0;157;1;1;97;0;7;0;94;155
201701;Enero de 2017;1;Andalucía;11;Cádiz;11902;San José del Valle;227;0;104;2;2;119;0;49;28;18;132
201701;Enero de 2017;1;Andalucía;14;Córdoba;14001;Adamuz;1483;0;1047;1;0;435;0;1411;2;9;61
201701;Enero de 2017;1;Andalucía;14;Córdoba;14002;Aguilar de la Frontera;1744;2;1123;1;2;615;1;1490;9;61;184
201701;Enero de 2017;1;Andalucía;14;Córdoba;14003;Alcaracejos;79;1;55;1;0;22;0;38;1;10;30
201701;Enero de 2017;1;Andalucía;14;Córdoba;14004;Almedinilla;354;0;226;3;0;113;12;287;16;14;37
201701;Enero de 2017;1;Andalucía;14;Córdoba;14005;Almodóvar del Río;359;4;227;2;4;122;0;179;7;39;134
201701;Enero de 2017;1;Andalucía;14;Córdoba;14006;Añora;49;0;25;1;1;22;0;15;2;14;18
201701;Enero de 2017;1;Andalucía;14;Córdoba;14007;Baena;2132;10;1422;0;5;693;2;1785;20;130;197
201701;Enero de 2017;1;Andalucía;14;Córdoba;14008;Belalcázar;154;1;79;0;0;74;0;53;2;17;82
201701;Enero de 2017;1;Andalucía;14;Córdoba;14009;Belmez;36;1;25;0;0;10;0;14;2;12;8
201701;Enero de 2017;1;Andalucía;14;Córdoba;14010;Benamejí;663;4;442;10;0;206;1;583;17;29;34
201701;Enero de 2017;1;Andalucía;14;Córdoba;14011;Blázquez, Los;41;0;25;0;0;16;0;4;0;14;23
201701;Enero de 2017;1;Andalucía;14;Córdoba;14012;Bujalance;1433;1;885;0;0;547;0;1348;7;45;33
201701;Enero de 2017;1;Andalucía;14;Córdoba;14013;Cabra;2313;2;1375;5;3;926;2;1935;26;72;280
201701;Enero de 2017;1;Andalucía;14;Córdoba;14014;Cañete de las Torres;1733;16;1210;0;3;504;0;1698;7;4;24
201701;Enero de 2017;1;Andalucía;14;Córdoba;14015;Carcabuey;369;2;258;0;1;107;1;326;6;8;29
201701;Enero de 2017;1;Andalucía;14;Córdoba;14016;Cardeña;94;0;75;0;0;19;0;71;0;15;8
201701;Enero de 2017;1;Andalucía;14;Córdoba;14017;Carlota, La;708;0;405;6;4;292;1;336;66;60;246
201701;Enero de 2017;1;Andalucía;14;Córdoba;14018;Carpio, El;256;0;147;3;0;106;0;134;33;13;76
201701;Enero de 2017;1;Andalucía;14;Córdoba;14019;Castro del Río;1767;0;1211;0;0;556;0;1576;21;87;83
201701;Enero de 2017;1;Andalucía;14;Córdoba;14020;Conquista;27;0;16;0;0;11;0;7;0;11;9
201701;Enero de 2017;1;Andalucía;14;Córdoba;14021;Córdoba;13845;143;8031;139;130;5212;190;4057;915;969;7904
201701;Enero de 2017;1;Andalucía;14;Córdoba;14022;Doña Mencía;756;0;476;0;0;279;1;696;0;2;58
201701;Enero de 2017;1;Andalucía;14;Córdoba;14023;Dos Torres;84;0;33;2;0;49;0;13;2;23;46
201701;Enero de 2017;1;Andalucía;14;Córdoba;14024;Encinas Reales;408;0;265;4;0;137;2;343;15;32;18
201701;Enero de 2017;1;Andalucía;14;Córdoba;14025;Espejo;614;0;385;0;0;229;0;581;1;25;7
201701;Enero de 2017;1;Andalucía;14;Córdoba;14026;Espiel;151;0;119;0;1;31;0;29;40;8;74
201701;Enero de 2017;1;Andalucía;14;Córdoba;14027;Fernán-Núñez;424;4;266;1;1;152;0;253;11;53;107
201701;Enero de 2017;1;Andalucía;14;Córdoba;14028;Fuente la Lancha;23;0;15;0;0;8;0;1;0;13;9
201701;Enero de 2017;1;Andalucía;14;Córdoba;14029;Fuente Obejuna;112;1;81;0;0;29;1;47;6;7;52
201701;Enero de 2017;1;Andalucía;14;Córdoba;14030;Fuente Palmera;942;6;579;0;3;353;1;745;26;89;82
201701;Enero de 2017;1;Andalucía;14;Córdoba;14031;Fuente-Tójar;205;0;149;0;0;56;0;191;3;2;9
201701;Enero de 2017;1;Andalucía;14;Córdoba;14032;Granjuela, La;20;0;7;0;0;13;0;2;0;14;4
201701;Enero de 2017;1;Andalucía;14;Córdoba;14033;Guadalcázar;35;0;21;0;0;14;0;13;2;11;9
201701;Enero de 2017;1;Andalucía;14;Córdoba;14034;Guijo, El;23;0;11;0;0;12;0;0;0;0;23
201701;Enero de 2017;1;Andalucía;14;Córdoba;14035;Hinojosa del Duque;114;0;73;3;0;36;2;16;6;41;51
201701;Enero de 2017;1;Andalucía;14;Córdoba;14036;Hornachuelos;1058;1;726;0;0;330;1;785;7;103;163
201701;Enero de 2017;1;Andalucía;14;Córdoba;14037;Iznájar;977;2;685;0;1;288;1;902;14;4;57
201701;Enero de 2017;1;Andalucía;14;Córdoba;14038;Lucena;3066;17;1940;37;15;1042;15;2337;251;113;365
201701;Enero de 2017;1;Andalucía;14;Córdoba;14039;Luque;483;0;310;0;0;173;0;431;24;3;25
201701;Enero de 2017;1;Andalucía;14;Córdoba;14040;Montalbán de Córdoba;695;0;524;1;0;170;0;640;13;22;20
201701;Enero de 2017;1;Andalucía;14;Córdoba;14041;Montemayor;350;1;232;1;1;115;0;247;13;12;78
201701;Enero de 2017;1;Andalucía;14;Córdoba;14042;Montilla;1656;14;984;5;4;645;4;1116;44;148;348
201701;Enero de 2017;1;Andalucía;14;Córdoba;14043;Montoro;1451;0;913;1;1;535;1;1216;8;27;200
201701;Enero de 2017;1;Andalucía;14;Córdoba;14044;Monturque;229;1;134;0;1;93;0;149;57;2;21
201701;Enero de 2017;1;Andalucía;14;Córdoba;14045;Moriles;279;1;168;0;0;69;41;165;6;41;67
201701;Enero de 2017;1;Andalucía;14;Córdoba;14046;Nueva Carteya;1609;5;1004;0;1;599;0;1561;4;12;32
201701;Enero de 2017;1;Andalucía;14;Córdoba;14047;Obejo;50;0;31;0;0;19;0;28;0;2;20
201701;Enero de 2017;1;Andalucía;14;Córdoba;14048;Palenciana;131;1;88;0;0;42;0;90;2;5;34
201701;Enero de 2017;1;Andalucía;14;Córdoba;14049;Palma del Río;3151;17;2196;7;7;921;3;2533;83;213;322
201701;Enero de 2017;1;Andalucía;14;Córdoba;14050;Pedro Abad;124;0;64;0;0;60;0;69;1;3;51
201701;Enero de 2017;1;Andalucía;14;Córdoba;14051;Pedroche;48;1;24;1;0;20;2;13;0;20;15
201701;Enero de 2017;1;Andalucía;14;Córdoba;14052;Peñarroya-Pueblonuevo;167;5;72;4;1;71;14;8;2;31;126
201701;Enero de 2017;1;Andalucía;14;Córdoba;14053;Posadas;405;2;262;3;0;138;0;325;6;13;61
201701;Enero de 2017;1;Andalucía;14;Córdoba;14054;Pozoblanco;857;5;595;11;4;236;6;316;108;90;343
201701;Enero de 2017;1;Andalucía;14;Córdoba;14055;Priego de Córdoba;1835;1;1202;3;4;624;1;1468;37;49;281
201701;Enero de 2017;1;Andalucía;14;Córdoba;14056;Puente Genil;1976;10;1334;3;2;614;13;1355;143;238;240
201701;Enero de 2017;1;Andalucía;14;Córdoba;14057;Rambla, La;760;0;497;0;0;263;0;645;20;25;70
201701;Enero de 2017;1;Andalucía;14;Córdoba;14058;Rute;1446;2;985;5;2;448;4;1247;50;57;92
201701;Enero de 2017;1;Andalucía;14;Córdoba;14059;San Sebastián de los Ballesteros;75;0;52;0;0;23;0;65;0;0;10
201701;Enero de 2017;1;Andalucía;14;Córdoba;14060;Santaella;988;2;666;1;1;317;1;877;30;7;74
201701;Enero de 2017;1;Andalucía;14;Córdoba;14061;Santa Eufemia;26;0;22;0;0;4;0;17;0;5;4
201701;Enero de 2017;1;Andalucía;14;Córdoba;14062;Torrecampo;31;3;8;0;0;20;0;3;0;13;15
201701;Enero de 2017;1;Andalucía;14;Córdoba;14063;Valenzuela;641;0;482;0;0;159;0;634;0;3;4
201701;Enero de 2017;1;Andalucía;14;Córdoba;14064;Valsequillo;24;0;14;1;0;9;0;8;0;9;7
201701;Enero de 2017;1;Andalucía;14;Córdoba;14065;Victoria, La;167;1;102;0;0;64;0;126;2;17;22
201701;Enero de 2017;1;Andalucía;14;Córdoba;14066;Villa del Río;676;18;416;6;8;227;1;511;34;44;87
201701;Enero de 2017;1;Andalucía;14;Córdoba;14067;Villafranca de Córdoba;333;1;232;5;0;95;0;200;19;27;87
201701;Enero de 2017;1;Andalucía;14;Córdoba;14068;Villaharta;26;0;13;0;0;13;0;11;0;0;15
201701;Enero de 2017;1;Andalucía;14;Córdoba;14069;Villanueva de Córdoba;390;2;282;0;0;106;0;269;8;18;95
201701;Enero de 2017;1;Andalucía;14;Córdoba;14070;Villanueva del Duque;28;0;12;0;0;16;0;3;0;3;22
201701;Enero de 2017;1;Andalucía;14;Córdoba;14071;Villanueva del Rey;36;0;30;1;1;1;3;26;0;3;7
201701;Enero de 2017;1;Andalucía;14;Córdoba;14072;Villaralto;31;0;15;0;0;16;0;8;5;13;5
201701;Enero de 2017;1;Andalucía;14;Córdoba;14073;Villaviciosa de Córdoba;95;0;70;0;0;25;0;56;5;11;23
201701;Enero de 2017;1;Andalucía;14;Córdoba;14074;Viso, El;128;0;89;1;0;38;0;36;10;64;18
201701;Enero de 2017;1;Andalucía;14;Córdoba;14075;Zuheros;87;0;53;0;0;34;0;78;3;0;6
201701;Enero de 2017;1;Andalucía;18;Granada;18001;Agrón;23;0;12;0;0;10;1;6;0;4;13
201701;Enero de 2017;1;Andalucía;18;Granada;18002;Alamedilla;76;0;39;0;0;37;0;49;0;19;8
201701;Enero de 2017;1;Andalucía;18;Granada;18003;Albolote;962;16;616;18;7;297;8;258;50;123;531
201701;Enero de 2017;1;Andalucía;18;Granada;18004;Albondón;14;0;9;1;0;4;0;7;0;5;2
201701;Enero de 2017;1;Andalucía;18;Granada;18005;Albuñán;15;0;7;0;0;8;0;0;0;3;12
201701;Enero de 2017;1;Andalucía;18;Granada;18006;Albuñol;224;1;119;0;1;103;0;163;7;3;51
201701;Enero de 2017;1;Andalucía;18;Granada;18007;Albuñuelas;68;0;42;1;0;25;0;41;6;12;9
201701;Enero de 2017;1;Andalucía;18;Granada;18010;Aldeire;39;2;22;0;0;15;0;9;2;15;13
201701;Enero de 2017;1;Andalucía;18;Granada;18011;Alfacar;122;1;65;0;1;54;1;22;10;18;72
201701;Enero de 2017;1;Andalucía;18;Granada;18012;Algarinejo;624;0;446;1;0;177;0;604;1;14;5
201701;Enero de 2017;1;Andalucía;18;Granada;18013;Alhama de Granada;618;3;420;2;14;179;0;484;5;22;107
