;;;;CONTRATOS POR MUNICIPIOS DESGLOSADO POR SEXO, TIPO DE CONTRATO Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;
201401;Enero de 2014;1;Andalucía;4;Almería;4035;Cuevas del Almanzora;961;13;766;2;2;178;0;761;5;23;172
201401;Enero de 2014;1;Andalucía;4;Almería;4036;Chercos;11;0;0;0;0;11;0;10;0;0;1
201401;Enero de 2014;1;Andalucía;4;Almería;4037;Chirivel;20;0;9;0;1;10;0;9;0;0;11
201401;Enero de 2014;1;Andalucía;4;Almería;4038;Dalías;67;0;54;0;0;13;0;24;7;26;10
201401;Enero de 2014;1;Andalucía;4;Almería;4041;Enix;4;0;3;0;0;1;0;3;0;0;1
201401;Enero de 2014;1;Andalucía;4;Almería;4043;Felix;1;0;1;0;0;0;0;0;0;0;1
201401;Enero de 2014;1;Andalucía;4;Almería;4044;Fines;34;2;20;0;0;12;0;3;8;7;16
201401;Enero de 2014;1;Andalucía;4;Almería;4045;Fiñana;30;0;10;0;1;19;0;9;3;1;17
201401;Enero de 2014;1;Andalucía;4;Almería;4046;Fondón;18;0;10;0;1;7;0;10;4;0;4
201401;Enero de 2014;1;Andalucía;4;Almería;4047;Gádor;46;0;32;0;0;13;1;13;11;2;20
201401;Enero de 2014;1;Andalucía;4;Almería;4048;Gallardos, Los;43;2;21;0;0;20;0;9;0;8;26
201401;Enero de 2014;1;Andalucía;4;Almería;4049;Garrucha;97;8;45;2;3;39;0;0;3;13;81
201401;Enero de 2014;1;Andalucía;4;Almería;4050;Gérgal;52;0;33;0;0;19;0;31;0;0;21
201401;Enero de 2014;1;Andalucía;4;Almería;4051;Huécija;14;0;8;0;0;6;0;3;0;1;10
201401;Enero de 2014;1;Andalucía;4;Almería;4052;Huércal de Almería;241;17;141;9;9;64;1;6;23;26;186
201401;Enero de 2014;1;Andalucía;4;Almería;4053;Huércal-Overa;462;11;331;0;6;112;2;150;10;29;273
201401;Enero de 2014;1;Andalucía;4;Almería;4054;Illar;10;0;4;0;0;6;0;6;0;0;4
201401;Enero de 2014;1;Andalucía;4;Almería;4055;Instinción;9;0;7;0;0;2;0;0;3;0;6
201401;Enero de 2014;1;Andalucía;4;Almería;4056;Laroya;6;0;2;0;0;4;0;1;0;0;5
201401;Enero de 2014;1;Andalucía;4;Almería;4057;Láujar de Andarax;21;0;12;0;0;9;0;4;0;4;13
201401;Enero de 2014;1;Andalucía;4;Almería;4058;Líjar;8;0;3;0;0;5;0;2;0;1;5
201401;Enero de 2014;1;Andalucía;4;Almería;4059;Lubrín;22;0;11;0;0;11;0;5;1;0;16
201401;Enero de 2014;1;Andalucía;4;Almería;4060;Lucainena de las Torres;29;0;21;0;0;8;0;18;1;1;9
201401;Enero de 2014;1;Andalucía;4;Almería;4061;Lúcar;15;0;4;0;0;11;0;8;3;0;4
201401;Enero de 2014;1;Andalucía;4;Almería;4062;Macael;48;1;33;1;1;12;0;0;21;12;15
201401;Enero de 2014;1;Andalucía;4;Almería;4063;María;12;0;8;0;0;4;0;6;0;1;5
201401;Enero de 2014;1;Andalucía;4;Almería;4064;Mojácar;261;1;129;3;1;124;3;0;1;9;251
201401;Enero de 2014;1;Andalucía;4;Almería;4065;Nacimiento;13;0;10;0;0;3;0;13;0;0;0
201401;Enero de 2014;1;Andalucía;4;Almería;4066;Níjar;1038;9;571;15;5;433;5;491;21;40;486
201401;Enero de 2014;1;Andalucía;4;Almería;4067;Ohanes;12;0;10;0;0;2;0;2;0;0;10
201401;Enero de 2014;1;Andalucía;4;Almería;4068;Olula de Castro;0;0;0;0;0;0;0;0;0;0;0
201401;Enero de 2014;1;Andalucía;4;Almería;4069;Olula del Río;71;0;47;0;0;23;1;3;7;6;55
201401;Enero de 2014;1;Andalucía;4;Almería;4070;Oria;59;1;34;5;0;16;3;12;7;8;32
201401;Enero de 2014;1;Andalucía;4;Almería;4071;Padules;3;0;3;0;0;0;0;0;0;2;1
201401;Enero de 2014;1;Andalucía;4;Almería;4072;Partaloa;6;0;5;0;0;1;0;3;0;0;3
201401;Enero de 2014;1;Andalucía;4;Almería;4073;Paterna del Río;3;0;2;0;0;1;0;1;0;1;1
201401;Enero de 2014;1;Andalucía;4;Almería;4074;Pechina;16;0;3;0;0;13;0;5;0;1;10
201401;Enero de 2014;1;Andalucía;4;Almería;4075;Pulpí;950;7;626;8;7;300;2;628;21;11;290
201401;Enero de 2014;1;Andalucía;4;Almería;4076;Purchena;12;0;9;0;0;3;0;2;0;5;5
201401;Enero de 2014;1;Andalucía;4;Almería;4077;Rágol;18;0;9;0;0;9;0;3;0;0;15
201401;Enero de 2014;1;Andalucía;4;Almería;4078;Rioja;14;0;8;0;0;6;0;1;0;2;11
201401;Enero de 2014;1;Andalucía;4;Almería;4079;Roquetas de Mar;1422;42;728;13;18;612;9;393;26;99;904
201401;Enero de 2014;1;Andalucía;4;Almería;4080;Santa Cruz de Marchena;8;0;8;0;0;0;0;1;0;0;7
201401;Enero de 2014;1;Andalucía;4;Almería;4081;Santa Fe de Mondújar;23;0;17;0;0;6;0;14;0;0;9
201401;Enero de 2014;1;Andalucía;4;Almería;4082;Senés;12;0;5;0;0;7;0;3;0;1;8
201401;Enero de 2014;1;Andalucía;4;Almería;4083;Serón;15;0;7;0;1;6;1;5;1;0;9
201401;Enero de 2014;1;Andalucía;4;Almería;4084;Sierro;5;0;1;0;0;4;0;2;0;0;3
201401;Enero de 2014;1;Andalucía;4;Almería;4085;Somontín;5;1;0;0;0;4;0;3;0;0;2
201401;Enero de 2014;1;Andalucía;4;Almería;4086;Sorbas;79;0;46;0;1;32;0;17;5;21;36
201401;Enero de 2014;1;Andalucía;4;Almería;4087;Suflí;6;0;2;0;0;4;0;2;3;1;0
201401;Enero de 2014;1;Andalucía;4;Almería;4088;Tabernas;122;0;75;1;0;45;1;28;9;4;81
201401;Enero de 2014;1;Andalucía;4;Almería;4089;Taberno;11;0;2;0;0;9;0;8;0;0;3
201401;Enero de 2014;1;Andalucía;4;Almería;4090;Tahal;17;0;8;0;0;9;0;10;0;0;7
201401;Enero de 2014;1;Andalucía;4;Almería;4091;Terque;14;0;8;0;2;4;0;2;0;5;7
201401;Enero de 2014;1;Andalucía;4;Almería;4092;Tíjola;52;2;33;0;0;17;0;24;3;9;16
201401;Enero de 2014;1;Andalucía;4;Almería;4093;Turre;26;3;16;1;0;4;2;3;0;12;11
201401;Enero de 2014;1;Andalucía;4;Almería;4094;Turrillas;3;0;1;0;0;2;0;1;0;0;2
201401;Enero de 2014;1;Andalucía;4;Almería;4095;Uleila del Campo;22;0;14;0;0;8;0;7;0;2;13
201401;Enero de 2014;1;Andalucía;4;Almería;4096;Urrácal;15;0;7;0;0;8;0;14;0;0;1
201401;Enero de 2014;1;Andalucía;4;Almería;4097;Velefique;1;0;0;0;0;1;0;0;0;1;0
201401;Enero de 2014;1;Andalucía;4;Almería;4098;Vélez-Blanco;26;0;17;0;0;9;0;8;1;2;15
201401;Enero de 2014;1;Andalucía;4;Almería;4099;Vélez-Rubio;75;2;27;0;4;41;1;15;21;13;26
201401;Enero de 2014;1;Andalucía;4;Almería;4100;Vera;265;10;173;0;2;78;2;71;0;33;161
201401;Enero de 2014;1;Andalucía;4;Almería;4101;Viator;225;5;96;4;8;108;4;3;9;15;198
201401;Enero de 2014;1;Andalucía;4;Almería;4102;Vícar;644;6;347;5;1;282;3;275;10;79;280
201401;Enero de 2014;1;Andalucía;4;Almería;4103;Zurgena;8;0;4;0;0;2;2;1;0;0;7
201401;Enero de 2014;1;Andalucía;4;Almería;4901;Tres Villas, Las;13;0;6;0;0;7;0;7;0;0;6
201401;Enero de 2014;1;Andalucía;4;Almería;4902;Ejido, El;3386;25;1655;22;11;1648;25;1134;88;187;1977
201401;Enero de 2014;1;Andalucía;4;Almería;4903;Mojonera, La;361;3;174;4;2;175;3;196;7;7;151
201401;Enero de 2014;1;Andalucía;11;Cádiz;11001;Alcalá de los Gazules;187;1;98;3;0;83;2;58;1;11;117
201401;Enero de 2014;1;Andalucía;11;Cádiz;11002;Alcalá del Valle;422;0;208;0;0;214;0;273;2;19;128
201401;Enero de 2014;1;Andalucía;11;Cádiz;11003;Algar;72;0;25;0;0;47;0;5;0;6;61
201401;Enero de 2014;1;Andalucía;11;Cádiz;11004;Algeciras;4423;30;3546;43;30;726;48;66;125;203;4029
201401;Enero de 2014;1;Andalucía;11;Cádiz;11005;Algodonales;232;1;141;0;0;89;1;113;0;23;96
201401;Enero de 2014;1;Andalucía;11;Cádiz;11006;Arcos de la Frontera;1427;4;913;8;4;488;10;285;47;156;939
201401;Enero de 2014;1;Andalucía;11;Cádiz;11007;Barbate;320;2;233;0;1;82;2;23;61;70;166
201401;Enero de 2014;1;Andalucía;11;Cádiz;11008;Barrios, Los;876;9;507;26;1;319;14;100;79;113;584
201401;Enero de 2014;1;Andalucía;11;Cádiz;11009;Benaocaz;32;0;19;0;0;13;0;1;3;0;28
201401;Enero de 2014;1;Andalucía;11;Cádiz;11010;Bornos;195;1;104;1;0;89;0;62;0;31;102
201401;Enero de 2014;1;Andalucía;11;Cádiz;11011;Bosque, El;72;0;42;1;0;29;0;1;4;12;55
201401;Enero de 2014;1;Andalucía;11;Cádiz;11012;Cádiz;4404;46;2437;45;40;1794;42;77;311;381;3635
201401;Enero de 2014;1;Andalucía;11;Cádiz;11013;Castellar de la Frontera;57;0;43;1;0;13;0;28;2;3;24
201401;Enero de 2014;1;Andalucía;11;Cádiz;11014;Conil de la Frontera;434;11;298;4;5;114;2;29;12;95;298
201401;Enero de 2014;1;Andalucía;11;Cádiz;11015;Chiclana de la Frontera;1417;10;900;26;9;447;25;27;133;276;981
201401;Enero de 2014;1;Andalucía;11;Cádiz;11016;Chipiona;509;5;272;3;3;225;1;237;17;38;217
201401;Enero de 2014;1;Andalucía;11;Cádiz;11017;Espera;268;1;181;0;0;86;0;53;0;125;90
201401;Enero de 2014;1;Andalucía;11;Cádiz;11018;Gastor, El;119;0;56;0;0;63;0;40;1;14;64
201401;Enero de 2014;1;Andalucía;11;Cádiz;11019;Grazalema;93;2;52;2;0;37;0;11;4;15;63
201401;Enero de 2014;1;Andalucía;11;Cádiz;11020;Jerez de la Frontera;6446;93;3903;84;56;2247;63;1294;282;646;4224
201401;Enero de 2014;1;Andalucía;11;Cádiz;11021;Jimena de la Frontera;175;1;121;0;1;47;5;105;2;5;63
201401;Enero de 2014;1;Andalucía;11;Cádiz;11022;Línea de la Concepción, La;714;60;280;20;12;333;9;27;56;73;558
201401;Enero de 2014;1;Andalucía;11;Cádiz;11023;Medina-Sidonia;308;1;185;4;0;118;0;77;13;33;185
201401;Enero de 2014;1;Andalucía;11;Cádiz;11024;Olvera;555;2;293;1;1;258;0;391;15;54;95
201401;Enero de 2014;1;Andalucía;11;Cádiz;11025;Paterna de Rivera;109;0;47;0;0;60;2;9;2;62;36
201401;Enero de 2014;1;Andalucía;11;Cádiz;11026;Prado del Rey;147;0;75;0;0;72;0;57;20;2;68
201401;Enero de 2014;1;Andalucía;11;Cádiz;11027;Puerto de Santa María, El;2071;63;1161;33;25;758;31;66;128;211;1666
201401;Enero de 2014;1;Andalucía;11;Cádiz;11028;Puerto Real;958;4;644;11;6;284;9;41;271;131;515
201401;Enero de 2014;1;Andalucía;11;Cádiz;11029;Puerto Serrano;203;1;100;0;0;102;0;43;1;32;127
201401;Enero de 2014;1;Andalucía;11;Cádiz;11030;Rota;562;2;298;14;2;238;8;56;44;114;348
201401;Enero de 2014;1;Andalucía;11;Cádiz;11031;San Fernando;1051;8;533;23;17;455;15;0;77;158;816
201401;Enero de 2014;1;Andalucía;11;Cádiz;11032;Sanlúcar de Barrameda;1742;27;891;6;10;796;12;641;68;157;876
201401;Enero de 2014;1;Andalucía;11;Cádiz;11033;San Roque;646;20;422;15;17;162;10;15;189;122;320
201401;Enero de 2014;1;Andalucía;11;Cádiz;11034;Setenil de las Bodegas;252;1;120;0;0;131;0;185;4;1;62
201401;Enero de 2014;1;Andalucía;11;Cádiz;11035;Tarifa;317;15;173;5;2;120;2;28;12;51;226
201401;Enero de 2014;1;Andalucía;11;Cádiz;11036;Torre Alháquime;24;0;15;0;0;9;0;8;0;1;15
201401;Enero de 2014;1;Andalucía;11;Cádiz;11037;Trebujena;299;0;146;0;0;153;0;107;0;37;155
201401;Enero de 2014;1;Andalucía;11;Cádiz;11038;Ubrique;533;3;306;2;4;217;1;8;391;11;123
201401;Enero de 2014;1;Andalucía;11;Cádiz;11039;Vejer de la Frontera;297;1;167;1;0;127;1;67;4;20;206
201401;Enero de 2014;1;Andalucía;11;Cádiz;11040;Villaluenga del Rosario;47;0;23;0;0;24;0;0;6;3;38
201401;Enero de 2014;1;Andalucía;11;Cádiz;11041;Villamartín;513;2;245;0;1;258;7;149;10;38;316
201401;Enero de 2014;1;Andalucía;11;Cádiz;11042;Zahara;75;0;30;1;0;44;0;30;1;9;35
201401;Enero de 2014;1;Andalucía;11;Cádiz;11901;Benalup-Casas Viejas;154;0;76;0;1;75;2;8;7;25;114
201401;Enero de 2014;1;Andalucía;11;Cádiz;11902;San José del Valle;221;2;136;1;0;81;1;64;25;28;104
201401;Enero de 2014;1;Andalucía;14;Córdoba;14001;Adamuz;1422;0;982;0;1;439;0;1353;3;33;33
201401;Enero de 2014;1;Andalucía;14;Córdoba;14002;Aguilar de la Frontera;1783;4;1049;2;2;726;0;1588;22;90;83
201401;Enero de 2014;1;Andalucía;14;Córdoba;14003;Alcaracejos;45;0;27;0;0;18;0;14;0;15;16
201401;Enero de 2014;1;Andalucía;14;Córdoba;14004;Almedinilla;281;2;145;1;0;133;0;213;34;13;21
201401;Enero de 2014;1;Andalucía;14;Córdoba;14005;Almodóvar del Río;309;0;207;0;0;102;0;131;1;52;125
201401;Enero de 2014;1;Andalucía;14;Córdoba;14006;Añora;37;2;22;0;0;11;2;2;4;13;18
201401;Enero de 2014;1;Andalucía;14;Córdoba;14007;Baena;1933;1;1294;1;1;634;2;1632;16;84;201
201401;Enero de 2014;1;Andalucía;14;Córdoba;14008;Belalcázar;144;1;63;0;0;79;1;47;4;35;58
201401;Enero de 2014;1;Andalucía;14;Córdoba;14009;Belmez;36;1;26;1;0;8;0;7;1;14;14
201401;Enero de 2014;1;Andalucía;14;Córdoba;14010;Benamejí;953;1;653;0;1;298;0;877;7;38;31
201401;Enero de 2014;1;Andalucía;14;Córdoba;14011;Blázquez, Los;88;0;56;0;0;32;0;14;0;22;52
201401;Enero de 2014;1;Andalucía;14;Córdoba;14012;Bujalance;1148;2;663;0;0;483;0;1091;2;2;53
201401;Enero de 2014;1;Andalucía;14;Córdoba;14013;Cabra;1896;9;1111;2;5;768;1;1591;31;85;189
201401;Enero de 2014;1;Andalucía;14;Córdoba;14014;Cañete de las Torres;998;14;678;0;8;298;0;940;12;13;33
201401;Enero de 2014;1;Andalucía;14;Córdoba;14015;Carcabuey;174;0;95;0;0;79;0;122;22;5;25
201401;Enero de 2014;1;Andalucía;14;Córdoba;14016;Cardeña;57;0;43;0;0;14;0;38;0;14;5
201401;Enero de 2014;1;Andalucía;14;Córdoba;14017;Carlota, La;448;4;194;2;2;244;2;206;18;86;138
201401;Enero de 2014;1;Andalucía;14;Córdoba;14018;Carpio, El;154;0;101;0;0;53;0;50;12;25;67
201401;Enero de 2014;1;Andalucía;14;Córdoba;14019;Castro del Río;1325;2;835;1;0;485;2;1159;5;65;96
201401;Enero de 2014;1;Andalucía;14;Córdoba;14020;Conquista;27;0;15;0;0;12;0;5;1;10;11
201401;Enero de 2014;1;Andalucía;14;Córdoba;14021;Córdoba;10197;116;5791;111;112;3964;103;2942;411;800;6044
201401;Enero de 2014;1;Andalucía;14;Córdoba;14022;Doña Mencía;687;0;401;0;0;286;0;637;0;6;44
201401;Enero de 2014;1;Andalucía;14;Córdoba;14023;Dos Torres;94;0;52;0;0;42;0;12;5;25;52
201401;Enero de 2014;1;Andalucía;14;Córdoba;14024;Encinas Reales;511;0;360;2;0;149;0;458;6;38;9
201401;Enero de 2014;1;Andalucía;14;Córdoba;14025;Espejo;477;2;302;0;0;173;0;447;1;3;26
201401;Enero de 2014;1;Andalucía;14;Córdoba;14026;Espiel;108;1;85;1;0;20;1;22;45;10;31
201401;Enero de 2014;1;Andalucía;14;Córdoba;14027;Fernán-Núñez;480;1;306;1;1;171;0;325;3;41;111
201401;Enero de 2014;1;Andalucía;14;Córdoba;14028;Fuente la Lancha;18;0;6;0;0;12;0;0;0;6;12
201401;Enero de 2014;1;Andalucía;14;Córdoba;14029;Fuente Obejuna;123;0;88;0;0;34;1;44;12;13;54
201401;Enero de 2014;1;Andalucía;14;Córdoba;14030;Fuente Palmera;888;4;592;3;2;286;1;575;48;86;179
201401;Enero de 2014;1;Andalucía;14;Córdoba;14031;Fuente-Tójar;179;0;125;0;0;54;0;153;17;0;9
201401;Enero de 2014;1;Andalucía;14;Córdoba;14032;Granjuela, La;15;0;10;0;0;5;0;4;0;8;3
201401;Enero de 2014;1;Andalucía;14;Córdoba;14033;Guadalcázar;84;0;31;0;1;52;0;56;2;10;16
201401;Enero de 2014;1;Andalucía;14;Córdoba;14034;Guijo, El;25;0;14;0;0;11;0;1;0;0;24
201401;Enero de 2014;1;Andalucía;14;Córdoba;14035;Hinojosa del Duque;121;0;73;1;1;46;0;12;1;38;70
201401;Enero de 2014;1;Andalucía;14;Córdoba;14036;Hornachuelos;875;1;627;1;20;226;0;655;7;113;100
201401;Enero de 2014;1;Andalucía;14;Córdoba;14037;Iznájar;890;0;596;0;0;294;0;810;7;2;71
201401;Enero de 2014;1;Andalucía;14;Córdoba;14038;Lucena;3042;11;1983;16;4;1024;4;2429;161;104;348
201401;Enero de 2014;1;Andalucía;14;Córdoba;14039;Luque;405;0;236;0;0;168;1;377;11;0;17
201401;Enero de 2014;1;Andalucía;14;Córdoba;14040;Montalbán de Córdoba;549;0;413;0;3;133;0;521;4;10;14
201401;Enero de 2014;1;Andalucía;14;Córdoba;14041;Montemayor;355;1;203;1;0;150;0;236;10;15;94
201401;Enero de 2014;1;Andalucía;14;Córdoba;14042;Montilla;1465;10;858;8;3;581;5;945;52;131;337
201401;Enero de 2014;1;Andalucía;14;Córdoba;14043;Montoro;1249;0;781;0;3;461;4;983;24;58;184
201401;Enero de 2014;1;Andalucía;14;Córdoba;14044;Monturque;147;1;76;1;0;69;0;124;3;5;15
201401;Enero de 2014;1;Andalucía;14;Córdoba;14045;Moriles;229;1;152;0;0;76;0;172;16;18;23
201401;Enero de 2014;1;Andalucía;14;Córdoba;14046;Nueva Carteya;1202;0;735;0;0;467;0;1174;0;5;23
201401;Enero de 2014;1;Andalucía;14;Córdoba;14047;Obejo;21;0;15;0;0;6;0;16;0;5;0
201401;Enero de 2014;1;Andalucía;14;Córdoba;14048;Palenciana;119;0;58;0;0;61;0;89;0;4;26
201401;Enero de 2014;1;Andalucía;14;Córdoba;14049;Palma del Río;3337;4;2283;14;2;1032;2;2426;33;126;752
201401;Enero de 2014;1;Andalucía;14;Córdoba;14050;Pedro Abad;88;0;50;0;0;38;0;46;5;9;28
201401;Enero de 2014;1;Andalucía;14;Córdoba;14051;Pedroche;56;0;26;0;1;29;0;9;1;28;18
201401;Enero de 2014;1;Andalucía;14;Córdoba;14052;Peñarroya-Pueblonuevo;117;1;56;3;2;54;1;4;3;31;79
201401;Enero de 2014;1;Andalucía;14;Córdoba;14053;Posadas;371;0;226;4;1;139;1;271;7;55;38
201401;Enero de 2014;1;Andalucía;14;Córdoba;14054;Pozoblanco;536;3;332;3;3;192;3;106;106;67;257
201401;Enero de 2014;1;Andalucía;14;Córdoba;14055;Priego de Córdoba;1372;4;820;1;6;536;5;968;63;43;298
201401;Enero de 2014;1;Andalucía;14;Córdoba;14056;Puente Genil;2008;22;1289;4;10;666;17;1384;170;220;234
201401;Enero de 2014;1;Andalucía;14;Córdoba;14057;Rambla, La;749;2;463;1;3;280;0;620;21;49;59
201401;Enero de 2014;1;Andalucía;14;Córdoba;14058;Rute;1535;1;1017;2;1;513;1;1338;42;57;98
201401;Enero de 2014;1;Andalucía;14;Córdoba;14059;San Sebastián de los Ballesteros;31;0;21;0;0;10;0;18;0;5;8
201401;Enero de 2014;1;Andalucía;14;Córdoba;14060;Santaella;847;8;547;1;1;289;1;729;15;28;75
201401;Enero de 2014;1;Andalucía;14;Córdoba;14061;Santa Eufemia;7;0;5;0;0;2;0;3;1;0;3
201401;Enero de 2014;1;Andalucía;14;Córdoba;14062;Torrecampo;38;0;16;0;0;22;0;2;0;17;19
201401;Enero de 2014;1;Andalucía;14;Córdoba;14063;Valenzuela;480;0;351;0;0;129;0;463;3;1;13
201401;Enero de 2014;1;Andalucía;14;Córdoba;14064;Valsequillo;12;0;9;0;0;3;0;4;0;5;3
201401;Enero de 2014;1;Andalucía;14;Córdoba;14065;Victoria, La;96;0;56;0;0;40;0;57;1;11;27
201401;Enero de 2014;1;Andalucía;14;Córdoba;14066;Villa del Río;567;0;361;0;0;206;0;450;26;40;51
201401;Enero de 2014;1;Andalucía;14;Córdoba;14067;Villafranca de Córdoba;206;0;124;1;1;80;0;79;3;11;113
201401;Enero de 2014;1;Andalucía;14;Córdoba;14068;Villaharta;24;0;18;0;0;6;0;10;0;3;11
201401;Enero de 2014;1;Andalucía;14;Córdoba;14069;Villanueva de Córdoba;233;3;142;1;0;87;0;122;7;20;84
201401;Enero de 2014;1;Andalucía;14;Córdoba;14070;Villanueva del Duque;16;0;11;0;0;5;0;3;0;6;7
201401;Enero de 2014;1;Andalucía;14;Córdoba;14071;Villanueva del Rey;24;0;22;0;0;2;0;21;0;0;3
201401;Enero de 2014;1;Andalucía;14;Córdoba;14072;Villaralto;17;0;11;0;0;6;0;1;6;4;6
201401;Enero de 2014;1;Andalucía;14;Córdoba;14073;Villaviciosa de Córdoba;92;1;64;0;0;27;0;63;4;17;8
201401;Enero de 2014;1;Andalucía;14;Córdoba;14074;Viso, El;116;0;60;0;0;56;0;23;0;53;40
201401;Enero de 2014;1;Andalucía;14;Córdoba;14075;Zuheros;76;4;35;0;3;34;0;62;1;0;13
201401;Enero de 2014;1;Andalucía;18;Granada;18001;Agrón;15;0;5;0;0;10;0;4;1;3;7
201401;Enero de 2014;1;Andalucía;18;Granada;18002;Alamedilla;100;0;47;0;1;52;0;89;0;6;5
201401;Enero de 2014;1;Andalucía;18;Granada;18003;Albolote;844;8;515;7;7;301;6;186;33;138;487
201401;Enero de 2014;1;Andalucía;18;Granada;18004;Albondón;18;0;13;0;0;5;0;4;0;11;3
201401;Enero de 2014;1;Andalucía;18;Granada;18005;Albuñán;17;0;9;0;1;7;0;2;0;11;4
201401;Enero de 2014;1;Andalucía;18;Granada;18006;Albuñol;288;3;170;0;0;115;0;229;14;3;42
201401;Enero de 2014;1;Andalucía;18;Granada;18007;Albuñuelas;62;0;24;0;0;38;0;21;1;7;33
201401;Enero de 2014;1;Andalucía;18;Granada;18010;Aldeire;24;1;10;0;1;12;0;3;1;7;13
201401;Enero de 2014;1;Andalucía;18;Granada;18011;Alfacar;79;3;50;0;1;25;0;12;12;13;42
201401;Enero de 2014;1;Andalucía;18;Granada;18012;Algarinejo;396;0;269;1;0;126;0;380;2;3;11
201401;Enero de 2014;1;Andalucía;18;Granada;18013;Alhama de Granada;698;0;535;0;0;162;1;588;6;36;68
201401;Enero de 2014;1;Andalucía;18;Granada;18014;Alhendín;47;2;26;0;3;16;0;2;6;8;31
