;;;;CONTRATOS POR MUNICIPIOS DESGLOSADO POR SEXO, TIPO DE CONTRATO Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;
200901;Enero de 2009;1;Andalucía;4;Almería;4044;Fines;25;0;18;0;0;7;0;0;3;10;12
200901;Enero de 2009;1;Andalucía;4;Almería;4045;Fiñana;25;0;4;0;0;21;0;6;0;1;18
200901;Enero de 2009;1;Andalucía;4;Almería;4046;Fondón;12;0;8;0;0;3;1;4;0;4;4
200901;Enero de 2009;1;Andalucía;4;Almería;4047;Gádor;112;3;62;0;0;47;0;17;15;5;75
200901;Enero de 2009;1;Andalucía;4;Almería;4048;Gallardos, Los;62;1;39;1;0;21;0;20;0;19;23
200901;Enero de 2009;1;Andalucía;4;Almería;4049;Garrucha;147;4;95;3;4;40;1;1;13;63;70
200901;Enero de 2009;1;Andalucía;4;Almería;4050;Gérgal;18;0;8;0;0;10;0;15;0;1;2
200901;Enero de 2009;1;Andalucía;4;Almería;4051;Huécija;5;0;3;0;0;2;0;2;0;0;3
200901;Enero de 2009;1;Andalucía;4;Almería;4052;Huércal de Almería;248;11;148;11;1;70;7;2;26;80;140
200901;Enero de 2009;1;Andalucía;4;Almería;4053;Huércal-Overa;325;7;183;2;6;122;5;111;5;29;180
200901;Enero de 2009;1;Andalucía;4;Almería;4054;Illar;13;0;4;1;0;8;0;5;0;0;8
200901;Enero de 2009;1;Andalucía;4;Almería;4055;Instinción;22;0;13;0;0;9;0;4;1;0;17
200901;Enero de 2009;1;Andalucía;4;Almería;4056;Laroya;0;0;0;0;0;0;0;0;0;0;0
200901;Enero de 2009;1;Andalucía;4;Almería;4057;Láujar de Andarax;21;1;13;0;0;7;0;1;1;6;13
200901;Enero de 2009;1;Andalucía;4;Almería;4058;Líjar;8;0;1;0;0;7;0;1;0;1;6
200901;Enero de 2009;1;Andalucía;4;Almería;4059;Lubrín;26;0;12;0;1;13;0;1;0;6;19
200901;Enero de 2009;1;Andalucía;4;Almería;4060;Lucainena de las Torres;15;0;8;0;0;7;0;4;2;0;9
200901;Enero de 2009;1;Andalucía;4;Almería;4061;Lúcar;29;0;9;0;0;20;0;13;0;9;7
200901;Enero de 2009;1;Andalucía;4;Almería;4062;Macael;39;4;21;0;1;10;3;0;18;3;18
200901;Enero de 2009;1;Andalucía;4;Almería;4063;María;14;0;4;0;0;10;0;2;0;2;10
200901;Enero de 2009;1;Andalucía;4;Almería;4064;Mojácar;286;5;140;2;4;130;5;0;1;77;208
200901;Enero de 2009;1;Andalucía;4;Almería;4065;Nacimiento;1;0;0;1;0;0;0;0;0;0;1
200901;Enero de 2009;1;Andalucía;4;Almería;4066;Níjar;973;9;389;12;6;551;6;343;22;55;553
200901;Enero de 2009;1;Andalucía;4;Almería;4067;Ohanes;29;0;11;0;0;18;0;2;0;6;21
200901;Enero de 2009;1;Andalucía;4;Almería;4068;Olula de Castro;0;0;0;0;0;0;0;0;0;0;0
200901;Enero de 2009;1;Andalucía;4;Almería;4069;Olula del Río;52;1;22;2;2;24;1;0;3;11;38
200901;Enero de 2009;1;Andalucía;4;Almería;4070;Oria;32;0;17;0;0;15;0;3;0;2;27
200901;Enero de 2009;1;Andalucía;4;Almería;4071;Padules;3;0;2;0;0;1;0;0;0;1;2
200901;Enero de 2009;1;Andalucía;4;Almería;4072;Partaloa;12;0;8;0;0;4;0;0;0;1;11
200901;Enero de 2009;1;Andalucía;4;Almería;4073;Paterna del Río;10;0;4;0;0;6;0;1;0;9;0
200901;Enero de 2009;1;Andalucía;4;Almería;4074;Pechina;56;0;24;2;1;29;0;19;1;4;32
200901;Enero de 2009;1;Andalucía;4;Almería;4075;Pulpí;446;7;271;2;5;160;1;255;8;53;130
200901;Enero de 2009;1;Andalucía;4;Almería;4076;Purchena;31;0;9;0;0;22;0;1;4;1;25
200901;Enero de 2009;1;Andalucía;4;Almería;4077;Rágol;18;0;7;0;0;11;0;1;0;0;17
200901;Enero de 2009;1;Andalucía;4;Almería;4078;Rioja;8;0;3;0;0;5;0;0;1;0;7
200901;Enero de 2009;1;Andalucía;4;Almería;4079;Roquetas de Mar;1306;22;627;14;20;599;24;197;30;295;784
200901;Enero de 2009;1;Andalucía;4;Almería;4080;Santa Cruz de Marchena;24;0;11;0;0;13;0;22;0;0;2
200901;Enero de 2009;1;Andalucía;4;Almería;4081;Santa Fe de Mondújar;4;0;1;1;0;2;0;2;0;1;1
200901;Enero de 2009;1;Andalucía;4;Almería;4082;Senés;9;0;5;0;0;4;0;0;0;5;4
200901;Enero de 2009;1;Andalucía;4;Almería;4083;Serón;41;1;17;0;1;22;0;15;1;3;22
200901;Enero de 2009;1;Andalucía;4;Almería;4084;Sierro;3;0;0;0;1;2;0;0;1;0;2
200901;Enero de 2009;1;Andalucía;4;Almería;4085;Somontín;1;0;0;0;0;1;0;1;0;0;0
200901;Enero de 2009;1;Andalucía;4;Almería;4086;Sorbas;45;0;21;0;4;19;1;4;3;9;29
200901;Enero de 2009;1;Andalucía;4;Almería;4087;Suflí;0;0;0;0;0;0;0;0;0;0;0
200901;Enero de 2009;1;Andalucía;4;Almería;4088;Tabernas;107;0;65;1;1;40;0;28;2;23;54
200901;Enero de 2009;1;Andalucía;4;Almería;4089;Taberno;12;0;2;0;0;10;0;0;0;0;12
200901;Enero de 2009;1;Andalucía;4;Almería;4090;Tahal;9;0;3;0;0;6;0;3;0;2;4
200901;Enero de 2009;1;Andalucía;4;Almería;4091;Terque;17;0;7;0;0;10;0;0;0;0;17
200901;Enero de 2009;1;Andalucía;4;Almería;4092;Tíjola;68;0;27;1;0;40;0;18;7;5;38
200901;Enero de 2009;1;Andalucía;4;Almería;4093;Turre;49;0;39;0;1;9;0;3;2;33;11
200901;Enero de 2009;1;Andalucía;4;Almería;4094;Turrillas;20;0;12;0;0;8;0;11;0;0;9
200901;Enero de 2009;1;Andalucía;4;Almería;4095;Uleila del Campo;14;0;6;2;0;6;0;4;2;0;8
200901;Enero de 2009;1;Andalucía;4;Almería;4096;Urrácal;4;0;0;0;0;4;0;3;0;0;1
200901;Enero de 2009;1;Andalucía;4;Almería;4097;Velefique;2;0;1;0;0;1;0;0;0;2;0
200901;Enero de 2009;1;Andalucía;4;Almería;4098;Vélez-Blanco;29;0;16;0;0;13;0;11;0;3;15
200901;Enero de 2009;1;Andalucía;4;Almería;4099;Vélez-Rubio;116;1;56;1;1;54;3;14;18;18;66
200901;Enero de 2009;1;Andalucía;4;Almería;4100;Vera;214;7;101;18;5;81;2;29;1;53;131
200901;Enero de 2009;1;Andalucía;4;Almería;4101;Viator;222;5;93;9;9;103;3;7;10;40;165
200901;Enero de 2009;1;Andalucía;4;Almería;4102;Vícar;739;7;287;17;12;401;15;180;11;98;450
200901;Enero de 2009;1;Andalucía;4;Almería;4103;Zurgena;12;1;2;1;0;8;0;0;0;1;11
200901;Enero de 2009;1;Andalucía;4;Almería;4901;Tres Villas, Las;1;0;0;0;0;1;0;1;0;0;0
200901;Enero de 2009;1;Andalucía;4;Almería;4902;Ejido, El;3202;80;1321;33;158;1587;23;863;131;203;2005
200901;Enero de 2009;1;Andalucía;4;Almería;4903;Mojonera, La;289;0;146;1;2;139;1;121;29;5;134
200901;Enero de 2009;1;Andalucía;11;Cádiz;11001;Alcalá de los Gazules;176;1;99;2;1;72;1;28;6;46;96
200901;Enero de 2009;1;Andalucía;11;Cádiz;11002;Alcalá del Valle;278;0;117;0;1;160;0;154;0;23;101
200901;Enero de 2009;1;Andalucía;11;Cádiz;11003;Algar;64;0;40;0;1;23;0;11;2;20;31
200901;Enero de 2009;1;Andalucía;11;Cádiz;11004;Algeciras;2096;55;1143;50;36;779;33;40;114;475;1467
200901;Enero de 2009;1;Andalucía;11;Cádiz;11005;Algodonales;214;1;102;1;1;108;1;111;0;26;77
200901;Enero de 2009;1;Andalucía;11;Cádiz;11006;Arcos de la Frontera;1154;9;660;4;8;464;9;255;44;355;500
200901;Enero de 2009;1;Andalucía;11;Cádiz;11007;Barbate;274;8;173;4;1;81;7;27;20;100;127
200901;Enero de 2009;1;Andalucía;11;Cádiz;11008;Barrios, Los;596;12;340;19;6;206;13;39;114;162;281
200901;Enero de 2009;1;Andalucía;11;Cádiz;11009;Benaocaz;8;1;4;0;0;3;0;0;0;0;8
200901;Enero de 2009;1;Andalucía;11;Cádiz;11010;Bornos;194;4;99;1;1;89;0;40;0;56;98
200901;Enero de 2009;1;Andalucía;11;Cádiz;11011;Bosque, El;47;1;25;0;0;20;1;2;7;10;28
200901;Enero de 2009;1;Andalucía;11;Cádiz;11012;Cádiz;4210;46;2158;79;52;1798;77;29;367;529;3285
200901;Enero de 2009;1;Andalucía;11;Cádiz;11013;Castellar de la Frontera;41;0;26;0;0;14;1;3;4;11;23
200901;Enero de 2009;1;Andalucía;11;Cádiz;11014;Conil de la Frontera;291;6;199;3;2;74;7;23;9;129;130
200901;Enero de 2009;1;Andalucía;11;Cádiz;11015;Chiclana de la Frontera;1466;32;836;20;16;544;18;3;132;497;834
200901;Enero de 2009;1;Andalucía;11;Cádiz;11016;Chipiona;481;1;296;6;3;173;2;179;14;136;152
200901;Enero de 2009;1;Andalucía;11;Cádiz;11017;Espera;214;0;145;0;0;69;0;55;3;93;63
200901;Enero de 2009;1;Andalucía;11;Cádiz;11018;Gastor, El;82;0;24;0;0;58;0;27;0;0;55
200901;Enero de 2009;1;Andalucía;11;Cádiz;11019;Grazalema;68;0;38;0;0;30;0;4;1;6;57
200901;Enero de 2009;1;Andalucía;11;Cádiz;11020;Jerez de la Frontera;6763;102;3904;94;89;2446;128;1258;398;1337;3770
200901;Enero de 2009;1;Andalucía;11;Cádiz;11021;Jimena de la Frontera;180;1;121;0;0;57;1;72;6;39;63
200901;Enero de 2009;1;Andalucía;11;Cádiz;11022;Línea de la Concepción, La;792;62;410;24;23;251;22;1;18;261;512
200901;Enero de 2009;1;Andalucía;11;Cádiz;11023;Medina-Sidonia;338;1;211;2;1;122;1;45;3;96;194
200901;Enero de 2009;1;Andalucía;11;Cádiz;11024;Olvera;531;3;214;0;0;314;0;350;8;47;126
200901;Enero de 2009;1;Andalucía;11;Cádiz;11025;Paterna de Rivera;149;1;64;0;2;81;1;20;0;59;70
200901;Enero de 2009;1;Andalucía;11;Cádiz;11026;Prado del Rey;93;0;33;1;0;59;0;16;12;9;56
200901;Enero de 2009;1;Andalucía;11;Cádiz;11027;Puerto de Santa María, El;2659;65;1303;89;20;1131;51;64;157;437;2001
200901;Enero de 2009;1;Andalucía;11;Cádiz;11028;Puerto Real;1334;13;1051;22;12;229;7;45;446;454;389
200901;Enero de 2009;1;Andalucía;11;Cádiz;11029;Puerto Serrano;239;0;113;0;0;125;1;26;4;32;177
200901;Enero de 2009;1;Andalucía;11;Cádiz;11030;Rota;814;16;470;8;9;305;6;67;171;209;367
200901;Enero de 2009;1;Andalucía;11;Cádiz;11031;San Fernando;1387;13;709;31;12;599;23;4;101;334;948
200901;Enero de 2009;1;Andalucía;11;Cádiz;11032;Sanlúcar de Barrameda;1880;11;1011;22;12;792;32;694;65;494;627
200901;Enero de 2009;1;Andalucía;11;Cádiz;11033;San Roque;1195;14;853;31;11;252;34;5;227;467;496
200901;Enero de 2009;1;Andalucía;11;Cádiz;11034;Setenil de las Bodegas;274;0;114;1;0;158;1;179;0;29;66
200901;Enero de 2009;1;Andalucía;11;Cádiz;11035;Tarifa;223;4;131;2;4;81;1;16;7;71;129
200901;Enero de 2009;1;Andalucía;11;Cádiz;11036;Torre Alháquime;49;0;20;0;0;29;0;17;0;7;25
200901;Enero de 2009;1;Andalucía;11;Cádiz;11037;Trebujena;217;0;87;2;0;120;8;102;11;17;87
200901;Enero de 2009;1;Andalucía;11;Cádiz;11038;Ubrique;347;0;220;0;3;123;1;17;166;49;115
200901;Enero de 2009;1;Andalucía;11;Cádiz;11039;Vejer de la Frontera;302;1;202;2;0;95;2;55;10;86;151
200901;Enero de 2009;1;Andalucía;11;Cádiz;11040;Villaluenga del Rosario;43;0;18;0;0;25;0;0;0;21;22
200901;Enero de 2009;1;Andalucía;11;Cádiz;11041;Villamartín;483;4;243;3;0;227;6;125;9;102;247
200901;Enero de 2009;1;Andalucía;11;Cádiz;11042;Zahara;73;0;23;0;1;49;0;38;0;7;28
200901;Enero de 2009;1;Andalucía;11;Cádiz;11901;Benalup-Casas Viejas;166;0;120;0;1;45;0;13;0;70;83
200901;Enero de 2009;1;Andalucía;11;Cádiz;11902;San José del Valle;147;0;61;0;1;84;1;73;3;4;67
200901;Enero de 2009;1;Andalucía;14;Córdoba;14001;Adamuz;882;0;471;0;0;411;0;836;3;20;23
200901;Enero de 2009;1;Andalucía;14;Córdoba;14002;Aguilar de la Frontera;2101;2;880;4;0;1213;2;1844;7;142;108
200901;Enero de 2009;1;Andalucía;14;Córdoba;14003;Alcaracejos;96;4;22;0;25;45;0;15;0;2;79
200901;Enero de 2009;1;Andalucía;14;Córdoba;14004;Almedinilla;257;0;126;1;2;128;0;186;14;31;26
200901;Enero de 2009;1;Andalucía;14;Córdoba;14005;Almodóvar del Río;393;1;233;0;1;158;0;300;3;62;28
200901;Enero de 2009;1;Andalucía;14;Córdoba;14006;Añora;55;0;34;0;0;21;0;15;3;11;26
200901;Enero de 2009;1;Andalucía;14;Córdoba;14007;Baena;2160;2;1269;8;1;879;1;1858;20;138;144
200901;Enero de 2009;1;Andalucía;14;Córdoba;14008;Belalcázar;63;0;36;0;0;27;0;8;5;29;21
200901;Enero de 2009;1;Andalucía;14;Córdoba;14009;Belmez;34;0;23;1;0;10;0;0;0;18;16
200901;Enero de 2009;1;Andalucía;14;Córdoba;14010;Benamejí;438;1;223;0;0;213;1;329;12;58;39
200901;Enero de 2009;1;Andalucía;14;Córdoba;14011;Blázquez, Los;28;0;16;0;0;12;0;3;0;18;7
200901;Enero de 2009;1;Andalucía;14;Córdoba;14012;Bujalance;1505;6;799;0;12;688;0;1363;10;48;84
200901;Enero de 2009;1;Andalucía;14;Córdoba;14013;Cabra;1652;29;776;12;3;831;1;1397;49;62;144
200901;Enero de 2009;1;Andalucía;14;Córdoba;14014;Cañete de las Torres;1460;1;858;1;0;598;2;1398;10;20;32
200901;Enero de 2009;1;Andalucía;14;Córdoba;14015;Carcabuey;244;0;134;1;0;109;0;169;7;20;48
200901;Enero de 2009;1;Andalucía;14;Córdoba;14016;Cardeña;35;0;19;1;0;15;0;12;1;15;7
200901;Enero de 2009;1;Andalucía;14;Córdoba;14017;Carlota, La;657;7;403;1;1;244;1;228;46;312;71
200901;Enero de 2009;1;Andalucía;14;Córdoba;14018;Carpio, El;145;0;97;11;1;34;2;36;18;31;60
200901;Enero de 2009;1;Andalucía;14;Córdoba;14019;Castro del Río;1347;0;804;0;5;537;1;1119;4;137;87
200901;Enero de 2009;1;Andalucía;14;Córdoba;14020;Conquista;25;0;11;0;0;14;0;0;0;18;7
200901;Enero de 2009;1;Andalucía;14;Córdoba;14021;Córdoba;11182;159;5833;134;126;4747;183;3183;501;1387;6111
200901;Enero de 2009;1;Andalucía;14;Córdoba;14022;Doña Mencía;726;4;369;1;1;351;0;631;4;37;54
200901;Enero de 2009;1;Andalucía;14;Córdoba;14023;Dos Torres;37;1;15;0;1;20;0;4;1;2;30
200901;Enero de 2009;1;Andalucía;14;Córdoba;14024;Encinas Reales;190;0;97;0;0;92;1;146;1;36;7
200901;Enero de 2009;1;Andalucía;14;Córdoba;14025;Espejo;397;0;219;0;0;178;0;361;1;13;22
200901;Enero de 2009;1;Andalucía;14;Córdoba;14026;Espiel;95;1;54;6;0;34;0;12;34;25;24
200901;Enero de 2009;1;Andalucía;14;Córdoba;14027;Fernán-Núñez;355;1;173;0;0;179;2;186;9;44;116
200901;Enero de 2009;1;Andalucía;14;Córdoba;14028;Fuente la Lancha;9;0;2;0;0;7;0;0;0;1;8
200901;Enero de 2009;1;Andalucía;14;Córdoba;14029;Fuente Obejuna;142;0;89;0;1;52;0;47;5;8;82
200901;Enero de 2009;1;Andalucía;14;Córdoba;14030;Fuente Palmera;775;17;432;1;1;324;0;581;22;138;34
200901;Enero de 2009;1;Andalucía;14;Córdoba;14031;Fuente-Tójar;105;0;70;0;0;35;0;94;7;0;4
200901;Enero de 2009;1;Andalucía;14;Córdoba;14032;Granjuela, La;3;0;1;0;0;2;0;0;0;1;2
200901;Enero de 2009;1;Andalucía;14;Córdoba;14033;Guadalcázar;210;0;93;1;0;116;0;177;4;8;21
200901;Enero de 2009;1;Andalucía;14;Córdoba;14034;Guijo, El;8;0;4;0;0;3;1;0;0;1;7
200901;Enero de 2009;1;Andalucía;14;Córdoba;14035;Hinojosa del Duque;110;0;67;2;0;41;0;7;7;50;46
200901;Enero de 2009;1;Andalucía;14;Córdoba;14036;Hornachuelos;706;0;387;0;0;319;0;579;0;92;35
200901;Enero de 2009;1;Andalucía;14;Córdoba;14037;Iznájar;460;0;274;0;1;185;0;373;7;31;49
200901;Enero de 2009;1;Andalucía;14;Córdoba;14038;Lucena;2340;41;1061;18;18;1184;18;1604;168;203;365
200901;Enero de 2009;1;Andalucía;14;Córdoba;14039;Luque;280;0;149;2;0;129;0;267;3;4;6
200901;Enero de 2009;1;Andalucía;14;Córdoba;14040;Montalbán de Córdoba;529;1;309;0;0;218;1;431;6;61;31
200901;Enero de 2009;1;Andalucía;14;Córdoba;14041;Montemayor;222;0;101;0;1;120;0;174;10;28;10
200901;Enero de 2009;1;Andalucía;14;Córdoba;14042;Montilla;1288;2;583;10;7;683;3;774;76;148;290
200901;Enero de 2009;1;Andalucía;14;Córdoba;14043;Montoro;1215;2;642;5;1;565;0;1069;8;33;105
200901;Enero de 2009;1;Andalucía;14;Córdoba;14044;Monturque;184;0;75;0;0;108;1;173;7;3;1
200901;Enero de 2009;1;Andalucía;14;Córdoba;14045;Moriles;262;1;130;0;0;131;0;166;4;61;31
200901;Enero de 2009;1;Andalucía;14;Córdoba;14046;Nueva Carteya;778;2;398;6;0;372;0;713;6;28;31
200901;Enero de 2009;1;Andalucía;14;Córdoba;14047;Obejo;31;0;11;1;0;19;0;23;0;2;6
200901;Enero de 2009;1;Andalucía;14;Córdoba;14048;Palenciana;90;1;37;0;0;52;0;57;0;3;30
200901;Enero de 2009;1;Andalucía;14;Córdoba;14049;Palma del Río;3025;5;1867;2;2;1146;3;2134;21;197;673
200901;Enero de 2009;1;Andalucía;14;Córdoba;14050;Pedro Abad;202;1;116;0;0;85;0;142;12;23;25
200901;Enero de 2009;1;Andalucía;14;Córdoba;14051;Pedroche;40;0;16;0;0;24;0;14;3;8;15
200901;Enero de 2009;1;Andalucía;14;Córdoba;14052;Peñarroya-Pueblonuevo;198;7;117;3;5;62;4;11;11;43;133
200901;Enero de 2009;1;Andalucía;14;Córdoba;14053;Posadas;430;0;258;0;0;171;1;299;1;43;87
200901;Enero de 2009;1;Andalucía;14;Córdoba;14054;Pozoblanco;598;14;361;6;8;203;6;147;66;173;212
200901;Enero de 2009;1;Andalucía;14;Córdoba;14055;Priego de Córdoba;1471;7;781;4;6;669;4;1063;87;165;156
200901;Enero de 2009;1;Andalucía;14;Córdoba;14056;Puente Genil;2055;9;1045;9;12;975;5;1357;219;189;290
200901;Enero de 2009;1;Andalucía;14;Córdoba;14057;Rambla, La;614;1;279;2;1;331;0;502;17;56;39
200901;Enero de 2009;1;Andalucía;14;Córdoba;14058;Rute;689;2;353;4;1;327;2;543;16;50;80
200901;Enero de 2009;1;Andalucía;14;Córdoba;14059;San Sebastián de los Ballesteros;25;0;13;0;0;12;0;13;0;10;2
200901;Enero de 2009;1;Andalucía;14;Córdoba;14060;Santaella;828;0;396;1;0;431;0;654;23;56;95
200901;Enero de 2009;1;Andalucía;14;Córdoba;14061;Santa Eufemia;8;0;3;0;0;5;0;3;0;1;4
200901;Enero de 2009;1;Andalucía;14;Córdoba;14062;Torrecampo;35;0;14;0;0;21;0;1;3;15;16
200901;Enero de 2009;1;Andalucía;14;Córdoba;14063;Valenzuela;378;0;257;0;0;121;0;374;0;0;4
200901;Enero de 2009;1;Andalucía;14;Córdoba;14064;Valsequillo;4;0;2;0;0;2;0;1;0;1;2
200901;Enero de 2009;1;Andalucía;14;Córdoba;14065;Victoria, La;115;0;63;0;0;52;0;82;2;24;7
200901;Enero de 2009;1;Andalucía;14;Córdoba;14066;Villa del Río;510;7;256;0;2;244;1;377;23;65;45
200901;Enero de 2009;1;Andalucía;14;Córdoba;14067;Villafranca de Córdoba;203;4;131;2;1;65;0;78;24;28;73
200901;Enero de 2009;1;Andalucía;14;Córdoba;14068;Villaharta;17;0;3;0;0;14;0;1;0;0;16
200901;Enero de 2009;1;Andalucía;14;Córdoba;14069;Villanueva de Córdoba;283;0;154;0;1;128;0;162;20;38;63
200901;Enero de 2009;1;Andalucía;14;Córdoba;14070;Villanueva del Duque;18;1;10;0;1;6;0;6;0;3;9
200901;Enero de 2009;1;Andalucía;14;Córdoba;14071;Villanueva del Rey;37;1;14;0;0;22;0;7;0;0;30
200901;Enero de 2009;1;Andalucía;14;Córdoba;14072;Villaralto;27;0;14;0;0;13;0;15;4;1;7
200901;Enero de 2009;1;Andalucía;14;Córdoba;14073;Villaviciosa de Córdoba;40;0;25;0;1;13;1;28;4;2;6
200901;Enero de 2009;1;Andalucía;14;Córdoba;14074;Viso, El;101;0;50;0;0;51;0;10;2;40;49
200901;Enero de 2009;1;Andalucía;14;Córdoba;14075;Zuheros;108;0;46;0;1;61;0;102;0;1;5
200901;Enero de 2009;1;Andalucía;18;Granada;18001;Agrón;44;0;19;0;0;25;0;29;0;0;15
200901;Enero de 2009;1;Andalucía;18;Granada;18002;Alamedilla;28;0;9;0;0;18;1;19;0;6;3
200901;Enero de 2009;1;Andalucía;18;Granada;18003;Albolote;733;25;489;18;7;185;9;187;46;230;270
200901;Enero de 2009;1;Andalucía;18;Granada;18004;Albondón;51;0;30;0;0;21;0;19;0;25;7
200901;Enero de 2009;1;Andalucía;18;Granada;18005;Albuñán;4;0;4;0;0;0;0;3;0;1;0
200901;Enero de 2009;1;Andalucía;18;Granada;18006;Albuñol;324;0;148;1;2;173;0;223;1;23;77
200901;Enero de 2009;1;Andalucía;18;Granada;18007;Albuñuelas;40;0;12;0;0;28;0;33;0;7;0
200901;Enero de 2009;1;Andalucía;18;Granada;18010;Aldeire;36;0;29;0;0;7;0;8;4;24;0
200901;Enero de 2009;1;Andalucía;18;Granada;18011;Alfacar;62;6;48;0;1;7;0;5;3;41;13
200901;Enero de 2009;1;Andalucía;18;Granada;18012;Algarinejo;267;1;151;0;0;115;0;247;0;7;13
200901;Enero de 2009;1;Andalucía;18;Granada;18013;Alhama de Granada;464;2;275;1;3;183;0;358;4;60;42
200901;Enero de 2009;1;Andalucía;18;Granada;18014;Alhendín;82;1;44;1;0;35;1;0;8;25;49
