fecha,indicativo,p_max,n_cub,hr,n_gra,n_fog,inso,q_max,nw_55,q_mar,q_med,tm_min,ta_max,ts_min,nt_30,nv_0050,n_des,w_racha,np_100,n_nub,p_sol,nw_91,ts_20,np_001,ta_min,w_rec,e,np_300,nv_1000,evap,p_mes,n_llu,n_tor,ts_10,w_med,nt_00,ti_max,n_nie,tm_mes,tm_max,nv_0100,ts_50,q_min,np_010
2010-1,2331,23.0(13),19.0,89.0,0.0,4.0,1.8,922.5(24),6.0,1015.8,911.1,-0.7,10.7(19),5.5,0.0,0.0,0.0,24/25.8(14),2.0,12.0,19.0,1.0,3.2,24.0,-16.0(10),386.0,68.0,0.0,1.0,218.0,75.5,17.0,0.0,2.5,16.0,14.0,-2.5,9.0,2.2,5.1,0.0,3.3,890.2(14),13.0
2010-2,2331,11.4(08),19.0,83.0,2.0,1.0,2.4,919.8(01),8.0,1007.7,904.0,-0.3,17.0(27),5.0,0.0,0.0,1.0,21/30.8(27),2.0,8.0,23.0,1.0,3.1,19.0,-5.5(12),486.0,66.0,0.0,1.0,401.0,65.6,12.0,0.0,2.6,20.0,14.0,-1.5,11.0,3.0,6.2,0.0,2.9,884.8(27),12.0
2010-3,2331,11.4(20),16.0,73.0,0.0,1.0,4.2,924.2(14),9.0,1016.8,913.2,1.7,17.6(18),9.4,0.0,0.0,2.0,21/23.3(29),2.0,13.0,35.0,0.0,6.0,16.0,-5.5(08),453.0,69.0,0.0,1.0,790.0,63.0,13.0,0.0,5.6,20.0,11.0,-0.2,9.0,5.9,10.0,0.0,5.5,899.9(29),11.0
2010-4,2331,9.0(18),9.0,68.0,1.0,3.0,7.2,923.8(25),1.0,1016.0,914.2,3.7,27.0(28),9.3,0.0,0.0,4.0,25/21.7(03),0.0,17.0,54.0,0.0,12.5,11.0,-1.8(05),326.0,89.0,0.0,0.0,955.0,29.3,11.0,2.0,12.8,14.0,5.0,9.0,0.0,9.9,16.1,1.0,11.1,905.7(15),8.0
2010-5,2331,7.9(08),9.0,67.0,0.0,0.0,7.9,925.8(19),5.0,1015.1,913.7,4.9,26.2(24),11.2,0.0,0.0,7.0,36/20.0(04),0.0,15.0,53.0,0.0,15.0,13.0,-0.3(07),387.0,92.0,0.0,0.0,1052.0,39.3,11.0,1.0,15.1,17.0,1.0,6.0,3.0,10.6,16.2,0.0,13.8,900.5(09),11.0
2010-6,2331,23.1(11),10.0,65.0,0.0,1.0,8.2,920.9(29),1.0,1013.6,914.1,9.3,30.3(05),14.6,1.0,0.0,7.0,21/19.2(10),5.0,13.0,54.0,0.0,20.6,11.0,4.0(20),345.0,119.0,0.0,0.0,1229.0,86.7,11.0,4.0,20.7,17.0,0.0,10.5,0.0,15.3,21.4,0.0,19.2,896.6(09),8.0
2010-7,2331,4.4(01),3.0,54.0,0.0,2.0,11.7,924.1(23),1.0,1014.9,917.1,12.5,34.5(07),16.8,12.0,0.0,11.0,23/16.9(01),0.0,17.0,78.0,0.0,26.8,4.0,8.0(24),399.0,137.0,0.0,0.0,2045.0,5.5,4.0,4.0,27.5,18.0,0.0,19.2,0.0,20.5,28.4,0.0,25.1,909.3(20),1.0
2010-8,2331,0.2(13),1.0,53.0,0.0,1.0,10.7,923.9(21),2.0,1015.1,916.8,11.6,34.2(21),17.7,8.0,0.0,6.0,23/18.6(26),0.0,24.0,78.0,0.0,25.9,1.0,7.6(31),372.0,121.0,0.0,1.0,2205.0,0.2,2.0,2.0,26.1,18.0,0.0,19.4,0.0,19.4,27.2,0.0,24.5,910.6(31),0.0
2010-9,2331,18.3(16),5.0,62.0,0.0,0.0,7.4,925.8(13),1.0,1015.0,915.4,8.6,31.7(05),14.4,2.0,0.0,4.0,21/15.6(07),1.0,21.0,59.0,0.0,20.4,7.0,0.2(27),259.0,112.0,0.0,0.0,1317.0,30.0,8.0,3.0,19.8,12.0,0.0,13.2,0.0,15.6,22.6,0.0,20.2,904.2(07),4.0
2010-10,2331,13.1(29),9.0,69.0,0.0,1.0,5.7,923.9(25),6.0,1013.1,911.6,4.7,24.2(02),14.5,0.0,0.0,1.0,19/23.3(03),1.0,21.0,52.0,0.0,12.9,11.0,-4.4(26),368.0,88.0,0.0,1.0,1072.0,49.6,13.0,1.0,12.0,15.0,6.0,9.6,0.0,10.5,16.3,0.0,13.3,894.2(31),8.0
2010-11,2331,15.9(19),11.0,84.0,0.0,4.0,3.3,927.7(04),6.0,1013.0,909.6,0.8,17.9(03),8.4,0.0,0.0,0.0,24/23.3(08),1.0,19.0,33.0,0.0,6.6,17.0,-6.1(27),326.0,78.0,0.0,0.0,459.0,36.0,13.0,0.0,5.6,14.0,11.0,3.5,4.0,5.0,9.2,0.0,7.0,886.1(09),10.0
2010-12,2331,31.5(21),11.0,83.0,0.0,3.0,2.9,925.1(15),5.0,1014.1,909.6,-1.3,15.0(11),9.0,0.0,0.0,0.0,20/21.1(08),6.0,20.0,32.0,0.0,3.0,14.0,-10.5(03),344.0,65.0,1.0,2.0,332.0,125.5,8.0,2.0,2.1,14.0,20.0,-0.5,7.0,2.7,6.6,0.0,3.2,890.5(22),11.0
2010-13,2331,31.5(21/dic),122.0,71.0,3.0,21.0,6.1,927.7(04/nov),51.0,1014.2,912.5,4.6,34.5(07/jul),17.7,23.0,0.0,43.0,21/30.8(27/feb),20.0,200.0,48.0,2.0,13.0,148.0,-16.0(10/ene),371.0,92.0,1.0,7.0,12075.0,606.2,123.0,19.0,12.7,16.0,82.0,-2.5,43.0,10.1,15.4,1.0,12.4,884.8(27/feb),97.0
