fecha,indicativo,p_max,n_cub,hr,n_gra,n_fog,inso,q_max,nw_55,q_mar,q_med,tm_min,ta_max,ts_min,nt_30,nv_0050,n_des,w_racha,np_100,n_nub,p_sol,nw_91,ts_20,np_001,ta_min,w_rec,e,np_300,nv_1000,evap,p_mes,n_llu,n_tor,ts_10,w_med,nt_00,ti_max,n_nie,tm_mes,tm_max,nv_0100,ts_50,q_min,np_010
2005-1,2331,12.4(25),10.0,87.0,0.0,11.0,3.8,936.1(06),5.0,1031.0,924.4,-2.3,12.8(21),4.7,0.0,0.0,2.0,05/19.2(27),1.0,19.0,40.0,0.0,3.1,10.0,-9.4(10),316.0,62.0,0.0,9.0,175.0,29.3,3.0,0.0,2.1,14.0,22.0,-1.9,9.0,2.1,6.4,1.0,3.9,911.5(26),5.0
2005-2,2331,3.0(21),6.0,78.0,0.0,3.0,4.7,934.6(11),9.0,1022.9,916.9,-3.6,12.7(11),0.4,0.0,0.0,1.0,08/20.3(28),0.0,21.0,44.0,0.0,2.8,11.0,-9.2(25),385.0,52.0,0.0,3.0,197.0,9.0,7.0,0.0,2.0,17.0,26.0,-2.0,10.0,1.2,5.9,0.0,3.4,896.3(22),4.0
2005-3,2331,8.0(25),6.0,66.0,0.0,0.0,7.0,928.7(17),5.0,1018.5,915.3,-0.3,22.8(19),10.4,0.0,0.0,5.0,27/24.4(25),0.0,20.0,59.0,0.0,6.6,10.0,-12.0(01),409.0,70.0,0.0,0.0,559.0,16.9,7.0,3.0,6.6,18.0,14.0,1.3,4.0,6.9,14.0,0.0,5.5,902.1(02),5.0
2005-4,2331,14.0(01),12.0,71.0,1.0,1.0,6.0,926.7(10),9.0,1016.6,914.6,3.5,27.0(29),10.3,0.0,0.0,1.0,01/18.3(08),3.0,17.0,44.0,0.0,10.6,16.0,-1.8(17),399.0,87.0,0.0,0.0,760.0,61.9,17.0,2.0,10.6,18.0,6.0,5.5,2.0,9.6,15.6,0.0,9.1,904.1(14),10.0
2005-5,2331,21.2(16),5.0,63.0,0.0,0.0,8.4,924.2(30),6.0,1016.6,916.3,6.5,30.7(25),12.5,3.0,0.0,5.0,25/20.6(09),1.0,21.0,58.0,0.0,15.7,7.0,1.0(07),405.0,104.0,0.0,0.0,1083.0,38.6,8.0,4.0,16.1,19.0,0.0,13.2,0.0,13.9,21.2,0.0,13.2,907.0(09),5.0
2005-6,2331,8.7(22),2.0,54.0,0.0,1.0,10.8,925.3(16),8.0,1015.3,917.3,11.0,34.2(18),15.9,11.0,0.0,8.0,25/28.6(27),0.0,20.0,71.0,1.0,21.2,8.0,6.4(05),421.0,134.0,0.0,0.0,1489.0,29.4,8.0,6.0,22.5,21.0,0.0,20.5,0.0,19.8,28.6,0.0,17.8,906.9(12),6.0
2005-7,2331,0.1(27),1.0,50.0,0.0,1.0,12.2,926.1(19),6.0,1015.4,917.5,11.8,37.0(14),16.3,14.0,0.0,15.0,22/18.9(26),0.0,15.0,82.0,0.0,24.1,1.0,7.1(05),462.0,124.0,0.0,0.0,1782.0,0.1,1.0,0.0,25.1,21.0,0.0,21.4,0.0,20.6,29.4,0.0,20.9,909.5(27),0.0
2005-8,2331,2.8(16),2.0,56.0,0.0,1.0,10.3,926.1(03),3.0,1016.6,918.2,11.3,36.5(08),17.0,13.0,0.0,11.0,15/17.5(16),0.0,18.0,74.0,0.0,23.0,5.0,6.0(02),416.0,130.0,0.0,0.0,1447.0,6.4,7.0,3.0,23.6,19.0,0.0,18.5,0.0,20.0,28.7,0.0,20.7,907.5(09),2.0
2005-9,2331,8.4(06),1.0,59.0,0.0,3.0,8.5,927.3(29),5.0,1018.3,918.4,8.2,34.2(03),14.5,3.0,0.0,6.0,07/19.2(17),0.0,23.0,68.0,0.0,18.8,4.0,0.9(19),349.0,109.0,0.0,2.0,1139.0,10.8,6.0,0.0,18.8,17.0,0.0,14.7,0.0,16.4,24.4,0.0,18.3,909.5(06),2.0
2005-10,2331,34.9(12),8.0,72.0,0.0,1.0,5.6,924.9(03),7.0,1017.4,916.2,6.9,25.8(09),13.6,0.0,0.0,5.0,20/23.6(27),6.0,18.0,51.0,0.0,13.5,15.0,-0.8(05),412.0,106.0,1.0,1.0,693.0,131.8,17.0,0.0,12.9,17.0,1.0,10.6,0.0,12.9,18.8,0.0,13.7,908.9(30),10.0
2005-11,2331,20.6(15),18.0,84.0,1.0,6.0,2.7,931.7(10),3.0,1019.9,915.9,2.0,16.3(02),11.1,0.0,0.0,0.0,06/18.6(10),3.0,12.0,27.0,0.0,7.6,13.0,-2.4(26),361.0,78.0,0.0,6.0,300.0,89.9,10.0,0.0,6.5,16.0,10.0,1.8,5.0,5.7,9.4,0.0,9.0,897.8(26),10.0
2005-12,2331,16.9(01),12.0,81.0,0.0,3.0,3.4,928.2(09),6.0,1022.7,917.3,-1.4,13.3(23),5.8,0.0,0.0,8.0,23/26.1(01),2.0,11.0,38.0,2.0,3.8,12.0,-9.4(24),415.0,63.0,0.0,2.0,395.0,47.6,16.0,0.0,2.7,18.0,17.0,1.6,3.0,2.8,7.0,0.0,5.2,895.7(02),6.0
2005-13,2331,34.9(12/oct),83.0,68.0,2.0,31.0,7.0,936.1(06/ene),72.0,1019.3,917.4,4.5,37.0(14/jul),17.0,44.0,0.0,67.0,25/28.6(27/jun),16.0,215.0,55.0,3.0,12.6,112.0,-12.0(01/mar),396.0,93.0,1.0,23.0,10019.0,471.7,107.0,18.0,12.5,18.0,96.0,-2.0,33.0,11.0,17.5,1.0,11.7,895.7(02/dic),65.0
