;;;;GASTOS DE PRESTACIONES POR DESEMPLEO ( miles de euros) POR PROVINCIA Y TIPO DE PRESTACIÓN;;;;;;
202001;Enero de 2020;10;Comunitat Valenciana;46;Valencia/Valéncia;90085,99;60001,06;26508,73;3575,66;0
202001;Enero de 2020;11;Extremadura;6;Badajoz;37695,77;17608,2;14405,8;1484,86;4196,91
202001;Enero de 2020;11;Extremadura;10;Cáceres;22197,94;10767,03;8358,71;660,05;2412,15
202001;Enero de 2020;12;Galicia;15;Coruña, A;39328,99;28321,94;9865,92;1140,46;0
202001;Enero de 2020;12;Galicia;27;Lugo;9648,06;6518,74;2842,03;287,13;0
202001;Enero de 2020;12;Galicia;32;Ourense;9471,2;5914,53;3217,06;339,61;0
202001;Enero de 2020;12;Galicia;36;Pontevedra;36234,87;24695,23;10462,94;1073,83;0
202001;Enero de 2020;13;Madrid, Comunidad de;28;Madrid;203838,33;159636,83;39972,75;4228,43;0
202001;Enero de 2020;14;Murcia, Región de;30;Murcia;58124,05;41923,56;13795,63;2403,84;0
202001;Enero de 2020;15;Navarra, Comunidad Foral de;31;Navarra;20560,96;16272,45;4002,84;285,67;0
202001;Enero de 2020;16;País Vasco;1;Araba/Álava;10011,62;8238,6;1642,35;130,67;0
202001;Enero de 2020;16;País Vasco;20;Gipuzkoa;20428,05;16966,45;3231,65;229,95;0
202001;Enero de 2020;16;País Vasco;48;Bizkaia;34316,25;27055,9;6711,13;549,22;0
202001;Enero de 2020;17;Rioja, La;26;Rioja, La;10141,13;7768,72;2210,14;162,27;0
202001;Enero de 2020;18;Ceuta;51;Ceuta;2631,8;1292,12;1091,68;248;0
202001;Enero de 2020;19;Melilla;52;Melilla;2245,59;1214,45;842,95;188,19;0
202001;Enero de 2020;;TOTAL;;;1867077,27;1276176,55;486463,02;56820,02;47602,63
202002;Febrero de 2020;1;Andalucía;4;Almería;27997,22;16941,37;8679,01;1287,36;1089,47
202002;Febrero de 2020;1;Andalucía;11;Cádiz;61246,44;33661,08;20607,29;3599,57;3378,44
202002;Febrero de 2020;1;Andalucía;14;Córdoba;39244;16125,64;13903,08;1585,97;7629,14
202002;Febrero de 2020;1;Andalucía;18;Granada;43736,48;21603,42;15490,79;1922,12;4718,51
202002;Febrero de 2020;1;Andalucía;21;Huelva;28417,66;15149,24;9014,62;1085,51;3168,29
202002;Febrero de 2020;1;Andalucía;23;Jaén;31100,68;13982,34;10139,33;1197,01;5780,9
202002;Febrero de 2020;1;Andalucía;29;Málaga;73948,92;46209,51;21511,56;2913,84;3312,66
202002;Febrero de 2020;1;Andalucía;41;Sevilla;92443,54;44771,8;32086,18;4353,07;11231,49
202002;Febrero de 2020;2;Aragón;22;Huesca;6460,64;5046,85;1289,77;124,02;0
202002;Febrero de 2020;2;Aragón;44;Teruel;3977,24;2935,99;983,97;57,28;0
202002;Febrero de 2020;2;Aragón;50;Zaragoza;30492,65;23158,8;6688,17;645,68;0
202002;Febrero de 2020;3;Asturias, Principado de;33;Asturias;34061,82;23873,86;9127,91;1060,05;0
202002;Febrero de 2020;4;Balears, Illes;7;Balears, Illes;94654,58;78649,99;15469,47;535,12;0
202002;Febrero de 2020;5;Canarias;35;Palmas, Las;50790,26;33314,63;15139;2336,63;0
202002;Febrero de 2020;5;Canarias;38;Santa Cruz de Tenerife;46040,64;28804,46;14843,95;2391,8;0
202002;Febrero de 2020;6;Cantabria;39;Cantabria;20710,68;14818,65;5383,95;508,08;0
202002;Febrero de 2020;7;Castilla y León;5;Ávila;5331,65;3369,94;1757,72;203,99;0
202002;Febrero de 2020;7;Castilla y León;9;Burgos;12260,62;8799,55;3217,71;243,36;0
202002;Febrero de 2020;7;Castilla y León;24;León;15512,86;10048,15;4968,88;495,83;0
202002;Febrero de 2020;7;Castilla y León;34;Palencia;5295,32;3796,14;1368,05;131,13;0
202002;Febrero de 2020;7;Castilla y León;37;Salamanca;10569,74;6693,76;3454,3;421,68;0
202002;Febrero de 2020;7;Castilla y León;40;Segovia;4258,41;3116,21;1061,53;80,67;0
202002;Febrero de 2020;7;Castilla y León;42;Soria;2376,24;1776,57;559,26;40,41;0
202002;Febrero de 2020;7;Castilla y León;47;Valladolid;15553,11;11537,07;3639,32;376,72;0
202002;Febrero de 2020;7;Castilla y León;49;Zamora;5632,25;3477,83;1942,16;212,26;0
202002;Febrero de 2020;8;Castilla - La Mancha;2;Albacete;14963,85;9137,61;5042,97;783,27;0
202002;Febrero de 2020;8;Castilla - La Mancha;13;Ciudad Real;18541,99;10318,61;7060,83;1162,12;0
202002;Febrero de 2020;8;Castilla - La Mancha;16;Cuenca;5957,24;3797,29;1914,82;245,13;0
202002;Febrero de 2020;8;Castilla - La Mancha;19;Guadalajara;10129,83;7543,04;2360,06;226,73;0
202002;Febrero de 2020;8;Castilla - La Mancha;45;Toledo;25925,14;15422,33;9327,09;1175,29;0
202002;Febrero de 2020;9;Cataluña;8;Barcelona;197679,11;152198,15;42061,21;3419,75;0
202002;Febrero de 2020;9;Cataluña;17;Girona;33320,98;25342,18;7439,11;539,26;0
202002;Febrero de 2020;9;Cataluña;25;Lleida;14064,58;10643,27;3075,49;345,82;0
202002;Febrero de 2020;9;Cataluña;43;Tarragona;36799,92;27185,23;8950,75;663,8;0
202002;Febrero de 2020;10;Comunitat Valenciana;3;Alicante/Alacant;72060,06;46219,84;22757,37;3082,82;0
202002;Febrero de 2020;10;Comunitat Valenciana;12;Castellón/Castelló;21555,69;14333,67;6590,95;631,07;0
202002;Febrero de 2020;10;Comunitat Valenciana;46;Valencia/Valéncia;88376,53;57596,6;27171,8;3607,96;0
202002;Febrero de 2020;11;Extremadura;6;Badajoz;36883,38;16602,36;14574,03;1509,99;4197
202002;Febrero de 2020;11;Extremadura;10;Cáceres;21714,03;10341,25;8304,75;672,27;2395,43
202002;Febrero de 2020;12;Galicia;15;Coruña, A;37372,45;26160,82;10060,3;1151,33;0
202002;Febrero de 2020;12;Galicia;27;Lugo;9402,29;6324,3;2786,99;291;0
202002;Febrero de 2020;12;Galicia;32;Ourense;9107,15;5546,79;3221,59;338,77;0
202002;Febrero de 2020;12;Galicia;36;Pontevedra;34308,49;22694,74;10535,75;1078;0
202002;Febrero de 2020;13;Madrid, Comunidad de;28;Madrid;208312,53;163178,29;40923,39;4210,53;0
202002;Febrero de 2020;14;Murcia, Región de;30;Murcia;54705,34;38535,91;13750,37;2418,47;0
202002;Febrero de 2020;15;Navarra, Comunidad Foral de;31;Navarra;20052,01;15713,59;4045,68;292,74;0
202002;Febrero de 2020;16;País Vasco;1;Araba/Álava;9994,25;8140,85;1707,79;145,61;0
202002;Febrero de 2020;16;País Vasco;20;Gipuzkoa;19669,77;16155,52;3280,78;233,47;0
202002;Febrero de 2020;16;País Vasco;48;Bizkaia;33047,93;25691,64;6789,09;567,2;0
202002;Febrero de 2020;17;Rioja, La;26;Rioja, La;9897,2;7475,62;2261,38;160,2;0
202002;Febrero de 2020;18;Ceuta;51;Ceuta;2674,07;1305,25;1124,31;244,51;0
202002;Febrero de 2020;19;Melilla;52;Melilla;2363,8;1343,02;838,18;182,6;0
202002;Febrero de 2020;;TOTAL;;;1810993,26;1216610,62;490283,81;57188,87;46901,33
202003;Marzo de 2020;1;Andalucía;4;Almería;28604,53;17355,54;8871,8;1279,55;1097,64
202003;Marzo de 2020;1;Andalucía;11;Cádiz;65660,61;37128,13;21597,81;3596,38;3335,72
202003;Marzo de 2020;1;Andalucía;14;Córdoba;42515,22;18356,16;14849,74;1593,38;7715,64
202003;Marzo de 2020;1;Andalucía;18;Granada;45711,82;22892,23;16120,79;1924,47;4772,78
202003;Marzo de 2020;1;Andalucía;21;Huelva;26428,82;13911,88;8553,54;1040,83;2922,57
202003;Marzo de 2020;1;Andalucía;23;Jaén;35557,62;16362,52;11758,46;1210,22;6226,15
202003;Marzo de 2020;1;Andalucía;29;Málaga;73247,86;44984,9;22055,84;2864,52;3342,17
202003;Marzo de 2020;1;Andalucía;41;Sevilla;95081,74;46951,14;32805,83;4327,98;10993,52
202003;Marzo de 2020;2;Aragón;22;Huesca;6091,07;4679;1298,43;113,64;0
202003;Marzo de 2020;2;Aragón;44;Teruel;3827,17;2785,01;987,55;54,61;0
202003;Marzo de 2020;2;Aragón;50;Zaragoza;30176,63;22618,14;6918,54;639,95;0
202003;Marzo de 2020;3;Asturias, Principado de;33;Asturias;34015,21;23778,82;9195,48;1040,91;0
202003;Marzo de 2020;4;Balears, Illes;7;Balears, Illes;69666,37;54242,01;14907,27;517,09;0
202003;Marzo de 2020;5;Canarias;35;Palmas, Las;52613,53;34718,06;15568,7;2326,77;0
202003;Marzo de 2020;5;Canarias;38;Santa Cruz de Tenerife;48829,16;31201,33;15262,93;2364,7;0
202003;Marzo de 2020;6;Cantabria;39;Cantabria;20180,52;14291,11;5384,2;505,21;0
202003;Marzo de 2020;7;Castilla y León;5;Ávila;5713,46;3581,61;1927,57;204,28;0
202003;Marzo de 2020;7;Castilla y León;9;Burgos;12303,52;8811,74;3259,99;231,79;0
202003;Marzo de 2020;7;Castilla y León;24;León;15272,92;9679,24;5096,74;496,77;0
202003;Marzo de 2020;7;Castilla y León;34;Palencia;5276,92;3766,29;1381,02;129,61;0
202003;Marzo de 2020;7;Castilla y León;37;Salamanca;10568;6633,32;3519,8;414,88;0
202003;Marzo de 2020;7;Castilla y León;40;Segovia;4224,7;3081,3;1065,74;77,66;0
202003;Marzo de 2020;7;Castilla y León;42;Soria;2327,27;1709,3;575,94;42,03;0
202003;Marzo de 2020;7;Castilla y León;47;Valladolid;15584,99;11499,51;3698,16;387,32;0
202003;Marzo de 2020;7;Castilla y León;49;Zamora;5491,7;3318,45;1958,16;215,09;0
202003;Marzo de 2020;8;Castilla - La Mancha;2;Albacete;15256,93;9428,08;5065,85;763;0
202003;Marzo de 2020;8;Castilla - La Mancha;13;Ciudad Real;18803,17;10532,79;7117,22;1152,73;0
202003;Marzo de 2020;8;Castilla - La Mancha;16;Cuenca;6043,92;3847,42;1943,77;252,73;0
202003;Marzo de 2020;8;Castilla - La Mancha;19;Guadalajara;10438,74;7807;2407,17;224,57;0
202003;Marzo de 2020;8;Castilla - La Mancha;45;Toledo;26383,12;15969,9;9268,39;1144,4;0
202003;Marzo de 2020;9;Cataluña;8;Barcelona;194098,7;148117,43;42647,26;3334,01;0
202003;Marzo de 2020;9;Cataluña;17;Girona;29161,8;21293,67;7325,47;542,55;0
202003;Marzo de 2020;9;Cataluña;25;Lleida;13871,94;10392,85;3134,71;344,38;0
202003;Marzo de 2020;9;Cataluña;43;Tarragona;34227,09;24571,61;8991,12;664,36;0
202003;Marzo de 2020;10;Comunitat Valenciana;3;Alicante/Alacant;71247,11;45445,94;22762,69;3038,48;0
202003;Marzo de 2020;10;Comunitat Valenciana;12;Castellón/Castelló;21746,14;14190,44;6916,75;638,95;0
202003;Marzo de 2020;10;Comunitat Valenciana;46;Valencia/Valéncia;92180,27;60997,55;27633;3549,15;0
202003;Marzo de 2020;11;Extremadura;6;Badajoz;37171,68;16803,25;14765,34;1541,16;4061,93
202003;Marzo de 2020;11;Extremadura;10;Cáceres;21113,67;9737,78;8377,58;672,72;2325,16
202003;Marzo de 2020;12;Galicia;15;Coruña, A;37239,71;25964,06;10142,99;1132,65;0
202003;Marzo de 2020;12;Galicia;27;Lugo;9540,59;6389,36;2862,85;288,38;0
202003;Marzo de 2020;12;Galicia;32;Ourense;8955,75;5348,37;3282,24;325,14;0
202003;Marzo de 2020;12;Galicia;36;Pontevedra;34596,18;22841,27;10672,71;1082,2;0
202003;Marzo de 2020;13;Madrid, Comunidad de;28;Madrid;203516,17;158117,56;41241,78;4156,83;0
202003;Marzo de 2020;14;Murcia, Región de;30;Murcia;51865,96;35625,57;13847,44;2392,43;0
202003;Marzo de 2020;15;Navarra, Comunidad Foral de;31;Navarra;20005,28;15629,22;4089,32;286,74;0
202003;Marzo de 2020;16;País Vasco;1;Araba/Álava;9538,73;7662,52;1735,13;141,08;0
202003;Marzo de 2020;16;País Vasco;20;Gipuzkoa;18881,15;15354,9;3293,57;232,68;0
202003;Marzo de 2020;16;País Vasco;48;Bizkaia;33524,91;26047,26;6918,92;558,73;0
202003;Marzo de 2020;17;Rioja, La;26;Rioja, La;10022,63;7560,55;2307,25;154,83;0
202003;Marzo de 2020;18;Ceuta;51;Ceuta;2703,54;1330,33;1125,58;247,63;0
202003;Marzo de 2020;19;Melilla;52;Melilla;2159,9;1182,87;787,74;189,29;0
202003;Marzo de 2020;;TOTAL;;;1789266,14;1186526,29;499283,87;56651,44;46793,28
202004;Abril de 2020;1;Andalucía;4;Almería;63427,95;51250,49;9795,92;1270,7;1110,84
202004;Abril de 2020;1;Andalucía;11;Cádiz;152165,59;121153,15;23870,95;3671,1;3470,1
202004;Abril de 2020;1;Andalucía;14;Córdoba;83032,42;56824,65;16707,17;1596,97;7903,63
202004;Abril de 2020;1;Andalucía;18;Granada;100986,78;76272,66;17852,17;1940,42;4919,51
202004;Abril de 2020;1;Andalucía;21;Huelva;51200,17;38193,24;9128,02;1033,09;2845,82
202004;Abril de 2020;1;Andalucía;23;Jaén;71323,19;50314,86;13283,84;1247,82;6476,67
202004;Abril de 2020;1;Andalucía;29;Málaga;201754,68;169901,68;25481,89;2890,87;3480,24
202004;Abril de 2020;1;Andalucía;41;Sevilla;208645,62;156418,8;36431,47;4375,85;11419,08
202004;Abril de 2020;2;Aragón;22;Huesca;16726,92;15175,71;1440,09;111,12;0
202004;Abril de 2020;2;Aragón;44;Teruel;12187,9;11050,79;1081,74;55,37;0
202004;Abril de 2020;2;Aragón;50;Zaragoza;94821,16;86519,03;7680,05;622,08;0
202004;Abril de 2020;3;Asturias, Principado de;33;Asturias;86029,21;75077,57;9916,16;1035,48;0
202004;Abril de 2020;4;Balears, Illes;7;Balears, Illes;186678,06;171921,9;14239,28;516,88;0
202004;Abril de 2020;5;Canarias;35;Palmas, Las;200785,95;180253,92;18168,02;2362,13;0
202004;Abril de 2020;5;Canarias;38;Santa Cruz de Tenerife;165689,79;146200,51;17127,31;2361,97;0
202004;Abril de 2020;6;Cantabria;39;Cantabria;55776,28;49393,49;5892,36;490,43;0
202004;Abril de 2020;7;Castilla y León;5;Ávila;13000,33;10726,88;2065,73;207,72;0
202004;Abril de 2020;7;Castilla y León;9;Burgos;35648,02;31926,45;3484,63;236,94;0
202004;Abril de 2020;7;Castilla y León;24;León;34243,38;28384,78;5357,33;501,27;0
202004;Abril de 2020;7;Castilla y León;34;Palencia;16937,59;15308,18;1496,51;132,9;0
202004;Abril de 2020;7;Castilla y León;37;Salamanca;26019,09;21842,91;3769,38;406,8;0
202004;Abril de 2020;7;Castilla y León;40;Segovia;12245,1;11020,67;1147,52;76,91;0
202004;Abril de 2020;7;Castilla y León;42;Soria;7949,06;7273,15;633,22;42,69;0
202004;Abril de 2020;7;Castilla y León;47;Valladolid;49245,87;44799,45;4054,71;391,71;0
202004;Abril de 2020;7;Castilla y León;49;Zamora;11760,68;9474,33;2071,79;214,56;0
202004;Abril de 2020;8;Castilla - La Mancha;2;Albacete;38626,36;32516,41;5355,93;753,78;0
202004;Abril de 2020;8;Castilla - La Mancha;13;Ciudad Real;42724,83;33994,39;7594,2;1135,81;0
202004;Abril de 2020;8;Castilla - La Mancha;16;Cuenca;17125,44;14827,24;2051,9;246,3;0
202004;Abril de 2020;8;Castilla - La Mancha;19;Guadalajara;27610,46;24670,55;2708,23;231,16;0
202004;Abril de 2020;8;Castilla - La Mancha;45;Toledo;71171,39;60188,38;9839,33;1143,25;0
202004;Abril de 2020;9;Cataluña;8;Barcelona;609203,25;559903,91;46082,25;3217,09;0
202004;Abril de 2020;9;Cataluña;17;Girona;83873,44;75263,77;8064,9;544,77;0
202004;Abril de 2020;9;Cataluña;25;Lleida;31612,77;27892,27;3388,41;332,09;0
202004;Abril de 2020;9;Cataluña;43;Tarragona;87027,3;76405,81;9963,56;657,93;0
202004;Abril de 2020;10;Comunitat Valenciana;3;Alicante/Alacant;203814,28;175201,44;25516,42;3096,42;0
202004;Abril de 2020;10;Comunitat Valenciana;12;Castellón/Castelló;56281,49;47876,73;7762,1;642,23;0
202004;Abril de 2020;10;Comunitat Valenciana;46;Valencia/Valéncia;270540,11;236678,53;30314,88;3546,07;0
202004;Abril de 2020;11;Extremadura;6;Badajoz;57187,86;36611,28;15002,03;1521,48;4053,07
202004;Abril de 2020;11;Extremadura;10;Cáceres;36849,43;24893,87;8864,17;686,66;2404,3
202004;Abril de 2020;12;Galicia;15;Coruña, A;109777,69;97531,13;11114,33;1132,23;0
202004;Abril de 2020;12;Galicia;27;Lugo;25532,96;22205,42;3042,97;284,57;0
202004;Abril de 2020;12;Galicia;32;Ourense;27872,9;24032,04;3533,69;307,17;0
202004;Abril de 2020;12;Galicia;36;Pontevedra;96200,43;83449,74;11689,85;1059,99;0
202004;Abril de 2020;13;Madrid, Comunidad de;28;Madrid;656519,99;607632,04;44761,5;4126,45;0
202004;Abril de 2020;14;Murcia, Región de;30;Murcia;118809,42;101616,32;14880,37;2312,27;0
202004;Abril de 2020;15;Navarra, Comunidad Foral de;31;Navarra;61121,51;56441,07;4397,2;283,24;0
202004;Abril de 2020;16;País Vasco;1;Araba/Álava;36290,12;34326,04;1826,24;137,84;0
202004;Abril de 2020;16;País Vasco;20;Gipuzkoa;62698,01;58893,64;3571,94;232,43;0
202004;Abril de 2020;16;País Vasco;48;Bizkaia;109973,24;101985,54;7429,07;558,63;0
202004;Abril de 2020;17;Rioja, La;26;Rioja, La;31880,5;29259,14;2472,99;148,37;0
202004;Abril de 2020;18;Ceuta;51;Ceuta;6191,94;4839,21;1097,7;255,03;0
202004;Abril de 2020;19;Melilla;52;Melilla;3931,4;2942,9;797,87;190,63;0
202004;Abril de 2020;;TOTAL;;;4938729,31;4288758,06;545301,29;56577,67;48083,26
202005;Mayo de 2020;1;Andalucía;4;Almería;66902,37;54353,8;10206,18;1282,27;1060,05
202005;Mayo de 2020;1;Andalucía;11;Cádiz;134137,38;103744,3;23375,98;3674,52;3342,15
202005;Mayo de 2020;1;Andalucía;14;Córdoba;94233,08;67744,15;16947,68;1595,88;7945,37
202005;Mayo de 2020;1;Andalucía;18;Granada;105307,88;80788,35;17680,21;1977,58;4861,11
202005;Mayo de 2020;1;Andalucía;21;Huelva;47373,19;35049,61;8610,04;1050,96;2662,58
202005;Mayo de 2020;1;Andalucía;23;Jaén;71174,2;49492,41;13904,45;1260,75;6516,59
202005;Mayo de 2020;1;Andalucía;29;Málaga;238473,24;206528,73;25572,1;2838,1;3534,31
202005;Mayo de 2020;1;Andalucía;41;Sevilla;213379,87;161853,88;35715,6;4331,87;11478,52
202005;Mayo de 2020;2;Aragón;22;Huesca;19158,51;17563,49;1483,16;111,86;0
202005;Mayo de 2020;2;Aragón;44;Teruel;10364,15;9208,77;1096,46;58,92;0
202005;Mayo de 2020;2;Aragón;50;Zaragoza;127926,44;119345,15;7980,55;600,74;0
202005;Mayo de 2020;3;Asturias, Principado de;33;Asturias;98990,33;88015,81;9963,05;1011,47;0
202005;Mayo de 2020;4;Balears, Illes;7;Balears, Illes;208622,47;196738,69;11347,82;535,96;0
202005;Mayo de 2020;5;Canarias;35;Palmas, Las;196982,82;175469,24;19152,79;2360,79;0
202005;Mayo de 2020;5;Canarias;38;Santa Cruz de Tenerife;156384,45;136083,87;17907,3;2392,89;0
202005;Mayo de 2020;6;Cantabria;39;Cantabria;62660,52;56247,97;5942,51;470,04;0
202005;Mayo de 2020;7;Castilla y León;5;Ávila;13763,92;11494,63;2058,84;210,45;0
202005;Mayo de 2020;7;Castilla y León;9;Burgos;41057,24;37271,61;3549,21;236,42;0
202005;Mayo de 2020;7;Castilla y León;24;León;41860,58;35951,06;5418,71;490,81;0
202005;Mayo de 2020;7;Castilla y León;34;Palencia;16124,79;14462,6;1530,73;131,46;0
202005;Mayo de 2020;7;Castilla y León;37;Salamanca;33268,86;29035,73;3838,34;394,79;0
202005;Mayo de 2020;7;Castilla y León;40;Segovia;12695,42;11400,05;1218,33;77,04;0
202005;Mayo de 2020;7;Castilla y León;42;Soria;9054,5;8355,68;655,52;43,3;0
202005;Mayo de 2020;7;Castilla y León;47;Valladolid;63962,98;59364,45;4199,9;398,63;0
202005;Mayo de 2020;7;Castilla y León;49;Zamora;13309,58;10941,88;2147,59;220,11;0
202005;Mayo de 2020;8;Castilla - La Mancha;2;Albacete;38163,62;32067,31;5324,6;771,71;0
202005;Mayo de 2020;8;Castilla - La Mancha;13;Ciudad Real;46027,46;37363,6;7541,68;1122,01;0
202005;Mayo de 2020;8;Castilla - La Mancha;16;Cuenca;14118,71;11807,84;2069,68;241,19;0
202005;Mayo de 2020;8;Castilla - La Mancha;19;Guadalajara;28275,11;25328,49;2709,53;237,09;0
202005;Mayo de 2020;8;Castilla - La Mancha;45;Toledo;70136,07;58856,96;10104,39;1174,29;0
202005;Mayo de 2020;9;Cataluña;8;Barcelona;779101,73;726671,56;49252,06;3178,11;0
202005;Mayo de 2020;9;Cataluña;17;Girona;104248,23;95446,16;8260,46;541,61;0
202005;Mayo de 2020;9;Cataluña;25;Lleida;47540,19;43983,95;3244,38;311,86;0
202005;Mayo de 2020;9;Cataluña;43;Tarragona;97218,59;86714,35;9859,55;644,69;0
202005;Mayo de 2020;10;Comunitat Valenciana;3;Alicante/Alacant;211371,29;181637,19;26557,72;3176,38;0
202005;Mayo de 2020;10;Comunitat Valenciana;12;Castellón/Castelló;59719,67;50912,91;8173,23;633,1;0
202005;Mayo de 2020;10;Comunitat Valenciana;46;Valencia/Valéncia;285901,83;251467,36;30995,76;3438,28;0
202005;Mayo de 2020;11;Extremadura;6;Badajoz;66736,46;46536,57;14709,59;1496;3994,3
202005;Mayo de 2020;11;Extremadura;10;Cáceres;36570,73;25366,06;8339,75;690,4;2174,09
202005;Mayo de 2020;12;Galicia;15;Coruña, A;115598,86;103003,91;11467,28;1127,67;0
202005;Mayo de 2020;12;Galicia;27;Lugo;22647,17;19227,06;3128,93;291,18;0
202005;Mayo de 2020;12;Galicia;32;Ourense;24145,58;20293,21;3536,62;315;0
202005;Mayo de 2020;12;Galicia;36;Pontevedra;108888,37;96042,13;11827,29;1018,52;0
202005;Mayo de 2020;13;Madrid, Comunidad de;28;Madrid;794530,4;741622,75;48750,81;4156,44;0
202005;Mayo de 2020;14;Murcia, Región de;30;Murcia;136173,51;119264,97;14664,33;2244,21;0
202005;Mayo de 2020;15;Navarra, Comunidad Foral de;31;Navarra;75164,24;70386,94;4505,14;272,16;0
202005;Mayo de 2020;16;País Vasco;1;Araba/Álava;35054,33;33010,41;1910,48;133,44;0
202005;Mayo de 2020;16;País Vasco;20;Gipuzkoa;74787,95;70792,19;3756,05;239,71;0
202005;Mayo de 2020;16;País Vasco;48;Bizkaia;113004,49;104763,43;7684,93;556,13;0
202005;Mayo de 2020;17;Rioja, La;26;Rioja, La;31671,21;28950,8;2569,91;150,5;0
202005;Mayo de 2020;18;Ceuta;51;Ceuta;5550,09;4137,01;1144,2;268,88;0
202005;Mayo de 2020;19;Melilla;52;Melilla;6605,2;5623,1;793,5;188,6;0
202005;Mayo de 2020;;TOTAL;;;5526119,86;4867784,13;554384,9;56376,77;47569,07
202006;Junio de 2020;1;Andalucía;4;Almería;56766,25;44062,76;10387,41;1277,14;1038,55
202006;Junio de 2020;1;Andalucía;11;Cádiz;96916,93;67908,68;22035,59;3718,06;3254,33
202006;Junio de 2020;1;Andalucía;14;Córdoba;69457,51;42897,33;16907,21;1612,52;8040,45
202006;Junio de 2020;1;Andalucía;18;Granada;78986,62;54299,98;17791,53;1985,02;4909,6
202006;Junio de 2020;1;Andalucía;21;Huelva;39662,35;27241,5;8679,6;1088,44;2652,61
202006;Junio de 2020;1;Andalucía;23;Jaén;52780,46;31045,67;13928,95;1274,95;6530,89
