;;;;GASTOS DE PRESTACIONES POR DESEMPLEO ( miles de euros) POR PROVINCIA Y TIPO DE PRESTACIÓN;;;;;;
201202;Febrero de 2012;1;Andalucía;29;Málaga;101046;62800;27800;5942;4504
201202;Febrero de 2012;1;Andalucía;41;Sevilla;127209;71576;34753;6560;14320
201202;Febrero de 2012;2;Aragón;22;Huesca;10685;8742;1754;189;0
201202;Febrero de 2012;2;Aragón;44;Teruel;6849;5304;1426;119;0
201202;Febrero de 2012;2;Aragón;50;Zaragoza;53623;43408;8914;1301;0
201202;Febrero de 2012;3;Asturias, Principado de;33;Asturias;58417;43700;13146;1571;0
201202;Febrero de 2012;4;Balears, Illes;7;Balears, Illes;94578;70651;22654;1273;0
201202;Febrero de 2012;5;Canarias;35;Palmas, Las;66686;40899;20551;5236;0
201202;Febrero de 2012;5;Canarias;38;Santa Cruz de Tenerife;61214;37878;19522;3814;0
201202;Febrero de 2012;6;Cantabria;39;Cantabria;31824;25143;5835;846;0
201202;Febrero de 2012;7;Castilla y León;5;Ávila;8664;6106;2202;356;0
201202;Febrero de 2012;7;Castilla y León;9;Burgos;20234;16113;3715;406;0
201202;Febrero de 2012;7;Castilla y León;24;León;25449;19311;5517;621;0
201202;Febrero de 2012;7;Castilla y León;34;Palencia;8076;6195;1645;236;0
201202;Febrero de 2012;7;Castilla y León;37;Salamanca;16328;11775;3867;686;0
201202;Febrero de 2012;7;Castilla y León;40;Segovia;7271;5873;1257;141;0
201202;Febrero de 2012;7;Castilla y León;42;Soria;4319;3479;745;95;0
201202;Febrero de 2012;7;Castilla y León;47;Valladolid;26284;20684;4728;872;0
201202;Febrero de 2012;7;Castilla y León;49;Zamora;8669;6340;2062;267;0
201202;Febrero de 2012;8;Castilla - La Mancha;2;Albacete;24913;17660;6034;1219;0
201202;Febrero de 2012;8;Castilla - La Mancha;13;Ciudad Real;30804;21926;7607;1271;0
201202;Febrero de 2012;8;Castilla - La Mancha;16;Cuenca;10662;7698;2584;380;0
201202;Febrero de 2012;8;Castilla - La Mancha;19;Guadalajara;15445;12129;3018;298;0
201202;Febrero de 2012;8;Castilla - La Mancha;45;Toledo;43596;31877;10255;1464;0
201202;Febrero de 2012;9;Cataluña;8;Barcelona;340509;266610;67301;6598;0
201202;Febrero de 2012;9;Cataluña;17;Girona;48565;36752;11063;750;0
201202;Febrero de 2012;9;Cataluña;25;Lleida;22239;17493;4339;407;0
201202;Febrero de 2012;9;Cataluña;43;Tarragona;54956;41449;12130;1377;0
201202;Febrero de 2012;10;Comunitat Valenciana;3;Alicante/Alacant;102137;66581;28923;6633;0
201202;Febrero de 2012;10;Comunitat Valenciana;12;Castellón/Castelló;36866;26920;8974;972;0
201202;Febrero de 2012;10;Comunitat Valenciana;46;Valencia/Valéncia;151947;112320;33894;5733;0
201202;Febrero de 2012;11;Extremadura;6;Badajoz;46444;24549;14193;2658;5044
201202;Febrero de 2012;11;Extremadura;10;Cáceres;27104;15350;7540;979;3235
201202;Febrero de 2012;12;Galicia;15;Coruña, A;60936;46349;12683;1904;0
201202;Febrero de 2012;12;Galicia;27;Lugo;15396;11559;3386;451;0
201202;Febrero de 2012;12;Galicia;32;Ourense;15605;10638;4312;655;0
201202;Febrero de 2012;12;Galicia;36;Pontevedra;59404;43822;13519;2063;0
201202;Febrero de 2012;13;Madrid, Comunidad de;28;Madrid;329519;269818;53683;6018;0
201202;Febrero de 2012;14;Murcia, Región de;30;Murcia;79766;57657;18212;3897;0
201202;Febrero de 2012;15;Navarra, Comunidad Foral de;31;Navarra;37091;30421;6110;560;0
201202;Febrero de 2012;16;País Vasco;1;Araba/Álava;16026;13331;2559;136;0
201202;Febrero de 2012;16;País Vasco;20;Gipuzkoa;33909;28300;5262;347;0
201202;Febrero de 2012;16;País Vasco;48;Bizkaia;56270;47020;8636;614;0
201202;Febrero de 2012;17;Rioja, La;26;Rioja, La;17597;14292;2922;383;0
201202;Febrero de 2012;18;Ceuta;51;Ceuta;3565;1696;1600;269;0
201202;Febrero de 2012;19;Melilla;52;Melilla;2745;1491;923;331;0
201203;Marzo de 2012;1;Andalucía;4;Almería;37615;22445;10935;2478;1757
201203;Marzo de 2012;1;Andalucía;11;Cádiz;77318;42386;23465;7101;4366
201203;Marzo de 2012;1;Andalucía;14;Córdoba;53339;27649;14143;2447;9100
201203;Marzo de 2012;1;Andalucía;18;Granada;55233;29825;16130;2891;6387
201203;Marzo de 2012;1;Andalucía;21;Huelva;34071;18870;9527;1793;3881
201203;Marzo de 2012;1;Andalucía;23;Jaén;43718;23241;11446;1864;7167
201203;Marzo de 2012;1;Andalucía;29;Málaga;97548;58893;28034;6044;4577
201203;Marzo de 2012;1;Andalucía;41;Sevilla;127350;71175;35073;6711;14391
201203;Marzo de 2012;2;Aragón;22;Huesca;10458;8507;1753;198;0
201203;Marzo de 2012;2;Aragón;44;Teruel;6622;5047;1450;125;0
201203;Marzo de 2012;2;Aragón;50;Zaragoza;52326;42055;8944;1327;0
201203;Marzo de 2012;3;Asturias, Principado de;33;Asturias;56752;41938;13228;1586;0
201203;Marzo de 2012;4;Balears, Illes;7;Balears, Illes;77954;54924;21709;1321;0
201203;Marzo de 2012;5;Canarias;35;Palmas, Las;66840;40807;20797;5236;0
201203;Marzo de 2012;5;Canarias;38;Santa Cruz de Tenerife;60743;37221;19683;3839;0
201203;Marzo de 2012;6;Cantabria;39;Cantabria;30657;23965;5839;853;0
201203;Marzo de 2012;7;Castilla y León;5;Ávila;8526;5954;2213;359;0
201203;Marzo de 2012;7;Castilla y León;9;Burgos;20090;15944;3729;417;0
201203;Marzo de 2012;7;Castilla y León;24;León;24933;18770;5534;629;0
201203;Marzo de 2012;7;Castilla y León;34;Palencia;7839;5969;1636;234;0
201203;Marzo de 2012;7;Castilla y León;37;Salamanca;16063;11511;3849;703;0
201203;Marzo de 2012;7;Castilla y León;40;Segovia;7086;5699;1240;147;0
201203;Marzo de 2012;7;Castilla y León;42;Soria;4112;3275;748;89;0
201203;Marzo de 2012;7;Castilla y León;47;Valladolid;26166;20586;4712;868;0
201203;Marzo de 2012;7;Castilla y León;49;Zamora;8514;6166;2073;275;0
201203;Marzo de 2012;8;Castilla - La Mancha;2;Albacete;24808;17482;6067;1259;0
201203;Marzo de 2012;8;Castilla - La Mancha;13;Ciudad Real;31022;22048;7664;1310;0
201203;Marzo de 2012;8;Castilla - La Mancha;16;Cuenca;10682;7707;2593;382;0
201203;Marzo de 2012;8;Castilla - La Mancha;19;Guadalajara;15285;11988;2989;308;0
201203;Marzo de 2012;8;Castilla - La Mancha;45;Toledo;43988;32221;10232;1535;0
201203;Marzo de 2012;9;Cataluña;8;Barcelona;336035;261994;67175;6866;0
201203;Marzo de 2012;9;Cataluña;17;Girona;44762;33365;10630;767;0
201203;Marzo de 2012;9;Cataluña;25;Lleida;21795;17020;4340;435;0
201203;Marzo de 2012;9;Cataluña;43;Tarragona;51434;38135;11872;1427;0
201203;Marzo de 2012;10;Comunitat Valenciana;3;Alicante/Alacant;99087;63715;28679;6693;0
201203;Marzo de 2012;10;Comunitat Valenciana;12;Castellón/Castelló;36975;26610;9346;1019;0
201203;Marzo de 2012;10;Comunitat Valenciana;46;Valencia/Valéncia;150624;110367;34384;5873;0
201203;Marzo de 2012;11;Extremadura;6;Badajoz;45240;23424;14123;2734;4959
201203;Marzo de 2012;11;Extremadura;10;Cáceres;26442;14573;7634;1037;3198
201203;Marzo de 2012;12;Galicia;15;Coruña, A;60035;45363;12743;1929;0
201203;Marzo de 2012;12;Galicia;27;Lugo;15105;11219;3427;459;0
201203;Marzo de 2012;12;Galicia;32;Ourense;15573;10537;4388;648;0
201203;Marzo de 2012;12;Galicia;36;Pontevedra;58413;42704;13584;2125;0
201203;Marzo de 2012;13;Madrid, Comunidad de;28;Madrid;329313;269252;53911;6150;0
201203;Marzo de 2012;14;Murcia, Región de;30;Murcia;77307;55242;18112;3953;0
201203;Marzo de 2012;15;Navarra, Comunidad Foral de;31;Navarra;37137;30415;6120;602;0
201203;Marzo de 2012;16;País Vasco;1;Araba/Álava;16042;13298;2601;143;0
201203;Marzo de 2012;16;País Vasco;20;Gipuzkoa;34602;28990;5268;344;0
201203;Marzo de 2012;16;País Vasco;48;Bizkaia;56205;46901;8680;624;0
201203;Marzo de 2012;17;Rioja, La;26;Rioja, La;17570;14252;2923;395;0
201203;Marzo de 2012;18;Ceuta;51;Ceuta;3411;1563;1487;361;0
201203;Marzo de 2012;19;Melilla;52;Melilla;2705;1458;913;334;0
201204;Abril de 2012;1;Andalucía;4;Almería;37368;22271;10839;2534;1724
201204;Abril de 2012;1;Andalucía;11;Cádiz;74453;40148;22840;7153;4312
201204;Abril de 2012;1;Andalucía;14;Córdoba;54655;27982;14788;2497;9388
201204;Abril de 2012;1;Andalucía;18;Granada;54589;29011;16217;2896;6465
201204;Abril de 2012;1;Andalucía;21;Huelva;31664;17269;9021;1810;3564
201204;Abril de 2012;1;Andalucía;23;Jaén;43940;22519;12096;1921;7404
201204;Abril de 2012;1;Andalucía;29;Málaga;93984;55680;27454;6161;4689
201204;Abril de 2012;1;Andalucía;41;Sevilla;124381;68788;34610;6783;14200
201204;Abril de 2012;2;Aragón;22;Huesca;10427;8465;1756;206;0
201204;Abril de 2012;2;Aragón;44;Teruel;6463;4909;1427;127;0
201204;Abril de 2012;2;Aragón;50;Zaragoza;53215;42997;8879;1339;0
201204;Abril de 2012;3;Asturias, Principado de;33;Asturias;55863;41161;13116;1586;0
201204;Abril de 2012;4;Balears, Illes;7;Balears, Illes;62432;43477;17613;1342;0
201204;Abril de 2012;5;Canarias;35;Palmas, Las;66542;40505;20801;5236;0
201204;Abril de 2012;5;Canarias;38;Santa Cruz de Tenerife;60103;36590;19642;3871;0
201204;Abril de 2012;6;Cantabria;39;Cantabria;30170;23654;5657;859;0
201204;Abril de 2012;7;Castilla y León;5;Ávila;8432;5846;2232;354;0
201204;Abril de 2012;7;Castilla y León;9;Burgos;20082;15972;3693;417;0
201204;Abril de 2012;7;Castilla y León;24;León;24275;18134;5491;650;0
201204;Abril de 2012;7;Castilla y León;34;Palencia;7525;5666;1613;246;0
201204;Abril de 2012;7;Castilla y León;37;Salamanca;15784;11222;3848;714;0
201204;Abril de 2012;7;Castilla y León;40;Segovia;7014;5600;1255;159;0
201204;Abril de 2012;7;Castilla y León;42;Soria;4048;3227;731;90;0
201204;Abril de 2012;7;Castilla y León;47;Valladolid;26765;21172;4710;883;0
201204;Abril de 2012;7;Castilla y León;49;Zamora;8332;6022;2034;276;0
201204;Abril de 2012;8;Castilla - La Mancha;2;Albacete;24309;17050;5992;1267;0
201204;Abril de 2012;8;Castilla - La Mancha;13;Ciudad Real;30581;21551;7707;1323;0
201204;Abril de 2012;8;Castilla - La Mancha;16;Cuenca;10492;7583;2519;390;0
201204;Abril de 2012;8;Castilla - La Mancha;19;Guadalajara;14896;11608;2972;316;0
201204;Abril de 2012;8;Castilla - La Mancha;45;Toledo;44529;32760;10192;1577;0
201204;Abril de 2012;9;Cataluña;8;Barcelona;332171;258744;66414;7013;0
201204;Abril de 2012;9;Cataluña;17;Girona;39779;29789;9213;777;0
201204;Abril de 2012;9;Cataluña;25;Lleida;21732;17036;4249;447;0
201204;Abril de 2012;9;Cataluña;43;Tarragona;47070;34748;10880;1442;0
201204;Abril de 2012;10;Comunitat Valenciana;3;Alicante/Alacant;96953;61900;28327;6726;0
201204;Abril de 2012;10;Comunitat Valenciana;12;Castellón/Castelló;37054;26507;9496;1051;0
201204;Abril de 2012;10;Comunitat Valenciana;46;Valencia/Valéncia;153563;112582;35019;5962;0
201204;Abril de 2012;11;Extremadura;6;Badajoz;44749;23063;14049;2771;4866
201204;Abril de 2012;11;Extremadura;10;Cáceres;25957;14042;7601;1065;3249
201204;Abril de 2012;12;Galicia;15;Coruña, A;60889;46131;12842;1916;0
201204;Abril de 2012;12;Galicia;27;Lugo;14683;10768;3433;482;0
201204;Abril de 2012;12;Galicia;32;Ourense;15334;10298;4370;666;0
201204;Abril de 2012;12;Galicia;36;Pontevedra;58164;42489;13540;2135;0
201204;Abril de 2012;13;Madrid, Comunidad de;28;Madrid;326497;267102;53179;6216;0
201204;Abril de 2012;14;Murcia, Región de;30;Murcia;74639;52843;17750;4046;0
201204;Abril de 2012;15;Navarra, Comunidad Foral de;31;Navarra;36456;29842;6005;609;0
201204;Abril de 2012;16;País Vasco;1;Araba/Álava;15780;13082;2551;147;0
201204;Abril de 2012;16;País Vasco;20;Gipuzkoa;33146;27532;5276;338;0
201204;Abril de 2012;16;País Vasco;48;Bizkaia;55772;46396;8741;635;0
201204;Abril de 2012;17;Rioja, La;26;Rioja, La;17311;13965;2952;394;0
201204;Abril de 2012;18;Ceuta;51;Ceuta;3460;1601;1515;344;0
201204;Abril de 2012;19;Melilla;52;Melilla;2631;1403;907;321;0
201205;Mayo de 2012;1;Andalucía;4;Almería;38410,04;23193;11006,63;2535,17;1675,24
201205;Mayo de 2012;1;Andalucía;11;Cádiz;73236,09;39597,9;22368,66;7197,92;4071,61
201205;Mayo de 2012;1;Andalucía;14;Córdoba;54930,44;27786,93;15108;2507,18;9528,33
201205;Mayo de 2012;1;Andalucía;18;Granada;54982,4;29286,92;16201,98;2993,49;6500,01
201205;Mayo de 2012;1;Andalucía;21;Huelva;30867,33;16977,12;8773,94;1829,4;3286,87
201205;Mayo de 2012;1;Andalucía;23;Jaén;43750,29;21549,55;12577,65;1934,91;7688,18
201205;Mayo de 2012;1;Andalucía;29;Málaga;92328,25;54208,48;27194,19;6239,36;4686,22
201205;Mayo de 2012;1;Andalucía;41;Sevilla;123923,71;68952,02;34330,67;6802,05;13838,97
201205;Mayo de 2012;2;Aragón;22;Huesca;10593,07;8567,5;1815,76;209,81;0
201205;Mayo de 2012;2;Aragón;44;Teruel;6354,46;4799,16;1422,3;133;0
201205;Mayo de 2012;2;Aragón;50;Zaragoza;50605,8;40485,38;8786,7;1333,72;0
201205;Mayo de 2012;3;Asturias, Principado de;33;Asturias;55667,31;41028,82;13037,71;1600,78;0
201205;Mayo de 2012;4;Balears, Illes;7;Balears, Illes;51376,4;37831,54;12165,39;1379,47;0
201205;Mayo de 2012;5;Canarias;35;Palmas, Las;68172,52;41912,73;20980,45;5279,34;0
201205;Mayo de 2012;5;Canarias;38;Santa Cruz de Tenerife;61001,81;37246,66;19814,6;3940,55;0
201205;Mayo de 2012;6;Cantabria;39;Cantabria;29734,64;23238,26;5635,79;860,59;0
201205;Mayo de 2012;7;Castilla y León;5;Ávila;8311,74;5743,31;2229,64;338,79;0
201205;Mayo de 2012;7;Castilla y León;9;Burgos;19847,3;15702,37;3721,74;423,19;0
201205;Mayo de 2012;7;Castilla y León;24;León;24076,49;17896,91;5506,34;673,24;0
201205;Mayo de 2012;7;Castilla y León;34;Palencia;7500,21;5629,4;1621,42;249,39;0
201205;Mayo de 2012;7;Castilla y León;37;Salamanca;15758,21;11194,35;3826,72;737,14;0
201205;Mayo de 2012;7;Castilla y León;40;Segovia;6818,32;5386,44;1265,75;166,13;0
201205;Mayo de 2012;7;Castilla y León;42;Soria;4016,98;3195,6;728,82;92,56;0
201205;Mayo de 2012;7;Castilla y León;47;Valladolid;26328,89;20701,23;4739,34;888,32;0
201205;Mayo de 2012;7;Castilla y León;49;Zamora;8071,39;5751,54;2031,01;288,84;0
201205;Mayo de 2012;8;Castilla - La Mancha;2;Albacete;23778,49;16632,13;5847,77;1298,59;0
201205;Mayo de 2012;8;Castilla - La Mancha;13;Ciudad Real;29819,71;20818,76;7641,5;1359,45;0
201205;Mayo de 2012;8;Castilla - La Mancha;16;Cuenca;10496,52;7532,92;2553,96;409,64;0
201205;Mayo de 2012;8;Castilla - La Mancha;19;Guadalajara;14758,76;11508,33;2923,57;326,86;0
201205;Mayo de 2012;8;Castilla - La Mancha;45;Toledo;43593,69;31746,6;10202,02;1645,07;0
201205;Mayo de 2012;9;Cataluña;8;Barcelona;330194,41;256692,05;66287,68;7214,68;0
201205;Mayo de 2012;9;Cataluña;17;Girona;38520,15;28919,53;8778,04;822,58;0
201205;Mayo de 2012;9;Cataluña;25;Lleida;21459,06;16828,42;4166,99;463,65;0
201205;Mayo de 2012;9;Cataluña;43;Tarragona;45514,88;33718,85;10344,72;1451,31;0
201205;Mayo de 2012;10;Comunitat Valenciana;3;Alicante/Alacant;96145,86;61068,91;28261,62;6815,33;0
201205;Mayo de 2012;10;Comunitat Valenciana;12;Castellón/Castelló;38014,74;26924,2;10007,85;1082,69;0
201205;Mayo de 2012;10;Comunitat Valenciana;46;Valencia/Valéncia;156781,61;114720,95;35916,17;6144,49;0
201205;Mayo de 2012;11;Extremadura;6;Badajoz;43490,74;22380,92;13531,74;2764,17;4813,91
201205;Mayo de 2012;11;Extremadura;10;Cáceres;25204,25;13795,78;7340,81;1083,38;2984,28
201205;Mayo de 2012;12;Galicia;15;Coruña, A;60107,43;45527,29;12647,38;1932,76;0
201205;Mayo de 2012;12;Galicia;27;Lugo;14623,88;10684,73;3448,05;491,1;0
201205;Mayo de 2012;12;Galicia;32;Ourense;14885,03;9871,7;4341,85;671,48;0
201205;Mayo de 2012;12;Galicia;36;Pontevedra;57392,34;41801,22;13429,48;2161,64;0
201205;Mayo de 2012;13;Madrid, Comunidad de;28;Madrid;325300,03;265399,1;53601,71;6299,22;0
201205;Mayo de 2012;14;Murcia, Región de;30;Murcia;75848,84;54233,13;17485,49;4130,22;0
201205;Mayo de 2012;15;Navarra, Comunidad Foral de;31;Navarra;36017,81;29458,87;5936,41;622,53;0
201205;Mayo de 2012;16;País Vasco;1;Araba/Álava;15594,68;12859,66;2591;144,02;0
201205;Mayo de 2012;16;País Vasco;20;Gipuzkoa;33707,64;28066,45;5295,27;345,92;0
201205;Mayo de 2012;16;País Vasco;48;Bizkaia;54728,01;45275,01;8804,37;648,63;0
201205;Mayo de 2012;17;Rioja, La;26;Rioja, La;17995,75;14636;2948,93;410,82;0
201205;Mayo de 2012;18;Ceuta;51;Ceuta;3420,84;1574,86;1514,88;331,1;0
201205;Mayo de 2012;19;Melilla;52;Melilla;2910,84;1515,92;1080,78;314,14;0
201206;Junio de 2012;1;Andalucía;4;Almería;41041,68;25489,96;11286,39;2569,89;1695,44
201206;Junio de 2012;1;Andalucía;11;Cádiz;72249,47;39135,92;21865,96;7242,62;4004,97
201206;Junio de 2012;1;Andalucía;14;Córdoba;54678,59;27009,67;15230,34;2501,38;9937,2
201206;Junio de 2012;1;Andalucía;18;Granada;54429,81;28842,98;16092,83;2993,63;6500,37
201206;Junio de 2012;1;Andalucía;21;Huelva;32854,58;18761,27;8906,6;1862,08;3324,63
201206;Junio de 2012;1;Andalucía;23;Jaén;43344,65;20617,35;12750,71;1991,26;7985,33
201206;Junio de 2012;1;Andalucía;29;Málaga;88972,26;51420,4;26398,7;6347,42;4805,74
201206;Junio de 2012;1;Andalucía;41;Sevilla;123566,41;68338,65;34217,39;6966,26;14044,11
201206;Junio de 2012;2;Aragón;22;Huesca;9777,96;7873,84;1695,34;208,78;0
201206;Junio de 2012;2;Aragón;44;Teruel;6131,74;4617,61;1378,84;135,29;0
201206;Junio de 2012;2;Aragón;50;Zaragoza;50949,53;41053,21;8563,54;1332,78;0
201206;Junio de 2012;3;Asturias, Principado de;33;Asturias;54111,22;39605,39;12903,7;1602,13;0
201206;Junio de 2012;4;Balears, Illes;7;Balears, Illes;46741,34;34700;10660,53;1380,81;0
201206;Junio de 2012;5;Canarias;35;Palmas, Las;68633,05;42259,94;21023,86;5349,25;0
201206;Junio de 2012;5;Canarias;38;Santa Cruz de Tenerife;60708,05;36915,67;19786,5;4005,88;0
201206;Junio de 2012;6;Cantabria;39;Cantabria;28808,71;22387,56;5554,08;867,07;0
201206;Junio de 2012;7;Castilla y León;5;Ávila;7766,18;5292,77;2139,19;334,22;0
201206;Junio de 2012;7;Castilla y León;9;Burgos;18655,17;14614,09;3606,38;434,7;0
201206;Junio de 2012;7;Castilla y León;24;León;22965,23;16893,7;5370,55;700,98;0
201206;Junio de 2012;7;Castilla y León;34;Palencia;7239,14;5398,74;1588,61;251,79;0
201206;Junio de 2012;7;Castilla y León;37;Salamanca;15288,67;10834,38;3694,98;759,31;0
201206;Junio de 2012;7;Castilla y León;40;Segovia;6167,26;4820,88;1179,14;167,24;0
201206;Junio de 2012;7;Castilla y León;42;Soria;3733,74;2939,24;701,07;93,43;0
201206;Junio de 2012;7;Castilla y León;47;Valladolid;25656,55;20149,62;4618,7;888,23;0
201206;Junio de 2012;7;Castilla y León;49;Zamora;7583,28;5305,22;1990,28;287,78;0
201206;Junio de 2012;8;Castilla - La Mancha;2;Albacete;22401,72;15504,1;5594,27;1303,35;0
201206;Junio de 2012;8;Castilla - La Mancha;13;Ciudad Real;29063,58;20244,06;7441,71;1377,81;0
201206;Junio de 2012;8;Castilla - La Mancha;16;Cuenca;10058,22;7204,51;2433,47;420,24;0
201206;Junio de 2012;8;Castilla - La Mancha;19;Guadalajara;14156,73;10969,44;2858,96;328,33;0
201206;Junio de 2012;8;Castilla - La Mancha;45;Toledo;42116,09;30611,81;9840,7;1663,58;0
201206;Junio de 2012;9;Cataluña;8;Barcelona;322166,09;249947,46;64900,51;7318,12;0
201206;Junio de 2012;9;Cataluña;17;Girona;36395,85;27374,32;8194,1;827,43;0
201206;Junio de 2012;9;Cataluña;25;Lleida;20191,68;15811,02;3913,63;467,03;0
201206;Junio de 2012;9;Cataluña;43;Tarragona;43340,24;31912,67;9957,96;1469,61;0
201206;Junio de 2012;10;Comunitat Valenciana;3;Alicante/Alacant;93679,75;58893,42;27867,12;6919,21;0
201206;Junio de 2012;10;Comunitat Valenciana;12;Castellón/Castelló;37259,29;26391,96;9756,1;1111,23;0
201206;Junio de 2012;10;Comunitat Valenciana;46;Valencia/Valéncia;157057,82;115142,25;35656,79;6258,78;0
201206;Junio de 2012;11;Extremadura;6;Badajoz;42489,75;21815,62;13314,24;2773,31;4586,58
201206;Junio de 2012;11;Extremadura;10;Cáceres;24490,39;13422,01;7045,87;1101,66;2920,85
201206;Junio de 2012;12;Galicia;15;Coruña, A;58112,26;43677,24;12458,3;1976,72;0
201206;Junio de 2012;12;Galicia;27;Lugo;14348,14;10485,72;3386,62;475,8;0
201206;Junio de 2012;12;Galicia;32;Ourense;14322,74;9358,01;4291,49;673,24;0
201206;Junio de 2012;12;Galicia;36;Pontevedra;55278,87;39809,64;13284,82;2184,41;0
201206;Junio de 2012;13;Madrid, Comunidad de;28;Madrid;319307,89;259915,1;52938,04;6454,75;0
