;;;;GASTOS DE PRESTACIONES POR DESEMPLEO ( miles de euros) POR PROVINCIA Y TIPO DE PRESTACIÓN;;;;;;
201701;Enero de 2017;7;Castilla y León;47;Valladolid;13836,95;10046,2;3031,73;715,3;0
201701;Enero de 2017;7;Castilla y León;49;Zamora;5109,95;3198,25;1577,13;315,68;0
201701;Enero de 2017;8;Castilla - La Mancha;2;Albacete;13210,79;7692,23;4306,61;1079,71;0
201701;Enero de 2017;8;Castilla - La Mancha;13;Ciudad Real;17127,09;9087,29;6129,11;1643,54;0
201701;Enero de 2017;8;Castilla - La Mancha;16;Cuenca;5644,32;3316,74;1838;431,79;0
201701;Enero de 2017;8;Castilla - La Mancha;19;Guadalajara;8630,55;6285,65;1959,68;351,91;0
201701;Enero de 2017;8;Castilla - La Mancha;45;Toledo;23503,28;13427,87;7828,54;1984,23;0
201701;Enero de 2017;9;Cataluña;8;Barcelona;174258,8;128054,89;38834,42;6969,74;0
201701;Enero de 2017;9;Cataluña;17;Girona;30546;22547,03;7016,43;934,08;0
201701;Enero de 2017;9;Cataluña;25;Lleida;12570,21;9166,27;2805,91;559,83;0
201701;Enero de 2017;9;Cataluña;43;Tarragona;32458,79;23007,4;7894,21;1461,4;0
201701;Enero de 2017;10;Comunitat Valenciana;3;Alicante/Alacant;59481,92;35945,03;17956,98;5060,2;0
201701;Enero de 2017;10;Comunitat Valenciana;12;Castellón/Castelló;17918,72;11520,23;5068,83;1230,35;0
201701;Enero de 2017;10;Comunitat Valenciana;46;Valencia/Valéncia;77993,69;49244,22;21849,08;6333,33;0
201701;Enero de 2017;11;Extremadura;6;Badajoz;32151,15;13833,56;11757,87;2035,5;4292,37
201701;Enero de 2017;11;Extremadura;10;Cáceres;19196,16;8665,16;6796,33;1019,64;2628,92
201701;Enero de 2017;12;Galicia;15;Coruña, A;35979,16;25590,11;8571,12;1713,63;0
201701;Enero de 2017;12;Galicia;27;Lugo;9133,59;6169,38;2465,35;474,95;0
201701;Enero de 2017;12;Galicia;32;Ourense;8904,5;5441,75;2928,16;497,47;0
201701;Enero de 2017;12;Galicia;36;Pontevedra;33758,51;22055,65;9647,3;1914,41;0
201701;Enero de 2017;13;Madrid, Comunidad de;28;Madrid;189733,61;149964,03;32268,6;7154,79;0
201701;Enero de 2017;14;Murcia, Región de;30;Murcia;46436,65;31365,72;10963,28;3686,41;0
201701;Enero de 2017;15;Navarra, Comunidad Foral de;31;Navarra;19757,72;15593,18;3620,26;533,03;0
201701;Enero de 2017;16;País Vasco;1;Araba/Álava;8530,9;6851,52;1460,62;216,45;0
201701;Enero de 2017;16;País Vasco;20;Gipuzkoa;18524,62;15117,68;3071,2;329,88;0
201701;Enero de 2017;16;País Vasco;48;Bizkaia;29769,62;23554,24;5440,05;766,54;0
201701;Enero de 2017;17;Rioja, La;26;Rioja, La;9226,62;6944,25;1848,34;412,23;0
201701;Enero de 2017;18;Ceuta;51;Ceuta;2259,54;946,27;870,42;315,96;0
201701;Enero de 2017;19;Melilla;52;Melilla;2276,02;1101,09;881,29;236,8;0
201702;Febrero de 2017;1;Andalucía;4;Almería;22768,79;12123,47;7268,4;1831,85;1272,19
201702;Febrero de 2017;1;Andalucía;11;Cádiz;51215,97;24483,87;17488,93;4975,45;3527,56
201702;Febrero de 2017;1;Andalucía;14;Córdoba;33520,26;12515,2;10996,26;2205,39;7525,02
201702;Febrero de 2017;1;Andalucía;18;Granada;37115,95;16582,95;12482,49;2722,14;4982,8
201702;Febrero de 2017;1;Andalucía;21;Huelva;24331,91;11415,85;7707,79;1645,39;3360,35
201702;Febrero de 2017;1;Andalucía;23;Jaén;24233,04;9395,78;7578,4;1582,42;5498,8
201702;Febrero de 2017;1;Andalucía;29;Málaga;62602,03;35670,01;18241,1;4609,85;3537,09
201702;Febrero de 2017;1;Andalucía;41;Sevilla;82536,47;36311,77;27248,45;6227,08;11882,17
201702;Febrero de 2017;2;Aragón;22;Huesca;5606,89;4290,93;1101,45;196,89;0
201702;Febrero de 2017;2;Aragón;44;Teruel;3513,5;2578,25;778,48;144,44;0
201702;Febrero de 2017;2;Aragón;50;Zaragoza;25153,48;18575,42;5341,64;1174,42;0
201702;Febrero de 2017;3;Asturias, Principado de;33;Asturias;30927,39;21520,73;7629,79;1706,99;0
201702;Febrero de 2017;4;Balears, Illes;7;Balears, Illes;73645,52;57192,01;15465,24;957,74;0
201702;Febrero de 2017;5;Canarias;35;Palmas, Las;40742,45;24743,32;11806;3759,02;0
201702;Febrero de 2017;5;Canarias;38;Santa Cruz de Tenerife;37522,64;21445,83;12150,29;3543,59;0
201702;Febrero de 2017;6;Cantabria;39;Cantabria;18984,05;13376,9;4698,96;871,33;0
201702;Febrero de 2017;7;Castilla y León;5;Ávila;4566,23;2786,55;1449,07;309,13;0
201702;Febrero de 2017;7;Castilla y León;9;Burgos;10733,31;7640,09;2616,51;447,97;0
201702;Febrero de 2017;7;Castilla y León;24;León;14291,1;9865,27;3662,41;716,19;0
201702;Febrero de 2017;7;Castilla y León;34;Palencia;4796,85;3435,39;1143,67;204,09;0
201702;Febrero de 2017;7;Castilla y León;37;Salamanca;9363,23;5883,76;2822,98;605,83;0
201702;Febrero de 2017;7;Castilla y León;40;Segovia;3839,39;2731,72;924,14;178,05;0
201702;Febrero de 2017;7;Castilla y León;42;Soria;2233,34;1641,19;514,98;72,85;0
201702;Febrero de 2017;7;Castilla y León;47;Valladolid;13798,15;10008,34;3031,88;715,91;0
201702;Febrero de 2017;7;Castilla y León;49;Zamora;5052,64;3111,93;1598,18;321,87;0
201702;Febrero de 2017;8;Castilla - La Mancha;2;Albacete;13065,68;7481,14;4372,35;1074,68;0
201702;Febrero de 2017;8;Castilla - La Mancha;13;Ciudad Real;17246,53;9065,98;6230,63;1678,06;0
201702;Febrero de 2017;8;Castilla - La Mancha;16;Cuenca;5555,56;3212,78;1846,63;439,9;0
201702;Febrero de 2017;8;Castilla - La Mancha;19;Guadalajara;8792,51;6393,92;2013,59;350,01;0
201702;Febrero de 2017;8;Castilla - La Mancha;45;Toledo;23414,17;13259,61;7889,94;1992,68;0
201702;Febrero de 2017;9;Cataluña;8;Barcelona;169932,18;124278,25;38365,37;6882,17;0
201702;Febrero de 2017;9;Cataluña;17;Girona;28676,01;20770,86;6896,79;957,74;0
201702;Febrero de 2017;9;Cataluña;25;Lleida;11815,85;8490,33;2740,36;546,49;0
201702;Febrero de 2017;9;Cataluña;43;Tarragona;31287,22;21894,47;7841,09;1458,05;0
201702;Febrero de 2017;10;Comunitat Valenciana;3;Alicante/Alacant;58205,32;34667,67;17945,51;5076,07;0
201702;Febrero de 2017;10;Comunitat Valenciana;12;Castellón/Castelló;17701,54;11065,71;5273,04;1261,46;0
201702;Febrero de 2017;10;Comunitat Valenciana;46;Valencia/Valéncia;77375,16;48223,23;22185,31;6406,69;0
201702;Febrero de 2017;11;Extremadura;6;Badajoz;32242,21;13538,73;12040,62;2076,74;4352,12
201702;Febrero de 2017;11;Extremadura;10;Cáceres;19057,69;8410,59;6862,86;1049,34;2650,78
201702;Febrero de 2017;12;Galicia;15;Coruña, A;34288,07;23758,07;8684,86;1741,14;0
201702;Febrero de 2017;12;Galicia;27;Lugo;9140,55;6133,57;2508,98;471,89;0
201702;Febrero de 2017;12;Galicia;32;Ourense;8836,55;5318,49;2968,75;512,96;0
201702;Febrero de 2017;12;Galicia;36;Pontevedra;32935,24;21119,35;9724,36;1951,87;0
201702;Febrero de 2017;13;Madrid, Comunidad de;28;Madrid;191133,11;150902,67;32739,68;7133,38;0
201702;Febrero de 2017;14;Murcia, Región de;30;Murcia;43830,85;29033,58;10709,41;3675;0
201702;Febrero de 2017;15;Navarra, Comunidad Foral de;31;Navarra;19112,73;14981,16;3588,87;529,17;0
201702;Febrero de 2017;16;País Vasco;1;Araba/Álava;8582,93;6882,44;1484,76;212,19;0
201702;Febrero de 2017;16;País Vasco;20;Gipuzkoa;18083,1;14717,29;3039,39;321,07;0
201702;Febrero de 2017;16;País Vasco;48;Bizkaia;29352,79;23158,66;5422,57;763,14;0
201702;Febrero de 2017;17;Rioja, La;26;Rioja, La;8948,08;6653,66;1857,02;417,25;0
201702;Febrero de 2017;18;Ceuta;51;Ceuta;2265,11;952,03;877,6;308,73;0
201702;Febrero de 2017;19;Melilla;52;Melilla;2197,36;1067,11;855,11;215,5;0
201703;Marzo de 2017;1;Andalucía;4;Almería;22580,92;11875,89;7322,74;1829,34;1261,48
201703;Marzo de 2017;1;Andalucía;11;Cádiz;48406,41;22045,38;17076,97;4995,15;3507,11
201703;Marzo de 2017;1;Andalucía;14;Córdoba;34850,53;12627,22;11793,87;2253,13;7879,05
201703;Marzo de 2017;1;Andalucía;18;Granada;36255,95;15720,71;12478,36;2679,24;5006,09
201703;Marzo de 2017;1;Andalucía;21;Huelva;21541,73;9545,08;7108,78;1626,46;3046,66
201703;Marzo de 2017;1;Andalucía;23;Jaén;27802,32;10410,56;9245,21;1644,08;6306,26
201703;Marzo de 2017;1;Andalucía;29;Málaga;58182,93;31399,13;17998,01;4620,36;3585,89
201703;Marzo de 2017;1;Andalucía;41;Sevilla;81803,65;35360,73;27387,24;6263,06;11887,05
201703;Marzo de 2017;2;Aragón;22;Huesca;5030,33;3750,5;1070,93;189,63;0
201703;Marzo de 2017;2;Aragón;44;Teruel;3175,52;2261,09;757,64;144,39;0
201703;Marzo de 2017;2;Aragón;50;Zaragoza;24603,98;18097,08;5263,58;1177,23;0
201703;Marzo de 2017;3;Asturias, Principado de;33;Asturias;29847,97;20614,94;7469,13;1708,08;0
201703;Marzo de 2017;4;Balears, Illes;7;Balears, Illes;51572,51;36672,63;13930,86;936,75;0
201703;Marzo de 2017;5;Canarias;35;Palmas, Las;40303,75;24376,41;11756,61;3715,49;0
201703;Marzo de 2017;5;Canarias;38;Santa Cruz de Tenerife;37880,25;21665,09;12276,33;3544,72;0
201703;Marzo de 2017;6;Cantabria;39;Cantabria;17500,05;11987,88;4601,43;873,54;0
201703;Marzo de 2017;7;Castilla y León;5;Ávila;4447,36;2577,27;1523,33;324,62;0
201703;Marzo de 2017;7;Castilla y León;9;Burgos;10134,13;7036,55;2610,98;458,16;0
201703;Marzo de 2017;7;Castilla y León;24;León;13689,73;9286,91;3638,45;720,31;0
201703;Marzo de 2017;7;Castilla y León;34;Palencia;4618,35;3267,85;1140,29;195,8;0
201703;Marzo de 2017;7;Castilla y León;37;Salamanca;9081,78;5618,29;2826,69;587,09;0
201703;Marzo de 2017;7;Castilla y León;40;Segovia;3668,93;2592,04;897,87;173,2;0
201703;Marzo de 2017;7;Castilla y León;42;Soria;2022,07;1428,4;514,79;74,69;0
201703;Marzo de 2017;7;Castilla y León;47;Valladolid;13538,46;9767,6;3008,31;720,28;0
201703;Marzo de 2017;7;Castilla y León;49;Zamora;4903,98;2958,17;1600,22;325,77;0
201703;Marzo de 2017;8;Castilla - La Mancha;2;Albacete;12556,98;7017,6;4312,27;1077,7;0
201703;Marzo de 2017;8;Castilla - La Mancha;13;Ciudad Real;16775,56;8537,97;6248,29;1690,21;0
201703;Marzo de 2017;8;Castilla - La Mancha;16;Cuenca;5277,38;2984,18;1809,26;427,15;0
201703;Marzo de 2017;8;Castilla - La Mancha;19;Guadalajara;8547,88;6177,45;1985,69;347,38;0
201703;Marzo de 2017;8;Castilla - La Mancha;45;Toledo;22945,51;12829,44;7784,62;2020,73;0
201703;Marzo de 2017;9;Cataluña;8;Barcelona;164466,9;119629,52;37574,28;6829,9;0
201703;Marzo de 2017;9;Cataluña;17;Girona;24723,2;17253,94;6460,48;959,48;0
201703;Marzo de 2017;9;Cataluña;25;Lleida;11503,93;8206,55;2691,54;562,66;0
201703;Marzo de 2017;9;Cataluña;43;Tarragona;27894,28;18784,18;7567,16;1441,78;0
201703;Marzo de 2017;10;Comunitat Valenciana;3;Alicante/Alacant;56543,66;33144,26;17713,47;5130,2;0
201703;Marzo de 2017;10;Comunitat Valenciana;12;Castellón/Castelló;18042,22;11019,9;5661,13;1250,17;0
201703;Marzo de 2017;10;Comunitat Valenciana;46;Valencia/Valéncia;76597,46;47460,97;22215,19;6333,71;0
201703;Marzo de 2017;11;Extremadura;6;Badajoz;31203,9;12730,43;11852,78;2123,65;4247,72
201703;Marzo de 2017;11;Extremadura;10;Cáceres;17870,35;7356,11;6771,89;1040,78;2605,45
201703;Marzo de 2017;12;Galicia;15;Coruña, A;32690,43;22301,51;8544,25;1737,03;0
201703;Marzo de 2017;12;Galicia;27;Lugo;8532,06;5536,01;2491,8;476,11;0
201703;Marzo de 2017;12;Galicia;32;Ourense;8573,46;5074,75;2937,54;518,8;0
201703;Marzo de 2017;12;Galicia;36;Pontevedra;31863,41;20043,14;9728,79;1938,23;0
201703;Marzo de 2017;13;Madrid, Comunidad de;28;Madrid;189360,38;149394,86;32425,61;7160,44;0
201703;Marzo de 2017;14;Murcia, Región de;30;Murcia;40625,72;26722,7;9833,68;3631,8;0
201703;Marzo de 2017;15;Navarra, Comunidad Foral de;31;Navarra;17977,77;13964,34;3475,64;522,62;0
201703;Marzo de 2017;16;País Vasco;1;Araba/Álava;8310,19;6619,82;1474;212,61;0
201703;Marzo de 2017;16;País Vasco;20;Gipuzkoa;17192,9;13845,51;3013,46;328,34;0
201703;Marzo de 2017;16;País Vasco;48;Bizkaia;28835,23;22680,12;5382;765,24;0
201703;Marzo de 2017;17;Rioja, La;26;Rioja, La;8634,6;6353,58;1843,16;414,74;0
201703;Marzo de 2017;18;Ceuta;51;Ceuta;2275,32;987,51;847,95;319,32;0
201703;Marzo de 2017;19;Melilla;52;Melilla;2329,4;1155,99;901,07;212,97;0
201704;Abril de 2017;1;Andalucía;4;Almería;21183,56;11062,88;6812,86;1796;1216,1
201704;Abril de 2017;1;Andalucía;11;Cádiz;43628,29;18719,34;15739,77;4920,55;3455,1
201704;Abril de 2017;1;Andalucía;14;Córdoba;35115,74;12230,3;12310,31;2241,95;8025,12
201704;Abril de 2017;1;Andalucía;18;Granada;34548,11;14231,16;12246,14;2633;5070,37
201704;Abril de 2017;1;Andalucía;21;Huelva;18281,58;7510,37;6165,17;1571,77;2825,88
201704;Abril de 2017;1;Andalucía;23;Jaén;28346,07;9913,11;10000,57;1637,25;6591,26
201704;Abril de 2017;1;Andalucía;29;Málaga;52366,11;26426,08;17138,35;4556,47;3639,24
201704;Abril de 2017;1;Andalucía;41;Sevilla;77881,76;32412,03;26477,09;6255,68;11840,86
201704;Abril de 2017;2;Aragón;22;Huesca;4628,89;3398,54;1018,21;192,86;0
201704;Abril de 2017;2;Aragón;44;Teruel;2880,36;2007,85;719,52;138,15;0
201704;Abril de 2017;2;Aragón;50;Zaragoza;23184,75;16901,36;5075,76;1141,69;0
201704;Abril de 2017;3;Asturias, Principado de;33;Asturias;27628,08;18864,85;7034,44;1668,61;0
201704;Abril de 2017;4;Balears, Illes;7;Balears, Illes;32049,68;21291,99;9802,8;924,26;0
201704;Abril de 2017;5;Canarias;35;Palmas, Las;39179,55;23528,93;11516,28;3677,77;0
201704;Abril de 2017;5;Canarias;38;Santa Cruz de Tenerife;36298,7;20514,93;11942,67;3449,11;0
201704;Abril de 2017;6;Cantabria;39;Cantabria;16136,24;10729,26;4533,14;837,86;0
201704;Abril de 2017;7;Castilla y León;5;Ávila;4115,12;2316;1469,36;308,13;0
201704;Abril de 2017;7;Castilla y León;9;Burgos;9445,43;6502,46;2479,11;436,23;0
201704;Abril de 2017;7;Castilla y León;24;León;12640,97;8392,11;3501,52;700,21;0
201704;Abril de 2017;7;Castilla y León;34;Palencia;4253,92;2961,55;1077,1;198,34;0
201704;Abril de 2017;7;Castilla y León;37;Salamanca;8516,87;5155,36;2712,31;599,96;0
201704;Abril de 2017;7;Castilla y León;40;Segovia;3185,43;2170,32;849,82;159;0
201704;Abril de 2017;7;Castilla y León;42;Soria;1959,98;1394,52;487,87;73,49;0
201704;Abril de 2017;7;Castilla y León;47;Valladolid;12701,05;9061,59;2901,64;694,6;0
201704;Abril de 2017;7;Castilla y León;49;Zamora;4507,9;2618,86;1544,18;326,03;0
201704;Abril de 2017;8;Castilla - La Mancha;2;Albacete;11812,19;6537,31;4050,97;1071,96;0
201704;Abril de 2017;8;Castilla - La Mancha;13;Ciudad Real;16076,65;8107,27;5986,04;1671,78;0
201704;Abril de 2017;8;Castilla - La Mancha;16;Cuenca;5151,17;2989,27;1693,84;407,6;0
201704;Abril de 2017;8;Castilla - La Mancha;19;Guadalajara;7688,52;5448,07;1870,9;331,39;0
201704;Abril de 2017;8;Castilla - La Mancha;45;Toledo;21451,33;11780,62;7357,1;1990,42;0
201704;Abril de 2017;9;Cataluña;8;Barcelona;155312,19;112098,16;36070,89;6698,13;0
201704;Abril de 2017;9;Cataluña;17;Girona;19431,09;13351,97;5107,64;920,03;0
201704;Abril de 2017;9;Cataluña;25;Lleida;10743,39;7585,53;2557,67;554,76;0
201704;Abril de 2017;9;Cataluña;43;Tarragona;22914,08;14996,24;6431,51;1387,27;0
201704;Abril de 2017;10;Comunitat Valenciana;3;Alicante/Alacant;52827,06;30336,31;16926,57;4980,9;0
201704;Abril de 2017;10;Comunitat Valenciana;12;Castellón/Castelló;17045,97;10139,79;5555,32;1238,08;0
201704;Abril de 2017;10;Comunitat Valenciana;46;Valencia/Valéncia;75154,2;46434,63;21896,36;6222,81;0
201704;Abril de 2017;11;Extremadura;6;Badajoz;28149,64;10753,9;10986,78;2080,9;4059,78
201704;Abril de 2017;11;Extremadura;10;Cáceres;16651,49;6465,45;6499,26;1022,78;2561,67
201704;Abril de 2017;12;Galicia;15;Coruña, A;30965,3;20810,85;8338,67;1708,94;0
201704;Abril de 2017;12;Galicia;27;Lugo;7864,19;4999,24;2370,22;464,5;0
201704;Abril de 2017;12;Galicia;32;Ourense;7895,05;4486,52;2849,26;516,91;0
201704;Abril de 2017;12;Galicia;36;Pontevedra;29800,09;18572,29;9174,22;1898,39;0
201704;Abril de 2017;13;Madrid, Comunidad de;28;Madrid;179138,7;140721,14;30981,07;7037,1;0
201704;Abril de 2017;14;Murcia, Región de;30;Murcia;37829,92;24063,33;9833,58;3491,48;0
201704;Abril de 2017;15;Navarra, Comunidad Foral de;31;Navarra;16519,24;12741,2;3256,94;506,7;0
201704;Abril de 2017;16;País Vasco;1;Araba/Álava;7887,15;6264,53;1411,73;207,11;0
201704;Abril de 2017;16;País Vasco;20;Gipuzkoa;15853,76;12646,47;2880,83;321,83;0
201704;Abril de 2017;16;País Vasco;48;Bizkaia;27572,38;21588,22;5229,84;745,67;0
201704;Abril de 2017;17;Rioja, La;26;Rioja, La;8135,97;5965,2;1751,7;394,76;0
201704;Abril de 2017;18;Ceuta;51;Ceuta;2134,66;902,06;787,73;323,43;0
201704;Abril de 2017;19;Melilla;52;Melilla;2170,31;1043,52;860,77;215,34;0
201705;Mayo de 2017;1;Andalucía;4;Almería;23047,61;12818,28;6996,33;1772,16;1168,82
201705;Mayo de 2017;1;Andalucía;11;Cádiz;41502,93;17601,33;14925,35;4858,49;3336,31
201705;Mayo de 2017;1;Andalucía;14;Córdoba;34852,71;11732,1;12514,9;2191,93;8095,53
201705;Mayo de 2017;1;Andalucía;18;Granada;34463,33;14380,24;12092,73;2630,74;4995,55
201705;Mayo de 2017;1;Andalucía;21;Huelva;17763,72;7719,82;5714,39;1542,36;2601,13
201705;Mayo de 2017;1;Andalucía;23;Jaén;28485,23;9741,71;10256,35;1625,94;6658,49
201705;Mayo de 2017;1;Andalucía;29;Málaga;50626,31;24985,41;16840,79;4444,16;3761,53
201705;Mayo de 2017;1;Andalucía;41;Sevilla;75374,66;30981,96;25749,95;6137,32;11593,74
201705;Mayo de 2017;2;Aragón;22;Huesca;4871,4;3661,17;1011,65;179,42;0
201705;Mayo de 2017;2;Aragón;44;Teruel;2803,05;1973,65;673,64;139,67;0
201705;Mayo de 2017;2;Aragón;50;Zaragoza;22185,9;16159,25;4843,49;1113,47;0
201705;Mayo de 2017;3;Asturias, Principado de;33;Asturias;27261,26;18697,22;6868,66;1633,74;0
201705;Mayo de 2017;4;Balears, Illes;7;Balears, Illes;22513,16;16013,04;5571,89;894,15;0
201705;Mayo de 2017;5;Canarias;35;Palmas, Las;40255,08;24699,76;11486,76;3613,77;0
201705;Mayo de 2017;5;Canarias;38;Santa Cruz de Tenerife;36197,96;20682,67;11739,8;3387,02;0
201705;Mayo de 2017;6;Cantabria;39;Cantabria;15518,64;10308,8;4320,26;853,34;0
201705;Mayo de 2017;7;Castilla y León;5;Ávila;3942,38;2183,74;1428,43;310,19;0
201705;Mayo de 2017;7;Castilla y León;9;Burgos;9156,19;6317,9;2385,72;426,29;0
201705;Mayo de 2017;7;Castilla y León;24;León;12317,14;8270,8;3308,35;691,64;0
201705;Mayo de 2017;7;Castilla y León;34;Palencia;4184,91;2943,46;1029,03;195,21;0
201705;Mayo de 2017;7;Castilla y León;37;Salamanca;8194,69;4960,13;2595,57;590,16;0
201705;Mayo de 2017;7;Castilla y León;40;Segovia;3037,73;2069,83;810,77;152,09;0
201705;Mayo de 2017;7;Castilla y León;42;Soria;1822,84;1276,06;469,44;72,7;0
201705;Mayo de 2017;7;Castilla y León;47;Valladolid;12307,55;8810,99;2773,89;676,25;0
201705;Mayo de 2017;7;Castilla y León;49;Zamora;4340,32;2498,76;1489,82;332,9;0
201705;Mayo de 2017;8;Castilla - La Mancha;2;Albacete;10876,49;5933,21;3745,71;1050,18;0
201705;Mayo de 2017;8;Castilla - La Mancha;13;Ciudad Real;15059,66;7505,1;5584,94;1650,57;0
201705;Mayo de 2017;8;Castilla - La Mancha;16;Cuenca;5028,43;2941,72;1618,05;406,99;0
201705;Mayo de 2017;8;Castilla - La Mancha;19;Guadalajara;7358,41;5178,26;1807,94;331,19;0
201705;Mayo de 2017;8;Castilla - La Mancha;45;Toledo;20916,85;11565,85;7066,41;1950,18;0
201705;Mayo de 2017;9;Cataluña;8;Barcelona;153044,63;110979,17;35041,28;6594,36;0
201705;Mayo de 2017;9;Cataluña;17;Girona;18246,03;12676,75;4603,85;915,02;0
201705;Mayo de 2017;9;Cataluña;25;Lleida;10196,25;7268,06;2353,77;530,12;0
201705;Mayo de 2017;9;Cataluña;43;Tarragona;21274,4;13898,22;5935,32;1346,88;0
201705;Mayo de 2017;10;Comunitat Valenciana;3;Alicante/Alacant;50936,44;28923,1;16535,66;4898,37;0
201705;Mayo de 2017;10;Comunitat Valenciana;12;Castellón/Castelló;17790,53;10704,26;5753,21;1218,25;0
201705;Mayo de 2017;10;Comunitat Valenciana;46;Valencia/Valéncia;74787,55;46304,55;21697,65;6187,31;0
201705;Mayo de 2017;11;Extremadura;6;Badajoz;27122,49;10232,91;10555,51;2053,83;3999,47
201705;Mayo de 2017;11;Extremadura;10;Cáceres;15156,25;5824,51;5946,47;996,34;2296,86
201705;Mayo de 2017;12;Galicia;15;Coruña, A;29862,76;19954,17;8088,13;1712,47;0
201705;Mayo de 2017;12;Galicia;27;Lugo;7652,87;4817,96;2338,49;462,67;0
201705;Mayo de 2017;12;Galicia;32;Ourense;7612,71;4255,2;2796,2;517,06;0
201705;Mayo de 2017;12;Galicia;36;Pontevedra;28521,55;17628,57;8873,04;1866,58;0
201705;Mayo de 2017;13;Madrid, Comunidad de;28;Madrid;179453,41;141267,83;30853,94;6933,37;0
201705;Mayo de 2017;14;Murcia, Región de;30;Murcia;38962,18;24805,65;10302,41;3431,73;0
201705;Mayo de 2017;15;Navarra, Comunidad Foral de;31;Navarra;15757,95;12127,27;3130,62;486,09;0
201705;Mayo de 2017;16;País Vasco;1;Araba/Álava;7736,08;6096,49;1429,14;206,4;0
201705;Mayo de 2017;16;País Vasco;20;Gipuzkoa;15699,71;12572,73;2805,54;318,17;0
201705;Mayo de 2017;16;País Vasco;48;Bizkaia;27394,15;21507,11;5140,86;737,45;0
201705;Mayo de 2017;17;Rioja, La;26;Rioja, La;7803,02;5673,96;1710;396,92;0
201705;Mayo de 2017;18;Ceuta;51;Ceuta;2328,27;964,79;920,71;324,19;0
201705;Mayo de 2017;19;Melilla;52;Melilla;2085,61;968,83;832,08;226,85;0
201706;Junio de 2017;1;Andalucía;4;Almería;27213,26;16809,06;7107,95;1775,78;1217,2
201706;Junio de 2017;1;Andalucía;11;Cádiz;40049,05;17085,19;14060,86;4748,94;3297,65
201706;Junio de 2017;1;Andalucía;14;Córdoba;35321,68;11534,23;12974,19;2159,29;8305,92
201706;Junio de 2017;1;Andalucía;18;Granada;34838,21;14359,09;12351,59;2585,49;5155,43
201706;Junio de 2017;1;Andalucía;21;Huelva;21230,66;11011,88;5881,8;1542,05;2603,07
201706;Junio de 2017;1;Andalucía;23;Jaén;28973,68;9408,56;10826,2;1621,66;6883,73
201706;Junio de 2017;1;Andalucía;29;Málaga;49011,89;23884,76;16396,66;4325,99;3769,18
201706;Junio de 2017;1;Andalucía;41;Sevilla;76031,79;31770,57;25581,97;6064,91;11673,2
201706;Junio de 2017;2;Aragón;22;Huesca;4260,82;3167,81;903,3;170,65;0
201706;Junio de 2017;2;Aragón;44;Teruel;2548,35;1763,76;641,51;126,86;0
