Any,Data,Codi_Postal,Sector_Economic,Tram_Horari,Valor
2022,2022-01-01,08003,Serveis,De 00:00:00 a 05:59:59 h,61852
2022,2022-01-01,08003,Serveis,De 06:00:00 a 11:59:59 h,66713
2022,2022-01-01,08003,Serveis,De 12:00:00 a 17:59:59 h,77854
2022,2022-01-01,08003,Serveis,De 18:00:00 a 23:59:59 h,77874
2022,2022-01-01,08003,Serveis,No consta,0
2022,2022-01-01,08004,Indústria,De 00:00:00 a 05:59:59 h,36217
2022,2022-01-01,08004,Indústria,De 06:00:00 a 11:59:59 h,36314
2022,2022-01-01,08004,Indústria,De 12:00:00 a 17:59:59 h,35851
2022,2022-01-01,08004,Indústria,De 18:00:00 a 23:59:59 h,36844
2022,2022-01-01,08004,Indústria,No consta,0
2022,2022-01-01,08004,Residencial,De 00:00:00 a 05:59:59 h,28338
2022,2022-01-01,08004,Residencial,De 06:00:00 a 11:59:59 h,29044
2022,2022-01-01,08004,Residencial,De 12:00:00 a 17:59:59 h,42731
2022,2022-01-01,08004,Residencial,De 18:00:00 a 23:59:59 h,46154
2022,2022-01-01,08004,Residencial,No consta,0
2022,2022-01-01,08004,Serveis,De 00:00:00 a 05:59:59 h,30711
2022,2022-01-01,08004,Serveis,De 06:00:00 a 11:59:59 h,33795
2022,2022-01-01,08004,Serveis,De 12:00:00 a 17:59:59 h,36967
2022,2022-01-01,08004,Serveis,De 18:00:00 a 23:59:59 h,38165
2022,2022-01-01,08004,Serveis,No consta,0
2022,2022-01-01,08005,Indústria,De 00:00:00 a 05:59:59 h,1640
2022,2022-01-01,08005,Indústria,De 06:00:00 a 11:59:59 h,1931
2022,2022-01-01,08005,Indústria,De 12:00:00 a 17:59:59 h,2044
2022,2022-01-01,08005,Indústria,De 18:00:00 a 23:59:59 h,1967
2022,2022-01-01,08005,Indústria,No consta,0
2022,2022-01-01,08005,No especificat,De 00:00:00 a 05:59:59 h,225
2022,2022-01-01,08005,No especificat,De 06:00:00 a 11:59:59 h,244
2022,2022-01-01,08005,No especificat,De 12:00:00 a 17:59:59 h,250
2022,2022-01-01,08005,No especificat,De 18:00:00 a 23:59:59 h,230
2022,2022-01-01,08005,No especificat,No consta,0
2022,2022-01-01,08005,Residencial,De 00:00:00 a 05:59:59 h,30258
2022,2022-01-01,08005,Residencial,De 06:00:00 a 11:59:59 h,32570
2022,2022-01-01,08005,Residencial,De 12:00:00 a 17:59:59 h,42804
2022,2022-01-01,08005,Residencial,De 18:00:00 a 23:59:59 h,46066
2022,2022-01-01,08005,Residencial,No consta,0
2022,2022-01-01,08005,Serveis,De 00:00:00 a 05:59:59 h,55217
2022,2022-01-01,08005,Serveis,De 06:00:00 a 11:59:59 h,58338
2022,2022-01-01,08005,Serveis,De 12:00:00 a 17:59:59 h,63990
2022,2022-01-01,08005,Serveis,De 18:00:00 a 23:59:59 h,67406
2022,2022-01-01,08005,Serveis,No consta,0
2022,2022-01-01,08006,Indústria,De 00:00:00 a 05:59:59 h,1566
2022,2022-01-01,08006,Indústria,De 06:00:00 a 11:59:59 h,1847
2022,2022-01-01,08006,Indústria,De 12:00:00 a 17:59:59 h,1972
2022,2022-01-01,08006,Indústria,De 18:00:00 a 23:59:59 h,2003
2022,2022-01-01,08006,Indústria,No consta,0
2022,2022-01-01,08006,No especificat,De 00:00:00 a 05:59:59 h,90
2022,2022-01-01,08006,No especificat,De 06:00:00 a 11:59:59 h,88
2022,2022-01-01,08006,No especificat,De 12:00:00 a 17:59:59 h,106
2022,2022-01-01,08006,No especificat,De 18:00:00 a 23:59:59 h,121
2022,2022-01-01,08006,No especificat,No consta,0
2022,2022-01-01,08006,Residencial,De 00:00:00 a 05:59:59 h,23768
2022,2022-01-01,08006,Residencial,De 06:00:00 a 11:59:59 h,25221
2022,2022-01-01,08006,Residencial,De 12:00:00 a 17:59:59 h,34681
2022,2022-01-01,08006,Residencial,De 18:00:00 a 23:59:59 h,37231
2022,2022-01-01,08006,Residencial,No consta,0
2022,2022-01-01,08006,Serveis,De 00:00:00 a 05:59:59 h,31741
2022,2022-01-01,08006,Serveis,De 06:00:00 a 11:59:59 h,35361
2022,2022-01-01,08006,Serveis,De 12:00:00 a 17:59:59 h,38159
2022,2022-01-01,08006,Serveis,De 18:00:00 a 23:59:59 h,38680
2022,2022-01-01,08006,Serveis,No consta,0
2022,2022-01-01,08007,Indústria,De 00:00:00 a 05:59:59 h,1737
2022,2022-01-01,08007,Indústria,De 06:00:00 a 11:59:59 h,1866
2022,2022-01-01,08007,Indústria,De 12:00:00 a 17:59:59 h,2190
2022,2022-01-01,08007,Indústria,De 18:00:00 a 23:59:59 h,2281
2022,2022-01-01,08007,Indústria,No consta,0
2022,2022-01-01,08007,No especificat,De 00:00:00 a 05:59:59 h,35
2022,2022-01-01,08007,No especificat,De 06:00:00 a 11:59:59 h,35
2022,2022-01-01,08007,No especificat,De 12:00:00 a 17:59:59 h,40
2022,2022-01-01,08007,No especificat,De 18:00:00 a 23:59:59 h,48
2022,2022-01-01,08007,No especificat,No consta,0
2022,2022-01-01,08007,Residencial,De 00:00:00 a 05:59:59 h,14146
2022,2022-01-01,08007,Residencial,De 06:00:00 a 11:59:59 h,15637
2022,2022-01-01,08007,Residencial,De 12:00:00 a 17:59:59 h,18631
2022,2022-01-01,08007,Residencial,De 18:00:00 a 23:59:59 h,19479
2022,2022-01-01,08007,Residencial,No consta,0
2022,2022-01-01,08007,Serveis,De 00:00:00 a 05:59:59 h,36862
2022,2022-01-01,08007,Serveis,De 06:00:00 a 11:59:59 h,42721
2022,2022-01-01,08007,Serveis,De 12:00:00 a 17:59:59 h,48724
2022,2022-01-01,08007,Serveis,De 18:00:00 a 23:59:59 h,51500
2022,2022-01-01,08007,Serveis,No consta,0
2022,2022-01-01,08008,Indústria,De 00:00:00 a 05:59:59 h,789
2022,2022-01-01,08008,Indústria,De 06:00:00 a 11:59:59 h,877
2022,2022-01-01,08008,Indústria,De 12:00:00 a 17:59:59 h,963
2022,2022-01-01,08008,Indústria,De 18:00:00 a 23:59:59 h,968
2022,2022-01-01,08008,Indústria,No consta,0
2022,2022-01-01,08008,No especificat,De 00:00:00 a 05:59:59 h,230
2022,2022-01-01,08008,No especificat,De 06:00:00 a 11:59:59 h,191
2022,2022-01-01,08008,No especificat,De 12:00:00 a 17:59:59 h,502
2022,2022-01-01,08008,No especificat,De 18:00:00 a 23:59:59 h,461
2022,2022-01-01,08008,No especificat,No consta,0
2022,2022-01-01,08008,Residencial,De 00:00:00 a 05:59:59 h,9529
2022,2022-01-01,08008,Residencial,De 06:00:00 a 11:59:59 h,10246
2022,2022-01-01,08008,Residencial,De 12:00:00 a 17:59:59 h,12108
2022,2022-01-01,08008,Residencial,De 18:00:00 a 23:59:59 h,13340
2022,2022-01-01,08008,Residencial,No consta,0
2022,2022-01-01,08008,Serveis,De 00:00:00 a 05:59:59 h,18862
2022,2022-01-01,08008,Serveis,De 06:00:00 a 11:59:59 h,22289
2022,2022-01-01,08008,Serveis,De 12:00:00 a 17:59:59 h,25337
2022,2022-01-01,08008,Serveis,De 18:00:00 a 23:59:59 h,25228
2022,2022-01-01,08008,Serveis,No consta,0
2022,2022-01-01,08009,Indústria,De 00:00:00 a 05:59:59 h,800
2022,2022-01-01,08009,Indústria,De 06:00:00 a 11:59:59 h,888
2022,2022-01-01,08009,Indústria,De 12:00:00 a 17:59:59 h,1036
2022,2022-01-01,08009,Indústria,De 18:00:00 a 23:59:59 h,1083
2022,2022-01-01,08009,Indústria,No consta,0
2022,2022-01-01,08009,Residencial,De 00:00:00 a 05:59:59 h,13750
2022,2022-01-01,08009,Residencial,De 06:00:00 a 11:59:59 h,14647
2022,2022-01-01,08009,Residencial,De 12:00:00 a 17:59:59 h,19241
2022,2022-01-01,08009,Residencial,De 18:00:00 a 23:59:59 h,20815
2022,2022-01-01,08009,Residencial,No consta,0
2022,2022-01-01,08009,Serveis,De 00:00:00 a 05:59:59 h,18308
2022,2022-01-01,08009,Serveis,De 06:00:00 a 11:59:59 h,20095
2022,2022-01-01,08009,Serveis,De 12:00:00 a 17:59:59 h,22297
2022,2022-01-01,08009,Serveis,De 18:00:00 a 23:59:59 h,22875
2022,2022-01-01,08009,Serveis,No consta,0
2022,2022-01-01,08010,Indústria,De 00:00:00 a 05:59:59 h,1599
2022,2022-01-01,08010,Indústria,De 06:00:00 a 11:59:59 h,1857
2022,2022-01-01,08010,Indústria,De 12:00:00 a 17:59:59 h,1968
2022,2022-01-01,08010,Indústria,De 18:00:00 a 23:59:59 h,1953
2022,2022-01-01,08010,Indústria,No consta,0
2022,2022-01-01,08010,Residencial,De 00:00:00 a 05:59:59 h,10674
2022,2022-01-01,08010,Residencial,De 06:00:00 a 11:59:59 h,11891
2022,2022-01-01,08010,Residencial,De 12:00:00 a 17:59:59 h,14643
2022,2022-01-01,08010,Residencial,De 18:00:00 a 23:59:59 h,15605
2022,2022-01-01,08010,Residencial,No consta,0
2022,2022-01-01,08010,Serveis,De 00:00:00 a 05:59:59 h,19459
2022,2022-01-01,08010,Serveis,De 06:00:00 a 11:59:59 h,22796
2022,2022-01-01,08010,Serveis,De 12:00:00 a 17:59:59 h,25612
2022,2022-01-01,08010,Serveis,De 18:00:00 a 23:59:59 h,25219
2022,2022-01-01,08010,Serveis,No consta,0
2022,2022-01-01,08011,Indústria,De 00:00:00 a 05:59:59 h,833
2022,2022-01-01,08011,Indústria,De 06:00:00 a 11:59:59 h,849
2022,2022-01-01,08011,Indústria,De 12:00:00 a 17:59:59 h,917
2022,2022-01-01,08011,Indústria,De 18:00:00 a 23:59:59 h,930
2022,2022-01-01,08011,Indústria,No consta,0
2022,2022-01-01,08011,Residencial,De 00:00:00 a 05:59:59 h,18035
2022,2022-01-01,08011,Residencial,De 06:00:00 a 11:59:59 h,18808
2022,2022-01-01,08011,Residencial,De 12:00:00 a 17:59:59 h,25636
2022,2022-01-01,08011,Residencial,De 18:00:00 a 23:59:59 h,27799
2022,2022-01-01,08011,Residencial,No consta,0
2022,2022-01-01,08011,Serveis,De 00:00:00 a 05:59:59 h,17158
2022,2022-01-01,08011,Serveis,De 06:00:00 a 11:59:59 h,18971
2022,2022-01-01,08011,Serveis,De 12:00:00 a 17:59:59 h,22641
2022,2022-01-01,08011,Serveis,De 18:00:00 a 23:59:59 h,24566
2022,2022-01-01,08011,Serveis,No consta,0
2022,2022-01-01,08012,Indústria,De 00:00:00 a 05:59:59 h,1162
2022,2022-01-01,08012,Indústria,De 06:00:00 a 11:59:59 h,1185
2022,2022-01-01,08012,Indústria,De 12:00:00 a 17:59:59 h,1408
2022,2022-01-01,08012,Indústria,De 18:00:00 a 23:59:59 h,1347
2022,2022-01-01,08012,Indústria,No consta,0
2022,2022-01-01,08012,Residencial,De 00:00:00 a 05:59:59 h,22093
2022,2022-01-01,08012,Residencial,De 06:00:00 a 11:59:59 h,23118
2022,2022-01-01,08012,Residencial,De 12:00:00 a 17:59:59 h,32572
2022,2022-01-01,08012,Residencial,De 18:00:00 a 23:59:59 h,36323
2022,2022-01-01,08012,Residencial,No consta,0
2022,2022-01-01,08012,Serveis,De 00:00:00 a 05:59:59 h,15212
2022,2022-01-01,08012,Serveis,De 06:00:00 a 11:59:59 h,16644
2022,2022-01-01,08012,Serveis,De 12:00:00 a 17:59:59 h,19598
2022,2022-01-01,08012,Serveis,De 18:00:00 a 23:59:59 h,20169
2022,2022-01-01,08012,Serveis,No consta,0
2022,2022-01-01,08013,Indústria,De 00:00:00 a 05:59:59 h,2336
2022,2022-01-01,08013,Indústria,De 06:00:00 a 11:59:59 h,2387
2022,2022-01-01,08013,Indústria,De 12:00:00 a 17:59:59 h,2715
2022,2022-01-01,08013,Indústria,De 18:00:00 a 23:59:59 h,3017
2022,2022-01-01,08013,Indústria,No consta,0
2022,2022-01-01,08013,Residencial,De 00:00:00 a 05:59:59 h,44036
2022,2022-01-01,08013,Residencial,De 06:00:00 a 11:59:59 h,45947
2022,2022-01-01,08013,Residencial,De 12:00:00 a 17:59:59 h,66599
2022,2022-01-01,08013,Residencial,De 18:00:00 a 23:59:59 h,70377
2022,2022-01-01,08013,Residencial,No consta,0
2022,2022-01-01,08013,Serveis,De 00:00:00 a 05:59:59 h,25323
2022,2022-01-01,08013,Serveis,De 06:00:00 a 11:59:59 h,29616
2022,2022-01-01,08013,Serveis,De 12:00:00 a 17:59:59 h,32833
2022,2022-01-01,08013,Serveis,De 18:00:00 a 23:59:59 h,32445
2022,2022-01-01,08013,Serveis,No consta,0
2022,2022-01-01,08014,Indústria,De 00:00:00 a 05:59:59 h,2264
2022,2022-01-01,08014,Indústria,De 06:00:00 a 11:59:59 h,2721
2022,2022-01-01,08014,Indústria,De 12:00:00 a 17:59:59 h,2452
2022,2022-01-01,08014,Indústria,De 18:00:00 a 23:59:59 h,2733
2022,2022-01-01,08014,Indústria,No consta,0
2022,2022-01-01,08014,Residencial,De 00:00:00 a 05:59:59 h,41391
2022,2022-01-01,08014,Residencial,De 06:00:00 a 11:59:59 h,43683
2022,2022-01-01,08014,Residencial,De 12:00:00 a 17:59:59 h,62522
2022,2022-01-01,08014,Residencial,De 18:00:00 a 23:59:59 h,66043
2022,2022-01-01,08014,Residencial,No consta,0
2022,2022-01-01,08014,Serveis,De 00:00:00 a 05:59:59 h,50599
2022,2022-01-01,08014,Serveis,De 06:00:00 a 11:59:59 h,57004
2022,2022-01-01,08014,Serveis,De 12:00:00 a 17:59:59 h,62826
2022,2022-01-01,08014,Serveis,De 18:00:00 a 23:59:59 h,62393
2022,2022-01-01,08014,Serveis,No consta,0
2022,2022-01-01,08015,Indústria,De 00:00:00 a 05:59:59 h,1740
2022,2022-01-01,08015,Indústria,De 06:00:00 a 11:59:59 h,1746
2022,2022-01-01,08015,Indústria,De 12:00:00 a 17:59:59 h,1935
2022,2022-01-01,08015,Indústria,De 18:00:00 a 23:59:59 h,1965
2022,2022-01-01,08015,Indústria,No consta,0
2022,2022-01-01,08015,Residencial,De 00:00:00 a 05:59:59 h,37424
2022,2022-01-01,08015,Residencial,De 06:00:00 a 11:59:59 h,39245
2022,2022-01-01,08015,Residencial,De 12:00:00 a 17:59:59 h,56235
2022,2022-01-01,08015,Residencial,De 18:00:00 a 23:59:59 h,60055
2022,2022-01-01,08015,Residencial,No consta,0
2022,2022-01-01,08015,Serveis,De 00:00:00 a 05:59:59 h,45574
2022,2022-01-01,08015,Serveis,De 06:00:00 a 11:59:59 h,54436
2022,2022-01-01,08015,Serveis,De 12:00:00 a 17:59:59 h,62751
2022,2022-01-01,08015,Serveis,De 18:00:00 a 23:59:59 h,61551
2022,2022-01-01,08015,Serveis,No consta,0
2022,2022-01-01,08016,Indústria,De 00:00:00 a 05:59:59 h,793
2022,2022-01-01,08016,Indústria,De 06:00:00 a 11:59:59 h,842
2022,2022-01-01,08016,Indústria,De 12:00:00 a 17:59:59 h,930
2022,2022-01-01,08016,Indústria,De 18:00:00 a 23:59:59 h,962
2022,2022-01-01,08016,Indústria,No consta,0
2022,2022-01-01,08016,Residencial,De 00:00:00 a 05:59:59 h,29534
2022,2022-01-01,08016,Residencial,De 06:00:00 a 11:59:59 h,30525
2022,2022-01-01,08016,Residencial,De 12:00:00 a 17:59:59 h,47011
2022,2022-01-01,08016,Residencial,De 18:00:00 a 23:59:59 h,49089
2022,2022-01-01,08016,Residencial,No consta,0
2022,2022-01-01,08016,Serveis,De 00:00:00 a 05:59:59 h,18684
2022,2022-01-01,08016,Serveis,De 06:00:00 a 11:59:59 h,19555
2022,2022-01-01,08016,Serveis,De 12:00:00 a 17:59:59 h,23082
2022,2022-01-01,08016,Serveis,De 18:00:00 a 23:59:59 h,25141
2022,2022-01-01,08016,Serveis,No consta,0
2022,2022-01-01,08017,Indústria,De 00:00:00 a 05:59:59 h,1068
2022,2022-01-01,08017,Indústria,De 06:00:00 a 11:59:59 h,1137
2022,2022-01-01,08017,Indústria,De 12:00:00 a 17:59:59 h,1135
2022,2022-01-01,08017,Indústria,De 18:00:00 a 23:59:59 h,1182
2022,2022-01-01,08017,Indústria,No consta,0
2022,2022-01-01,08017,No especificat,De 00:00:00 a 05:59:59 h,96
2022,2022-01-01,08017,No especificat,De 06:00:00 a 11:59:59 h,98
2022,2022-01-01,08017,No especificat,De 12:00:00 a 17:59:59 h,105
2022,2022-01-01,08017,No especificat,De 18:00:00 a 23:59:59 h,104
2022,2022-01-01,08017,No especificat,No consta,0
2022,2022-01-01,08017,Residencial,De 00:00:00 a 05:59:59 h,31778
2022,2022-01-01,08017,Residencial,De 06:00:00 a 11:59:59 h,32295
2022,2022-01-01,08017,Residencial,De 12:00:00 a 17:59:59 h,39070
2022,2022-01-01,08017,Residencial,De 18:00:00 a 23:59:59 h,44382
2022,2022-01-01,08017,Residencial,No consta,0
2022,2022-01-01,08017,Serveis,De 00:00:00 a 05:59:59 h,40264
2022,2022-01-01,08017,Serveis,De 06:00:00 a 11:59:59 h,45616
2022,2022-01-01,08017,Serveis,De 12:00:00 a 17:59:59 h,48201
2022,2022-01-01,08017,Serveis,De 18:00:00 a 23:59:59 h,48035
2022,2022-01-01,08017,Serveis,No consta,0
2022,2022-01-01,08018,Indústria,De 00:00:00 a 05:59:59 h,6710
2022,2022-01-01,08018,Indústria,De 06:00:00 a 11:59:59 h,7043
2022,2022-01-01,08018,Indústria,De 12:00:00 a 17:59:59 h,7141
2022,2022-01-01,08018,Indústria,De 18:00:00 a 23:59:59 h,7125
2022,2022-01-01,08018,Indústria,No consta,0
2022,2022-01-01,08018,No especificat,De 00:00:00 a 05:59:59 h,495
2022,2022-01-01,08018,No especificat,De 06:00:00 a 11:59:59 h,494
2022,2022-01-01,08018,No especificat,De 12:00:00 a 17:59:59 h,466
2022,2022-01-01,08018,No especificat,De 18:00:00 a 23:59:59 h,470
2022,2022-01-01,08018,No especificat,No consta,0
2022,2022-01-01,08018,Residencial,De 00:00:00 a 05:59:59 h,43071
2022,2022-01-01,08018,Residencial,De 06:00:00 a 11:59:59 h,46680
2022,2022-01-01,08018,Residencial,De 12:00:00 a 17:59:59 h,63611
2022,2022-01-01,08018,Residencial,De 18:00:00 a 23:59:59 h,65568
2022,2022-01-01,08018,Residencial,No consta,0
2022,2022-01-01,08018,Serveis,De 00:00:00 a 05:59:59 h,71465
2022,2022-01-01,08018,Serveis,De 06:00:00 a 11:59:59 h,77618
2022,2022-01-01,08018,Serveis,De 12:00:00 a 17:59:59 h,83016
2022,2022-01-01,08018,Serveis,De 18:00:00 a 23:59:59 h,85937
2022,2022-01-01,08018,Serveis,No consta,0
2022,2022-01-01,08019,Indústria,De 00:00:00 a 05:59:59 h,3327
2022,2022-01-01,08019,Indústria,De 06:00:00 a 11:59:59 h,3328
2022,2022-01-01,08019,Indústria,De 12:00:00 a 17:59:59 h,3521
2022,2022-01-01,08019,Indústria,De 18:00:00 a 23:59:59 h,3735
2022,2022-01-01,08019,Indústria,No consta,0
2022,2022-01-01,08019,Residencial,De 00:00:00 a 05:59:59 h,31626
2022,2022-01-01,08019,Residencial,De 06:00:00 a 11:59:59 h,33436
2022,2022-01-01,08019,Residencial,De 12:00:00 a 17:59:59 h,44846
2022,2022-01-01,08019,Residencial,De 18:00:00 a 23:59:59 h,47667
2022,2022-01-01,08019,Residencial,No consta,0
2022,2022-01-01,08019,Serveis,De 00:00:00 a 05:59:59 h,25883
2022,2022-01-01,08019,Serveis,De 06:00:00 a 11:59:59 h,28143
2022,2022-01-01,08019,Serveis,De 12:00:00 a 17:59:59 h,32022
2022,2022-01-01,08019,Serveis,De 18:00:00 a 23:59:59 h,35130
2022,2022-01-01,08019,Serveis,No consta,0
2022,2022-01-01,08020,Indústria,De 00:00:00 a 05:59:59 h,7481
2022,2022-01-01,08020,Indústria,De 06:00:00 a 11:59:59 h,7127
2022,2022-01-01,08020,Indústria,De 12:00:00 a 17:59:59 h,6795
2022,2022-01-01,08020,Indústria,De 18:00:00 a 23:59:59 h,7587
2022,2022-01-01,08020,Indústria,No consta,0
2022,2022-01-01,08020,Residencial,De 00:00:00 a 05:59:59 h,33357
2022,2022-01-01,08020,Residencial,De 06:00:00 a 11:59:59 h,34695
2022,2022-01-01,08020,Residencial,De 12:00:00 a 17:59:59 h,53552
2022,2022-01-01,08020,Residencial,De 18:00:00 a 23:59:59 h,55970
2022,2022-01-01,08020,Residencial,No consta,0
2022,2022-01-01,08020,Serveis,De 00:00:00 a 05:59:59 h,52814
2022,2022-01-01,08020,Serveis,De 06:00:00 a 11:59:59 h,49532
2022,2022-01-01,08020,Serveis,De 12:00:00 a 17:59:59 h,56399
2022,2022-01-01,08020,Serveis,De 18:00:00 a 23:59:59 h,59437
2022,2022-01-01,08020,Serveis,No consta,0
2022,2022-01-01,08021,Indústria,De 00:00:00 a 05:59:59 h,2097
2022,2022-01-01,08021,Indústria,De 06:00:00 a 11:59:59 h,2371
2022,2022-01-01,08021,Indústria,De 12:00:00 a 17:59:59 h,2310
2022,2022-01-01,08021,Indústria,De 18:00:00 a 23:59:59 h,2373
2022,2022-01-01,08021,Indústria,No consta,0
2022,2022-01-01,08021,No especificat,De 00:00:00 a 05:59:59 h,43
2022,2022-01-01,08021,No especificat,De 06:00:00 a 11:59:59 h,49
2022,2022-01-01,08021,No especificat,De 12:00:00 a 17:59:59 h,60
2022,2022-01-01,08021,No especificat,De 18:00:00 a 23:59:59 h,64
2022,2022-01-01,08021,No especificat,No consta,0
2022,2022-01-01,08021,Residencial,De 00:00:00 a 05:59:59 h,29305
2022,2022-01-01,08021,Residencial,De 06:00:00 a 11:59:59 h,30903
2022,2022-01-01,08021,Residencial,De 12:00:00 a 17:59:59 h,39156
2022,2022-01-01,08021,Residencial,De 18:00:00 a 23:59:59 h,42866
2022,2022-01-01,08021,Residencial,No consta,0
2022,2022-01-01,08021,Serveis,De 00:00:00 a 05:59:59 h,28508
2022,2022-01-01,08021,Serveis,De 06:00:00 a 11:59:59 h,31147
2022,2022-01-01,08021,Serveis,De 12:00:00 a 17:59:59 h,34377
2022,2022-01-01,08021,Serveis,De 18:00:00 a 23:59:59 h,35097
2022,2022-01-01,08021,Serveis,No consta,0
2022,2022-01-01,08022,Indústria,De 00:00:00 a 05:59:59 h,1096
2022,2022-01-01,08022,Indústria,De 06:00:00 a 11:59:59 h,996
2022,2022-01-01,08022,Indústria,De 12:00:00 a 17:59:59 h,1071
2022,2022-01-01,08022,Indústria,De 18:00:00 a 23:59:59 h,1419
2022,2022-01-01,08022,Indústria,No consta,0
2022,2022-01-01,08022,Residencial,De 00:00:00 a 05:59:59 h,21744
2022,2022-01-01,08022,Residencial,De 06:00:00 a 11:59:59 h,23241
2022,2022-01-01,08022,Residencial,De 12:00:00 a 17:59:59 h,31589
2022,2022-01-01,08022,Residencial,De 18:00:00 a 23:59:59 h,34304
2022,2022-01-01,08022,Residencial,No consta,0
2022,2022-01-01,08022,Serveis,De 00:00:00 a 05:59:59 h,21565
2022,2022-01-01,08022,Serveis,De 06:00:00 a 11:59:59 h,26011
2022,2022-01-01,08022,Serveis,De 12:00:00 a 17:59:59 h,27543
2022,2022-01-01,08022,Serveis,De 18:00:00 a 23:59:59 h,26868
2022,2022-01-01,08022,Serveis,No consta,0
2022,2022-01-01,08023,Indústria,De 00:00:00 a 05:59:59 h,534
2022,2022-01-01,08023,Indústria,De 06:00:00 a 11:59:59 h,479
2022,2022-01-01,08023,Indústria,De 12:00:00 a 17:59:59 h,471
2022,2022-01-01,08023,Indústria,De 18:00:00 a 23:59:59 h,652
2022,2022-01-01,08023,Indústria,No consta,0
2022,2022-01-01,08023,Residencial,De 00:00:00 a 05:59:59 h,24066
2022,2022-01-01,08023,Residencial,De 06:00:00 a 11:59:59 h,24922
2022,2022-01-01,08023,Residencial,De 12:00:00 a 17:59:59 h,35636
2022,2022-01-01,08023,Residencial,De 18:00:00 a 23:59:59 h,38933
2022,2022-01-01,08023,Residencial,No consta,0
2022,2022-01-01,08023,Serveis,De 00:00:00 a 05:59:59 h,28145
2022,2022-01-01,08023,Serveis,De 06:00:00 a 11:59:59 h,35837
2022,2022-01-01,08023,Serveis,De 12:00:00 a 17:59:59 h,39009
2022,2022-01-01,08023,Serveis,De 18:00:00 a 23:59:59 h,37347
2022,2022-01-01,08023,Serveis,No consta,0
2022,2022-01-01,08024,Indústria,De 00:00:00 a 05:59:59 h,1313
2022,2022-01-01,08024,Indústria,De 06:00:00 a 11:59:59 h,1427
2022,2022-01-01,08024,Indústria,De 12:00:00 a 17:59:59 h,1394
2022,2022-01-01,08024,Indústria,De 18:00:00 a 23:59:59 h,1538
2022,2022-01-01,08024,Indústria,No consta,0
2022,2022-01-01,08024,Residencial,De 00:00:00 a 05:59:59 h,36315
2022,2022-01-01,08024,Residencial,De 06:00:00 a 11:59:59 h,38594
2022,2022-01-01,08024,Residencial,De 12:00:00 a 17:59:59 h,55108
