Any,Data,Codi_Postal,Sector_Economic,Tram_Horari,Valor
2020,2020-01-01,08017,Serveis,De 18:00:00 a 23:59:59 h,70798
2020,2020-01-01,08017,Serveis,No consta,0
2020,2020-01-01,08018,Indústria,De 00:00:00 a 05:59:59 h,15034
2020,2020-01-01,08018,Indústria,De 06:00:00 a 11:59:59 h,19277
2020,2020-01-01,08018,Indústria,De 12:00:00 a 17:59:59 h,19739
2020,2020-01-01,08018,Indústria,De 18:00:00 a 23:59:59 h,16837
2020,2020-01-01,08018,Indústria,No consta,0
2020,2020-01-01,08018,No especificat,De 00:00:00 a 05:59:59 h,428
2020,2020-01-01,08018,No especificat,De 06:00:00 a 11:59:59 h,424
2020,2020-01-01,08018,No especificat,De 12:00:00 a 17:59:59 h,375
2020,2020-01-01,08018,No especificat,De 18:00:00 a 23:59:59 h,346
2020,2020-01-01,08018,No especificat,No consta,0
2020,2020-01-01,08018,Residencial,De 00:00:00 a 05:59:59 h,43416
2020,2020-01-01,08018,Residencial,De 06:00:00 a 11:59:59 h,52016
2020,2020-01-01,08018,Residencial,De 12:00:00 a 17:59:59 h,65134
2020,2020-01-01,08018,Residencial,De 18:00:00 a 23:59:59 h,67387
2020,2020-01-01,08018,Residencial,No consta,0
2020,2020-01-01,08018,Serveis,De 00:00:00 a 05:59:59 h,102656
2020,2020-01-01,08018,Serveis,De 06:00:00 a 11:59:59 h,108173
2020,2020-01-01,08018,Serveis,De 12:00:00 a 17:59:59 h,112357
2020,2020-01-01,08018,Serveis,De 18:00:00 a 23:59:59 h,109619
2020,2020-01-01,08018,Serveis,No consta,0
2020,2020-01-01,08019,Indústria,De 00:00:00 a 05:59:59 h,3125
2020,2020-01-01,08019,Indústria,De 06:00:00 a 11:59:59 h,7467
2020,2020-01-01,08019,Indústria,De 12:00:00 a 17:59:59 h,7392
2020,2020-01-01,08019,Indústria,De 18:00:00 a 23:59:59 h,5999
2020,2020-01-01,08019,Indústria,No consta,0
2020,2020-01-01,08019,Residencial,De 00:00:00 a 05:59:59 h,34629
2020,2020-01-01,08019,Residencial,De 06:00:00 a 11:59:59 h,37858
2020,2020-01-01,08019,Residencial,De 12:00:00 a 17:59:59 h,50047
2020,2020-01-01,08019,Residencial,De 18:00:00 a 23:59:59 h,55797
2020,2020-01-01,08019,Residencial,No consta,0
2020,2020-01-01,08019,Serveis,De 00:00:00 a 05:59:59 h,29615
2020,2020-01-01,08019,Serveis,De 06:00:00 a 11:59:59 h,35252
2020,2020-01-01,08019,Serveis,De 12:00:00 a 17:59:59 h,41621
2020,2020-01-01,08019,Serveis,De 18:00:00 a 23:59:59 h,45244
2020,2020-01-01,08019,Serveis,No consta,0
2020,2020-01-01,08020,Indústria,De 00:00:00 a 05:59:59 h,13116
2020,2020-01-01,08020,Indústria,De 06:00:00 a 11:59:59 h,12931
2020,2020-01-01,08020,Indústria,De 12:00:00 a 17:59:59 h,12683
2020,2020-01-01,08020,Indústria,De 18:00:00 a 23:59:59 h,12937
2020,2020-01-01,08020,Indústria,No consta,0
2020,2020-01-01,08020,Residencial,De 00:00:00 a 05:59:59 h,31922
2020,2020-01-01,08020,Residencial,De 06:00:00 a 11:59:59 h,31744
2020,2020-01-01,08020,Residencial,De 12:00:00 a 17:59:59 h,51378
2020,2020-01-01,08020,Residencial,De 18:00:00 a 23:59:59 h,59409
2020,2020-01-01,08020,Residencial,No consta,0
2020,2020-01-01,08020,Serveis,De 00:00:00 a 05:59:59 h,84929
2020,2020-01-01,08020,Serveis,De 06:00:00 a 11:59:59 h,80050
2020,2020-01-01,08020,Serveis,De 12:00:00 a 17:59:59 h,95687
2020,2020-01-01,08020,Serveis,De 18:00:00 a 23:59:59 h,97947
2020,2020-01-01,08020,Serveis,No consta,0
2020,2020-01-01,08021,Indústria,De 00:00:00 a 05:59:59 h,3002
2020,2020-01-01,08021,Indústria,De 06:00:00 a 11:59:59 h,3364
2020,2020-01-01,08021,Indústria,De 12:00:00 a 17:59:59 h,3210
2020,2020-01-01,08021,Indústria,De 18:00:00 a 23:59:59 h,3153
2020,2020-01-01,08021,Indústria,No consta,0
2020,2020-01-01,08021,No especificat,De 00:00:00 a 05:59:59 h,61
2020,2020-01-01,08021,No especificat,De 06:00:00 a 11:59:59 h,65
2020,2020-01-01,08021,No especificat,De 12:00:00 a 17:59:59 h,88
2020,2020-01-01,08021,No especificat,De 18:00:00 a 23:59:59 h,90
2020,2020-01-01,08021,No especificat,No consta,0
2020,2020-01-01,08021,Residencial,De 00:00:00 a 05:59:59 h,32801
2020,2020-01-01,08021,Residencial,De 06:00:00 a 11:59:59 h,33697
2020,2020-01-01,08021,Residencial,De 12:00:00 a 17:59:59 h,44486
2020,2020-01-01,08021,Residencial,De 18:00:00 a 23:59:59 h,51410
2020,2020-01-01,08021,Residencial,No consta,0
2020,2020-01-01,08021,Serveis,De 00:00:00 a 05:59:59 h,40773
2020,2020-01-01,08021,Serveis,De 06:00:00 a 11:59:59 h,46754
2020,2020-01-01,08021,Serveis,De 12:00:00 a 17:59:59 h,49940
2020,2020-01-01,08021,Serveis,De 18:00:00 a 23:59:59 h,47691
2020,2020-01-01,08021,Serveis,No consta,0
2020,2020-01-01,08022,Indústria,De 00:00:00 a 05:59:59 h,2229
2020,2020-01-01,08022,Indústria,De 06:00:00 a 11:59:59 h,2327
2020,2020-01-01,08022,Indústria,De 12:00:00 a 17:59:59 h,2329
2020,2020-01-01,08022,Indústria,De 18:00:00 a 23:59:59 h,2645
2020,2020-01-01,08022,Indústria,No consta,0
2020,2020-01-01,08022,Residencial,De 00:00:00 a 05:59:59 h,29165
2020,2020-01-01,08022,Residencial,De 06:00:00 a 11:59:59 h,29697
2020,2020-01-01,08022,Residencial,De 12:00:00 a 17:59:59 h,41845
2020,2020-01-01,08022,Residencial,De 18:00:00 a 23:59:59 h,49566
2020,2020-01-01,08022,Residencial,No consta,0
2020,2020-01-01,08022,Serveis,De 00:00:00 a 05:59:59 h,31217
2020,2020-01-01,08022,Serveis,De 06:00:00 a 11:59:59 h,39950
2020,2020-01-01,08022,Serveis,De 12:00:00 a 17:59:59 h,42219
2020,2020-01-01,08022,Serveis,De 18:00:00 a 23:59:59 h,39673
2020,2020-01-01,08022,Serveis,No consta,0
2020,2020-01-01,08023,Indústria,De 00:00:00 a 05:59:59 h,416
2020,2020-01-01,08023,Indústria,De 06:00:00 a 11:59:59 h,358
2020,2020-01-01,08023,Indústria,De 12:00:00 a 17:59:59 h,368
2020,2020-01-01,08023,Indústria,De 18:00:00 a 23:59:59 h,455
2020,2020-01-01,08023,Indústria,No consta,0
2020,2020-01-01,08023,Residencial,De 00:00:00 a 05:59:59 h,27189
2020,2020-01-01,08023,Residencial,De 06:00:00 a 11:59:59 h,27591
2020,2020-01-01,08023,Residencial,De 12:00:00 a 17:59:59 h,41008
2020,2020-01-01,08023,Residencial,De 18:00:00 a 23:59:59 h,49671
2020,2020-01-01,08023,Residencial,No consta,0
2020,2020-01-01,08023,Serveis,De 00:00:00 a 05:59:59 h,39558
2020,2020-01-01,08023,Serveis,De 06:00:00 a 11:59:59 h,42852
2020,2020-01-01,08023,Serveis,De 12:00:00 a 17:59:59 h,43785
2020,2020-01-01,08023,Serveis,De 18:00:00 a 23:59:59 h,44094
2020,2020-01-01,08023,Serveis,No consta,0
2020,2020-01-01,08024,Indústria,De 00:00:00 a 05:59:59 h,1675
2020,2020-01-01,08024,Indústria,De 06:00:00 a 11:59:59 h,1960
2020,2020-01-01,08024,Indústria,De 12:00:00 a 17:59:59 h,2022
2020,2020-01-01,08024,Indústria,De 18:00:00 a 23:59:59 h,2007
2020,2020-01-01,08024,Indústria,No consta,0
2020,2020-01-01,08024,Residencial,De 00:00:00 a 05:59:59 h,43487
2020,2020-01-01,08024,Residencial,De 06:00:00 a 11:59:59 h,44645
2020,2020-01-01,08024,Residencial,De 12:00:00 a 17:59:59 h,68120
2020,2020-01-01,08024,Residencial,De 18:00:00 a 23:59:59 h,81660
2020,2020-01-01,08024,Residencial,No consta,0
2020,2020-01-01,08024,Serveis,De 00:00:00 a 05:59:59 h,23345
2020,2020-01-01,08024,Serveis,De 06:00:00 a 11:59:59 h,27871
