Any,Data,Codi_Postal,Sector_Economic,Tram_Horari,Valor
2021,2021-01-01,08003,Residencial,De 00:00:00 a 05:59:59 h,33881
2021,2021-01-01,08003,Residencial,De 06:00:00 a 11:59:59 h,34390
2021,2021-01-01,08003,Residencial,De 12:00:00 a 17:59:59 h,57024
2021,2021-01-01,08003,Residencial,De 18:00:00 a 23:59:59 h,59374
2021,2021-01-01,08003,Residencial,No consta,0
2021,2021-01-01,08003,Serveis,De 00:00:00 a 05:59:59 h,48963
2021,2021-01-01,08003,Serveis,De 06:00:00 a 11:59:59 h,56708
2021,2021-01-01,08003,Serveis,De 12:00:00 a 17:59:59 h,62991
2021,2021-01-01,08003,Serveis,De 18:00:00 a 23:59:59 h,57250
2021,2021-01-01,08003,Serveis,No consta,0
2021,2021-01-01,08004,Indústria,De 00:00:00 a 05:59:59 h,41209
2021,2021-01-01,08004,Indústria,De 06:00:00 a 11:59:59 h,43416
2021,2021-01-01,08004,Indústria,De 12:00:00 a 17:59:59 h,42649
2021,2021-01-01,08004,Indústria,De 18:00:00 a 23:59:59 h,42039
2021,2021-01-01,08004,Indústria,No consta,0
2021,2021-01-01,08004,Residencial,De 00:00:00 a 05:59:59 h,34968
2021,2021-01-01,08004,Residencial,De 06:00:00 a 11:59:59 h,33625
2021,2021-01-01,08004,Residencial,De 12:00:00 a 17:59:59 h,59829
2021,2021-01-01,08004,Residencial,De 18:00:00 a 23:59:59 h,62276
2021,2021-01-01,08004,Residencial,No consta,0
2021,2021-01-01,08004,Serveis,De 00:00:00 a 05:59:59 h,25747
2021,2021-01-01,08004,Serveis,De 06:00:00 a 11:59:59 h,29707
2021,2021-01-01,08004,Serveis,De 12:00:00 a 17:59:59 h,32376
2021,2021-01-01,08004,Serveis,De 18:00:00 a 23:59:59 h,30348
2021,2021-01-01,08004,Serveis,No consta,0
2021,2021-01-01,08005,Indústria,De 00:00:00 a 05:59:59 h,1804
2021,2021-01-01,08005,Indústria,De 06:00:00 a 11:59:59 h,1947
2021,2021-01-01,08005,Indústria,De 12:00:00 a 17:59:59 h,2065
2021,2021-01-01,08005,Indústria,De 18:00:00 a 23:59:59 h,1946
2021,2021-01-01,08005,Indústria,No consta,0
2021,2021-01-01,08005,Residencial,De 00:00:00 a 05:59:59 h,36173
2021,2021-01-01,08005,Residencial,De 06:00:00 a 11:59:59 h,39378
2021,2021-01-01,08005,Residencial,De 12:00:00 a 17:59:59 h,62358
2021,2021-01-01,08005,Residencial,De 18:00:00 a 23:59:59 h,61781
2021,2021-01-01,08005,Residencial,No consta,0
2021,2021-01-01,08005,Serveis,De 00:00:00 a 05:59:59 h,47048
2021,2021-01-01,08005,Serveis,De 06:00:00 a 11:59:59 h,50195
2021,2021-01-01,08005,Serveis,De 12:00:00 a 17:59:59 h,56494
2021,2021-01-01,08005,Serveis,De 18:00:00 a 23:59:59 h,53259
2021,2021-01-01,08005,Serveis,No consta,0
2021,2021-01-01,08006,Indústria,De 00:00:00 a 05:59:59 h,2061
2021,2021-01-01,08006,Indústria,De 06:00:00 a 11:59:59 h,2251
2021,2021-01-01,08006,Indústria,De 12:00:00 a 17:59:59 h,2558
2021,2021-01-01,08006,Indústria,De 18:00:00 a 23:59:59 h,2408
2021,2021-01-01,08006,Indústria,No consta,0
2021,2021-01-01,08006,No especificat,De 00:00:00 a 05:59:59 h,250
2021,2021-01-01,08006,No especificat,De 06:00:00 a 11:59:59 h,261
2021,2021-01-01,08006,No especificat,De 12:00:00 a 17:59:59 h,289
2021,2021-01-01,08006,No especificat,De 18:00:00 a 23:59:59 h,302
2021,2021-01-01,08006,No especificat,No consta,0
2021,2021-01-01,08006,Residencial,De 00:00:00 a 05:59:59 h,30121
2021,2021-01-01,08006,Residencial,De 06:00:00 a 11:59:59 h,31690
2021,2021-01-01,08006,Residencial,De 12:00:00 a 17:59:59 h,50757
2021,2021-01-01,08006,Residencial,De 18:00:00 a 23:59:59 h,51085
2021,2021-01-01,08006,Residencial,No consta,0
2021,2021-01-01,08006,Serveis,De 00:00:00 a 05:59:59 h,29507
2021,2021-01-01,08006,Serveis,De 06:00:00 a 11:59:59 h,34707
2021,2021-01-01,08006,Serveis,De 12:00:00 a 17:59:59 h,38180
2021,2021-01-01,08006,Serveis,De 18:00:00 a 23:59:59 h,36399
2021,2021-01-01,08006,Serveis,No consta,0
2021,2021-01-01,08007,Indústria,De 00:00:00 a 05:59:59 h,2894
2021,2021-01-01,08007,Indústria,De 06:00:00 a 11:59:59 h,4365
2021,2021-01-01,08007,Indústria,De 12:00:00 a 17:59:59 h,4067
2021,2021-01-01,08007,Indústria,De 18:00:00 a 23:59:59 h,3510
2021,2021-01-01,08007,Indústria,No consta,0
2021,2021-01-01,08007,No especificat,De 00:00:00 a 05:59:59 h,647
2021,2021-01-01,08007,No especificat,De 06:00:00 a 11:59:59 h,783
2021,2021-01-01,08007,No especificat,De 12:00:00 a 17:59:59 h,760
2021,2021-01-01,08007,No especificat,De 18:00:00 a 23:59:59 h,708
2021,2021-01-01,08007,No especificat,No consta,0
2021,2021-01-01,08007,Residencial,De 00:00:00 a 05:59:59 h,38190
2021,2021-01-01,08007,Residencial,De 06:00:00 a 11:59:59 h,40618
2021,2021-01-01,08007,Residencial,De 12:00:00 a 17:59:59 h,66375
2021,2021-01-01,08007,Residencial,De 18:00:00 a 23:59:59 h,64382
2021,2021-01-01,08007,Residencial,No consta,0
2021,2021-01-01,08007,Serveis,De 00:00:00 a 05:59:59 h,52401
2021,2021-01-01,08007,Serveis,De 06:00:00 a 11:59:59 h,63622
2021,2021-01-01,08007,Serveis,De 12:00:00 a 17:59:59 h,74260
2021,2021-01-01,08007,Serveis,De 18:00:00 a 23:59:59 h,66762
2021,2021-01-01,08007,Serveis,No consta,7
2021,2021-01-01,08008,Indústria,De 00:00:00 a 05:59:59 h,875
2021,2021-01-01,08008,Indústria,De 06:00:00 a 11:59:59 h,1091
2021,2021-01-01,08008,Indústria,De 12:00:00 a 17:59:59 h,1139
2021,2021-01-01,08008,Indústria,De 18:00:00 a 23:59:59 h,1057
2021,2021-01-01,08008,Indústria,No consta,0
2021,2021-01-01,08008,No especificat,De 00:00:00 a 05:59:59 h,125
2021,2021-01-01,08008,No especificat,De 06:00:00 a 11:59:59 h,213
2021,2021-01-01,08008,No especificat,De 12:00:00 a 17:59:59 h,390
2021,2021-01-01,08008,No especificat,De 18:00:00 a 23:59:59 h,123
2021,2021-01-01,08008,No especificat,No consta,0
2021,2021-01-01,08008,Residencial,De 00:00:00 a 05:59:59 h,11473
2021,2021-01-01,08008,Residencial,De 06:00:00 a 11:59:59 h,13104
2021,2021-01-01,08008,Residencial,De 12:00:00 a 17:59:59 h,17593
2021,2021-01-01,08008,Residencial,De 18:00:00 a 23:59:59 h,16997
2021,2021-01-01,08008,Residencial,No consta,0
2021,2021-01-01,08008,Serveis,De 00:00:00 a 05:59:59 h,17614
2021,2021-01-01,08008,Serveis,De 06:00:00 a 11:59:59 h,23377
2021,2021-01-01,08008,Serveis,De 12:00:00 a 17:59:59 h,27742
2021,2021-01-01,08008,Serveis,De 18:00:00 a 23:59:59 h,23023
2021,2021-01-01,08008,Serveis,No consta,2
2021,2021-01-01,08009,Indústria,De 00:00:00 a 05:59:59 h,1262
2021,2021-01-01,08009,Indústria,De 06:00:00 a 11:59:59 h,1462
2021,2021-01-01,08009,Indústria,De 12:00:00 a 17:59:59 h,1647
2021,2021-01-01,08009,Indústria,De 18:00:00 a 23:59:59 h,1593
2021,2021-01-01,08009,Indústria,No consta,0
2021,2021-01-01,08009,Residencial,De 00:00:00 a 05:59:59 h,17609
2021,2021-01-01,08009,Residencial,De 06:00:00 a 11:59:59 h,18547
2021,2021-01-01,08009,Residencial,De 12:00:00 a 17:59:59 h,29074
2021,2021-01-01,08009,Residencial,De 18:00:00 a 23:59:59 h,28848
2021,2021-01-01,08009,Residencial,No consta,0
2021,2021-01-01,08009,Serveis,De 00:00:00 a 05:59:59 h,16121
2021,2021-01-01,08009,Serveis,De 06:00:00 a 11:59:59 h,19221
2021,2021-01-01,08009,Serveis,De 12:00:00 a 17:59:59 h,21515
2021,2021-01-01,08009,Serveis,De 18:00:00 a 23:59:59 h,19828
2021,2021-01-01,08009,Serveis,No consta,0
2021,2021-01-01,08010,Indústria,De 00:00:00 a 05:59:59 h,591
2021,2021-01-01,08010,Indústria,De 06:00:00 a 11:59:59 h,657
2021,2021-01-01,08010,Indústria,De 12:00:00 a 17:59:59 h,743
2021,2021-01-01,08010,Indústria,De 18:00:00 a 23:59:59 h,697
2021,2021-01-01,08010,Indústria,No consta,0
2021,2021-01-01,08010,Residencial,De 00:00:00 a 05:59:59 h,10858
2021,2021-01-01,08010,Residencial,De 06:00:00 a 11:59:59 h,11754
2021,2021-01-01,08010,Residencial,De 12:00:00 a 17:59:59 h,17211
2021,2021-01-01,08010,Residencial,De 18:00:00 a 23:59:59 h,17050
2021,2021-01-01,08010,Residencial,No consta,0
2021,2021-01-01,08010,Serveis,De 00:00:00 a 05:59:59 h,13695
2021,2021-01-01,08010,Serveis,De 06:00:00 a 11:59:59 h,16451
2021,2021-01-01,08010,Serveis,De 12:00:00 a 17:59:59 h,19575
2021,2021-01-01,08010,Serveis,De 18:00:00 a 23:59:59 h,17569
2021,2021-01-01,08010,Serveis,No consta,0
2021,2021-01-01,08011,Indústria,De 00:00:00 a 05:59:59 h,771
2021,2021-01-01,08011,Indústria,De 06:00:00 a 11:59:59 h,803
2021,2021-01-01,08011,Indústria,De 12:00:00 a 17:59:59 h,905
2021,2021-01-01,08011,Indústria,De 18:00:00 a 23:59:59 h,944
2021,2021-01-01,08011,Indústria,No consta,0
2021,2021-01-01,08011,Residencial,De 00:00:00 a 05:59:59 h,20090
2021,2021-01-01,08011,Residencial,De 06:00:00 a 11:59:59 h,20326
2021,2021-01-01,08011,Residencial,De 12:00:00 a 17:59:59 h,33788
2021,2021-01-01,08011,Residencial,De 18:00:00 a 23:59:59 h,34724
2021,2021-01-01,08011,Residencial,No consta,0
2021,2021-01-01,08011,Serveis,De 00:00:00 a 05:59:59 h,13042
2021,2021-01-01,08011,Serveis,De 06:00:00 a 11:59:59 h,15586
2021,2021-01-01,08011,Serveis,De 12:00:00 a 17:59:59 h,18714
2021,2021-01-01,08011,Serveis,De 18:00:00 a 23:59:59 h,17375
2021,2021-01-01,08011,Serveis,No consta,0
2021,2021-01-01,08012,Indústria,De 00:00:00 a 05:59:59 h,1215
2021,2021-01-01,08012,Indústria,De 06:00:00 a 11:59:59 h,1205
2021,2021-01-01,08012,Indústria,De 12:00:00 a 17:59:59 h,1433
2021,2021-01-01,08012,Indústria,De 18:00:00 a 23:59:59 h,1305
2021,2021-01-01,08012,Indústria,No consta,0
2021,2021-01-01,08012,Residencial,De 00:00:00 a 05:59:59 h,30851
2021,2021-01-01,08012,Residencial,De 06:00:00 a 11:59:59 h,31239
2021,2021-01-01,08012,Residencial,De 12:00:00 a 17:59:59 h,53364
2021,2021-01-01,08012,Residencial,De 18:00:00 a 23:59:59 h,56532
2021,2021-01-01,08012,Residencial,No consta,0
2021,2021-01-01,08012,Serveis,De 00:00:00 a 05:59:59 h,13591
2021,2021-01-01,08012,Serveis,De 06:00:00 a 11:59:59 h,16119
2021,2021-01-01,08012,Serveis,De 12:00:00 a 17:59:59 h,20050
2021,2021-01-01,08012,Serveis,De 18:00:00 a 23:59:59 h,18910
2021,2021-01-01,08012,Serveis,No consta,0
2021,2021-01-01,08013,Indústria,De 00:00:00 a 05:59:59 h,1936
2021,2021-01-01,08013,Indústria,De 06:00:00 a 11:59:59 h,2003
2021,2021-01-01,08013,Indústria,De 12:00:00 a 17:59:59 h,2248
2021,2021-01-01,08013,Indústria,De 18:00:00 a 23:59:59 h,2587
2021,2021-01-01,08013,Indústria,No consta,0
2021,2021-01-01,08013,Residencial,De 00:00:00 a 05:59:59 h,55152
2021,2021-01-01,08013,Residencial,De 06:00:00 a 11:59:59 h,55509
2021,2021-01-01,08013,Residencial,De 12:00:00 a 17:59:59 h,97453
2021,2021-01-01,08013,Residencial,De 18:00:00 a 23:59:59 h,97686
2021,2021-01-01,08013,Residencial,No consta,0
2021,2021-01-01,08013,Serveis,De 00:00:00 a 05:59:59 h,22614
2021,2021-01-01,08013,Serveis,De 06:00:00 a 11:59:59 h,27427
2021,2021-01-01,08013,Serveis,De 12:00:00 a 17:59:59 h,31466
2021,2021-01-01,08013,Serveis,De 18:00:00 a 23:59:59 h,29278
2021,2021-01-01,08013,Serveis,No consta,0
2021,2021-01-01,08014,Indústria,De 00:00:00 a 05:59:59 h,2687
2021,2021-01-01,08014,Indústria,De 06:00:00 a 11:59:59 h,3195
2021,2021-01-01,08014,Indústria,De 12:00:00 a 17:59:59 h,3275
2021,2021-01-01,08014,Indústria,De 18:00:00 a 23:59:59 h,3208
2021,2021-01-01,08014,Indústria,No consta,0
2021,2021-01-01,08014,Residencial,De 00:00:00 a 05:59:59 h,48350
2021,2021-01-01,08014,Residencial,De 06:00:00 a 11:59:59 h,49439
2021,2021-01-01,08014,Residencial,De 12:00:00 a 17:59:59 h,88093
2021,2021-01-01,08014,Residencial,De 18:00:00 a 23:59:59 h,89155
2021,2021-01-01,08014,Residencial,No consta,0
2021,2021-01-01,08014,Serveis,De 00:00:00 a 05:59:59 h,42517
2021,2021-01-01,08014,Serveis,De 06:00:00 a 11:59:59 h,51593
2021,2021-01-01,08014,Serveis,De 12:00:00 a 17:59:59 h,57751
2021,2021-01-01,08014,Serveis,De 18:00:00 a 23:59:59 h,53950
2021,2021-01-01,08014,Serveis,No consta,0
2021,2021-01-01,08015,Indústria,De 00:00:00 a 05:59:59 h,1651
2021,2021-01-01,08015,Indústria,De 06:00:00 a 11:59:59 h,1679
2021,2021-01-01,08015,Indústria,De 12:00:00 a 17:59:59 h,1823
2021,2021-01-01,08015,Indústria,De 18:00:00 a 23:59:59 h,1812
2021,2021-01-01,08015,Indústria,No consta,0
2021,2021-01-01,08015,Residencial,De 00:00:00 a 05:59:59 h,45493
2021,2021-01-01,08015,Residencial,De 06:00:00 a 11:59:59 h,46896
2021,2021-01-01,08015,Residencial,De 12:00:00 a 17:59:59 h,80794
2021,2021-01-01,08015,Residencial,De 18:00:00 a 23:59:59 h,80837
2021,2021-01-01,08015,Residencial,No consta,0
2021,2021-01-01,08015,Serveis,De 00:00:00 a 05:59:59 h,36075
2021,2021-01-01,08015,Serveis,De 06:00:00 a 11:59:59 h,47556
2021,2021-01-01,08015,Serveis,De 12:00:00 a 17:59:59 h,53221
2021,2021-01-01,08015,Serveis,De 18:00:00 a 23:59:59 h,50306
2021,2021-01-01,08015,Serveis,No consta,0
2021,2021-01-01,08016,Indústria,De 00:00:00 a 05:59:59 h,761
2021,2021-01-01,08016,Indústria,De 06:00:00 a 11:59:59 h,1033
2021,2021-01-01,08016,Indústria,De 12:00:00 a 17:59:59 h,1164
2021,2021-01-01,08016,Indústria,De 18:00:00 a 23:59:59 h,1073
2021,2021-01-01,08016,Indústria,No consta,0
2021,2021-01-01,08016,Residencial,De 00:00:00 a 05:59:59 h,39973
2021,2021-01-01,08016,Residencial,De 06:00:00 a 11:59:59 h,39275
2021,2021-01-01,08016,Residencial,De 12:00:00 a 17:59:59 h,74799
2021,2021-01-01,08016,Residencial,De 18:00:00 a 23:59:59 h,74942
2021,2021-01-01,08016,Residencial,No consta,0
2021,2021-01-01,08016,Serveis,De 00:00:00 a 05:59:59 h,19019
2021,2021-01-01,08016,Serveis,De 06:00:00 a 11:59:59 h,20542
2021,2021-01-01,08016,Serveis,De 12:00:00 a 17:59:59 h,23299
2021,2021-01-01,08016,Serveis,De 18:00:00 a 23:59:59 h,23086
2021,2021-01-01,08016,Serveis,No consta,0
2021,2021-01-01,08017,Indústria,De 00:00:00 a 05:59:59 h,1184
2021,2021-01-01,08017,Indústria,De 06:00:00 a 11:59:59 h,1209
2021,2021-01-01,08017,Indústria,De 12:00:00 a 17:59:59 h,1339
2021,2021-01-01,08017,Indústria,De 18:00:00 a 23:59:59 h,1404
2021,2021-01-01,08017,Indústria,No consta,0
2021,2021-01-01,08017,No especificat,De 00:00:00 a 05:59:59 h,102
2021,2021-01-01,08017,No especificat,De 06:00:00 a 11:59:59 h,98
2021,2021-01-01,08017,No especificat,De 12:00:00 a 17:59:59 h,100
2021,2021-01-01,08017,No especificat,De 18:00:00 a 23:59:59 h,105
2021,2021-01-01,08017,No especificat,No consta,0
2021,2021-01-01,08017,Residencial,De 00:00:00 a 05:59:59 h,39133
2021,2021-01-01,08017,Residencial,De 06:00:00 a 11:59:59 h,41993
2021,2021-01-01,08017,Residencial,De 12:00:00 a 17:59:59 h,60412
2021,2021-01-01,08017,Residencial,De 18:00:00 a 23:59:59 h,60772
2021,2021-01-01,08017,Residencial,No consta,0
2021,2021-01-01,08017,Serveis,De 00:00:00 a 05:59:59 h,38418
2021,2021-01-01,08017,Serveis,De 06:00:00 a 11:59:59 h,45343
2021,2021-01-01,08017,Serveis,De 12:00:00 a 17:59:59 h,48869
2021,2021-01-01,08017,Serveis,De 18:00:00 a 23:59:59 h,46968
2021,2021-01-01,08017,Serveis,No consta,0
2021,2021-01-01,08018,Indústria,De 00:00:00 a 05:59:59 h,6715
2021,2021-01-01,08018,Indústria,De 06:00:00 a 11:59:59 h,8952
2021,2021-01-01,08018,Indústria,De 12:00:00 a 17:59:59 h,8642
2021,2021-01-01,08018,Indústria,De 18:00:00 a 23:59:59 h,7475
2021,2021-01-01,08018,Indústria,No consta,14
2021,2021-01-01,08018,No especificat,De 00:00:00 a 05:59:59 h,379
2021,2021-01-01,08018,No especificat,De 06:00:00 a 11:59:59 h,449
2021,2021-01-01,08018,No especificat,De 12:00:00 a 17:59:59 h,455
2021,2021-01-01,08018,No especificat,De 18:00:00 a 23:59:59 h,415
2021,2021-01-01,08018,No especificat,No consta,0
2021,2021-01-01,08018,Residencial,De 00:00:00 a 05:59:59 h,38229
2021,2021-01-01,08018,Residencial,De 06:00:00 a 11:59:59 h,41480
2021,2021-01-01,08018,Residencial,De 12:00:00 a 17:59:59 h,65178
2021,2021-01-01,08018,Residencial,De 18:00:00 a 23:59:59 h,62615
2021,2021-01-01,08018,Residencial,No consta,0
2021,2021-01-01,08018,Serveis,De 00:00:00 a 05:59:59 h,57914
2021,2021-01-01,08018,Serveis,De 06:00:00 a 11:59:59 h,66380
2021,2021-01-01,08018,Serveis,De 12:00:00 a 17:59:59 h,69849
2021,2021-01-01,08018,Serveis,De 18:00:00 a 23:59:59 h,67909
2021,2021-01-01,08018,Serveis,No consta,0
2021,2021-01-01,08019,Indústria,De 00:00:00 a 05:59:59 h,3490
2021,2021-01-01,08019,Indústria,De 06:00:00 a 11:59:59 h,4614
2021,2021-01-01,08019,Indústria,De 12:00:00 a 17:59:59 h,4928
2021,2021-01-01,08019,Indústria,De 18:00:00 a 23:59:59 h,3929
2021,2021-01-01,08019,Indústria,No consta,0
2021,2021-01-01,08019,Residencial,De 00:00:00 a 05:59:59 h,35879
2021,2021-01-01,08019,Residencial,De 06:00:00 a 11:59:59 h,38255
2021,2021-01-01,08019,Residencial,De 12:00:00 a 17:59:59 h,63623
2021,2021-01-01,08019,Residencial,De 18:00:00 a 23:59:59 h,63040
2021,2021-01-01,08019,Residencial,No consta,0
2021,2021-01-01,08019,Serveis,De 00:00:00 a 05:59:59 h,22612
2021,2021-01-01,08019,Serveis,De 06:00:00 a 11:59:59 h,26901
2021,2021-01-01,08019,Serveis,De 12:00:00 a 17:59:59 h,29624
2021,2021-01-01,08019,Serveis,De 18:00:00 a 23:59:59 h,28949
2021,2021-01-01,08019,Serveis,No consta,0
2021,2021-01-01,08020,Indústria,De 00:00:00 a 05:59:59 h,7041
2021,2021-01-01,08020,Indústria,De 06:00:00 a 11:59:59 h,6919
2021,2021-01-01,08020,Indústria,De 12:00:00 a 17:59:59 h,6843
2021,2021-01-01,08020,Indústria,De 18:00:00 a 23:59:59 h,7135
2021,2021-01-01,08020,Indústria,No consta,0
2021,2021-01-01,08020,Residencial,De 00:00:00 a 05:59:59 h,35098
2021,2021-01-01,08020,Residencial,De 06:00:00 a 11:59:59 h,35119
2021,2021-01-01,08020,Residencial,De 12:00:00 a 17:59:59 h,67423
2021,2021-01-01,08020,Residencial,De 18:00:00 a 23:59:59 h,66330
2021,2021-01-01,08020,Residencial,No consta,0
2021,2021-01-01,08020,Serveis,De 00:00:00 a 05:59:59 h,51743
2021,2021-01-01,08020,Serveis,De 06:00:00 a 11:59:59 h,48557
2021,2021-01-01,08020,Serveis,De 12:00:00 a 17:59:59 h,56719
2021,2021-01-01,08020,Serveis,De 18:00:00 a 23:59:59 h,56843
2021,2021-01-01,08020,Serveis,No consta,0
2021,2021-01-01,08021,Indústria,De 00:00:00 a 05:59:59 h,1947
2021,2021-01-01,08021,Indústria,De 06:00:00 a 11:59:59 h,2234
2021,2021-01-01,08021,Indústria,De 12:00:00 a 17:59:59 h,2225
2021,2021-01-01,08021,Indústria,De 18:00:00 a 23:59:59 h,2179
2021,2021-01-01,08021,Indústria,No consta,0
2021,2021-01-01,08021,No especificat,De 00:00:00 a 05:59:59 h,40
2021,2021-01-01,08021,No especificat,De 06:00:00 a 11:59:59 h,53
2021,2021-01-01,08021,No especificat,De 12:00:00 a 17:59:59 h,58
2021,2021-01-01,08021,No especificat,De 18:00:00 a 23:59:59 h,53
2021,2021-01-01,08021,No especificat,No consta,0
2021,2021-01-01,08021,Residencial,De 00:00:00 a 05:59:59 h,34826
2021,2021-01-01,08021,Residencial,De 06:00:00 a 11:59:59 h,36763
2021,2021-01-01,08021,Residencial,De 12:00:00 a 17:59:59 h,55530
2021,2021-01-01,08021,Residencial,De 18:00:00 a 23:59:59 h,55182
2021,2021-01-01,08021,Residencial,No consta,0
2021,2021-01-01,08021,Serveis,De 00:00:00 a 05:59:59 h,26999
2021,2021-01-01,08021,Serveis,De 06:00:00 a 11:59:59 h,32572
2021,2021-01-01,08021,Serveis,De 12:00:00 a 17:59:59 h,35606
2021,2021-01-01,08021,Serveis,De 18:00:00 a 23:59:59 h,32567
2021,2021-01-01,08021,Serveis,No consta,0
2021,2021-01-01,08022,Indústria,De 00:00:00 a 05:59:59 h,799
2021,2021-01-01,08022,Indústria,De 06:00:00 a 11:59:59 h,1082
2021,2021-01-01,08022,Indústria,De 12:00:00 a 17:59:59 h,1156
2021,2021-01-01,08022,Indústria,De 18:00:00 a 23:59:59 h,1229
2021,2021-01-01,08022,Indústria,No consta,0
2021,2021-01-01,08022,Residencial,De 00:00:00 a 05:59:59 h,28344
2021,2021-01-01,08022,Residencial,De 06:00:00 a 11:59:59 h,30676
2021,2021-01-01,08022,Residencial,De 12:00:00 a 17:59:59 h,48722
2021,2021-01-01,08022,Residencial,De 18:00:00 a 23:59:59 h,48270
2021,2021-01-01,08022,Residencial,No consta,0
2021,2021-01-01,08022,Serveis,De 00:00:00 a 05:59:59 h,22183
2021,2021-01-01,08022,Serveis,De 06:00:00 a 11:59:59 h,28273
2021,2021-01-01,08022,Serveis,De 12:00:00 a 17:59:59 h,31402
2021,2021-01-01,08022,Serveis,De 18:00:00 a 23:59:59 h,28479
2021,2021-01-01,08022,Serveis,No consta,0
2021,2021-01-01,08023,Indústria,De 00:00:00 a 05:59:59 h,563
2021,2021-01-01,08023,Indústria,De 06:00:00 a 11:59:59 h,488
2021,2021-01-01,08023,Indústria,De 12:00:00 a 17:59:59 h,539
2021,2021-01-01,08023,Indústria,De 18:00:00 a 23:59:59 h,679
2021,2021-01-01,08023,Indústria,No consta,0
2021,2021-01-01,08023,Residencial,De 00:00:00 a 05:59:59 h,31914
2021,2021-01-01,08023,Residencial,De 06:00:00 a 11:59:59 h,32898
2021,2021-01-01,08023,Residencial,De 12:00:00 a 17:59:59 h,55884
2021,2021-01-01,08023,Residencial,De 18:00:00 a 23:59:59 h,56393
2021,2021-01-01,08023,Residencial,No consta,0
2021,2021-01-01,08023,Serveis,De 00:00:00 a 05:59:59 h,19619
2021,2021-01-01,08023,Serveis,De 06:00:00 a 11:59:59 h,25796
2021,2021-01-01,08023,Serveis,De 12:00:00 a 17:59:59 h,28340
2021,2021-01-01,08023,Serveis,De 18:00:00 a 23:59:59 h,27022
2021,2021-01-01,08023,Serveis,No consta,0
2021,2021-01-01,08024,Indústria,De 00:00:00 a 05:59:59 h,1259
2021,2021-01-01,08024,Indústria,De 06:00:00 a 11:59:59 h,1486
2021,2021-01-01,08024,Indústria,De 12:00:00 a 17:59:59 h,1554
2021,2021-01-01,08024,Indústria,De 18:00:00 a 23:59:59 h,1510
2021,2021-01-01,08024,Indústria,No consta,0
2021,2021-01-01,08024,Residencial,De 00:00:00 a 05:59:59 h,49065
2021,2021-01-01,08024,Residencial,De 06:00:00 a 11:59:59 h,50430
2021,2021-01-01,08024,Residencial,De 12:00:00 a 17:59:59 h,90599
2021,2021-01-01,08024,Residencial,De 18:00:00 a 23:59:59 h,91297
2021,2021-01-01,08024,Residencial,No consta,0
2021,2021-01-01,08024,Serveis,De 00:00:00 a 05:59:59 h,19450
2021,2021-01-01,08024,Serveis,De 06:00:00 a 11:59:59 h,22113
