;;;;GASTOS DE PRESTACIONES POR DESEMPLEO ( miles de euros) POR PROVINCIA Y TIPO DE PRESTACIÓN;;;;;;
Código mes ;mes;Código de CA;Comunidad Autónoma;Codigo Provincia;Provincia;Gasto Total Prestación;Gasto Prestación Contributiva;Gasto Subsidio Desempleo;Gasto Renta Activa Inserción;Gasto Subsidio Eventuales Agrarios
201905;Mayo de 2019;5;Canarias;35;Palmas, Las;47270,34;30808,19;13920,26;2540,05;0
201905;Mayo de 2019;5;Canarias;38;Santa Cruz de Tenerife;40085,13;23882,93;13665,86;2533,16;0
201905;Mayo de 2019;6;Cantabria;39;Cantabria;15917,48;10646,58;4712,13;558,77;0
201905;Mayo de 2019;7;Castilla y León;5;Ávila;4382,66;2468,77;1704,44;209,22;0
201905;Mayo de 2019;7;Castilla y León;9;Burgos;9858,54;6715,91;2851,17;291,46;0
201905;Mayo de 2019;7;Castilla y León;24;León;12687,59;7955,87;4261,88;469,83;0
201905;Mayo de 2019;7;Castilla y León;34;Palencia;3932,14;2510,05;1263,73;158,36;0
201905;Mayo de 2019;7;Castilla y León;37;Salamanca;8869,52;5321,04;3143,48;404,78;0
201905;Mayo de 2019;7;Castilla y León;40;Segovia;3288,91;2256,89;921,74;110,28;0
201905;Mayo de 2019;7;Castilla y León;42;Soria;1991,94;1456,85;494,91;40,18;0
201905;Mayo de 2019;7;Castilla y León;47;Valladolid;12905,58;9022,55;3435,94;446,22;0
201905;Mayo de 2019;7;Castilla y León;49;Zamora;4540,07;2562,02;1747,04;230,85;0
201905;Mayo de 2019;8;Castilla - La Mancha;2;Albacete;12236,74;6631,19;4798,82;806,07;0
201905;Mayo de 2019;8;Castilla - La Mancha;13;Ciudad Real;16764,13;8539,94;6956,05;1267,12;0
201905;Mayo de 2019;8;Castilla - La Mancha;16;Cuenca;5346,36;3213,55;1850,94;281,68;0
201905;Mayo de 2019;8;Castilla - La Mancha;19;Guadalajara;8254,49;5859,45;2154,6;240,01;0
201905;Mayo de 2019;8;Castilla - La Mancha;45;Toledo;22932,99;12516,25;9082,06;1332,77;0
201905;Mayo de 2019;9;Cataluña;8;Barcelona;167541,16;124559,8;38983,82;3995,14;0
201905;Mayo de 2019;9;Cataluña;17;Girona;20283,79;14438,31;5221,62;623,4;0
201905;Mayo de 2019;9;Cataluña;25;Lleida;10773,85;7765,42;2639,83;367,47;0
201905;Mayo de 2019;9;Cataluña;43;Tarragona;23438,3;15859,39;6801,52;777,33;0
201905;Mayo de 2019;10;Comunitat Valenciana;3;Alicante/Alacant;57906,09;33857,54;20710,6;3333,69;0
201905;Mayo de 2019;10;Comunitat Valenciana;12;Castellón/Castelló;18848,37;11552,14;6551,9;743,43;0
201905;Mayo de 2019;10;Comunitat Valenciana;46;Valencia/Valéncia;78679,37;48510,89;25936,62;4228,17;0
201905;Mayo de 2019;11;Extremadura;6;Badajoz;29348,24;11074,4;12689,48;1522,79;4060,21
201905;Mayo de 2019;11;Extremadura;10;Cáceres;16381,65;6417,01;7061,85;722,5;2179,3
201905;Mayo de 2019;12;Galicia;15;Coruña, A;30568,2;20122,93;9164,99;1279,85;0
201905;Mayo de 2019;12;Galicia;27;Lugo;7303,81;4435,13;2557,51;311,17;0
201905;Mayo de 2019;12;Galicia;32;Ourense;8004,49;4581,59;3061,43;361,47;0
201905;Mayo de 2019;12;Galicia;36;Pontevedra;29001,14;18306,23;9608,04;1086,01;0
201905;Mayo de 2019;13;Madrid, Comunidad de;28;Madrid;184012;141671,02;37453,28;4884,36;0
201905;Mayo de 2019;14;Murcia, Región de;30;Murcia;44042,86;29714,58;11890,98;2436,31;0
